Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	brlens[104]	brlens[105]	brlens[106]	brlens[107]	brlens[108]	brlens[109]	brlens[110]	brlens[111]	brlens[112]	brlens[113]	brlens[114]	brlens[115]	brlens[116]	brlens[117]	brlens[118]	brlens[119]	brlens[120]	brlens[121]	brlens[122]	brlens[123]	brlens[124]	brlens[125]	brlens[126]	brlens[127]	brlens[128]	brlens[129]	brlens[130]	brlens[131]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
994000	-2302.838	-2336.423	33.58445	1	0.6329311	0.00375674	0.0461779	0.335836	0.082384	0.171015	0.0630651	0.186573	0.1404	0.0249075	0.00913808	0.0760164	0.110358	0.121723	0.0353986	0.0997673	0.0559266	0.0981747	0.203651	0.205843	0.0543586	0.0581564	0.0327525	0.00706371	0.00852943	0.103497	0.0114047	0.0985423	0.0531859	0.0446246	0.0272508	0.0314915	0.139862	0.140028	0.00292207	0.0776507	0.0118447	0.0520652	0.0820876	0.00325193	0.197433	0.105737	0.0672912	0.132443	0.00095905	0.0515643	0.0660993	0.000176636	0.0297258	0.0484608	0.0707348	0.00973575	0.170499	0.0918075	0.0875413	0.0100861	0.121646	0.0383125	0.058319	0.0715125	0.101935	0.0977848	0.103354	0.124124	0.136522	0.0169566	0.101159	0.157498	0.0256918	0.0656881	0.126483	0.0179763	0.0288605	0.147664	0.143826	0.0208927	0.129034	0.165668	0.0273864	0.0759187	0.000928208	0.619319	0.0201102	0.0559212	0.448914	0.0579524	0.0203257	0.0187982	0.0222643	0.0641018	0.0126262	0.166769	0.0626249	0.0682089	0.107667	0.0693146	0.114166	0.769588	0.179547	0.0998756	0.00723977	0.0413398	0.0743613	0.0843158	0.00231918	0.180082	0.0813642	0.154655	0.09058	0.171824	0.160962	0.0619841	0.104036	0.030941	0.012894	0.0222862	0.212726	0.198611	0.0369378	0.190481	0.0917018	0.0819984	0.0794785	0.0967457	0.0806342	0.103197	0.133979	0.0234178	0.0737085	0.170357	0.0269295	0.0807514	0.0599634	0.33009	0.897232	2.71271	3	12.29705
995000	-2305.534	-2339.118	33.58445	1	0.6329311	0.00375674	0.0461779	0.335836	0.082384	0.171015	0.0630651	0.186573	0.1404	0.0249075	0.00913808	0.0760164	0.110358	0.121723	0.0353986	0.0997673	0.0559266	0.0981747	0.203651	0.205843	0.0543586	0.0581564	0.0327525	0.00706371	0.00852943	0.103497	0.0114047	0.0985423	0.0531859	0.0446246	0.0272508	0.0314915	0.139862	0.140028	0.00292207	0.0776507	0.0118447	0.0520652	0.0820876	0.00325193	0.197433	0.105737	0.0672912	0.132443	0.00095905	0.0515643	0.0660993	0.000176636	0.0297258	0.0484608	0.0707348	0.00973575	0.170499	0.0918075	0.0875413	0.0100861	0.121646	0.0383125	0.058319	0.0715125	0.101935	0.0977848	0.103354	0.124124	0.136522	0.0169566	0.101159	0.157498	0.0256918	0.0656881	0.126483	0.0179763	0.0288605	0.147664	0.143826	0.0208927	0.129034	0.165668	0.0273864	0.0759187	0.000928208	0.619319	0.0201102	0.0559212	0.448914	0.0579524	0.0203257	0.0187982	0.0222643	0.0641018	0.0126262	0.166769	0.0626249	0.0682089	0.107667	0.0693146	0.114166	0.769588	0.179547	0.0998756	0.00723977	0.0413398	0.0743613	0.0843158	0.00231918	0.180082	0.0813642	0.154655	0.09058	0.171824	0.160962	0.0619841	0.104036	0.030941	0.012894	0.0222862	0.212726	0.198611	0.0369378	0.190481	0.0917018	0.0819984	0.0794785	0.0967457	0.0806342	0.103197	0.133979	0.0234178	0.0737085	0.170357	0.0269295	0.0807514	0.0599634	0.33009	0.897232	2.71271	3	12.29705
996000	-2299.033	-2332.618	33.58445	1	0.6329311	0.00375674	0.0461779	0.335836	0.082384	0.171015	0.0630651	0.186573	0.1404	0.0249075	0.00913808	0.0760164	0.110358	0.121723	0.0353986	0.0997673	0.0559266	0.0981747	0.203651	0.205843	0.0543586	0.0581564	0.0327525	0.00706371	0.00852943	0.103497	0.0114047	0.0985423	0.0531859	0.0446246	0.0272508	0.0314915	0.139862	0.140028	0.00292207	0.0776507	0.0118447	0.0520652	0.0820876	0.00325193	0.197433	0.105737	0.0672912	0.132443	0.00095905	0.0515643	0.0660993	0.000176636	0.0297258	0.0484608	0.0707348	0.00973575	0.170499	0.0918075	0.0875413	0.0100861	0.121646	0.0383125	0.058319	0.0715125	0.101935	0.0977848	0.103354	0.124124	0.136522	0.0169566	0.101159	0.157498	0.0256918	0.0656881	0.126483	0.0179763	0.0288605	0.147664	0.143826	0.0208927	0.129034	0.165668	0.0273864	0.0759187	0.000928208	0.619319	0.0201102	0.0559212	0.448914	0.0579524	0.0203257	0.0187982	0.0222643	0.0641018	0.0126262	0.166769	0.0626249	0.0682089	0.107667	0.0693146	0.114166	0.769588	0.179547	0.0998756	0.00723977	0.0413398	0.0743613	0.0843158	0.00231918	0.180082	0.0813642	0.154655	0.09058	0.171824	0.160962	0.0619841	0.104036	0.030941	0.012894	0.0222862	0.212726	0.198611	0.0369378	0.190481	0.0917018	0.0819984	0.0794785	0.0967457	0.0806342	0.103197	0.133979	0.0234178	0.0737085	0.170357	0.0269295	0.0807514	0.0599634	0.33009	0.897232	2.71271	3	12.29705
997000	-2300.626	-2334.211	33.58445	1	0.6329311	0.00375674	0.0461779	0.335836	0.082384	0.171015	0.0630651	0.186573	0.1404	0.0249075	0.00913808	0.0760164	0.110358	0.121723	0.0353986	0.0997673	0.0559266	0.0981747	0.203651	0.205843	0.0543586	0.0581564	0.0327525	0.00706371	0.00852943	0.103497	0.0114047	0.0985423	0.0531859	0.0446246	0.0272508	0.0314915	0.139862	0.140028	0.00292207	0.0776507	0.0118447	0.0520652	0.0820876	0.00325193	0.197433	0.105737	0.0672912	0.132443	0.00095905	0.0515643	0.0660993	0.000176636	0.0297258	0.0484608	0.0707348	0.00973575	0.170499	0.0918075	0.0875413	0.0100861	0.121646	0.0383125	0.058319	0.0715125	0.101935	0.0977848	0.103354	0.124124	0.136522	0.0169566	0.101159	0.157498	0.0256918	0.0656881	0.126483	0.0179763	0.0288605	0.147664	0.143826	0.0208927	0.129034	0.165668	0.0273864	0.0759187	0.000928208	0.619319	0.0201102	0.0559212	0.448914	0.0579524	0.0203257	0.0187982	0.0222643	0.0641018	0.0126262	0.166769	0.0626249	0.0682089	0.107667	0.0693146	0.114166	0.769588	0.179547	0.0998756	0.00723977	0.0413398	0.0743613	0.0843158	0.00231918	0.180082	0.0813642	0.154655	0.09058	0.171824	0.160962	0.0619841	0.104036	0.030941	0.012894	0.0222862	0.212726	0.198611	0.0369378	0.190481	0.0917018	0.0819984	0.0794785	0.0967457	0.0806342	0.103197	0.133979	0.0234178	0.0737085	0.170357	0.0269295	0.0807514	0.0599634	0.33009	0.897232	2.71271	3	12.29705
998000	-2300.644	-2334.228	33.58445	1	0.6329311	0.00375674	0.0461779	0.335836	0.082384	0.171015	0.0630651	0.186573	0.1404	0.0249075	0.00913808	0.0760164	0.110358	0.121723	0.0353986	0.0997673	0.0559266	0.0981747	0.203651	0.205843	0.0543586	0.0581564	0.0327525	0.00706371	0.00852943	0.103497	0.0114047	0.0985423	0.0531859	0.0446246	0.0272508	0.0314915	0.139862	0.140028	0.00292207	0.0776507	0.0118447	0.0520652	0.0820876	0.00325193	0.197433	0.105737	0.0672912	0.132443	0.00095905	0.0515643	0.0660993	0.000176636	0.0297258	0.0484608	0.0707348	0.00973575	0.170499	0.0918075	0.0875413	0.0100861	0.121646	0.0383125	0.058319	0.0715125	0.101935	0.0977848	0.103354	0.124124	0.136522	0.0169566	0.101159	0.157498	0.0256918	0.0656881	0.126483	0.0179763	0.0288605	0.147664	0.143826	0.0208927	0.129034	0.165668	0.0273864	0.0759187	0.000928208	0.619319	0.0201102	0.0559212	0.448914	0.0579524	0.0203257	0.0187982	0.0222643	0.0641018	0.0126262	0.166769	0.0626249	0.0682089	0.107667	0.0693146	0.114166	0.769588	0.179547	0.0998756	0.00723977	0.0413398	0.0743613	0.0843158	0.00231918	0.180082	0.0813642	0.154655	0.09058	0.171824	0.160962	0.0619841	0.104036	0.030941	0.012894	0.0222862	0.212726	0.198611	0.0369378	0.190481	0.0917018	0.0819984	0.0794785	0.0967457	0.0806342	0.103197	0.133979	0.0234178	0.0737085	0.170357	0.0269295	0.0807514	0.0599634	0.33009	0.897232	2.71271	3	12.29705
999000	-2304.802	-2338.386	33.58445	1	0.6329311	0.00375674	0.0461779	0.335836	0.082384	0.171015	0.0630651	0.186573	0.1404	0.0249075	0.00913808	0.0760164	0.110358	0.121723	0.0353986	0.0997673	0.0559266	0.0981747	0.203651	0.205843	0.0543586	0.0581564	0.0327525	0.00706371	0.00852943	0.103497	0.0114047	0.0985423	0.0531859	0.0446246	0.0272508	0.0314915	0.139862	0.140028	0.00292207	0.0776507	0.0118447	0.0520652	0.0820876	0.00325193	0.197433	0.105737	0.0672912	0.132443	0.00095905	0.0515643	0.0660993	0.000176636	0.0297258	0.0484608	0.0707348	0.00973575	0.170499	0.0918075	0.0875413	0.0100861	0.121646	0.0383125	0.058319	0.0715125	0.101935	0.0977848	0.103354	0.124124	0.136522	0.0169566	0.101159	0.157498	0.0256918	0.0656881	0.126483	0.0179763	0.0288605	0.147664	0.143826	0.0208927	0.129034	0.165668	0.0273864	0.0759187	0.000928208	0.619319	0.0201102	0.0559212	0.448914	0.0579524	0.0203257	0.0187982	0.0222643	0.0641018	0.0126262	0.166769	0.0626249	0.0682089	0.107667	0.0693146	0.114166	0.769588	0.179547	0.0998756	0.00723977	0.0413398	0.0743613	0.0843158	0.00231918	0.180082	0.0813642	0.154655	0.09058	0.171824	0.160962	0.0619841	0.104036	0.030941	0.012894	0.0222862	0.212726	0.198611	0.0369378	0.190481	0.0917018	0.0819984	0.0794785	0.0967457	0.0806342	0.103197	0.133979	0.0234178	0.0737085	0.170357	0.0269295	0.0807514	0.0599634	0.33009	0.897232	2.71271	3	12.29705
1000000	-2304.055	-2334.684	30.62861	1	0.7625905	0.00362551	0.0588932	0.350373	0.0784884	0.164925	0.0968467	0.191048	0.140596	0.0157388	0.0117438	0.0539914	0.215664	0.175387	0.0322628	0.066851	0.0524105	0.0704053	0.211479	0.205843	0.235641	0.0698856	0.0398297	0.00623	0.0117519	0.103497	0.00736457	0.0744597	0.100934	0.0441396	0.024963	0.0430875	0.097865	0.0822812	0.00335944	0.0465945	0.0271814	0.0334216	0.104679	0.00325193	0.144818	0.126233	0.119326	0.0902158	0.00090604	0.0471141	0.0955879	0.00015186	0.039762	0.0383748	0.0435051	0.0164838	0.135146	0.0832312	0.0875413	0.00746224	0.121646	0.0520757	0.0787231	0.0715125	0.118585	0.0855721	0.0768224	0.0686518	0.145131	0.0243738	0.154486	0.121595	0.00873616	0.0656881	0.110998	0.0146227	0.0436207	0.147664	0.172225	0.017817	0.129034	0.0854366	0.0428859	0.061281	0.00194266	0.595388	0.0218787	0.0551204	0.698465	0.0583661	0.0183704	0.0303653	0.0232542	0.045942	0.0150262	0.166769	0.0457457	0.0682089	0.157674	0.0990201	0.114166	0.522707	0.101069	0.0998756	0.0181261	0.0611104	0.183365	0.0631971	0.00241282	0.19164	0.0533591	0.23274	0.128199	0.146884	0.160962	0.0619841	0.08546	0.030941	0.00636663	0.0277679	0.212726	0.198611	0.0369378	0.190481	0.0917018	0.0566543	0.114865	0.135864	0.0374852	0.101659	0.133979	0.021436	0.0770369	0.19175	0.061696	0.0708828	0.0875774	0.391625	0.946025	2.57477	3	12.57967
1001000	-2297.519	-2328.148	30.62861	1	0.7625905	0.00362551	0.0588932	0.350373	0.0784884	0.164925	0.0968467	0.191048	0.140596	0.0157388	0.0117438	0.0539914	0.215664	0.175387	0.0322628	0.066851	0.0524105	0.0704053	0.211479	0.205843	0.235641	0.0698856	0.0398297	0.00623	0.0117519	0.103497	0.00736457	0.0744597	0.100934	0.0441396	0.024963	0.0430875	0.097865	0.0822812	0.00335944	0.0465945	0.0271814	0.0334216	0.104679	0.00325193	0.144818	0.126233	0.119326	0.0902158	0.00090604	0.0471141	0.0955879	0.00015186	0.039762	0.0383748	0.0435051	0.0164838	0.135146	0.0832312	0.0875413	0.00746224	0.121646	0.0520757	0.0787231	0.0715125	0.118585	0.0855721	0.0768224	0.0686518	0.145131	0.0243738	0.154486	0.121595	0.00873616	0.0656881	0.110998	0.0146227	0.0436207	0.147664	0.172225	0.017817	0.129034	0.0854366	0.0428859	0.061281	0.00194266	0.595388	0.0218787	0.0551204	0.698465	0.0583661	0.0183704	0.0303653	0.0232542	0.045942	0.0150262	0.166769	0.0457457	0.0682089	0.157674	0.0990201	0.114166	0.522707	0.101069	0.0998756	0.0181261	0.0611104	0.183365	0.0631971	0.00241282	0.19164	0.0533591	0.23274	0.128199	0.146884	0.160962	0.0619841	0.08546	0.030941	0.00636663	0.0277679	0.212726	0.198611	0.0369378	0.190481	0.0917018	0.0566543	0.114865	0.135864	0.0374852	0.101659	0.133979	0.021436	0.0770369	0.19175	0.061696	0.0708828	0.0875774	0.391625	0.946025	2.57477	3	12.57967
1002000	-2311.286	-2341.915	30.62861	1	0.7625905	0.00362551	0.0588932	0.350373	0.0784884	0.164925	0.0968467	0.191048	0.140596	0.0157388	0.0117438	0.0539914	0.215664	0.175387	0.0322628	0.066851	0.0524105	0.0704053	0.211479	0.205843	0.235641	0.0698856	0.0398297	0.00623	0.0117519	0.103497	0.00736457	0.0744597	0.100934	0.0441396	0.024963	0.0430875	0.097865	0.0822812	0.00335944	0.0465945	0.0271814	0.0334216	0.104679	0.00325193	0.144818	0.126233	0.119326	0.0902158	0.00090604	0.0471141	0.0955879	0.00015186	0.039762	0.0383748	0.0435051	0.0164838	0.135146	0.0832312	0.0875413	0.00746224	0.121646	0.0520757	0.0787231	0.0715125	0.118585	0.0855721	0.0768224	0.0686518	0.145131	0.0243738	0.154486	0.121595	0.00873616	0.0656881	0.110998	0.0146227	0.0436207	0.147664	0.172225	0.017817	0.129034	0.0854366	0.0428859	0.061281	0.00194266	0.595388	0.0218787	0.0551204	0.698465	0.0583661	0.0183704	0.0303653	0.0232542	0.045942	0.0150262	0.166769	0.0457457	0.0682089	0.157674	0.0990201	0.114166	0.522707	0.101069	0.0998756	0.0181261	0.0611104	0.183365	0.0631971	0.00241282	0.19164	0.0533591	0.23274	0.128199	0.146884	0.160962	0.0619841	0.08546	0.030941	0.00636663	0.0277679	0.212726	0.198611	0.0369378	0.190481	0.0917018	0.0566543	0.114865	0.135864	0.0374852	0.101659	0.133979	0.021436	0.0770369	0.19175	0.061696	0.0708828	0.0875774	0.391625	0.946025	2.57477	3	12.57967
1003000	-2307.943	-2338.571	30.62861	1	0.7625905	0.00362551	0.0588932	0.350373	0.0784884	0.164925	0.0968467	0.191048	0.140596	0.0157388	0.0117438	0.0539914	0.215664	0.175387	0.0322628	0.066851	0.0524105	0.0704053	0.211479	0.205843	0.235641	0.0698856	0.0398297	0.00623	0.0117519	0.103497	0.00736457	0.0744597	0.100934	0.0441396	0.024963	0.0430875	0.097865	0.0822812	0.00335944	0.0465945	0.0271814	0.0334216	0.104679	0.00325193	0.144818	0.126233	0.119326	0.0902158	0.00090604	0.0471141	0.0955879	0.00015186	0.039762	0.0383748	0.0435051	0.0164838	0.135146	0.0832312	0.0875413	0.00746224	0.121646	0.0520757	0.0787231	0.0715125	0.118585	0.0855721	0.0768224	0.0686518	0.145131	0.0243738	0.154486	0.121595	0.00873616	0.0656881	0.110998	0.0146227	0.0436207	0.147664	0.172225	0.017817	0.129034	0.0854366	0.0428859	0.061281	0.00194266	0.595388	0.0218787	0.0551204	0.698465	0.0583661	0.0183704	0.0303653	0.0232542	0.045942	0.0150262	0.166769	0.0457457	0.0682089	0.157674	0.0990201	0.114166	0.522707	0.101069	0.0998756	0.0181261	0.0611104	0.183365	0.0631971	0.00241282	0.19164	0.0533591	0.23274	0.128199	0.146884	0.160962	0.0619841	0.08546	0.030941	0.00636663	0.0277679	0.212726	0.198611	0.0369378	0.190481	0.0917018	0.0566543	0.114865	0.135864	0.0374852	0.101659	0.133979	0.021436	0.0770369	0.19175	0.061696	0.0708828	0.0875774	0.391625	0.946025	2.57477	3	12.57967
1004000	-2319.314	-2349.942	30.62861	1	0.7625905	0.00362551	0.0588932	0.350373	0.0784884	0.164925	0.0968467	0.191048	0.140596	0.0157388	0.0117438	0.0539914	0.215664	0.175387	0.0322628	0.066851	0.0524105	0.0704053	0.211479	0.205843	0.235641	0.0698856	0.0398297	0.00623	0.0117519	0.103497	0.00736457	0.0744597	0.100934	0.0441396	0.024963	0.0430875	0.097865	0.0822812	0.00335944	0.0465945	0.0271814	0.0334216	0.104679	0.00325193	0.144818	0.126233	0.119326	0.0902158	0.00090604	0.0471141	0.0955879	0.00015186	0.039762	0.0383748	0.0435051	0.0164838	0.135146	0.0832312	0.0875413	0.00746224	0.121646	0.0520757	0.0787231	0.0715125	0.118585	0.0855721	0.0768224	0.0686518	0.145131	0.0243738	0.154486	0.121595	0.00873616	0.0656881	0.110998	0.0146227	0.0436207	0.147664	0.172225	0.017817	0.129034	0.0854366	0.0428859	0.061281	0.00194266	0.595388	0.0218787	0.0551204	0.698465	0.0583661	0.0183704	0.0303653	0.0232542	0.045942	0.0150262	0.166769	0.0457457	0.0682089	0.157674	0.0990201	0.114166	0.522707	0.101069	0.0998756	0.0181261	0.0611104	0.183365	0.0631971	0.00241282	0.19164	0.0533591	0.23274	0.128199	0.146884	0.160962	0.0619841	0.08546	0.030941	0.00636663	0.0277679	0.212726	0.198611	0.0369378	0.190481	0.0917018	0.0566543	0.114865	0.135864	0.0374852	0.101659	0.133979	0.021436	0.0770369	0.19175	0.061696	0.0708828	0.0875774	0.391625	0.946025	2.57477	3	12.57967
1005000	-2305.991	-2336.62	30.62861	1	0.7625905	0.00362551	0.0588932	0.350373	0.0784884	0.164925	0.0968467	0.191048	0.140596	0.0157388	0.0117438	0.0539914	0.215664	0.175387	0.0322628	0.066851	0.0524105	0.0704053	0.211479	0.205843	0.235641	0.0698856	0.0398297	0.00623	0.0117519	0.103497	0.00736457	0.0744597	0.100934	0.0441396	0.024963	0.0430875	0.097865	0.0822812	0.00335944	0.0465945	0.0271814	0.0334216	0.104679	0.00325193	0.144818	0.126233	0.119326	0.0902158	0.00090604	0.0471141	0.0955879	0.00015186	0.039762	0.0383748	0.0435051	0.0164838	0.135146	0.0832312	0.0875413	0.00746224	0.121646	0.0520757	0.0787231	0.0715125	0.118585	0.0855721	0.0768224	0.0686518	0.145131	0.0243738	0.154486	0.121595	0.00873616	0.0656881	0.110998	0.0146227	0.0436207	0.147664	0.172225	0.017817	0.129034	0.0854366	0.0428859	0.061281	0.00194266	0.595388	0.0218787	0.0551204	0.698465	0.0583661	0.0183704	0.0303653	0.0232542	0.045942	0.0150262	0.166769	0.0457457	0.0682089	0.157674	0.0990201	0.114166	0.522707	0.101069	0.0998756	0.0181261	0.0611104	0.183365	0.0631971	0.00241282	0.19164	0.0533591	0.23274	0.128199	0.146884	0.160962	0.0619841	0.08546	0.030941	0.00636663	0.0277679	0.212726	0.198611	0.0369378	0.190481	0.0917018	0.0566543	0.114865	0.135864	0.0374852	0.101659	0.133979	0.021436	0.0770369	0.19175	0.061696	0.0708828	0.0875774	0.391625	0.946025	2.57477	3	12.57967
1006000	-2298.816	-2329.445	30.62861	1	0.7625905	0.00362551	0.0588932	0.350373	0.0784884	0.164925	0.0968467	0.191048	0.140596	0.0157388	0.0117438	0.0539914	0.215664	0.175387	0.0322628	0.066851	0.0524105	0.0704053	0.211479	0.205843	0.235641	0.0698856	0.0398297	0.00623	0.0117519	0.103497	0.00736457	0.0744597	0.100934	0.0441396	0.024963	0.0430875	0.097865	0.0822812	0.00335944	0.0465945	0.0271814	0.0334216	0.104679	0.00325193	0.144818	0.126233	0.119326	0.0902158	0.00090604	0.0471141	0.0955879	0.00015186	0.039762	0.0383748	0.0435051	0.0164838	0.135146	0.0832312	0.0875413	0.00746224	0.121646	0.0520757	0.0787231	0.0715125	0.118585	0.0855721	0.0768224	0.0686518	0.145131	0.0243738	0.154486	0.121595	0.00873616	0.0656881	0.110998	0.0146227	0.0436207	0.147664	0.172225	0.017817	0.129034	0.0854366	0.0428859	0.061281	0.00194266	0.595388	0.0218787	0.0551204	0.698465	0.0583661	0.0183704	0.0303653	0.0232542	0.045942	0.0150262	0.166769	0.0457457	0.0682089	0.157674	0.0990201	0.114166	0.522707	0.101069	0.0998756	0.0181261	0.0611104	0.183365	0.0631971	0.00241282	0.19164	0.0533591	0.23274	0.128199	0.146884	0.160962	0.0619841	0.08546	0.030941	0.00636663	0.0277679	0.212726	0.198611	0.0369378	0.190481	0.0917018	0.0566543	0.114865	0.135864	0.0374852	0.101659	0.133979	0.021436	0.0770369	0.19175	0.061696	0.0708828	0.0875774	0.391625	0.946025	2.57477	3	12.57967
1007000	-2310.475	-2341.103	30.62861	1	0.7625905	0.00362551	0.0588932	0.350373	0.0784884	0.164925	0.0968467	0.191048	0.140596	0.0157388	0.0117438	0.0539914	0.215664	0.175387	0.0322628	0.066851	0.0524105	0.0704053	0.211479	0.205843	0.235641	0.0698856	0.0398297	0.00623	0.0117519	0.103497	0.00736457	0.0744597	0.100934	0.0441396	0.024963	0.0430875	0.097865	0.0822812	0.00335944	0.0465945	0.0271814	0.0334216	0.104679	0.00325193	0.144818	0.126233	0.119326	0.0902158	0.00090604	0.0471141	0.0955879	0.00015186	0.039762	0.0383748	0.0435051	0.0164838	0.135146	0.0832312	0.0875413	0.00746224	0.121646	0.0520757	0.0787231	0.0715125	0.118585	0.0855721	0.0768224	0.0686518	0.145131	0.0243738	0.154486	0.121595	0.00873616	0.0656881	0.110998	0.0146227	0.0436207	0.147664	0.172225	0.017817	0.129034	0.0854366	0.0428859	0.061281	0.00194266	0.595388	0.0218787	0.0551204	0.698465	0.0583661	0.0183704	0.0303653	0.0232542	0.045942	0.0150262	0.166769	0.0457457	0.0682089	0.157674	0.0990201	0.114166	0.522707	0.101069	0.0998756	0.0181261	0.0611104	0.183365	0.0631971	0.00241282	0.19164	0.0533591	0.23274	0.128199	0.146884	0.160962	0.0619841	0.08546	0.030941	0.00636663	0.0277679	0.212726	0.198611	0.0369378	0.190481	0.0917018	0.0566543	0.114865	0.135864	0.0374852	0.101659	0.133979	0.021436	0.0770369	0.19175	0.061696	0.0708828	0.0875774	0.391625	0.946025	2.57477	3	12.57967
1008000	-2304.27	-2334.898	30.62861	1	0.7625905	0.00362551	0.0588932	0.350373	0.0784884	0.164925	0.0968467	0.191048	0.140596	0.0157388	0.0117438	0.0539914	0.215664	0.175387	0.0322628	0.066851	0.0524105	0.0704053	0.211479	0.205843	0.235641	0.0698856	0.0398297	0.00623	0.0117519	0.103497	0.00736457	0.0744597	0.100934	0.0441396	0.024963	0.0430875	0.097865	0.0822812	0.00335944	0.0465945	0.0271814	0.0334216	0.104679	0.00325193	0.144818	0.126233	0.119326	0.0902158	0.00090604	0.0471141	0.0955879	0.00015186	0.039762	0.0383748	0.0435051	0.0164838	0.135146	0.0832312	0.0875413	0.00746224	0.121646	0.0520757	0.0787231	0.0715125	0.118585	0.0855721	0.0768224	0.0686518	0.145131	0.0243738	0.154486	0.121595	0.00873616	0.0656881	0.110998	0.0146227	0.0436207	0.147664	0.172225	0.017817	0.129034	0.0854366	0.0428859	0.061281	0.00194266	0.595388	0.0218787	0.0551204	0.698465	0.0583661	0.0183704	0.0303653	0.0232542	0.045942	0.0150262	0.166769	0.0457457	0.0682089	0.157674	0.0990201	0.114166	0.522707	0.101069	0.0998756	0.0181261	0.0611104	0.183365	0.0631971	0.00241282	0.19164	0.0533591	0.23274	0.128199	0.146884	0.160962	0.0619841	0.08546	0.030941	0.00636663	0.0277679	0.212726	0.198611	0.0369378	0.190481	0.0917018	0.0566543	0.114865	0.135864	0.0374852	0.101659	0.133979	0.021436	0.0770369	0.19175	0.061696	0.0708828	0.0875774	0.391625	0.946025	2.57477	3	12.57967
1009000	-2307.254	-2337.883	30.62861	1	0.7625905	0.00362551	0.0588932	0.350373	0.0784884	0.164925	0.0968467	0.191048	0.140596	0.0157388	0.0117438	0.0539914	0.215664	0.175387	0.0322628	0.066851	0.0524105	0.0704053	0.211479	0.205843	0.235641	0.0698856	0.0398297	0.00623	0.0117519	0.103497	0.00736457	0.0744597	0.100934	0.0441396	0.024963	0.0430875	0.097865	0.0822812	0.00335944	0.0465945	0.0271814	0.0334216	0.104679	0.00325193	0.144818	0.126233	0.119326	0.0902158	0.00090604	0.0471141	0.0955879	0.00015186	0.039762	0.0383748	0.0435051	0.0164838	0.135146	0.0832312	0.0875413	0.00746224	0.121646	0.0520757	0.0787231	0.0715125	0.118585	0.0855721	0.0768224	0.0686518	0.145131	0.0243738	0.154486	0.121595	0.00873616	0.0656881	0.110998	0.0146227	0.0436207	0.147664	0.172225	0.017817	0.129034	0.0854366	0.0428859	0.061281	0.00194266	0.595388	0.0218787	0.0551204	0.698465	0.0583661	0.0183704	0.0303653	0.0232542	0.045942	0.0150262	0.166769	0.0457457	0.0682089	0.157674	0.0990201	0.114166	0.522707	0.101069	0.0998756	0.0181261	0.0611104	0.183365	0.0631971	0.00241282	0.19164	0.0533591	0.23274	0.128199	0.146884	0.160962	0.0619841	0.08546	0.030941	0.00636663	0.0277679	0.212726	0.198611	0.0369378	0.190481	0.0917018	0.0566543	0.114865	0.135864	0.0374852	0.101659	0.133979	0.021436	0.0770369	0.19175	0.061696	0.0708828	0.0875774	0.391625	0.946025	2.57477	3	12.57967
