Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
236000	-433.8318	-487.9233	54.09153	10	1.161703	0.0204617	0.0168076	0.0812195	0.0300918	0.0223832	0.0241615	0.0226041	0.125839	0.032775	0.0411221	0.00619967	0.00248484	0.0562227	0.052343	0.0673594	0.13444	0.0151774	0.0221688	0.0291941	0.117925	0.293003	0.282103	0.149699	0.160967	0.124557	0.0781673	0.0484693	0.0551212	0.319869	0.127513	0.00770743	0.168044	0.520489	1.02236	2.2891	5	2.568155
237000	-448.8609	-496.6023	47.74144	10	0.6420442	0.0347714	0.00711654	0.114459	0.0748353	0.0145175	0.0787197	0.035953	0.131927	0.00607448	0.0569184	0.0108132	0.0536439	0.14817	0.0228246	0.0159285	0.0317479	0.0630761	0.353306	0.0384823	0.215083	0.0728306	0.0482463	0.0381889	0.449154	0.135302	0.153176	0.161193	0.125619	0.362949	0.129833	0.0609559	0.0618795	0.334852	0.901341	2.70193	5	3.245817
238000	-444.9064	-489.301	44.39459	10	1.170319	0.00396681	0.0105978	0.000161842	0.102363	0.0964667	0.098951	0.108438	0.15468	0.0136736	0.0758902	0.00619443	0.0766703	0.173892	0.069267	0.102592	0.150946	0.00321555	0.0149496	0.0167232	0.371232	0.0469126	0.0773191	0.0230616	0.119849	0.34506	0.715479	0.141419	0.269661	0.0485552	0.201054	0.189938	0.169633	0.522575	1.02334	2.28445	5	3.829179
239000	-426.9765	-490.4165	63.43997	10	0.4735105	0.00360288	0.00910757	0.0613597	0.0249929	0.0574664	0.0937749	0.0668667	0.0980832	0.0484051	0.0429476	0.0219853	0.0443079	0.107129	0.0115892	0.101535	0.0869394	0.00331313	0.0859296	0.0590665	0.0053534	0.0708294	0.0838127	0.188844	0.214488	0.0945576	0.137135	0.0592169	0.136346	0.0804855	0.0299421	0.0682065	0.0285894	0.234271	0.799994	2.93715	5	2.197619
240000	-448.8581	-489.9385	41.08039	10	0.8270946	0.0272914	0.00310887	0.0644119	0.0486126	0.0746274	0.0441089	0.212477	0.041615	0.0127457	0.0408092	0.000666229	0.0339406	0.245914	0.0405161	0.0621313	0.178803	0.0345844	0.3243	0.0366912	0.0539167	0.183848	0.453337	0.144326	0.286449	0.283378	0.0364721	0.328554	0.114273	0.268518	0.00511807	0.200358	0.10131	0.417818	0.964189	2.51668	5	3.885903
241000	-442.7337	-490.2833	47.54958	10	0.8643044	0.0386459	0.00899919	0.00023641	0.0505063	0.0823527	0.000657177	0.0339343	0.0595281	0.00324655	0.00830903	0.00905416	0.0493055	0.0924472	0.0531525	0.215253	0.149808	0.124442	0.142344	0.0445227	0.266706	0.238153	0.0216202	0.195656	0.165999	0.351096	0.0279568	0.140192	0.213221	0.485361	0.0872573	0.0605141	0.10915	0.43179	0.973295	2.48576	5	3.420478
242000	-452.6668	-495.9527	43.2859	10	1.86305	0.0250645	0.0102417	0.0656945	0.232701	0.0107325	0.0798319	0.0880977	0.104351	0.0917357	0.0257083	0.0181837	0.0482933	0.34013	0.0627955	0.156435	0.0875449	0.094042	0.123946	0.47891	0.102789	0.121473	0.0320875	0.0229868	0.0830598	0.0243879	0.157123	0.318654	0.140115	0.0766349	0.24175	0.452199	0.27636	0.639613	1.06615	2.01787	5	3.9177
243000	-446.5727	-493.1807	46.6079	10	1.267405	0.0201397	0.0095011	0.0169976	0.0731473	0.000198035	0.0234427	0.117762	0.00608653	0.0715353	0.0235409	0.0295639	0.128662	0.0862103	0.0439765	0.179739	0.0206477	0.124218	0.471214	0.197048	0.217487	0.063092	0.2144	0.127201	0.0202288	0.0434533	0.158304	0.0874195	0.00134433	0.458967	0.241027	0.114471	0.187056	0.54463	1.03324	2.23507	5	3.391027
244000	-432.5928	-483.9462	51.3534	10	0.848496	0.00247192	0.0200459	0.0467624	0.159476	0.0321816	0.0984936	0.0562114	0.131076	0.0892483	0.0561443	0.00993846	0.0493985	0.114727	0.0694896	0.095669	0.140245	0.0943895	0.00143067	0.104093	0.0727547	0.0734207	0.00196597	0.22581	0.0339302	0.00201147	0.0985992	0.448592	0.103037	0.163279	0.451145	0.347472	0.105828	0.42595	0.969537	2.49868	5	3.393511
245000	-451.3313	-489.6308	38.29951	10	1.755204	0.0284085	0.0265181	0.0952957	0.108264	0.0673507	0.122601	0.0991644	0.0641426	0.132845	0.0262156	0.0176309	0.0825651	0.0899248	0.0357072	0.227485	0.309703	0.103921	0.0886925	0.25285	0.0425563	0.0865107	0.109558	0.375547	0.339417	0.267846	0.0414177	0.083358	0.0191984	0.322106	0.0929907	0.00951056	0.262193	0.626173	1.06246	2.04918	5	3.769302
246000	-434.0627	-488.7722	54.70953	10	0.9794692	0.0343557	0.029681	0.0392375	0.0375982	0.0648478	0.11752	0.0476439	0.111651	0.0159327	0.0864294	0.00621495	0.0384002	0.166012	0.0676595	0.164747	0.0426139	0.0768838	0.17454	0.167261	0.0824657	0.0861139	0.0936751	0.0195467	0.321541	0.0406569	0.0206773	0.110672	0.0431828	0.250328	0.127449	0.185197	0.132839	0.470493	0.996513	2.40015	5	2.870735
247000	-436.234	-491.1849	54.95086	10	1.05109	0.0248952	0.00782916	0.0756736	0.0454032	0.0760095	0.037763	0.0433513	0.139961	0.0211255	0.0297983	0.00333785	0.0218314	0.103188	0.128987	0.102805	0.101278	0.0719703	0.168085	0.187495	0.0572369	0.0445691	0.664507	0.00118895	0.271848	0.0509276	0.0261264	0.314965	0.087603	0.108235	0.0166454	0.0248685	0.147034	0.491587	1.00798	2.3534	5	3.059509
248000	-441.0666	-485.4678	44.40121	10	1.639479	0.00545735	0.0113355	0.00842953	0.0999096	0.044637	0.0176444	0.104797	0.153845	0.0471779	0.0402207	0.0131396	0.166177	0.0670613	0.0222891	0.146168	0.21796	0.165584	0.140783	0.345563	0.0373393	0.651822	0.342848	0.12329	0.0073117	0.114691	0.0513605	0.0506894	0.197356	0.226058	0.286236	0.0937654	0.246087	0.610238	1.05766	2.08601	5	4.000947
249000	-451.2189	-490.1292	38.91036	10	1.405733	0.000920138	0.00767402	0.0480396	0.0364333	0.132786	0.016411	0.115543	0.0943817	0.077523	0.0163502	0.0187981	0.113969	0.170583	0.0020384	0.235904	0.232393	0.0990268	0.334142	0.0413925	0.377335	0.0468586	0.174454	0.626804	0.0628424	0.0124081	0.144919	0.00291527	0.213199	0.142274	0.397104	0.0102765	0.210386	0.572075	1.04437	2.17317	5	4.005699
250000	-445.931	-486.8194	40.88837	10	1.959846	0.0364745	0.0132416	0.00257842	0.213637	0.0148188	0.0258209	0.192954	0.124919	0.0718594	0.0369032	0.03308	0.00623282	0.179787	0.0749261	0.109839	0.122172	0.0628214	0.16792	0.172994	0.210273	0.411798	0.283141	0.197789	0.16151	0.162592	0.0823215	0.0288291	0.149054	0.033505	0.318071	0.0357922	0.288434	0.650675	1.06895	1.99194	5	3.737654
251000	-452.0947	-497.4077	45.313	10	0.7004214	0.090236	0.0013844	0.0294462	0.0489128	0.190444	0.0117623	0.234158	0.114041	0.0516942	0.0636955	0.015637	0.0042516	0.095335	0.0397873	0.0878944	0.00579223	0.0259316	0.330923	0.620623	0.0262567	0.0746715	0.284296	0.186164	0.00560959	0.044422	0.264868	0.0979907	0.115221	0.110262	0.00261477	0.033745	0.0742783	0.363729	0.925024	2.63697	5	3.30807
252000	-438.8325	-486.0602	47.22773	10	0.2655222	0.00364072	0.00162809	0.0551981	0.0974659	0.00781212	0.107795	0.014373	0.0564533	0.0863239	0.0321439	0.0346554	0.0066918	0.0758168	0.0660767	0.0527723	0.27764	0.022494	0.0178272	0.0880501	0.243833	0.832357	0.360687	0.33815	0.160369	0.0273975	0.147893	0.0734039	0.100919	0.0216092	0.0628799	0.0161263	0.00291545	0.0781067	0.533097	3.38588	5	3.490484
253000	-456.4142	-502.5872	46.17304	10	1.325581	0.0620851	0.0355535	0.0311121	0.282209	0.0922405	0.128172	0.025738	0.178731	0.0322485	0.10321	0.0270137	0.0152348	0.130248	0.168326	0.0600523	0.0263645	0.0371567	0.0207222	0.0294738	0.065213	0.249306	0.0373281	0.137199	0.0233431	0.199704	0.137357	0.234952	0.154354	0.244226	0.00984994	0.0139586	0.197078	0.556692	1.0383	2.20793	5	2.992683
254000	-425.1723	-485.8919	60.71962	10	0.3261707	0.0363806	0.0070765	0.00700322	0.00564339	0.0670421	0.0593761	0.0111562	0.0456534	0.00637907	0.016316	0.0040993	0.0158278	0.146803	0.0558861	0.0594503	0.0556437	0.0442236	0.172679	0.0315927	0.0544882	0.326497	0.0316528	0.00596172	0.00820356	0.238854	0.283368	0.125616	0.0707792	0.132137	0.0773694	0.12421	0.0076566	0.124947	0.637245	3.23015	5	2.327368
255000	-435.0677	-490.1545	55.08675	10	0.6073504	0.0467224	0.00603963	0.0160273	0.122722	0.133166	0.0740641	0.0178482	0.0611409	0.0184138	0.0265874	0.00216103	0.0263016	0.184325	0.0441688	0.0882399	0.00945511	0.152716	0.390142	0.224741	0.00967287	0.338596	0.291285	0.239072	0.0857461	0.0459928	0.014072	0.0106958	0.0263558	0.080257	0.1173	0.00641772	0.0546275	0.316333	0.885023	2.74402	5	2.910445
256000	-443.1731	-493.0822	49.90917	10	1.165856	0.0222472	0.067737	0.0188406	0.0496631	0.000403874	0.125707	0.0305112	0.0844573	0.0880249	0.0485281	0.00154811	0.0651367	0.104536	0.145546	0.0372439	0.0589952	0.0473102	0.15374	0.0744004	0.122261	0.000621698	0.0829151	0.0819731	0.51333	0.0759913	0.182696	0.087041	0.294904	0.103386	0.0248744	0.540155	0.168811	0.521497	1.02284	2.28685	5	3.334725
257000	-445.0087	-495.6225	50.61382	10	0.7188658	0.0153804	0.00465435	0.0286042	0.0352581	0.0265896	0.0382794	0.0627051	0.0866727	0.0465356	0.0869969	0.00702427	0.0844935	0.196379	0.0356579	0.13417	0.0962833	0.190172	0.0400391	0.00430944	0.0289782	0.194808	0.0319934	0.0512393	0.142643	0.104251	0.00609019	0.366834	0.216231	0.124976	0.314671	0.0707714	0.0782217	0.372297	0.931664	2.61782	5	2.873692
258000	-430.6154	-493.0822	62.46684	10	0.1612511	0.0114488	0.00954938	0.0610545	0.0893446	0.0112786	0.102631	0.0262966	0.0183131	0.0238151	0.0124776	0.0144157	0.0457116	0.0480223	0.0154192	0.119211	0.0522267	0.105369	0.000186577	0.133768	0.0306656	0.0153776	0.00876274	0.239644	0.137478	0.293995	0.0148798	0.110196	0.0921653	0.0894229	0.121899	0.0852457	0.000100983	0.0148213	0.275441	3.70964	5	2.140271
259000	-436.8384	-494.9883	58.14982	10	0.7775401	0.0413766	0.0425037	0.0278866	0.15415	0.0818073	0.060512	0.0620611	0.0385983	0.00641566	0.0349043	0.0287724	0.00749384	0.143428	0.00385312	0.0965251	0.101157	0.184944	0.025204	0.00208058	0.0372372	0.136964	0.00554038	0.249221	0.292294	0.0157551	0.0517291	0.0930641	0.025139	0.11064	0.243632	0.158685	0.0907713	0.397932	0.950532	2.56077	5	2.563576
260000	-464.626	-494.4613	29.83536	10	1.748273	0.0460442	0.0251529	0.0651132	0.293461	0.148365	0.217849	0.0982554	0.05459	0.0738105	0.0752931	0.00747657	0.151406	0.133218	0.039225	0.116732	0.13323	0.02929	0.273538	0.0802679	0.06047	0.195207	0.0391902	0.49868	1.03872	0.0710615	0.0329378	0.0197741	0.398589	0.16118	0.0299011	0.118102	0.261256	0.625265	1.0622	2.05128	5	4.726133
261000	-433.0081	-485.0604	52.05237	10	0.4874342	0.0137476	0.0179745	0.0250628	0.0467872	0.0252394	0.0456273	0.0646586	0.0702268	0.0306744	0.0499934	0.0128381	0.0293329	0.0740161	0.00455457	0.102713	0.0306276	0.0143861	0.0222671	0.48335	0.0172678	0.0698482	0.0520832	0.110368	0.0455409	0.175814	0.00591975	0.161597	0.138808	0.218962	0.0119246	0.0467991	0.031083	0.243633	0.810905	2.91438	5	2.21901
262000	-436.357	-487.1715	50.81446	10	0.3650471	0.0130098	0.00182437	0.0443706	0.0344461	0.112907	0.0738573	0.0832934	0.0189703	0.0320635	0.0349851	0.00135772	0.00750651	0.0556281	0.0758874	0.000230988	0.0673416	0.0774295	0.0148615	0.244653	0.00368921	0.179886	0.00468602	0.273743	0.00137555	0.577534	0.0775008	0.215867	0.0141891	0.284674	0.0107671	0.00489441	0.0120116	0.155206	0.690508	3.14227	5	2.64343
263000	-451.1176	-492.6013	41.48374	10	1.270849	0.0272162	0.00764145	0.0310107	0.0566209	0.0744756	0.0102263	0.0294739	0.213171	0.0618485	0.0601616	0.0285164	0.0127379	0.115386	0.0228649	0.120143	0.156884	0.0258876	0.0801824	0.0275947	0.345195	0.391983	0.138504	0.221891	0.0581007	0.457563	0.496821	0.0590447	0.0842051	0.384024	0.178153	0.0284958	0.187658	0.545367	1.03356	2.23342	5	4.006022
264000	-440.6162	-489.4684	48.85213	10	1.413591	0.049821	0.0541889	0.0586628	0.0687291	0.00148209	0.0911695	0.0993387	0.132574	0.0802674	0.0927479	0.0268871	0.05923	0.112959	0.0412753	0.13592	0.0937084	0.0405199	0.189501	0.414779	0.174362	0.0473491	0.0533809	0.0166316	0.158027	0.0830759	0.161012	0.0876437	0.18772	0.212809	0.00473387	0.045832	0.21166	0.573512	1.04492	2.16991	5	3.07634
265000	-460.2777	-495.497	35.21932	10	0.7665648	0.0289624	0.00514005	0.166545	0.289995	0.0646294	0.0973586	0.0752412	0.174015	0.272476	0.0263524	0.00536063	0.0471349	0.113573	0.0132681	0.31834	0.0396365	0.0913055	0.381667	0.0560773	0.150313	0.058992	0.194662	0.0901666	0.269246	0.400447	0.00438006	0.127205	0.00541707	0.00637293	0.30939	0.112038	0.0884269	0.393316	0.947242	2.57102	5	3.995707
266000	-462.7645	-503.9244	41.15982	10	1.083133	0.00645523	0.0212146	0.0394613	0.178921	0.0382207	0.0702206	0.050057	0.0766663	0.0229526	0.0186942	0.0230104	0.0936085	0.0578434	0.00879222	0.162433	0.088723	0.134124	0.00901935	0.0688247	0.184278	0.0521909	0.15301	0.232731	0.0878331	0.258175	0.340468	0.128643	0.0162789	0.476643	0.0111393	0.335986	0.153236	0.500389	1.01252	2.33386	5	3.446618
267000	-438.9605	-491.645	52.68454	10	1.753768	0.00294679	0.0051772	0.0399032	0.116489	0.165015	0.0061631	0.140545	0.00171283	0.087736	0.03693	0.00922564	0.0488243	0.0495184	0.0369456	0.190765	0.0988605	0.0890709	0.147729	0.149934	0.169399	0.0285168	0.217889	0.115852	0.108895	0.33067	0.321312	0.0238163	0.329296	0.0234406	0.0604569	0.0663851	0.261999	0.625985	1.0624	2.04961	5	3.219421
268000	-436.9509	-488.7819	51.831	10	0.635666	0.0243708	0.0523293	0.0620839	0.136766	0.00191438	0.105762	0.0311863	0.032656	0.0325987	0.0245853	0.00722282	0.0133176	0.0742594	0.0384667	0.0967921	0.0563046	0.050843	0.027837	0.0163843	0.434517	0.27	0.0777569	0.355342	0.343051	0.127127	0.285791	0.209796	0.187524	0.241342	0.00698018	0.0392247	0.0605376	0.331526	0.898478	2.70946	5	3.464133
269000	-438.6193	-490.1147	51.49537	10	0.4527004	0.0332931	0.0220257	0.0562354	0.00646994	0.012376	0.11163	0.0787826	0.0374496	0.0644366	0.0302477	0.0140697	0.010958	0.0646236	0.0171592	0.186636	0.130235	0.0240172	0.242225	0.0278554	0.43868	0.013816	0.13247	0.107294	0.145075	0.323637	0.455817	0.241882	0.179188	0.0248771	0.0461958	0.232262	0.024993	0.21992	0.782548	2.97254	5	3.51192
270000	-430.2929	-484.252	53.95909	10	0.3334114	0.0250522	0.004253	0.0532027	0.0102973	0.153901	0.158558	0.0123281	0.116256	0.015089	0.0353957	0.00297272	0.0107099	0.0441898	0.0947406	0.0463264	0.127353	0.0157887	0.0110177	0.124251	0.0880007	0.439739	0.00676967	0.0449041	0.539459	0.199696	0.0101456	0.0630933	0.0422625	0.250146	0.00421446	0.27527	0.00839282	0.130614	0.647874	3.21312	5	3.025384
271000	-440.7336	-493.0516	52.31798	10	0.9085638	0.00362284	0.00325152	0.0159988	0.0309759	0.191966	0.153406	0.0702357	0.0923011	0.0125343	0.0454033	0.035366	0.0255604	0.0697492	0.135528	0.0706773	0.0878506	0.103206	0.0491043	0.0262364	0.414193	0.103923	0.329607	0.0308631	0.270665	0.120526	0.00184753	0.0492845	0.273693	0.0641983	0.185269	0.131614	0.118368	0.447431	0.983027	2.45117	5	3.198656
272000	-457.9621	-494.1618	36.19962	10	0.8354088	0.037868	0.0253266	0.018916	0.0309359	0.0118931	0.342974	0.0849833	0.225815	0.0878907	0.0453302	0.00839788	0.190004	0.300686	0.0412783	0.0847943	0.0443166	0.0551891	0.15902	0.189787	0.0215461	0.196099	0.0731114	0.126491	0.0887837	0.226567	0.306487	0.045531	0.0163123	0.509847	0.257482	0.334953	0.103068	0.421009	0.966303	2.50962	5	4.188615
273000	-439.163	-494.1249	54.96191	10	0.8481191	0.0348214	0.0712014	0.0772875	0.0687492	0.0289123	0.204594	0.0668641	0.131952	0.0125547	0.0544758	0.00677646	0.000559591	0.114649	0.0306259	0.152344	0.11746	0.162315	0.286584	0.0926834	0.371985	0.0409362	0.0233537	0.130778	0.0265924	0.209896	0.0109467	0.00829445	0.10539	0.215782	0.131128	0.105895	0.105749	0.425809	0.969445	2.499	5	3.096388
274000	-436.062	-485.4096	49.34768	10	1.27428	0.00215206	0.0220583	0.0802326	0.101586	0.073714	0.00245978	0.0947468	0.0523319	0.0157642	0.071741	0.00234278	0.00332077	0.204439	0.0707566	0.1114	0.127729	0.019306	0.121229	0.210897	0.0286543	0.309715	0.0307733	0.187422	0.160281	0.0834595	0.249041	0.118103	0.162462	0.423709	0.0463865	0.09107	0.188257	0.546098	1.03387	2.23177	5	3.279283
275000	-464.2102	-492.6675	28.45729	10	1.369762	0.0239776	0.0518718	0.117328	0.0386273	0.0880798	0.0432589	0.073276	0.0829475	0.137691	0.108472	0.020527	0.0252279	0.312446	0.26136	0.0695969	0.0928572	0.0804834	0.709525	0.130696	0.0379589	0.207268	0.00731811	0.0331042	0.137243	0.0518113	0.210101	0.0219773	0.647382	0.283166	0.156321	0.361134	0.204484	0.565338	1.04176	2.18842	5	4.623034
276000	-456.7623	-497.4488	40.68653	10	0.9174981	0.052083	0.0562324	0.146331	0.164725	0.048855	0.0654018	0.0922762	0.0345775	0.00934448	0.0610401	0.0137743	0.0250083	0.132184	0.151803	0.0349876	0.185649	0.00732122	0.0598342	0.148289	0.178931	0.359551	0.0924504	0.204093	0.203796	0.101075	0.21409	0.0145139	0.0607547	0.145207	0.338498	0.0590249	0.120213	0.450468	0.984861	2.44446	5	3.461702
277000	-467.6461	-497.2758	29.62976	2	1.657034	0.0357921	0.0103877	0.130295	0.104014	0.133773	0.138873	0.0345863	0.0183947	0.063267	0.0501541	0.0109438	0.131103	0.0207773	0.0343097	0.0522333	0.276071	0.0175418	0.0488025	0.00495814	0.143891	0.0426586	0.349293	0.0897953	0.168324	0.298067	0.244432	0.00166328	0.454407	0.191512	0.0236969	0.115196	0.248594	0.612766	1.05845	2.08019	4	3.439213
278000	-437.7856	-493.3213	55.5357	10	0.7532559	0.0536848	0.00106761	0.114022	0.0054516	0.115455	0.0297205	0.0619341	0.0546982	0.0249581	0.12376	0.0210903	0.0159709	0.147024	0.0585974	0.123312	0.0909886	0.136207	0.0878274	0.118033	0.0312228	0.0548539	0.00450135	0.0852299	0.406383	0.272492	0.0835747	0.356624	0.282948	0.0727498	0.0924993	0.0665269	0.0855811	0.387611	0.943111	2.5837	5	3.193409
279000	-439.3967	-492.4142	53.01749	10	0.6036112	0.0320983	0.00530134	0.057094	0.171084	0.00589059	0.188908	0.0491314	0.0408539	0.0142865	0.01317	0.0212007	0.0638927	0.17846	0.0132834	0.0960919	0.160124	0.0452023	0.0210363	0.339147	0.103371	0.24629	0.0640959	0.0850388	0.0230763	0.025468	0.500455	0.0148277	0.0821728	0.02322	0.00782338	0.322157	0.0538537	0.314273	0.88315	2.74872	5	3.014251
280000	-439.3386	-489.3244	49.98582	10	1.012218	0.0320147	0.010093	0.118325	0.0430381	0.0402469	0.0907568	0.0059183	0.050417	0.107109	0.0463111	0.0322478	0.00616553	0.08644	0.00594582	0.0851874	0.0860224	0.154383	0.304418	0.128093	0.054796	0.0518372	0.130296	0.164914	0.100324	0.257448	0.241419	0.0890881	0.108714	0.086015	0.27102	0.621856	0.139385	0.480394	1.002	2.37823	5	3.610861
281000	-428.7163	-488.0344	59.31808	10	1.259335	0.0229239	0.0120133	0.0276379	0.0789003	0.00206462	0.0985695	0.149066	0.028409	0.0083584	0.0765672	0.0302639	0.0295194	0.107136	0.012896	0.169175	0.0970698	0.00843109	0.346845	0.0783858	0.369573	0.0952331	0.129105	0.132977	0.172433	0.0819562	0.0840766	0.137759	0.0550774	0.0203757	0.111215	0.0463243	0.185641	0.542892	1.03249	2.23897	5	2.820337
282000	-432.1198	-479.9087	47.78884	10	1.63281	0.023684	0.0231521	0.046381	0.0156251	0.0949165	0.026713	0.0847959	0.0492741	0.0287562	0.0633187	0.00340871	0.0105644	0.200545	0.0160384	0.201117	0.201717	0.0332006	0.0564429	0.0870795	0.0997548	0.180045	0.0791817	0.040278	0.33894	0.182049	0.292236	0.0140455	0.371207	0.0727746	0.532742	0.0863862	0.245129	0.609267	1.05735	2.08825	5	3.556371
283000	-440.4094	-484.1265	43.71709	10	1.444303	0.0014733	0.00836251	0.130834	0.0488264	0.0932881	0.0408036	0.086403	0.0941379	0.0184093	0.0516517	0.0311274	0.0152856	0.146413	0.023611	0.202936	0.0896372	0.046424	0.00411083	0.0803227	0.0326986	0.298114	0.308567	0.470218	0.0116604	0.1979	0.0503222	0.501799	0.0796154	0.462922	0.0115899	0.10684	0.216589	0.579015	1.04698	2.15742	5	3.746304
284000	-429.5204	-485.6275	56.10712	10	0.6102887	0.00645113	0.00871341	0.0193292	0.0390969	0.0132274	0.162537	0.00794816	0.0272535	0.00324041	0.0894887	0.0190574	0.0183056	0.126562	0.0139641	0.0920889	0.158731	0.00357018	0.0268828	0.176489	0.0263751	0.119252	0.0649272	0.358356	0.0183241	0.113254	0.071328	0.182774	0.101763	0.074265	0.151311	0.14418	0.0552368	0.317943	0.886478	2.74034	5	2.439046
285000	-441.5351	-486.4145	44.8794	10	1.488088	0.044246	0.00873666	0.0395173	0.0586082	0.072562	0.0459853	0.000627952	0.0788002	0.0407524	0.0680302	0.0219751	0.151547	0.189253	0.0403294	0.230225	0.15079	0.0449076	0.228218	0.291664	0.384201	0.0515208	0.0624287	0.022103	0.0219649	0.309963	0.026588	0.0883366	0.111079	0.16998	0.262198	0.0571731	0.223477	0.586562	1.04971	2.14025	5	3.37431
286000	-450.8472	-490.419	39.5718	10	0.6540438	0.0213055	0.0118159	0.0450373	0.00495283	0.0480261	0.0483839	0.0341759	0.019899	0.0568379	0.0416993	0.0233135	0.0442673	0.0709979	0.0240199	0.149092	0.0634069	0.000376043	0.383335	0.00765299	0.133483	0.0860788	0.170702	0.159527	0.055905	0.234326	0.00943981	0.435785	0.241916	0.37928	0.2524	0.0333475	0.0644125	0.341015	0.906571	2.688	5	3.290787
287000	-431.938	-482.1491	50.21111	10	0.8118174	0.00804122	0.00192657	0.0898848	0.0237654	0.0640411	0.00813475	0.181265	0.108682	0.0479056	0.0417056	0.00849232	0.0391427	0.115389	0.0373345	0.0711309	0.136727	0.0382567	0.235438	0.0192995	0.253108	0.0652431	0.0684146	0.315042	0.248482	0.178396	0.0440681	0.0516266	0.00928928	0.216405	0.0152986	0.27789	0.0980708	0.411849	0.960176	2.5299	5	3.019825
288000	-454.0559	-492.6034	38.54753	10	2.169871	0.00188317	0.0142008	0.105393	0.0111576	0.0694852	0.0817367	0.0868216	0.154085	0.0346693	0.00530194	0.0755441	0.0793829	0.130738	0.141567	0.202652	0.0608198	0.0106979	0.33013	0.0108896	0.016013	0.0773327	0.0171749	0.527187	0.153221	0.377101	0.232561	0.051535	0.0414937	0.017729	0.08508	0.339446	0.312743	0.671942	1.07371	1.9416	5	3.543029
289000	-452.4642	-491.2792	38.81493	10	2.526111	0.043319	0.0302591	0.0812979	0.0417594	0.0564336	0.1024	0.0917314	0.101427	0.0613061	0.0702236	0.0293537	0.083821	0.187516	0.104925	0.0970892	0.125218	0.000748692	0.0467379	0.00218781	0.2905	0.111161	0.11436	0.124989	0.0856537	0.270171	0.233619	0.00853368	0.139355	0.00880866	0.125306	0.533078	0.348918	0.701381	1.07892	1.87078	5	3.40329
290000	-451.3982	-490.724	39.32583	10	1.193109	0.00650766	0.0291717	0.0427176	0.0279024	0.243452	0.142904	0.0514557	0.0291526	0.0638483	0.023895	0.0665555	0.00519173	0.143912	0.0989695	0.154264	0.0421403	0.0218749	0.281135	0.17062	0.206323	0.0474321	0.0537089	0.075988	0.111243	0.0537877	0.43855	0.0864263	0.0140297	0.19149	0.086217	0.705095	0.173802	0.527986	1.02585	2.27236	5	3.715961
