Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
2861000	-1122.617	-1181.27	58.65276	2	2.508911	0.0378633	0.0396793	0.0379093	2.2385e-05	0.019795	0.00858028	0.0107164	0.0378042	0.0166447	0.0191476	0.00456819	0.00177637	0.0205634	0.00762637	0.0377531	0.00358563	0.0047691	0.0205021	0.00609731	0.147425	0.00634381	0.00176636	0.014126	0.00762013	0.103544	0.0293965	0.0167229	0.00278305	0.0256243	0.00231889	0.0161085	0.0237487	0.0122211	0.0203565	0.00360058	0.0113833	0.11429	0.00604971	0.00413182	0.0169522	0.0146203	0.00184922	0.0214154	0.0115903	0.0175707	0.0097059	0.0073164	0.0172381	0.00285552	0.0013238	0.00575204	0.00882613	0.0229773	0.0626213	0.126155	0.0197435	0.040114	0.00327015	0.00212668	0.011548	0.181597	0.116353	0.0307829	0.00851386	0.0229355	0.0499652	0.131051	0.0386393	0.0456738	0.0458872	0.118275	0.0202281	0.00231351	0.121007	0.00517592	0.134317	0.0179427	0.0529842	0.172858	0.107676	0.000578193	0.00031665	0.0105428	0.0611567	0.0327533	0.364635	0.0372722	0.196945	0.00967391	0.00497932	0.216088	0.0207048	0.0366338	0.0359323	0.0839972	0.0920785	0.0178328	0.0235944	0.0116972	0.00563104	0.0501089	0.0548489	0.119801	0.3473	0.700116	1.07873	1.87386	4	4.242516
2862000	-1171.519	-1223.471	51.95288	2	1.246138	0.284635	0.00546472	0.00757979	0.0334649	0.000406662	0.000705539	0.0236882	0.0202392	0.015761	0.0569589	0.0167384	0.0138376	0.0780646	0.106187	0.0231307	0.0122782	0.0374697	0.00689419	0.0123384	0.244859	0.0110907	0.000507612	0.00600511	0.00162163	0.0605639	0.0344536	0.00519009	0.00664356	0.006874	0.00076534	0.00158461	0.0287448	0.00546859	0.00245356	0.00108155	0.0393274	0.0680617	0.0330819	0.0758981	0.0304341	0.00939875	0.00228229	0.00972747	0.0084658	0.0183424	0.0114495	0.0220821	0.0416732	0.00715774	0.00955241	0.0155492	0.00177741	0.0285349	0.0473176	0.00206349	0.0113513	0.0747213	0.00883447	0.00473904	0.0922835	0.0874307	0.156329	0.0222111	0.0106988	0.0184347	0.00772315	0.223828	0.0637239	0.0528941	0.00242352	0.160401	0.014611	0.0316063	0.0380902	0.0172015	0.18533	0.0041108	0.0462083	0.371461	0.036513	0.0343351	0.0634341	0.0679952	0.110522	0.048793	0.274178	0.036909	0.15828	0.00951324	0.0129369	0.0912249	0.0325721	0.0340035	0.0496725	0.206886	0.0882819	0.0889518	0.0241816	0.00463562	0.00490156	0.0641858	0.2338	0.000739301	0.183315	0.540015	1.03124	2.24543	4	5.140019
2863000	-1131.037	-1188.134	57.09688	2	2.018014	0.0910477	0.0342065	0.0293358	0.0168226	0.0166199	0.00316511	0.0217643	0.0121957	0.0029646	0.0268711	0.00435284	0.00313157	0.0418899	0.00130402	0.0216304	0.000873154	0.00324318	0.000740296	0.0327185	0.248458	0.0176591	0.0328724	0.00554101	0.0130025	0.0363723	0.0231897	0.00325091	0.0251202	0.0380886	0.0108599	0.0528478	0.0330227	0.00622553	0.00745998	0.0120613	0.00472975	0.151131	0.0242617	0.0317969	0.00444209	0.00931416	0.0061659	0.00419058	0.0085931	0.0205521	0.0355053	0.0122067	0.0421669	0.021489	0.0437173	0.0203929	0.0194215	0.0468411	0.0528384	0.00935001	0.0214133	0.069148	0.06218	0.00809994	0.10332	0.00578256	0.097544	0.053638	0.0103626	0.0116017	0.00240489	0.163746	0.11709	0.0385955	0.00655209	0.112783	0.0245741	0.0556139	0.0101123	0.00356009	0.135756	0.0113619	0.0125872	0.240699	0.0107159	0.00774755	0.0500859	0.00608315	0.0213855	0.0101712	0.398896	0.0221243	0.159173	0.278512	0.0278974	0.13168	0.0196756	0.0104908	0.0143828	0.169837	0.00804861	0.0363661	0.0230348	0.00870879	0.0207294	0.00947809	0.193969	0.0428966	0.295416	0.656916	1.07043	1.97723	4	4.56063
2864000	-1142.047	-1196.26	54.21274	2	1.779504	0.0278608	0.0353614	0.0511488	0.00483783	0.0114102	0.00127479	0.0279655	0.0362966	0.00726147	0.0299008	0.00641957	0.00144578	0.0349825	0.00168608	0.0573921	0.00428209	0.0171007	0.00353482	0.0364506	0.206808	0.0193444	0.0136036	0.0021729	0.00569615	0.0727775	0.0590584	0.0853746	0.00214725	0.00865926	0.00239045	0.0675482	0.0153234	0.0382218	0.0138179	8.68918e-05	0.0342146	0.164658	0.0961999	0.0185811	0.00752258	0.0105619	0.0122166	0.00767995	0.0259052	0.000963493	0.0333243	0.00315142	0.00526616	0.0190516	0.0312867	0.00327445	0.0155583	0.0239097	0.0104295	0.0431444	0.00157908	0.0539211	0.00432675	0.013434	0.116871	0.019942	0.221538	0.11137	0.04532	0.00340166	0.018952	0.190014	0.0846103	0.0382655	0.0483137	0.0907568	0.0353142	5.01232e-05	0.0377005	0.0177759	0.234049	0.0054135	0.012268	0.187941	0.00706493	0.00260843	0.0928512	0.113939	0.0935386	0.0225056	0.185558	0.0300489	0.168464	0.0987804	0.039495	0.11907	0.0317996	0.0535604	0.0208488	0.161703	0.0347506	0.0530314	0.00634158	0.011113	0.0230655	0.0121424	0.106458	0.0496675	0.265454	0.629312	1.06335	2.04189	4	4.708077
2865000	-1132.045	-1194.655	62.61013	2	3.08238	0.00336917	0.0107849	0.0700269	0.00451581	0.0142303	0.00825808	0.0342776	0.00996869	0.00627985	0.0142156	0.0124473	0.00565793	0.0445192	0.0542725	0.00452216	0.0120642	0.000888415	0.0021192	0.0119428	0.119648	0.00812915	0.0283278	0.0175723	0.0617193	0.0616859	0.062868	0.00914203	0.00198626	0.0432754	0.0154336	0.0323543	0.0466819	0.015731	0.00404427	0.00472066	0.0288006	0.163595	0.046523	0.00888193	0.00475622	0.0367669	0.00232656	0.0164028	0.00310079	0.017939	0.00200768	0.000716783	0.0250012	0.00232695	0.0286438	0.00198028	0.0121329	0.00888083	0.0391913	0.0683913	7.73966e-06	0.0339306	0.0148472	0.0220771	0.0010331	0.0288255	0.132917	0.109765	0.0614544	0.0386169	0.00160704	0.13962	0.0521552	0.0468882	0.133945	0.0827702	0.0231477	0.00973926	0.0261537	0.0207444	0.178182	0.00470663	0.0308903	0.0075896	0.00805731	0.0152677	0.0657114	0.000812851	0.0581912	0.00464102	0.196958	0.00512537	0.103647	0.0293988	0.00891501	0.0902129	0.025531	0.0436674	0.0214157	0.084546	0.140751	0.000462305	0.117001	0.0471574	0.0117571	0.0018532	0.217587	0.0262375	0.395536	0.735989	1.08289	1.78558	4	3.902566
2866000	-1146.734	-1201.052	54.31806	2	1.869781	0.350969	0.127762	0.0269271	0.00273518	0.0416841	0.0192405	0.0250172	0.0486769	0.0106209	0.00157007	0.0261525	0.0206865	0.0416799	0.0054385	0.0224002	0.013635	0.0195144	0.00736197	0.0550586	0.00396649	0.0269728	0.0069993	0.00317957	0.00545461	0.0342185	0.0658851	0.0091367	0.00274502	0.0137833	0.0012228	0.00750518	0.0144639	0.0195975	0.000615404	0.00567839	0.0409044	0.0602758	0.0125731	0.0617049	0.0091041	0.000758478	0.00150301	0.00512851	0.0165382	0.0231053	0.00940863	0.0048615	0.0245554	0.00814898	0.00380651	0.0166018	0.00353812	0.0574168	0.0118152	0.0022484	0.032503	0.0345882	0.026136	0.00450125	0.00498257	0.000336667	0.0512099	0.0911576	0.000152883	0.0142316	0.0141127	0.116611	0.00735677	0.0587396	0.0157794	0.141266	0.028022	0.0262305	0.016963	0.0265	0.384977	0.153572	0.0522354	0.189025	0.095658	0.0444585	0.0490269	0.0121936	0.0637196	0.00847562	0.354283	0.00465913	0.125303	0.0634614	0.00226389	0.0826598	0.0212161	0.00349062	0.0321025	0.0477823	0.142617	0.0318271	0.147748	0.00627367	0.0358736	0.00537695	0.174157	0.0340937	0.277219	0.640411	1.06636	2.01601	4	4.542462
2867000	-1141.144	-1192.395	51.25076	2	1.380782	0.252517	0.0273704	0.0115453	0.00295443	0.0228058	0.0208354	0.00803706	0.0301713	0.0075994	0.0637565	0.00219439	0.00798753	0.0458878	0.00447116	0.0774868	0.00628808	0.00117463	0.00656378	0.0167961	0.304952	0.0347094	0.000740162	0.0297056	0.00958588	0.0319329	0.116823	0.025599	0.00207017	0.0339149	9.46089e-05	0.027445	0.0114284	0.00271304	0.0226968	0.0110053	0.00593426	0.109183	0.0522195	0.014266	0.0117748	0.00516161	0.00672625	0.00921968	0.00353951	0.00971961	0.0213611	0.0134353	0.00464167	0.0313238	0.0130069	0.00158822	0.0188109	0.0197433	0.0563649	0.00495705	0.0220552	0.00513322	0.0227136	0.00179044	0.00659609	0.0417293	0.241257	0.127167	0.0133511	0.0355565	0.0475236	0.102188	0.0166995	0.106219	0.0241466	0.0707388	0.0430506	0.0443957	0.0251413	0.0112322	0.0670425	0.120428	0.00782795	0.308033	0.0218925	0.0690318	0.0615465	0.188098	0.00752951	0.051361	0.418498	0.00569097	0.0805684	0.0811691	0.00469202	0.156147	0.0440718	0.0106952	0.0588895	0.165674	0.086747	0.0587081	0.172624	0.019718	0.0206377	0.000206195	0.0741728	0.0345353	0.206304	0.56743	1.04258	2.18369	4	5.099756
2868000	-1138.524	-1188.336	49.81236	2	5.172415	0.157555	0.0658017	0.0382124	0.00529865	0.0299623	0.000910398	0.0166565	0.0224967	0.0346483	0.0308302	0.00323587	0.000321053	0.0536316	0.00195143	0.0267707	0.0106481	0.0135235	0.00164478	0.0258584	0.126267	0.0258728	0.013706	0.0114258	0.0280877	0.0529074	0.0608935	0.00354874	0.0265691	0.0167467	0.0121379	0.0320761	0.0129827	0.0148796	0.0163357	0.00319847	0.00459866	0.0537045	0.0531565	0.0305404	0.00403906	0.00326829	0.0235875	0.0173906	1.1325e-05	0.0398627	0.0265804	0.00595909	0.0138666	0.0138368	0.0023733	0.0285009	0.0442777	0.000538238	0.0572244	0.0171497	0.00889534	0.115285	0.0133918	0.0164369	0.05599	0.0229388	0.362124	0.113826	0.119216	0.00963117	0.0291501	0.185334	0.00904936	0.0215607	0.0116143	0.197956	0.0313577	0.00288042	0.0114468	0.00576596	0.00132733	0.00218682	0.00511002	0.261379	0.00638362	0.0146551	0.00170544	0.00940942	0.117484	0.0363074	0.201107	0.00629446	0.178271	0.0215451	0.0516244	0.114749	0.00715327	0.0408951	0.0056795	0.17001	0.101324	0.0853745	0.189645	0.0168856	0.0337746	0.0358686	0.0259171	0.000817434	0.509085	0.807977	1.08299	1.59995	4	4.524793
2869000	-1105.148	-1187.881	82.73312	10	2.137514	0.0219809	0.141331	0.0396365	0.00319036	0.0176894	0.00163178	0.0211062	0.0244581	0.00346141	0.0193089	0.0146298	0.0099489	0.0224456	0.0217233	0.0266519	0.000414132	0.0138116	0.0200043	0.0181532	0.11758	0.0361497	0.0480127	0.0328013	0.0034012	0.0457422	0.0846012	0.0084008	0.000805508	0.0140002	0.00853391	0.0115765	0.0171438	0.0346816	0.0271864	0.0172598	0.00469029	0.0735474	0.00892768	0.0066212	0.0137113	0.00319296	0.00491798	0.00576309	0.008054	0.0213773	0.0104511	0.0137434	0.0207494	0.0118413	0.00456573	0.019534	0.00265587	0.0251372	0.00203766	0.000328991	0.002289	0.179938	0.0360984	0.0010236	0.0229208	0.00136981	0.197084	0.0778395	0.0618881	0.0432907	0.0160762	0.20105	0.0559717	0.0700463	0.0551007	0.103666	0.0591487	0.0536427	0.0751035	0.0143345	0.144668	0.00792063	0.00557516	0.130163	0.155409	0.00177302	0.0195756	0.0366885	0.0686271	0.00773765	0.348092	0.00543453	0.144665	0.110376	0.00876737	0.150949	0.0902092	0.0460948	0.0784473	0.135588	0.253285	0.0155542	0.0198549	0.00177927	0.0229814	0.0568948	0.0382808	0.0433954	0.309155	0.668883	1.07308	1.94888	5	4.687971
2870000	-1115.476	-1195.846	80.36979	10	2.374475	0.00829117	0.0287348	0.0570724	0.0116771	0.00622873	0.0157144	0.0407583	0.0292953	0.00111092	0.0227148	0.0012875	0.00127132	0.0198273	0.0446779	0.00595048	0.000905281	0.0121043	0.0326413	0.00311504	0.169631	0.0135469	0.034617	0.00496407	0.0358144	0.0510219	0.033719	0.0145569	0.00596768	0.0305929	0.00905419	0.0224019	0.105901	0.0185055	0.0277418	0.00575116	0.0100638	0.137119	0.00214323	0.00819599	0.0269825	0.0286093	0.00702982	0.0194497	0.000752279	0.00675344	0.023998	0.00201829	0.00773756	0.00723546	0.034824	0.0182159	0.00502281	0.0339638	0.0974746	0.00191662	0.0270722	0.107244	0.141063	0.000638485	0.0311773	0.00712793	0.092842	0.0810175	0.030732	0.0151066	0.0477713	0.117867	0.0309917	0.056682	0.0247104	0.0843566	0.0164845	0.00971492	0.0401925	0.0894791	0.164024	0.0136244	0.0293127	0.115558	0.0329537	0.0250105	0.00689378	0.0117301	0.0289002	0.0209502	0.301572	0.0276229	0.140091	0.0139804	0.0185536	0.0139067	0.0510528	0.0449094	0.0168648	0.198927	0.15812	0.112021	0.169711	0.0186967	0.00347215	0.0360284	0.0129431	0.00736674	0.334223	0.689719	1.07705	1.89901	5	4.253741
2871000	-1157.849	-1210.4	52.5507	2	2.736531	0.0689203	0.107604	0.125128	0.0308739	0.00525998	0.0092229	0.0352181	0.0244061	0.0134655	0.0265566	0.0111653	0.01057	0.0464025	0.0448032	0.0393312	0.0137459	0.00533351	0.000152314	0.00177815	0.069596	0.0629747	0.00797402	0.0201423	0.00522761	0.0422641	0.0554871	0.00488158	0.00745479	0.0149659	0.0015117	0.0210318	0.029947	0.053578	0.0319553	0.0130795	0.00945146	0.0479913	0.0122383	0.0101186	0.00315494	0.0146861	0.00189835	0.0212312	0.0154224	0.0438567	0.0206307	0.018643	0.0127168	0.0832686	0.00567792	0.00811609	0.00261832	0.0270724	0.0751577	0.00562812	0.0025366	0.0647831	0.0370743	0.0160142	0.0428097	0.0906865	0.204384	0.0507001	0.155462	0.00649363	0.0185416	0.265222	0.0214395	0.0442553	0.00324436	0.267153	0.0404837	0.0193273	0.0127964	0.11036	0.154054	0.00267623	0.0163567	0.155775	0.00825117	0.0495788	0.00762434	0.0170178	0.00049783	0.0549362	0.466129	0.0373355	0.168598	0.0686389	0.0112617	0.00249509	0.0127951	0.0377687	0.0949615	0.184051	0.168301	0.0368928	0.0929402	0.0709913	0.00665461	0.0105601	0.0363051	0.0128403	0.367793	0.715812	1.08086	1.83553	4	4.961644
2872000	-1145.373	-1197.801	52.42854	2	2.371195	0.0842775	0.0280687	0.0554409	0.00396093	0.0356945	0.000154998	0.0543828	0.00716225	0.0022137	0.0110494	2.61095e-05	0.0135997	0.0555229	0.00294072	0.00954085	0.0183465	0.00706439	0.000941314	0.0294179	0.289134	0.0300757	0.00839793	0.00493989	0.00991625	0.0947388	0.0734118	0.0363335	0.00801862	0.0113896	0.000729464	0.056675	0.0376338	0.00788087	0.0200982	0.0113845	0.0439979	0.102965	0.00189187	0.0558004	0.00274193	0.054996	0.00852237	0.00503284	0.00562715	0.0081815	0.024869	0.0232209	0.00401884	0.0593759	0.0130695	0.0117992	0.00298602	0.0408362	0.0256413	0.00799519	0.00596515	0.0150485	0.00604754	0.0219701	0.0190228	0.00629378	0.0196539	0.0483946	0.0824731	0.068202	0.00639366	0.139895	0.0116246	0.0263943	0.0177729	0.222062	0.0245542	0.029459	0.0487706	0.127576	0.0700512	0.0380556	0.00136223	0.325465	0.00418037	0.0264536	0.0228173	0.154378	0.0484864	0.0169511	0.604753	0.00875262	0.296798	0.0392605	0.0277553	0.00751521	0.0500225	0.0117029	0.0312126	0.122952	0.00874035	0.0220952	0.24758	0.00939706	0.0277092	0.0591367	0.220644	0.00770601	0.333894	0.689454	1.07701	1.89965	4	5.083639
2873000	-1166.681	-1214.516	47.83455	2	1.983545	0.0258849	0.085951	0.0529132	0.00284933	0.0134154	0.0298443	0.0181082	0.0199483	0.0145941	0.101906	0.000323756	0.0861902	0.050832	0.0413145	0.0019233	0.00158564	0.0146568	0.0138707	0.0969425	0.196365	0.0124238	0.0194424	0.0041424	0.0734071	0.0834852	0.0531967	0.00918671	0.0575426	0.0313069	0.0450458	0.055692	0.0455749	0.0129522	0.00729604	0.00079665	0.0117966	0.107432	0.00211121	0.0107734	0.00106347	0.000302543	0.0198383	0.0254129	0.00692093	0.00623829	0.0239197	0.00565779	0.0044854	0.0078126	0.00530994	0.00217494	0.0176998	0.028209	0.0832853	0.0295856	0.0753601	0.011897	0.0630033	0.0317955	0.0027314	0.0100103	0.0278942	0.064494	0.0468776	0.0173627	0.0158882	0.0969153	0.01316	0.162624	0.042114	0.171491	0.0429047	0.0123129	0.124608	0.00884604	0.158173	0.023932	0.0237744	0.117096	0.0278586	0.0142659	0.0382732	0.0273648	0.0989292	0.0408284	0.30289	0.0383361	0.284689	0.0140713	0.00975172	0.123663	0.139699	0.0016967	0.0348354	0.147774	0.102249	0.14385	0.223416	0.00929444	0.0327508	0.0458585	0.139855	0.0165579	0.291302	0.653252	1.06957	1.98587	4	5.204965
2874000	-1163.689	-1215.764	52.07472	2	2.040037	0.0178137	0.0265931	0.0771793	0.00550471	0.0422635	0.000142637	0.0252015	0.050931	0.00116169	0.0695256	0.034601	0.0576286	0.0302479	0.00391157	0.0118231	0.00893396	0.0138174	0.0045728	0.0452794	0.385909	0.00509096	0.00326119	0.00342159	0.0282905	0.0293262	0.0374453	0.00151817	0.011883	0.0282613	0.00755797	0.0148111	0.0192039	0.0345811	0.0260566	0.00049546	0.0213504	0.00339168	0.0582545	0.0547216	0.00973867	0.0178089	0.0089658	0.0414975	0.00418139	0.00744123	0.145681	0.00260983	0.00661268	0.025177	0.0341716	0.00973207	0.00174113	0.021741	0.000321155	0.0106464	0.0145658	0.00643315	0.0618071	0.0601381	0.0119196	0.0124394	0.0354667	0.165929	0.160804	0.0322967	0.0445594	0.152922	0.0153912	0.0331704	0.00831397	0.101741	0.05386	0.0454799	0.00194543	0.00455496	0.0918875	0.0950453	0.0179754	0.193517	0.0186153	0.0531616	0.0192583	0.0114091	0.0463704	0.0539121	0.291424	0.0374155	0.140172	0.0995524	0.0182058	0.0932706	0.111211	0.0129872	0.0542862	0.189941	0.0787373	0.0361678	0.252861	0.00498488	0.00649856	0.00139535	0.0706377	0.00559523	0.298008	0.659205	1.07096	1.97183	4	4.780266
2875000	-1181.139	-1213.131	31.99158	2	1.151213	0.0780772	0.0111894	0.0187405	0.0212957	0.0589071	0.00225416	0.113655	0.0983805	0.00174048	0.0447429	0.0125652	0.00116329	0.0652988	0.05143	0.0289463	0.0199799	0.0208992	0.0212215	0.0648817	0.507244	0.0529137	0.0239728	0.00634758	0.0800548	0.0587875	0.126799	0.0564046	0.00215987	0.0155323	0.000205161	0.0780714	0.0853547	0.00584049	0.0321823	0.00746626	0.0979195	0.135498	0.00107334	0.0204337	0.00751941	0.00305112	0.00156651	0.0278403	0.00427132	0.0204553	0.0546726	0.010952	0.00300629	0.0105235	0.0117751	0.0180284	0.0286795	0.0722082	0.199017	0.0585881	0.14266	0.0150499	0.0862892	0.0645842	0.00441412	0.144476	0.0547342	0.0885343	0.0834654	0.082163	0.00454333	0.207624	0.096157	0.108628	0.088847	0.0985902	0.0212673	0.0114613	0.000552747	0.0165918	0.0444837	0.0141651	0.0160101	0.137225	0.0565846	0.00581513	0.0504408	0.0473857	0.016793	0.0164261	0.5168	0.0280753	0.188606	0.128982	0.0877667	0.119782	0.0020865	0.0159583	0.214738	0.165086	0.170937	0.26092	0.269661	0.00675246	0.0138002	0.0129553	0.118534	0.072678	0.166101	0.517919	1.02115	2.29483	4	6.881865
2876000	-1201.582	-1231.225	29.6429	2	0.7235544	0.0774552	0.0771021	0.189871	0.0360738	0.0119478	0.02219	0.0552258	0.0599549	0.0102993	0.041357	0.000248065	0.013473	0.0404901	0.022419	0.0703841	0.0257482	0.00232009	0.0543872	0.0306479	0.244854	0.0620284	0.0582936	0.00566644	0.024483	0.0912428	0.179455	0.0168864	0.0407205	0.0622011	0.0131084	0.0105313	0.0768503	0.0157023	0.014173	0.0214498	0.0465274	0.0997903	0.0260933	0.041675	0.00959876	0.0625106	0.00222546	0.00639187	0.0117723	0.0152335	0.0120492	0.0580415	0.00890734	0.0345414	0.0305454	0.0711204	0.00922828	0.0300716	0.0413227	0.00667133	0.106763	0.0508342	0.0273854	0.0105217	0.0041988	0.0245364	0.0628016	0.0226633	0.00480864	0.0723076	0.040695	0.213385	0.0364713	0.110779	0.0171138	0.00605882	0.0790044	0.0231356	0.247535	0.0223407	0.00708146	0.326501	0.0355909	0.211822	0.129634	0.0844702	0.0462701	0.0137618	0.162397	0.0305032	0.308764	0.0454389	0.26328	0.188058	0.0247715	0.17499	0.119159	0.0237787	0.288571	0.109101	0.0525431	0.341151	0.31581	0.0189559	0.0641107	0.0386426	0.28089	0.111733	0.0792249	0.374435	0.933294	2.61305	4	7.404676
2877000	-1127.121	-1182.82	55.69857	2	2.7768	0.0261746	0.00302786	0.00643794	0.00540124	0.00284224	0.0337591	0.0139392	0.00686532	0.00578731	0.019975	0.00521684	0.0181102	0.020763	0.00496192	0.0242997	0.0133242	0.0241981	0.00216464	0.00468572	0.284363	0.0220197	0.000750303	0.00699248	0.0670132	0.0319548	0.119764	0.00401898	0.00086289	0.0549273	0.00010608	0.0220269	0.0377238	0.00289823	0.0140628	0.00683958	0.00575212	0.0871472	0.00397546	0.00828816	0.0111738	0.00614457	0.00322393	0.00468655	0.00237828	0.0336263	0.00530985	0.0127185	0.00547897	0.00349438	0.0180027	0.0242105	0.00168349	0.00723657	0.0144906	0.0131969	0.0173423	0.000324773	0.0876486	0.00209471	0.00294852	0.014002	0.0927162	0.21934	0.0236799	0.0415635	0.0118872	0.198395	0.0160247	0.0699713	0.0642758	0.0314975	0.0382037	0.0334436	0.0124082	0.0088819	0.0401678	0.00768745	0.00385444	0.202157	0.0392137	0.0215407	0.0829038	0.00276546	0.00253156	0.0295984	0.265544	0.0515233	0.102705	0.0758632	0.107361	0.184441	0.168079	0.0246005	0.0992328	0.10976	0.00827342	0.162088	0.177956	0.0029774	0.0045458	0.0160935	0.277184	0.00720087	0.371222	0.71837	1.08117	1.82924	4	4.454975
2878000	-1135.192	-1196.382	61.18972	2	1.679382	0.0468001	0.0324533	0.0397081	0.00606448	0.0115963	0.0255465	0.0103739	0.026429	0.0025421	0.0280213	0.0336142	0.0104006	0.0259532	0.000906483	0.0308662	0.00430356	0.00483186	0.00693767	0.0215573	0.132161	0.0154383	0.0568456	0.0168478	0.00415228	0.0291355	0.10004	0.0112549	0.0231107	0.017428	0.00157328	0.0163945	0.0877625	0.00801554	0.00390202	0.00607999	0.0150089	0.094157	0.0121384	0.00239149	0.0118201	0.00278841	0.0154137	0.01441	0.00386108	0.00103391	0.0155485	0.0317378	0.0148227	0.00909878	0.00899576	0.00450969	0.00426904	0.024594	0.00153877	0.00413376	0.0261615	0.00408626	0.0387654	0.00950979	0.197487	0.156071	0.00239306	0.0406421	0.0933182	0.0132628	0.0573524	0.189356	0.0171143	0.0532497	0.0255927	0.0395279	0.017421	0.0269854	0.0267905	0.056162	0.0290466	0.000624392	0.00546057	0.339015	0.013769	0.032457	0.0125814	0.00769287	0.090684	0.0643571	0.285268	0.0439198	0.0705495	0.0236561	0.00677507	0.165718	0.118255	0.0377252	0.117719	0.053661	0.0414437	0.233478	0.0193847	0.0235028	0.018037	0.0173835	0.157236	0.00412813	0.251751	0.615925	1.05942	2.0729	4	4.316097
2879000	-1173.157	-1215.354	42.19684	2	1.363929	0.134701	0.0946666	0.0562928	0.0291604	0.01133	1.70467e-05	0.0418524	0.00902854	0.00301721	0.0228293	0.0107877	0.036515	0.102291	0.0378446	0.0146326	0.0179401	0.00541337	0.00689912	0.0469891	0.268698	0.00853308	0.000525495	0.00554567	0.0025683	0.0525497	0.0797157	0.000397106	0.016667	0.0676005	0.00398306	0.0958947	0.036314	0.0182254	0.00111853	0.00924032	0.0979506	0.202891	0.00125692	0.00794351	0.0262019	0.00443474	0.00699151	0.00350688	0.0111149	0.00481705	0.0136887	0.0163282	0.00220015	0.0603696	0.011767	0.00262876	0.0229811	0.0187015	0.00926565	0.0158971	0.0471615	0.0121685	0.0549088	0.00204398	0.248142	0.00280328	0.0645443	0.0238041	0.0258436	0.0248295	0.0463606	0.149818	0.0434516	0.0383225	0.0340288	0.0990177	0.0132096	0.0114926	0.0170222	0.0238614	0.0644012	0.0832712	0.0435045	0.161232	0.0174127	0.0653685	0.0490792	0.0953799	0.0181859	0.0123623	0.444098	0.000212775	0.184096	0.0115562	0.0913311	0.20429	0.0136029	0.0452809	0.122431	0.223896	0.248435	0.259248	0.0837385	0.0195627	0.0360332	0.00154022	0.187207	0.272137	0.203516	0.564221	1.04132	2.19094	4	5.93245
2880000	-1144.258	-1205.884	61.62604	2	1.985994	0.0708505	0.0557375	0.0462336	0.00131615	0.0406332	0.00198288	0.0324149	0.0914433	0.0432656	0.0361222	0.0206944	0.0048602	0.0362161	0.0166601	0.00857306	0.00794405	0.00046792	0.000607343	0.00908664	0.0495261	0.00739958	0.0242214	0.0129149	0.198598	0.0701541	0.0428533	0.034188	0.00567607	0.0152022	0.0114175	0.0618	0.0348047	0.013248	0.0231921	0.00826998	0.00098253	0.0500606	0.00478181	0.0113897	0.0011531	0.0100785	0.00518105	0.00666934	0.00805311	0.0172673	0.074444	0.00506369	0.0213547	0.00429046	0.00334738	0.00815705	0.00969907	0.0180789	0.0888077	0.0170058	0.0149909	0.00778487	0.0683474	0.0100754	0.130326	0.175921	0.0363076	0.000153542	0.0092759	0.0260994	0.0439736	0.122267	0.00312607	0.0140966	0.0151769	0.0191989	0.0233534	0.00138615	0.0273835	0.0142056	0.010325	0.0627251	0.00931796	0.188715	0.0394074	0.0544904	0.0256706	0.00254268	0.0391558	0.0249705	0.252418	0.0213124	0.135426	0.0556965	0.00550187	0.229367	0.048255	0.0105534	0.115747	0.104883	0.0667009	0.140754	0.0170745	6.63614e-05	0.0490682	0.041432	0.0357486	0.0185894	0.291597	0.653516	1.06964	1.98525	4	4.073805
