Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	brlens[104]	brlens[105]	brlens[106]	brlens[107]	brlens[108]	brlens[109]	brlens[110]	brlens[111]	brlens[112]	brlens[113]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
832000	-2483.829	-2630.005	146.1766	10	1.208746	0.0847803	0.142257	0.00990352	0.0471875	0.165274	0.0173933	0.0035483	0.0936102	0.0268371	0.0127157	0.0198526	0.0283573	0.00698164	0.0598512	0.00390135	0.0301425	0.00229967	0.0779776	0.0665647	0.00322288	0.032785	0.107952	0.097573	0.0439638	0.0106359	0.00412027	0.0208709	0.000270874	0.042604	0.0119152	0.0249595	0.0451245	0.0512343	0.0563715	0.0235843	0.0330624	0.235968	0.00375813	0.168476	0.0626631	0.100961	0.00980529	0.00307861	0.0174817	0.0350471	0.0639041	0.0559932	0.0376933	0.0361568	0.00259463	0.163336	0.0259988	0.0373428	0.0107748	0.077074	0.077544	0.0345105	0.146301	0.00186055	0.00247657	0.255398	0.0246413	0.0925178	0.00240302	0.00910306	0.0260141	0.16237	0.00711671	0.0967951	0.192064	0.0691506	0.0740639	0.00815266	0.0207063	0.0918148	0.127194	0.374938	0.00312962	0.0258276	0.0111595	0.0276234	0.0244897	0.0344553	0.23461	0.125948	1.20582	0.016463	0.00231547	0.1775	0.0150498	0.000808419	0.0115533	0.00552074	0.305703	0.0714666	0.00609858	0.0610791	0.0434784	0.0618628	0.245477	0.00420044	0.0286412	0.0634842	0.0406386	0.00354694	0.023388	0.130112	0.157747	0.126584	0.00383209	0.0602261	0.0337524	0.137767	0.176634	0.531613	1.0275	2.26425	5	8.086289
833000	-2460.244	-2623.155	162.9115	10	1.202151	0.0986332	0.0893133	0.00943036	0.154011	0.298779	0.0159886	0.0169296	0.0273463	0.0603697	0.01073	0.00744946	0.0179092	0.0122724	0.031829	0.00815968	0.0433506	0.00535113	0.0176626	0.0171212	0.00870345	0.000878155	0.0302922	0.146728	0.308417	0.00695464	0.00602191	0.0593018	0.003527	0.0414486	0.00465658	0.0285324	0.0227076	0.0231522	0.0272038	0.0239932	0.0125701	0.10043	0.00218619	0.0815995	0.0430871	0.0879186	0.0175734	0.0117279	0.116853	0.0541294	0.00530418	0.0910738	0.0115001	0.00150353	0.0266326	0.0362342	0.0136372	0.00143702	0.0103563	0.029068	0.0543471	0.000665627	0.0249342	0.0212588	0.0272522	0.020006	0.0642976	0.0339036	0.00717209	0.0598158	0.114092	0.0706051	0.0463413	0.00899323	0.320465	0.0444783	0.104195	0.0181597	0.042227	0.100407	0.0686451	0.00390552	0.0540691	0.0933922	0.0579642	0.0972849	0.00776384	0.0201423	0.105644	0.0185973	0.433981	0.0189768	0.073079	0.0525619	0.215962	0.308405	0.00725895	0.00735555	0.270824	0.0020283	0.0114148	0.0949745	0.0896162	0.188031	0.251426	0.982605	0.192093	0.0681186	0.107316	0.0523978	0.0451556	0.0939943	0.108137	0.0719151	0.0126738	0.00746524	0.00467769	0.109208	0.175443	0.530092	1.02681	2.26765	5	8.032655
834000	-2439.409	-2598.621	159.2125	10	1.131936	0.106852	0.103411	0.0236857	0.0794158	0.164157	0.00713675	0.008502	0.0494686	0.01372	0.0396552	0.0141366	0.031154	0.000553406	0.0558245	0.00219748	0.0153993	0.00363046	0.0449752	0.0764511	0.00418504	0.00711537	0.107406	0.0741328	0.0635802	0.011102	0.00469751	0.00580834	0.000122466	0.037952	0.00432103	0.0224032	0.0347235	0.110953	0.000381586	0.0199928	0.039527	0.0469761	0.0103838	0.0663479	0.042336	0.148089	0.0147549	0.0215097	0.0542984	0.188004	0.0271222	0.0244417	0.000251855	0.0471012	0.00537297	0.048876	0.0381274	0.0177745	0.0030028	0.00554004	0.0618108	0.0226062	0.0799444	0.131448	0.0204152	0.0266188	0.112442	0.276122	0.220055	0.0790939	0.0620283	0.0230441	0.00251549	0.0502707	0.401802	0.105126	0.000713317	0.00606516	0.0287705	0.0319918	0.00874937	0.039386	0.0987847	0.0218959	0.00769719	0.00229712	0.0529338	0.032423	0.292801	0.179643	0.386789	0.206719	0.0265151	0.159057	0.169172	0.175371	0.031695	0.0817592	0.121818	0.148637	0.0357008	0.403164	0.00935751	0.227989	0.392524	0.340278	0.0507516	0.0651851	0.185534	0.00563668	0.155568	0.122621	0.00266537	0.0944022	0.0190763	0.00551233	0.0143453	0.108738	0.162502	0.513109	1.01883	2.30556	5	8.425118
835000	-2480.214	-2614.952	134.7383	10	0.9447967	0.128283	0.226517	0.0106402	0.0981691	0.276086	0.00984529	0.00869375	0.0346595	0.0232748	0.0207176	0.0036273	0.0373919	0.00523014	0.0470359	0.0199229	0.0184311	0.00923299	0.062102	0.0502882	0.0194541	0.00809421	0.0571808	0.0162262	0.174528	0.00488517	0.00459836	0.0147603	0.00949223	0.021033	0.0171517	0.00642164	0.0353849	0.0434695	0.000689921	0.0413265	0.0046179	0.0742866	0.0409118	0.158267	0.0381527	0.0570525	0.0525319	0.0116497	0.0209814	0.232956	0.0288933	0.0491003	0.0138838	0.00620317	0.00195391	0.208099	0.0295291	0.0435258	0.0949084	0.00064031	0.065637	0.0100651	0.250413	0.0355666	0.0358647	0.00713223	0.21449	0.172615	0.0393816	0.0683287	0.206159	0.257192	0.0136751	0.220593	0.317878	0.0533202	0.0360895	0.178783	0.0163345	0.00988739	0.296361	0.0385712	0.0116154	0.0795501	0.000997599	0.0918262	0.036932	0.164873	0.0128562	0.00479642	0.311214	0.0103162	0.0157957	0.0162737	0.323758	0.0156448	0.242904	0.145486	0.0803004	0.0360868	0.00621699	0.143821	0.104214	0.0132093	0.320618	0.436188	0.00602809	0.052033	0.243318	0.0327917	0.0504784	0.211111	0.150508	0.104238	0.0016719	0.14906	0.00783613	0.0795942	0.125812	0.459506	0.990215	2.42447	5	8.991489
836000	-2474.387	-2618.5	144.1135	10	0.8162929	0.044266	0.24582	0.0113186	0.0529001	0.189353	0.00521739	0.031316	0.0376841	0.0204921	0.0131789	0.0118768	0.00588022	0.0169574	0.0813175	0.00242173	0.0477977	0.00267219	0.0786884	0.195068	0.000671464	0.000493593	0.0295891	0.1812	0.0529497	0.00699362	0.0174229	0.000851147	0.000152319	0.0323492	0.0212141	0.0503732	0.0026618	0.0127855	0.00647156	0.0127129	0.0387779	0.00756774	0.0142768	0.0110179	0.125894	0.192546	0.0780071	0.00365656	0.00415221	0.0781202	0.0351683	0.0482881	0.00191538	0.00565337	0.0129727	0.0240901	0.0738709	0.0388705	0.0589969	0.171586	0.00801915	0.0655462	0.0340153	0.131352	0.0182257	0.0738429	0.0187352	0.0113635	0.0506193	0.0211336	0.189482	0.046667	0.0373132	0.227266	0.0518738	0.0711674	0.0908811	0.228656	0.00598853	0.0531719	0.0425132	0.0424934	0.00866903	0.0159667	0.00451388	0.0489932	0.00889483	0.00310894	0.037802	0.00465671	0.772114	0.0934188	0.0672119	0.105493	0.307463	0.0173532	0.0500169	0.0792938	0.135471	0.0363085	0.00744652	0.0278986	0.215335	0.000673876	0.534222	0.462265	0.0149357	0.0403551	0.0885257	0.0604612	0.00997117	0.0973042	0.0362902	0.0710069	0.0262559	0.0561494	0.0385378	0.278426	0.0990207	0.413612	0.961369	2.526	5	7.931683
837000	-2430.979	-2600.474	169.4949	10	0.8139866	0.165449	0.0138198	0.0163439	0.0508816	0.281611	0.00934447	0.00389764	0.021856	0.0455373	0.0123998	0.0109245	0.0206667	2.21104e-05	0.0320041	0.0196405	0.0226136	0.00783652	0.0241408	0.0483323	0.00735877	0.00150268	0.0603857	0.149211	0.0464672	0.00908745	0.00679978	0.0490513	0.00838879	0.0107112	0.015622	0.00210156	0.0334976	0.102264	5.1248e-05	0.00791167	0.00322388	0.0366959	0.0340589	0.106247	0.160166	0.103842	0.0383952	0.00443408	0.0650807	0.0378342	0.0547853	0.0049609	0.00784026	0.00679584	0.0217588	0.0411309	0.0256568	0.00919717	0.0200088	0.0151815	0.0787302	0.00561254	0.0141292	0.0102954	0.0217204	0.0167363	0.0852915	0.0777774	0.195286	0.0019973	0.0115868	0.128876	0.111721	0.122709	0.17569	0.0205261	0.0556657	0.225149	0.00146097	0.00229409	0.0672844	0.0798314	0.00901778	0.0921807	0.0143047	0.00710964	0.0131929	0.019625	0.00658645	0.000244347	0.448768	0.302259	0.142474	0.00656231	0.0686227	0.0102004	0.0201708	0.0371937	0.0252124	0.17949	0.00253539	0.00465766	0.089394	0.0182452	0.316906	0.37494	0.00585985	0.0410897	0.0536329	0.0161266	0.160334	0.0586891	0.0139926	0.00372343	0.0200266	0.0790808	0.0414942	0.141628	0.0985313	0.412705	0.960756	2.52801	5	6.470967
838000	-2451.71	-2602.687	150.9774	10	0.7733161	0.112924	0.152785	0.0429458	0.0754644	0.143694	0.00241986	0.00425959	0.0282704	0.0421248	0.0192517	0.00753502	0.0276166	0.00686266	0.0188141	0.00298046	0.00544556	0.0012175	0.11598	0.0810538	0.00437757	0.0271695	0.139861	0.0601469	0.0255682	0.00729095	0.00898612	0.0107265	0.00108853	0.0176101	0.000546616	0.00820643	0.0396828	0.0440738	0.00206577	0.0641861	0.0629994	0.0611467	0.0634622	0.0234061	0.108868	0.127467	0.0101714	0.012661	0.0256957	0.0362598	0.0114971	0.0218212	0.0363532	0.0049643	0.0133579	0.0447479	0.00273841	0.0143065	0.114604	0.00944577	0.115679	0.033383	0.0525125	0.0131328	0.0574698	0.00438211	0.0164283	0.194224	0.0577127	0.102057	0.0250636	0.0832974	0.00532855	0.231535	0.22232	0.0486268	0.153477	0.012647	0.184647	0.0398562	0.0306776	0.105886	0.0194876	0.106155	0.00828099	0.00642545	0.176474	0.0067337	0.0485829	0.0113916	0.791808	0.0211583	0.138403	0.0237318	0.0891943	0.0316042	0.113901	0.0226479	0.279249	0.0335632	0.00781793	0.110856	0.18913	0.361544	0.347309	0.480415	0.241155	0.137821	0.173809	0.0802617	0.0170497	0.140884	0.0936801	0.0359285	0.0059767	0.0147351	0.00548525	0.19119	0.0898694	0.396165	0.949278	2.56469	5	8.51339
839000	-2436.104	-2606.052	169.9481	10	1.014809	0.0551315	0.125758	0.00541176	0.0970025	0.152135	0.00418824	0.015209	0.031328	0.0395049	0.0406053	0.0381668	0.0387953	0.0134572	0.027164	0.0105733	0.034314	0.0161922	0.0561614	0.068669	0.0151511	0.00926161	0.108507	0.0750312	0.0241674	0.00858014	0.00310692	0.00497868	0.00296912	0.025488	0.00280381	0.00680036	0.028964	0.00196201	0.00161395	0.0144301	0.0157774	0.0309104	0.031197	0.143313	0.04011	0.144102	0.0453237	0.00816705	0.064543	0.0465455	0.0477543	0.0220528	0.00542821	0.00914332	0.0206536	0.0173412	0.00121077	0.0429862	0.0671326	0.112797	0.0552467	0.0598596	0.131592	0.00316128	0.0928916	0.00915342	0.0885229	0.130101	0.16739	0.0371393	0.224049	0.083903	0.000394751	0.0919572	0.0119801	0.0827253	0.0767961	0.0156259	0.226034	0.083825	0.0110874	0.0694308	0.522093	0.0105032	0.115235	0.0826083	0.014893	0.0133402	0.0319741	0.00569583	0.0562099	0.00106624	0.124989	0.0143669	0.077525	0.0705375	0.0031908	0.0225464	0.05132	0.000755396	0.00709997	0.0467489	0.00245125	0.145297	0.142309	0.591949	0.0565121	0.165806	0.0572058	0.00322222	0.109903	0.060588	0.126233	0.0196386	0.0156363	0.0363085	0.0088844	0.238685	0.139899	0.481158	1.00241	2.37653	5	6.926266
840000	-2459.348	-2611.809	152.4606	10	1.046276	0.120844	0.0317067	0.0457153	0.0594382	0.229956	0.015789	0.00406416	0.0823118	0.0211713	0.0450666	0.00562789	0.0248619	1.99382e-05	0.045917	0.0237428	0.0285358	0.01373	0.013991	0.0103408	0.00824494	0.0115364	0.268559	0.185773	0.184775	0.000381096	0.00787203	0.00657084	0.00448051	0.0104801	0.0195233	0.0432014	0.0112366	0.0636339	0.0136935	0.059787	0.210842	0.00340766	0.0191785	0.0680658	0.0104631	0.117654	0.00527662	0.000653985	0.0516822	0.0713603	0.0496092	0.0249575	0.00253897	0.015701	0.00382747	0.00414934	0.029586	0.0266595	0.000906997	0.0358727	0.0529935	0.0494834	0.0187373	0.0165849	0.0343763	0.00536222	0.0223024	0.0473558	0.241596	0.0392454	0.00405976	0.00398037	0.00975321	0.0173593	0.0290818	0.416026	0.0194617	0.00282175	0.0993347	0.166589	0.00632725	0.208596	0.00861742	0.0272326	0.0294656	0.118218	0.212534	0.00611033	0.168394	0.0980403	0.468711	0.0625718	0.0286503	0.120893	0.0118894	0.0519131	0.0404708	0.00254172	0.325138	0.20195	0.00713192	0.0477426	0.0129926	0.192235	0.120353	0.441276	0.108102	0.00925255	0.0895667	0.132316	0.00951769	0.0760222	0.109473	0.00553646	0.0103485	0.222739	0.0179197	0.343405	0.146094	0.490233	1.00726	2.35641	5	7.92567
841000	-2458.816	-2611.687	152.871	10	1.097706	0.0660033	0.198275	0.0154692	0.0552865	0.127491	0.0397847	0.00220692	0.0365981	0.0558527	0.0215054	0.0371608	0.0268391	0.0154211	0.0331772	0.00124213	0.0112606	0.0251646	0.217134	0.0372464	0.00547466	0.0194622	0.101558	0.173646	0.0971185	0.00427646	0.00734521	0.000299041	0.00491426	0.0372378	0.00742139	0.00836247	0.0375637	0.0597567	0.0211683	0.0415787	0.000653101	0.0311988	0.0413676	0.0516397	0.0458763	0.190315	0.0300822	0.00534856	0.0506967	0.0699902	0.0574438	0.023703	0.0286416	0.059255	0.000963355	0.138157	0.0209219	0.000704758	0.124644	0.0375184	0.0636205	0.01842	0.0136811	0.107412	0.0114289	0.0992113	0.0526408	0.0253991	0.225243	0.000855173	0.00766476	0.0209724	0.000251539	0.0143097	0.101642	0.00661294	0.0523957	0.00424734	0.164935	0.0393317	0.0120175	0.120161	0.0370049	0.00896019	0.188939	0.81539	0.144587	0.0274685	0.0434267	0.156171	0.0796967	0.269916	0.0348284	0.143426	0.0130347	0.0927983	0.00114939	0.0896556	0.135639	0.305771	0.00434271	0.0229456	0.0871374	0.0351332	0.0371595	0.810007	0.252289	0.0248311	0.0033024	0.19306	0.0354115	0.155455	0.12648	0.0195418	0.00432594	0.108742	0.0154743	0.317561	0.156026	0.504271	1.01447	2.32523	5	8.66294
842000	-2456.709	-2601.171	144.4623	10	0.8029433	0.169392	0.0940018	0.0509311	0.17831	0.155676	0.00380206	0.00474582	0.0338311	0.0192769	0.00977309	0.0188533	0.0374092	0.00118663	0.0205192	0.0108646	0.007727	0.0271381	0.00488927	0.0337085	0.00496297	0.0207355	0.0347452	0.122732	0.0835442	0.00207211	0.00724457	0.00639867	0.00694894	0.0212766	0.00109159	0.0186618	0.0268203	0.101832	0.00598617	0.0136963	0.0278532	0.0403776	0.0900344	0.102865	0.0343379	0.235	0.0321401	0.00272089	0.025912	0.00295752	0.00221702	0.0585702	0.0094416	0.0250136	0.0310563	0.0157588	0.0401521	0.022606	0.00466309	0.0657058	0.0311491	0.0768159	0.101876	0.146018	0.206502	0.322475	0.0012968	0.273483	0.0147392	0.00351575	0.00661583	0.122586	0.0449421	0.0117091	0.151875	0.0800972	0.0145407	0.0902994	0.097256	0.0411738	0.0829311	0.25656	0.0179244	0.110081	0.365451	0.265312	0.00137496	0.0243735	0.026291	0.0298077	0.0134565	0.254169	0.00611957	0.0162942	0.0224162	0.0197941	0.0897995	0.087053	0.127671	0.0161416	0.0179308	0.0735567	0.0235869	0.0140788	0.0126492	0.85073	0.320812	0.0296719	0.180286	0.163281	0.293806	0.1714	0.0139624	0.00793883	0.0109262	0.0244063	0.0181292	0.33506	0.0961849	0.408316	0.957767	2.53773	5	8.464367
843000	-2456.392	-2606.154	149.7615	10	0.9524705	0.145973	0.163408	0.0243298	0.0748933	0.11063	0.00866416	0.0087527	0.0212651	0.0334374	0.0582995	0.0035495	0.031079	0.00308792	0.0205769	0.027978	0.00864302	0.0321688	0.105072	0.0551396	0.00971151	0.00437989	0.109377	0.0857627	0.016514	0.00989255	0.0382124	0.00280108	0.000761562	0.0140938	0.0249951	0.0157671	0.0282124	0.100943	0.00939154	0.0190229	0.046616	0.0961803	0.0328065	0.0197118	0.0308384	0.032166	0.0557619	0.0117339	0.0371288	0.0831183	0.0489977	0.0631065	0.00815953	0.00750471	0.0174523	0.124657	0.01034	0.015883	0.0182194	0.0301756	0.110315	0.0316027	0.0171917	0.154589	0.0929769	0.152589	0.0500613	0.3101	0.218276	0.0278563	0.1172	0.181448	0.00366095	0.0406162	0.229232	0.0836405	0.0051482	0.144234	0.067588	0.0531039	0.0963695	0.0249188	0.0288142	0.144991	3.23102e-05	0.62713	0.041667	0.0447618	0.0435453	0.0170679	0.0222304	0.013034	0.00674426	0.126231	0.0820067	0.0493915	0.0392829	0.180875	0.0418026	0.0106707	0.00148865	0.218451	0.165017	0.00113561	0.0989834	0.608888	0.145565	0.0031419	0.140673	0.0167896	0.144481	0.149279	0.0231423	0.00212738	0.0199619	0.141578	0.0038515	0.35349	0.127376	0.461984	0.991655	2.41898	5	8.188387
844000	-2449.341	-2608.075	158.734	10	1.294926	0.0105159	0.264217	0.011948	0.0670011	0.182047	0.00640174	0.0273941	0.0221512	0.0270787	0.060833	0.0188345	0.0318285	9.01118e-05	0.0304805	0.012272	0.0397316	0.00203978	0.0140051	0.0372946	0.00470726	0.00450684	0.00192334	0.0936645	0.0321035	0.0134178	0.00632346	0.0127931	0.0150572	0.0286437	0.0208044	0.0010601	0.0340539	0.0254092	0.00757581	0.0402491	0.00529801	0.109216	0.117081	0.0687172	0.00870591	0.0846801	0.0136739	0.00423684	0.0573443	0.0782536	0.00962734	0.0153472	0.00088119	0.0127971	0.00180933	0.0743012	0.0101955	0.127006	0.107055	0.0293814	0.0685825	0.0315036	0.0489655	0.0406343	0.397931	0.0322151	0.153065	0.256607	0.0118099	0.168848	0.0744787	0.0741933	0.00401249	0.077075	0.0773174	0.0514644	0.00941108	0.0269148	0.0359106	0.217468	0.0573534	0.137419	0.0542841	0.00501934	0.172049	0.550361	0.00193096	0.0154636	0.307198	0.00744006	0.147134	0.022	0.0920852	0.0779524	0.0273444	0.0427274	0.00999474	0.365592	0.0792154	0.178439	0.00405284	0.107073	0.0135898	0.00469941	0.143763	0.502707	0.0173199	0.137223	0.0228169	0.0169381	0.0438569	0.196263	0.123077	0.00377711	0.00382596	0.0267235	0.00640305	0.523308	0.191836	0.550436	1.03571	2.22202	5	8.250895
845000	-2479.458	-2625.434	145.9768	10	0.9286348	0.0985861	0.221774	0.020997	0.131937	0.368927	0.00277005	0.0439187	0.0141154	0.0506992	0.0386565	0.000939855	0.0355794	0.0127405	0.0269887	0.0402907	0.0419426	0.0299775	0.100404	0.00541126	0.0188761	0.00142547	0.00231344	0.18511	0.0619202	0.00150932	0.0200842	0.0147823	0.00453234	0.0198049	0.019452	0.00213503	0.0330106	0.0286724	0.0121434	0.0422718	0.0763362	0.0416778	0.0339793	0.044577	0.00367439	0.206164	0.0410305	0.00172764	0.0272604	0.205615	0.0209438	0.080953	0.0146449	0.0251036	0.0197052	0.046499	0.137753	0.0836223	0.0243732	0.0238479	0.179299	0.0814925	0.0385749	0.0891854	0.235077	0.0121285	0.184911	0.0182963	0.0118308	0.025668	0.230324	0.285481	0.0401503	0.0556509	0.0712479	0.058831	0.00108455	0.238409	0.178991	0.18111	0.00137784	0.104251	0.0939118	0.00667493	0.0690969	0.417922	0.344046	0.00823542	0.161058	0.0335388	0.0304418	0.00671785	0.0126184	0.131965	0.149748	0.0263689	0.0301702	0.0190869	0.0506727	0.209427	0.00715873	0.1158	0.00657081	0.0447207	0.154504	0.488133	0.00496948	0.0127825	0.249707	0.0740996	0.0077203	0.0414373	0.0760474	0.0291009	0.0151514	0.00961325	0.151784	0.455292	0.122504	0.454198	0.98709	2.43621	5	8.983853
846000	-2437.556	-2602.883	165.3265	10	1.052361	0.109325	0.095022	0.0170252	0.104318	0.143117	0.0152004	0.0164409	0.0188171	0.03544	0.0325746	0.00261807	0.0290319	0.0107894	0.00915963	0.0452727	0.0108589	0.00153106	0.00847106	0.0436751	0.0118269	0.0249879	0.0284782	0.15107	0.0966447	0.0138506	0.0103171	0.00503671	0.00623869	0.0203934	0.0292911	0.00885174	0.0299759	0.0310896	0.0237013	0.0434293	0.00932293	0.0319728	0.00374646	0.109876	0.0235027	0.0942979	0.018378	0.000933159	0.0552585	0.0815586	0.0221099	0.0536713	0.00993059	0.00967866	0.0221927	0.0365818	0.0452769	0.0720681	0.000845217	0.00489972	0.0234631	0.0549977	0.0585528	0.0220369	0.461952	0.115932	0.0494507	0.0336464	0.11712	0.387566	0.0447912	0.106706	0.0741687	0.0303839	0.0168936	0.0982461	0.24004	0.193721	0.102544	0.0995572	0.00602797	0.0924168	0.00862674	0.136197	0.0645873	0.21043	0.0975476	0.0305373	0.102521	0.0166562	0.0369562	0.19491	0.0293826	0.0862497	0.0438416	0.148416	0.00368493	0.0417165	0.206	0.0780958	0.0496463	0.012428	0.00459621	0.112659	0.103406	0.34278	0.0297111	0.0138263	0.00753894	0.0343301	0.19675	0.0939816	0.146612	0.0327537	0.0122382	0.0029547	0.0220462	0.363651	0.147281	0.491943	1.00816	2.35261	5	7.538453
847000	-2444.336	-2606.903	162.5664	10	0.9042776	0.158463	0.0654267	0.01514	0.0416619	0.162691	0.023722	0.0216879	0.0550294	0.10199	0.0380297	0.00272915	0.0278841	0.00291161	0.0199792	0.00024209	0.0471972	0.00750722	0.0565614	0.149135	0.0185582	0.00884749	0.0959998	0.175597	0.0896202	0.0308429	0.001255	0.0199724	0.00761887	0.0261772	0.0258493	0.00482972	0.0712917	0.0409643	0.00840754	0.0323552	0.00813794	0.0267563	0.087352	0.00435406	0.0307583	0.132424	0.0349983	0.00249663	0.0312469	0.0711757	2.09711e-07	0.0436311	0.0050293	0.0294998	0.0128303	0.00456526	0.0169924	0.00371349	0.0139881	0.131496	0.0845503	0.0258934	0.14022	0.10423	0.0434026	0.118917	0.0122909	0.00432644	0.276589	0.093437	0.059384	0.0260449	0.0354048	0.0233939	0.017067	0.0483582	0.34544	0.28017	0.106784	0.143832	0.00596608	0.00606055	0.00997256	0.0309383	0.0206102	0.673136	0.0052495	0.0232381	0.0759752	0.00797011	0.0586966	0.0113099	0.0481731	0.00999904	0.0304065	0.00329484	0.0729611	0.000899588	0.0309903	0.0264702	0.112112	0.203269	0.0067141	0.0673088	0.194452	0.384163	0.0087492	0.01696	0.109925	0.0189923	0.056807	0.0262464	0.0857444	0.0303344	0.0126875	0.0715121	0.070519	0.319575	0.117481	0.445961	0.982133	2.45443	5	7.285745
848000	-2468.025	-2621.802	153.7771	10	0.8421016	0.0566064	0.0870405	0.0451423	0.220489	0.0361983	0.0145231	0.0066371	0.053627	0.0604331	0.0506338	0.00910056	0.0231538	0.000207922	0.0291983	0.00102374	0.0176633	0.00627052	0.0472867	0.00929431	0.00286871	0.0149366	0.085314	0.217376	0.0660558	0.0274042	0.00328469	0.0198255	0.000589683	0.0200317	0.0120076	0.0107112	0.0300037	0.0168752	0.0170306	0.0437818	0.0167831	0.0266733	0.0548184	0.00224633	0.0239075	0.263606	0.0387488	0.0103493	0.0867226	0.0399169	0.0210565	0.0243918	0.0442372	0.0121734	0.00402021	0.0408985	0.0200876	0.0695303	0.0299911	0.026182	0.0687553	0.028781	0.124449	0.16272	0.102991	0.0195477	0.0972661	0.00842743	0.0507736	0.0220237	0.0234926	0.210205	0.030678	0.0376455	0.0456612	0.00223863	0.0232184	0.237989	0.00818701	0.18812	0.0372047	0.00912966	0.0669413	0.0562704	0.0185958	0.0713626	0.121455	0.130878	0.115294	0.0183122	0.433874	0.0138938	0.0114524	0.0128968	0.417809	0.00176277	0.146317	0.0164511	0.154019	0.102962	0.0541791	0.285437	0.126758	0.0496924	0.249548	0.278412	0.0104889	0.0200985	0.00830189	0.0984871	0.22437	0.0230923	0.151033	0.0161342	0.132167	0.179303	0.10668	0.454664	0.104481	0.423548	0.967971	2.504	5	8.137866
849000	-2447.217	-2603.626	156.4091	10	0.9269226	0.0661836	0.139986	0.012497	0.100357	0.1866	0.00481629	0.015467	0.0382231	0.0212757	0.0495943	0.00257879	0.0164602	0.00203837	0.0380027	0.00947483	0.0217025	0.00213239	0.119498	0.020743	0.0103031	0.0226218	0.112207	0.164696	0.125913	0.000262939	0.00987826	0.0194774	0.00275051	0.0132683	0.0291908	0.0123047	0.00255922	0.183585	0.00197689	0.016742	0.0403557	0.101342	0.0101008	0.0695554	0.0150614	0.0394157	0.0324461	0.0112882	0.0439431	0.0410993	0.028323	0.0485811	0.0251026	0.0148635	0.0180539	0.0326234	0.0074204	0.0165455	0.137466	0.0410265	0.0440293	0.00393967	0.0114369	0.00646326	0.175357	0.161875	0.0203456	0.013286	0.354456	0.0897418	0.00715484	0.0163339	0.0646645	0.0160908	0.000820937	0.0183718	0.00250875	0.153791	0.0992129	0.0646317	0.0155918	0.152002	0.217421	0.027373	0.164772	0.000161008	0.0198024	0.194324	0.0336999	0.146391	0.744112	0.0340905	0.0296621	0.00703459	0.0193995	0.00145509	0.0408193	0.00253008	0.104455	0.0323651	0.157331	0.226033	0.0139577	0.135877	0.125877	0.816895	0.000376315	0.0796213	0.0237072	0.102449	0.156034	0.0588015	0.122698	0.0360256	0.0947408	0.235746	0.00184794	0.492654	0.122152	0.453628	0.986751	2.43747	5	8.562625
