Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
996000	-934.3858	-951.7828	17.39694	10	5.079867	0.0197429	0.056885	0.0429772	0.0236629	0.0167289	0.0590075	0.0623819	0.0531429	0.0383398	0.0440209	0.00817588	0.0601364	0.0314388	0.129283	0.0445571	0.00264544	0.0364431	0.00601583	0.0897526	0.00374394	0.00199144	0.0188539	0.0338572	0.0055193	0.0489249	0.0190175	0.00771007	0.00961306	0.0473053	0.0247122	0.00440929	0.0128365	0.121598	0.0525719	0.00101431	0.0329123	0.0255812	0.100903	0.0462062	0.0356076	0.0240465	0.118943	0.194397	0.0195873	0.00747079	0.0892823	0.0156298	0.206654	0.112192	0.0115727	0.0241887	0.0359292	0.220668	0.094957	0.321212	0.0502982	0.0406642	0.00524636	0.195083	0.107095	0.0910697	0.242794	0.0338382	0.232015	0.125557	0.026186	0.0506666	0.0670136	0.116151	0.423419	0.0188007	0.505361	0.805849	1.08316	1.60563	5	4.802856
997000	-942.7462	-960.1278	17.38154	10	2.799336	0.0736478	0.0633034	0.0215252	0.0333037	0.0413521	0.0925279	0.0358918	0.0479206	0.0317299	0.0530189	0.0424963	0.0358577	0.0588723	0.0882572	0.00301878	0.00825697	0.0538663	0.0104148	0.116129	0.0303231	0.00834263	0.0257193	0.0076395	0.0492614	0.00338825	0.00515145	0.0151316	0.0174105	0.0210691	0.0324773	0.0181991	0.0156521	0.0494616	0.357501	0.099912	0.440105	0.223746	0.0632208	0.143711	0.00916734	0.211244	0.0723147	0.085879	0.0435114	0.0227479	0.0211632	0.0642645	0.096575	0.0341255	0.000497444	0.164274	0.107964	0.226443	0.19119	0.0697019	0.0792787	0.298233	0.0209473	0.0520871	0.0144786	0.0253752	0.0654251	0.240128	0.160398	0.0291417	0.0659413	0.0383637	0.159071	0.0227236	0.387376	0.0293518	0.373117	0.719776	1.08133	1.82578	5	5.648197
998000	-954.2628	-960.3241	6.061298	10	11.31577	0.00508484	0.103156	0.082152	0.0492653	0.00172147	0.00759569	0.0395036	0.104017	0.0831548	0.0651479	0.044485	0.040789	0.0510803	0.0224737	0.0804674	0.0745002	0.12013	0.0110945	0.0725567	0.003659	0.021837	0.0167085	0.0159132	0.0174649	0.00898143	0.0312209	0.0181534	0.0381844	0.0761804	0.0681485	0.00577704	0.00702697	0.267907	0.00826914	0.138564	0.0259717	0.057392	0.0161734	0.427407	0.00401475	0.106183	0.157959	0.0261742	0.0801035	0.00759179	0.0826287	0.011763	0.399488	0.201423	0.243964	0.239071	0.0527344	0.00815735	0.0919576	0.00847922	0.0144107	0.0225893	0.00203666	0.132489	0.041405	0.0201123	0.00505819	0.0969303	0.0597437	0.124273	0.0367275	0.063285	0.0431523	0.147772	0.503046	0.193191	0.651432	0.879992	1.06979	1.39878	5	5.55723
999000	-922.7153	-950.0442	27.3289	10	6.463804	0.070989	0.0283837	0.0527785	0.0294141	0.035526	0.0316936	0.0757528	0.0881054	0.01643	0.0752522	0.0313527	0.0180258	0.0249625	0.0311533	0.00404125	0.00401308	0.0481703	0.0454511	0.00136558	0.0952044	0.025694	0.0352782	0.02734	0.0207538	0.0331786	0.0192231	0.00146083	0.0162952	0.0682747	0.0342096	0.0470937	0.106068	0.0113208	0.0420284	0.00166526	0.0219739	0.110856	0.11025	0.0147676	0.00314028	0.279959	0.0305423	0.0101572	0.010409	0.206246	0.0329468	0.0229754	0.0430476	0.0991196	0.000380583	0.0274965	0.0686306	0.065258	0.218031	0.00868526	0.097631	0.0821071	0.0374921	0.0363975	0.180821	0.0384314	0.00686257	0.0251066	0.262106	0.0338206	0.00350204	0.0847286	0.00909759	0.292782	0.109403	0.0185309	0.553454	0.832302	1.0802	1.53404	5	4.001642
1000000	-928.8186	-945.9408	17.12215	2	5.105382	0.0665654	0.0208851	0.053289	0.0464075	0.0161773	0.0637148	0.0339588	0.031723	0.00288091	0.0861969	0.0534752	0.0392809	0.0154834	0.0202169	0.000766441	0.0504345	0.113181	0.00711523	0.0781272	0.0334912	0.0117449	0.0285325	0.0240714	0.0201683	0.0181571	0.00109693	0.0124175	0.0375091	0.0505401	0.0260008	0.00188577	0.001356	0.118307	0.138913	0.0533655	0.0613112	0.05547	0.123951	0.0562899	0.0218625	0.0500387	0.00202691	0.162025	0.00541196	0.0114633	0.0362038	0.251016	0.0170663	0.0628475	0.0263426	0.0313786	0.0267873	0.0569831	0.105728	0.0865777	0.267204	0.302453	0.00814845	0.123986	0.253527	0.031468	0.0425202	0.0590944	0.0981893	0.0287335	0.00258612	0.10085	0.0354233	0.0715992	0.157522	0.03939	0.506396	0.806442	1.08311	1.60405	4	4.250912
1001000	-917.2506	-940.7574	23.50679	10	3.306185	0.0283921	0.0481133	0.0302706	0.00306749	0.0411827	0.0786493	0.0375984	0.0533869	0.0118961	0.0938767	0.0208144	0.0307847	0.0153478	0.116328	0.117969	0.0182833	0.0509618	0.0160239	0.113822	0.1155	0.00597233	0.0577073	0.00629221	0.00687022	0.0076142	0.00180044	0.000435445	2.35499e-05	0.00459807	0.0262228	0.000609853	0.00420552	0.094134	0.136006	0.156515	0.0427434	0.0290325	0.0355794	0.0154092	0.0556791	0.170818	0.0426276	0.334666	0.0704457	0.0140016	0.215872	0.0178527	0.0168533	0.00825061	0.0669315	0.0200583	0.0296901	0.0071047	0.128188	0.0257468	0.139098	0.0213383	0.0240301	0.0239074	0.145878	0.218715	0.101877	0.201703	0.0771419	0.0483837	0.14382	0.0288004	0.267052	0.161519	0.0744519	0.0298819	0.411644	0.747186	1.08366	1.75751	5	4.606423
1002000	-947.4086	-960.9468	13.53826	10	3.991421	0.0187134	0.0507157	0.0631393	0.118224	0.0465734	0.090221	0.0551008	0.109007	0.0148653	0.0860836	0.0189913	0.108286	0.0104201	0.135425	0.0619896	0.000214972	0.0199015	0.0261519	0.257402	0.088652	0.0497097	0.00481274	0.0185996	0.0500323	0.0178649	0.0231071	0.0577245	0.0359517	0.011127	0.2047	0.00838504	0.0152714	0.0178208	0.0850721	0.0537198	0.00403358	0.054034	0.201858	0.128989	0.03376	0.110694	0.0401997	0.370822	0.00811537	0.00735704	0.0327245	0.0872105	0.110386	0.0106444	0.109572	0.00722276	0.00316904	0.187811	0.0379093	0.392347	0.0654054	0.136262	0.006499	0.228518	0.171418	0.56946	0.0455598	0.0198371	0.0170221	0.106344	0.103437	0.0101673	0.0530057	0.148079	0.0676018	0.0239631	0.45389	0.774912	1.0844	1.6868	5	5.745416
1003000	-936.3955	-954.7213	18.32579	10	3.192701	0.15218	0.0122613	0.0608189	0.0054796	0.0312422	0.107287	0.0255835	0.0368901	0.0193606	0.229947	0.00121496	0.0193657	0.0132405	0.181091	0.0820575	0.0972666	0.0780412	0.0140214	0.0769796	0.177697	0.0252204	0.0112808	0.0131972	0.0105469	0.0163524	0.0347228	0.0215345	0.0122758	0.0389776	0.111717	0.00370454	0.0816606	0.0207381	0.0759272	0.0756469	0.0936973	0.0937085	0.0219433	0.00390517	0.127292	0.0740071	0.31222	0.237985	0.0134062	0.0172975	0.130631	0.166133	0.148797	0.0188921	0.0210099	0.129012	0.29698	0.0962765	0.109286	0.0153962	0.0469371	0.00778602	0.0529212	0.131176	0.273368	0.0446343	0.0300285	0.0354409	0.0241506	0.000458781	0.014216	0.0140904	0.358389	0.0540774	0.0564223	0.0586826	0.403641	0.741669	1.08332	1.77138	5	5.306182
1004000	-938.2511	-953.1278	14.87669	10	5.092946	0.0119383	0.126223	0.0746043	0.0483926	0.0291295	0.0595465	0.0157371	0.0130604	0.00273545	0.122293	0.0227487	0.0574737	0.0739374	0.0342845	0.0558918	0.0289168	0.0648133	0.0255196	0.00550852	0.144892	0.00281478	0.063514	0.0158882	0.0109134	0.000342101	0.00358347	0.0489514	0.0711977	0.0300244	0.051566	0.0158678	0.0840548	0.0145053	0.123096	0.0536317	0.0957927	0.0857858	0.011116	0.0634634	0.0069373	0.038861	0.0395619	0.0647144	0.514098	0.00723234	0.158159	0.0274309	0.0420146	0.200917	0.267491	0.258947	0.203115	0.0729773	0.0258292	0.195739	0.0612908	0.0205416	0.0546367	0.116989	0.180383	0.00485911	0.00427282	0.0403158	0.0624429	0.100739	0.0463918	0.239086	0.0140244	0.224405	0.0135824	0.000142517	0.505893	0.806154	1.08314	1.60482	5	5.171884
1005000	-952.185	-961.7065	9.521515	2	2.796392	0.0382533	0.0516674	0.0276821	0.0722952	0.0118411	0.177103	0.0869002	0.00918807	0.0464923	0.0854627	0.0124266	0.0673377	0.00186582	0.0844498	0.0177891	0.103717	0.0383592	0.0276081	0.0807315	0.143149	0.0435458	0.0505611	0.0374248	0.00874124	0.0180315	0.015523	0.0507424	0.0110785	0.00677587	0.0390986	0.0404308	0.0674155	0.0162517	0.0141024	0.00339158	0.0327737	0.113136	0.037231	0.0534462	0.166035	0.173614	0.118027	0.112826	0.417721	0.0277898	0.0789201	0.0298025	0.18481	0.342245	0.131906	0.0369697	0.0225579	0.0749654	0.0183621	0.0636477	0.0184244	0.0184926	0.0691736	0.136838	0.165585	0.0402872	0.000728007	0.00440914	0.0919694	0.275382	0.00160796	0.0219582	0.139956	0.0613032	0.0677135	0.242052	0.37287	0.719593	1.08131	1.82623	4	5.200099
1006000	-938.4873	-959.3812	20.89387	10	3.20123	0.0459873	0.18059	0.0652161	0.0044176	0.0360963	0.0596323	0.0555584	0.135411	0.0442861	0.169132	0.0496373	0.0333297	0.0155281	0.09257	0.0588402	0.0173388	0.0980059	0.0281691	0.111168	0.0566868	0.00471722	0.0460589	0.0213951	0.0449366	0.0165967	0.00405282	0.00312353	0.0289764	0.0121516	0.00596243	0.00584025	0.017327	0.0985607	0.0339583	0.0248826	0.0106873	0.0354998	0.024623	0.111214	0.00892116	0.00508584	0.161059	0.105608	0.325803	0.0189969	0.228399	0.0191809	0.0816051	0.0814382	0.0568813	0.242984	0.0635155	0.031684	0.0213607	0.0953286	0.0163117	0.076034	0.0277873	0.0460977	0.206505	0.0721357	0.00185894	0.0130613	0.000897689	0.272891	0.00408802	0.0347373	0.204873	0.178382	0.148064	0.00470383	0.404254	0.742094	1.08334	1.77031	5	4.764444
1007000	-946.4147	-957.4262	11.01158	10	2.726023	0.0155335	0.107309	0.0624625	0.0366376	0.0301229	0.0313325	0.0294081	0.0726372	0.0114223	0.0825633	0.0603807	0.0288891	0.0448033	0.0907144	0.0311495	0.0726175	0.0880335	0.0268544	0.0102081	0.00902541	0.0546651	0.0829068	0.0568526	0.0194081	0.0212276	0.00597259	0.00457468	0.0361271	0.0480991	0.120932	0.000340079	0.00844694	0.0442039	0.140399	0.279986	0.546377	0.20647	0.0494742	0.271661	0.0375527	0.0727621	0.00636952	0.141549	0.00458327	0.163961	0.138429	0.00694965	0.0704023	0.0326821	0.196912	0.150102	0.026501	0.0236923	0.0222945	0.0182924	0.459098	0.0814752	0.10963	0.129528	0.00931049	0.0616578	0.0752078	0.147115	0.0217401	0.0839724	0.227358	0.00589553	0.34236	0.142693	0.0358456	0.0255741	0.36689	0.715134	1.08078	1.83719	5	6.011724
1008000	-955.0003	-966.8722	11.87194	10	4.315322	0.0503592	0.00143485	0.0643336	0.0171903	0.0465793	0.0378017	0.0221606	0.064122	0.142356	0.330661	0.0137051	0.0892509	0.00690373	0.0140005	0.0105613	0.0513232	0.0455537	0.0195036	0.167145	0.0409477	0.0982563	0.0296444	0.00772153	0.018438	0.00324144	0.00193453	0.00382892	0.00425079	0.0640136	0.0207328	0.00233689	0.234415	0.00375028	0.0978012	0.247786	0.263868	0.121014	0.136805	0.0162317	0.0292936	0.0627948	0.0193036	0.0055237	0.0992055	0.0573281	0.0152018	0.0403894	0.0820195	0.216352	0.136674	0.0104416	0.127188	0.0183729	0.0714045	0.134535	0.166756	0.123434	0.0400341	0.0390465	0.0486491	0.225617	0.117227	0.217813	0.0745586	0.373936	0.0468658	0.377084	0.0172312	0.0909408	0.0662222	0.0536798	0.470888	0.785453	1.08423	1.65943	5	5.817088
1009000	-962.2947	-974.5239	12.22926	10	3.014384	0.104353	0.0640609	0.0524355	0.0830096	0.0448877	0.0484019	0.0265575	0.252607	0.0376279	0.206519	0.0259465	0.0321683	0.00622217	0.288559	0.0779729	0.136784	0.0651187	0.0725348	0.057575	0.135387	0.00997812	0.048208	0.00958147	0.00888126	0.0134818	0.0103212	0.0204702	0.0196129	0.216481	0.0150325	0.0412758	0.00805519	0.00161074	0.17312	0.019543	0.020242	0.0494366	0.0439892	0.161436	0.0213412	0.158757	0.0539721	0.0883406	0.0235086	0.088924	0.402296	0.031867	0.109695	0.186395	0.0301764	0.165315	0.0907323	0.053772	0.00197896	0.0428227	0.0535092	0.146055	0.0493349	0.0117853	0.393183	0.0292177	0.070734	0.0655294	0.00700481	0.0459062	0.0216	0.0857558	0.145357	0.0856238	0.145065	0.0308036	0.390372	0.732321	1.08259	1.79472	5	5.645843
1010000	-946.378	-961.0525	14.67448	10	6.437142	0.0343775	0.0715977	0.0382879	0.0352333	0.056832	0.026181	0.109884	0.0369964	0.00863249	0.0361885	0.00015278	0.0453793	0.129647	0.0938463	0.0532355	0.0440781	0.0741424	0.0147617	0.196342	0.119849	0.0457958	0.0181126	0.0697992	0.0612955	0.0291525	0.0296781	0.0225408	0.0507446	0.0653563	0.0370045	0.00715053	0.0186887	0.0543842	0.00287638	0.00488257	0.173598	0.0382315	0.160906	0.0350403	0.11829	0.0525964	0.00896734	0.132755	0.050538	0.581532	0.0618949	0.317978	0.124541	0.0395006	0.114613	0.145451	0.144526	0.0189723	0.0444785	0.167023	0.0406357	0.085532	0.00558502	0.00857715	0.00851028	0.0199475	0.0560178	0.371793	0.112296	0.0422972	0.0620686	0.0461519	0.0166073	0.0752815	0.0148944	0.0849209	0.552659	0.831882	1.08026	1.5352	5	5.325656
1011000	-946.6141	-964.36	17.74587	10	3.951875	0.0301397	0.0486083	0.0576935	0.0180733	0.0188325	0.0186342	0.0416293	0.091648	0.00367196	0.0449621	0.0299554	0.0378401	0.0895197	0.0792755	0.0196679	0.0430721	0.0727731	0.0541517	0.247058	0.013465	0.0153621	0.024186	0.0621513	0.0116638	0.0385518	0.0264411	0.00412131	0.00620379	0.0163961	0.0503321	0.00932308	0.0175694	0.0691525	0.00710749	0.00211361	0.0171985	0.253728	0.00344929	0.221624	0.111979	0.00257278	0.0154689	0.21022	0.0144741	0.14542	0.128078	0.249922	0.124122	0.138732	0.120338	0.357097	0.088372	0.0186103	0.139498	0.210669	0.0174967	0.016646	0.0224961	0.0411171	0.0398791	0.0317515	0.189168	0.515127	0.0291305	0.0346537	0.0296725	0.011982	0.00374922	0.215434	0.0409024	0.0471975	0.451699	0.773528	1.08441	1.69037	5	5.279323
1012000	-940.8547	-956.6851	15.83035	10	4.919857	0.0603875	0.031226	0.0542971	0.0523393	0.0822452	0.00799132	0.0373929	0.0642356	0.0360034	0.1134	0.0648622	0.0231352	0.0181925	0.149848	0.0881755	0.00899202	0.0519788	0.0166433	0.0181386	0.232032	0.0012135	0.0281974	0.039474	0.00611052	0.0272908	0.0424288	0.0519229	0.00568623	0.0303482	0.0283694	0.0172426	0.00857207	0.0191552	0.206901	0.159629	0.0358829	0.208591	0.0189246	0.223014	0.0389854	0.0789868	0.0438285	0.0517403	0.00458916	0.0324843	0.0716268	0.138495	0.0389453	0.112971	0.0883762	0.000194681	0.0634732	0.0809472	0.150052	0.0188111	0.288452	0.00598875	0.126941	0.154639	0.32032	0.150863	0.0142117	0.168675	0.04909	0.1051	0.0673995	0.074861	0.0510328	0.0714598	0.040712	0.109358	0.498715	0.802014	1.08344	1.61583	5	5.184081
1013000	-942.8429	-957.1437	14.30082	10	3.229693	0.0250683	0.0519055	0.00169365	0.0371821	0.0129696	0.0403657	0.0176573	0.0234935	0.0206617	0.108542	0.000698133	0.0328643	0.00473506	0.0920547	0.0256949	0.0318843	0.0454355	0.0470756	0.0268359	0.0513174	0.0117322	0.00653879	0.0658412	0.0782242	0.0186229	0.0187015	0.013829	0.010126	0.0506069	0.0930528	0.0157115	0.407196	0.0993237	0.148899	0.329829	0.127383	0.0780234	0.119556	0.0373399	0.0646441	0.0886096	0.029527	0.00771378	0.00353769	0.0467841	0.142995	0.155539	0.0389745	0.0174093	0.242882	0.164241	0.148159	0.0515207	0.00990172	0.0265856	0.102696	0.0385259	0.030779	0.0702855	0.0590393	0.157074	0.117305	0.776105	0.103019	0.137608	0.0561284	0.1473	0.0989052	0.011294	0.0443758	0.00414837	0.406286	0.743502	1.08344	1.76678	5	5.622284
1014000	-926.666	-947.5294	20.86337	10	3.182374	0.0813197	0.044996	0.0327508	0.134477	0.0163647	0.0397121	0.0887645	0.0576086	0.065992	0.0679785	0.0282599	0.0536869	0.0180483	0.00478522	0.00373004	0.0350366	0.0512708	0.0147682	0.158128	0.0362886	0.0214951	0.0231859	0.0303278	0.00851432	0.00907495	0.0158227	0.00226211	0.0580714	0.0353615	0.133023	0.00922468	0.0729631	0.157202	0.0549904	0.00786015	0.0229086	0.146583	0.0191142	0.0260943	0.00763769	0.0304664	0.112039	0.081326	0.217791	0.126827	0.253276	0.0649727	0.0187802	0.0112984	0.176796	0.106801	0.05282	0.0238734	0.0763738	0.0651737	0.135252	0.0995344	0.124989	0.0180052	0.154617	0.178679	0.0131183	0.300477	0.19424	0.0838276	0.0731064	0.120452	0.00704464	0.0016528	0.0124064	0.219575	0.402896	0.741151	1.08328	1.77267	5	5.051276
1015000	-962.2141	-966.2727	4.05862	2	2.956378	0.0289811	0.0869505	0.0344582	0.093551	0.000372334	0.0736568	0.054745	0.0611755	0.0263893	0.0622942	0.05927	0.051475	0.0597577	0.22684	0.00537277	0.0435763	0.0397432	0.019884	0.0235467	0.0698586	0.0249641	0.0260537	0.0450062	0.0765738	0.0357822	0.0323114	0.0324261	0.054703	0.00103897	0.0449216	0.000504976	0.0497483	0.13011	0.178303	0.147669	0.0438659	0.037892	0.0202427	0.214744	0.0310305	0.0069086	0.00769299	0.0654593	0.0700143	0.0508737	0.194202	0.0798824	0.123577	0.0338967	0.306731	0.00203544	0.178631	0.352405	0.139455	0.0286616	0.139942	0.0297713	0.348405	0.0494533	0.0999343	0.057274	0.142117	0.359242	0.0752359	0.0472294	0.00550468	0.0829908	0.183726	0.0291252	0.112072	0.130251	0.385859	0.729084	1.08229	1.80277	4	5.88249
1016000	-946.9588	-964.6346	17.67587	10	2.307886	0.0297515	0.0788625	0.0628205	0.114225	0.0227736	0.0506034	0.0462087	0.0206098	0.0670115	0.0150307	0.0385726	0.0406951	0.0110484	0.0314119	0.039695	0.0284854	0.0525708	0.00734634	0.0806789	0.0194739	0.0398651	0.0144927	0.0414164	0.0110888	0.012494	0.0272628	0.0583288	0.0239244	0.00541419	0.0988285	0.0010165	0.0423077	0.200538	0.00785712	0.0313717	0.216234	0.0737886	0.0265237	0.214721	0.458038	0.0791159	0.00911424	0.138122	0.0600834	0.131513	0.116142	0.0180734	0.0627675	0.0108095	0.12766	0.0805834	0.14846	0.123814	0.0232035	0.0550789	0.142858	0.114882	0.0966014	0.17066	0.0429377	0.0809968	0.10142	0.0603113	0.143395	0.385402	0.0708583	0.0426973	0.112393	0.0490161	0.0488591	0.144485	0.327451	0.684211	1.07608	1.91226	5	5.455701
1017000	-939.2535	-961.7984	22.54494	10	4.915809	0.0723025	0.0300203	0.0249283	0.0141591	0.190013	0.0484575	0.00201274	0.0701249	0.084767	0.0313232	0.0573324	0.0568115	0.0515853	0.0874087	0.041764	0.0189579	0.0584768	0.0898877	0.104382	0.0186308	0.0037435	0.0640339	0.0285585	0.00154119	0.00780942	0.00233618	0.0106373	0.0431441	0.0616462	0.0611118	0.0178546	0.00970599	0.131916	0.176691	0.037156	0.0187044	0.142942	0.109929	0.04714	0.02194	0.0228855	0.0104292	0.23859	0.156518	0.0277715	0.0448431	0.253455	0.0823202	0.196518	0.00332259	0.00511926	0.0506777	0.112381	0.0140026	0.034161	0.0926799	0.0601179	0.130907	0.00884184	0.0113991	0.0529552	0.100069	0.243432	0.166092	0.0245078	0.0433923	0.0546924	0.231628	0.0402978	0.140014	0.150107	0.498543	0.801915	1.08345	1.6161	5	4.956015
1018000	-943.7966	-957.5686	13.77204	2	3.645236	0.0965942	0.0208	0.0184007	0.0372081	0.0320759	0.00545436	0.0316293	0.106875	0.0338536	0.0887512	0.0351317	0.0496969	0.0573721	0.0233548	0.147442	0.0293145	0.0613625	0.0102226	0.0485288	0.00925105	0.0328888	0.0551731	0.00751813	0.0134124	0.00917394	0.0125853	0.0270361	0.0259432	0.054571	0.0860071	0.0172805	0.000298476	0.0480239	0.0733365	0.0151162	0.0186954	0.0562707	0.0177996	0.115538	0.141345	0.0418765	0.0212046	0.0510962	0.0590941	0.0344262	0.0559676	0.0843448	0.0496678	0.0890477	0.212786	0.136003	0.120183	0.121438	0.0263318	0.00457265	0.00100559	0.00340802	0.0113601	0.193589	0.0190736	0.0861918	0.0149893	0.0717619	0.606855	0.221784	0.0484365	0.0584797	0.0176511	0.201767	0.0596945	0.181627	0.433744	0.761972	1.08427	1.72002	4	4.677045
1019000	-921.1093	-939.7038	18.59445	10	5.936175	0.0622257	0.0277904	0.0762639	0.0783959	0.00997738	0.0015743	0.0391198	0.0234429	0.000306892	0.063441	0.000979287	0.0305039	0.0412629	0.0282015	0.0237992	0.0150486	0.0618041	0.00232907	0.0408365	0.0590282	0.0385235	0.0353392	0.0298074	6.7888e-05	0.00251518	0.0512125	0.000129473	0.0157783	0.00591061	0.0393937	0.0252479	0.0406002	0.111258	0.06358	0.138965	0.0329912	0.0285774	0.0758808	0.596385	0.0693465	0.206792	0.0552737	0.0318085	0.0906168	0.169751	0.174398	0.15312	0.00550291	0.219083	0.0616926	0.0461392	0.335254	0.0161999	0.000648721	0.014594	0.010442	0.0625075	0.0366804	0.00570546	0.0793094	0.117427	0.00946216	0.156456	0.0346512	0.00993679	0.292729	0.0229572	0.147412	0.0228366	0.0105301	0.194372	0.536855	0.82342	1.0814	1.55832	5	4.882129
1020000	-926.2994	-957.2449	30.94546	10	3.455661	0.0497598	0.0273263	0.0397135	0.0536647	0.0388108	0.0426808	0.0463399	0.0144311	0.0625518	0.0512556	0.000852086	0.0417723	0.0442097	0.0888374	0.0703258	0.0104768	0.0211141	0.0125441	0.037739	0.0243413	0.00289484	0.032821	0.0455866	0.0401257	0.00783436	0.0152474	0.0318272	0.0477546	0.0117657	0.0317467	0.00879683	0.0386689	0.0308722	0.0387069	0.104111	0.0393992	0.0438568	0.0360491	0.143326	0.00433793	0.0980239	0.0226669	0.0184666	0.0752281	0.236718	0.0267094	0.0578986	0.00322002	0.128761	0.0628528	0.120961	0.0716354	0.0629221	0.432456	0.0224339	0.0223286	0.091306	0.0188046	0.0777042	0.183706	0.0597824	0.00054205	0.0220049	0.0145528	0.0504042	0.0882379	0.0433648	0.131618	0.0494559	0.0992537	0.0782226	0.421705	0.753997	1.084	1.7403	5	4.006718
1021000	-915.6446	-943.2707	27.62612	10	3.584995	0.105254	0.0281145	0.0298839	0.028561	0.0274955	0.0810569	0.0150082	0.0583743	0.00616845	0.206165	0.0235913	0.0281608	0.00863906	0.0640033	0.00481651	0.0147832	0.0463072	0.029351	0.169049	0.0233407	0.00245308	0.0276261	0.0112782	0.0167969	0.014358	0.0253719	0.00116032	0.00319151	0.0764862	0.0360002	0.0335796	0.0626111	0.025121	0.156419	0.0135853	0.057593	0.0459655	0.0964877	0.000169863	0.00215093	0.0526017	0.0393317	0.19328	0.050009	0.00504131	0.0513524	0.0768764	0.0196848	0.202722	0.069718	0.0652501	0.0707975	0.0360217	0.0108482	0.0929652	0.0186244	0.0384033	0.0850712	0.0421493	0.102991	0.277253	0.0109677	0.0348314	0.0111228	0.0899856	0.0267629	0.314321	0.103242	0.134328	0.247315	0.128879	0.430001	0.759513	1.0842	1.72629	5	4.409279
1022000	-926.1672	-947.7977	21.63045	10	4.346616	0.0976727	0.00536727	0.0783071	0.0312953	0.0093414	0.0169826	0.000570991	0.128154	0.0237674	0.240212	0.0176607	0.0588413	0.00997899	0.0356974	0.0175312	0.0385256	0.142044	0.0099904	0.228677	0.0213244	0.0221466	0.0141498	0.0709814	0.0335718	0.00179922	0.00287876	0.000294724	0.0611908	0.0276392	0.0913903	0.0253004	0.0942938	0.00247976	0.0757406	0.0154961	0.144801	0.117572	0.185703	0.124106	0.120742	0.0634483	0.249418	0.0679965	0.0142086	0.0462881	0.102937	0.106317	0.0370277	0.0228808	0.192363	0.0279933	0.162414	0.00544622	0.130868	0.0440524	0.0755632	0.234594	0.038064	0.0409331	0.171988	0.14444	0.0151871	0.0238236	0.0490673	0.0108352	0.0075755	0.0987377	0.00861847	0.0969011	0.203849	0.0874603	0.472446	0.786403	1.08421	1.65695	5	5.025516
1023000	-922.2652	-944.3321	22.06693	2	2.552231	0.113963	0.0064668	0.00643679	0.0396571	0.0148519	0.0218637	0.00471907	0.0672749	0.0292068	0.0857042	0.0492855	0.0707614	0.00324985	0.00512018	0.00733589	0.0186853	0.0387023	0.0129269	0.0874513	0.035866	0.00327825	0.0756588	0.06276	0.00520257	0.0255857	0.0469761	0.00544758	0.0551952	0.00677146	0.0204762	0.00155912	0.0248912	0.0391931	0.0482088	0.0617352	0.0490577	0.0895938	0.165631	0.00142105	0.155452	0.119894	0.199556	0.224865	0.0386181	0.0441212	0.0547764	0.128235	0.108778	0.00242137	0.0807114	0.126229	0.178242	0.0312204	0.021852	0.0912893	0.065109	0.0736362	0.017159	0.00069778	0.0664087	0.099321	0.0363717	0.00993017	0.0366129	0.196529	0.00876057	0.0117379	0.0152206	0.307312	0.0282235	0.0428756	0.351353	0.703277	1.0792	1.86617	4	4.130338
1024000	-941.8059	-959.8879	18.08197	10	7.786359	0.0423824	0.0423914	0.210749	0.0784029	0.0350281	0.00415531	0.02857	0.0440239	0.0360934	0.155683	0.0225424	0.0343403	0.0162561	0.0778243	0.0944907	0.0423316	0.00741064	0.0829652	0.177498	0.0892022	0.00208933	0.0515009	0.0877753	0.0177286	0.024009	0.0394206	0.0233051	0.0272637	0.044566	0.0538612	0.0245915	0.112402	0.101235	0.117785	0.0179574	0.0118736	0.140612	0.191059	0.00238245	0.162752	0.0077691	0.137745	0.0156222	0.04075	0.140315	0.0473818	0.0172049	0.267209	0.16367	0.170688	0.0561626	0.0620621	0.0278074	0.0423632	0.0136026	0.0122587	0.069313	0.062034	0.0319564	0.136643	0.032206	0.0100443	0.00888777	0.115191	0.0402297	0.0379719	0.180419	0.0842327	0.270148	0.00642449	0.148098	0.588185	0.850097	1.07713	1.48459	5	5.032924
