Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	brlens[104]	brlens[105]	brlens[106]	brlens[107]	brlens[108]	brlens[109]	brlens[110]	brlens[111]	brlens[112]	brlens[113]	brlens[114]	brlens[115]	brlens[116]	brlens[117]	brlens[118]	brlens[119]	brlens[120]	brlens[121]	brlens[122]	brlens[123]	brlens[124]	brlens[125]	brlens[126]	brlens[127]	brlens[128]	brlens[129]	brlens[130]	brlens[131]	brlens[132]	brlens[133]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1869000	-1711.937	-1709.13	-2.807153	2	0.7493853	0.010198	0.00115942	0.123666	0.00423876	0.20153	0.0450271	0.139916	0.0405654	0.0715424	0.126696	0.00779167	0.00385904	0.00301953	0.0413835	0.0152298	0.00951839	0.00149633	0.0621644	0.12485	0.0571551	0.00214156	0.00729774	0.00932259	0.0653392	0.0540802	0.00199396	0.0682375	0.0291615	0.0580237	0.00279532	0.00436767	0.0379941	0.0585656	0.0715624	0.0253017	0.0690915	0.0467416	0.0828064	0.00148799	0.00541735	0.0209549	0.0132293	0.0472699	0.106084	0.0187539	0.0290745	0.0128997	0.01896	0.0937364	0.0512419	0.0147088	0.0548611	0.00971878	0.0566653	0.153662	0.178745	0.0193921	0.00393129	0.0038458	0.00811885	0.000983461	0.024569	0.127307	0.168879	0.00472119	0.01497	0.00475017	0.0187231	0.0802589	0.25024	0.0459125	0.0283657	0.118421	0.0472583	0.0173877	0.0442194	0.0552091	0.00888119	0.0231529	0.056448	0.0204501	0.0486248	0.0349037	0.210835	0.00494702	0.000147275	0.146833	0.0660182	0.0854832	0.0425738	0.0018306	0.261916	0.0953639	0.0891587	0.34738	0.0411458	0.440714	0.0267583	0.0821542	0.0202527	0.0614709	0.0249917	0.0335582	0.0326734	0.0556105	0.0120819	0.0103557	0.04626	0.0862662	0.0665625	0.098922	0.111253	0.017596	0.193417	0.0720829	0.188631	0.0830825	0.059952	0.108296	0.0210363	0.123242	0.0403669	0.0558379	0.00162687	0.169549	0.0280104	0.155887	0.116313	0.0634552	0.00690633	0.00411975	0.00144348	0.0272549	0.084753	0.385929	0.941879	2.58744	4	8.094847
1870000	-1736.963	-1731.519	-5.443903	2	0.5775702	0.00877522	0.0354699	0.00357289	0.0709939	0.0188632	0.0011186	0.171514	0.0547466	0.0806753	0.0727483	0.0215229	0.0335714	0.0162466	0.0359529	0.0082735	0.00654609	0.0425597	0.0349327	0.0139836	0.00628659	0.01466	0.00260774	0.0151388	0.00614586	0.0458841	0.00526882	0.0525411	0.0182029	0.0136052	0.0787067	0.0236788	0.017881	0.141964	0.10043	0.0843134	0.0136762	0.00424217	0.201708	0.0213006	0.0348622	0.0184524	0.0437577	0.015076	0.175429	0.00195096	0.0385808	0.00761398	0.0187405	0.0907783	0.0380061	0.0119458	0.0470412	0.112826	0.0326598	0.0736161	0.054196	0.0114644	0.00200396	0.0129977	0.0615651	0.00580642	0.00803834	0.208498	0.150687	0.0272379	0.00926196	0.00778731	0.0812069	0.17029	0.0948416	0.0234892	0.00198677	0.0188086	0.234998	0.0735378	0.0284582	0.1392	0.233314	0.0641565	0.0305034	0.0748285	0.00980499	0.0241849	0.103827	0.0424369	0.0805965	0.00631301	0.0430946	0.0360026	0.0675414	0.0321255	0.00464304	0.0167725	0.201894	0.393873	0.139706	0.0025582	0.0917228	0.0539054	0.00925179	0.0113077	0.0425635	0.0264224	0.0153258	0.132197	0.449811	0.0159852	0.0217652	0.0611501	0.110161	0.0987013	0.00284396	0.0702753	0.0465712	0.0451134	0.0943304	0.0563041	0.057726	0.079304	0.133013	0.00863384	0.129792	0.095881	0.0636305	0.394301	0.0734245	0.0121627	0.0814837	0.0175847	0.103674	0.121418	0.0406983	0.0288609	0.0485173	0.299572	0.86943	2.78248	4	8.293482
1871000	-1693.35	-1704.12	10.77003	2	0.8931158	0.000770018	0.0210876	0.134481	0.105241	0.0199283	0.0103461	0.22254	0.0335097	0.0957265	0.146789	0.008165	0.00868954	0.00436862	0.0269453	0.0184337	0.00952037	0.0119972	0.0263912	0.0344859	0.0411735	0.0168277	0.0509389	0.044912	0.00387336	0.0327709	0.00150981	0.029065	0.00844173	0.0289037	0.0225778	0.0111147	0.0301037	0.0232884	0.0460279	0.0139152	0.00441322	0.0198287	0.0798017	0.00177143	0.0627868	0.0255083	0.0339754	0.0582814	0.0845083	0.0180226	0.00590159	0.00289791	0.0478494	0.0344767	0.0368839	0.024327	0.0195011	0.0786809	0.0471479	0.0139593	0.0179237	0.0154136	0.00571088	0.00540949	0.0271337	0.0084133	0.02274	0.141436	0.113077	0.0033967	0.0106318	0.0134701	0.00455138	0.00580638	0.0955012	0.013444	0.0339461	0.0218512	0.059674	0.207038	0.130885	0.0317807	0.0173025	0.0061529	0.0597319	0.0710323	0.175192	0.0321005	0.0123808	0.0634251	0.0641089	0.0118721	0.0127318	0.041939	0.00368313	0.064239	0.0279287	0.00872819	0.0264759	0.0389294	0.109334	0.0444928	0.0350739	0.0211335	0.0377682	0.0074399	0.0215994	0.0266547	0.0947187	0.156945	0.341516	0.0277951	0.0165935	0.0242475	0.0138078	0.113169	0.119033	0.0256982	0.0554164	0.0789787	0.075999	0.0155167	0.0787866	0.039084	0.081449	0.0349458	0.201656	0.130453	0.0443792	0.337763	0.0659136	0.0079227	0.0715893	0.0442952	0.079381	0.00352362	0.00658068	0.0427755	0.115166	0.442088	0.979757	2.46299	4	6.506002
1872000	-1684.817	-1710.252	25.43549	10	0.5775119	0.00323929	0.000966401	0.106392	0.0244696	0.0161283	0.00318407	0.0875317	0.0334851	0.0668732	0.0973491	0.162858	0.0128205	0.0214762	0.0646941	0.00870105	0.015007	0.0636234	0.0303031	0.0278937	0.0216397	0.0244405	0.0105043	0.00774198	0.040684	0.0064514	0.0133408	0.0564675	0.00181504	0.00660073	0.00570893	0.0115639	0.107513	0.0237896	0.0233652	0.0655794	0.00235161	0.0401725	0.112693	0.00277653	0.0557909	0.0470921	0.021878	0.0552704	0.12375	0.0411047	0.00177699	0.0286307	0.0733253	0.0608587	0.0516126	0.0171311	0.0158696	0.0598924	0.0145401	0.037438	0.0388788	0.00170857	0.000267704	0.00899771	0.102666	0.00749451	0.0368248	0.11745	0.167304	0.0141282	0.00303414	0.0117636	0.0210656	0.129473	0.0934837	0.0394016	0.00493889	0.0689911	0.0819764	0.133418	0.0840468	0.0193215	0.0366033	0.0247131	0.00375165	0.00195484	0.0967966	0.038801	0.0257257	0.0634447	0.0919898	0.0892415	0.0750264	0.0133115	0.0400033	0.0476538	0.121038	0.0487888	0.0347807	0.00755855	0.280912	0.0134315	0.00222451	0.0157827	0.0476177	0.0637537	0.0421503	0.147962	0.0260106	0.0985326	0.319066	0.0769102	0.171581	0.0287052	0.0059591	0.111465	0.0362883	0.10435	0.108617	0.0161312	0.0493287	0.139843	0.161626	0.0273913	0.0335272	0.0365475	0.0370981	0.0561529	0.0594554	0.258843	0.130581	0.0638253	0.0618133	0.177524	0.121351	0.0751065	0.0311299	0.032332	0.0485055	0.299539	0.869398	2.78256	5	7.456901
1873000	-1698.948	-1700.846	1.89838	2	0.7505434	0.00489516	0.00798068	0.0878086	0.024875	0.0322521	0.00532936	0.219687	0.0320396	0.054099	0.155838	0.0178344	0.0515188	0.00459162	0.0648389	0.00324316	0.0167037	0.00661262	0.0202064	0.0428777	0.0574939	0.0158491	0.0240322	0.00151791	0.0115689	0.0133462	0.00686932	0.0398322	0.0196728	0.0154332	0.0210262	0.000772124	0.0613218	0.0482547	0.0538624	0.0529653	0.00883393	0.112918	0.166548	0.0470134	0.0355879	0.0393766	0.0204694	0.109747	0.0942561	0.0154659	0.0126752	0.00442778	0.0298992	0.0191531	0.0168156	0.0153848	0.0716997	0.0715541	0.0400411	0.0749946	0.0527253	0.0048245	0.000484436	0.00134088	0.0515228	0.00706692	0.0056054	0.0993524	0.114008	0.00285625	0.00153178	0.0570592	0.00545475	0.0187683	0.0205259	0.05121	0.117164	0.001494	0.0229061	0.00611806	0.0703726	0.0957681	0.00700132	0.0988271	0.0312409	0.0416445	0.00796406	0.0491851	0.543488	0.0204397	0.0130407	0.0223043	0.0843808	0.0153768	0.235051	0.030827	0.169667	0.154871	0.0617235	0.0593077	0.177566	0.0341616	0.00301785	0.0290127	0.00654718	0.0723734	0.100699	0.102411	0.0159197	0.0298553	0.00857846	0.0695944	0.0879308	0.0148812	0.249038	0.114967	0.0588751	0.0392492	0.00837927	0.0790257	0.06755	0.0227254	0.114961	0.0590536	0.113476	0.023418	0.0301403	0.161569	0.0048522	0.445321	0.0380859	0.112398	0.0252812	0.080653	0.0504186	0.128232	0.0491492	0.138043	0.0850008	0.386433	0.942249	2.58632	4	7.725821
1874000	-1704.539	-1704.5	-0.03941212	2	0.8563251	0.0121521	0.0129655	0.214604	0.00755601	0.0204241	0.00977435	0.0873246	0.0525542	0.072872	0.0702402	0.0147047	0.0106764	0.0118979	0.0264766	0.00128593	0.0148287	0.0209072	0.00972384	0.038962	0.0512893	0.017066	0.0296682	0.00785373	0.0297152	0.0229487	0.0337552	0.0234049	0.0150556	0.0448563	0.0898188	0.00996345	0.240337	0.0070907	0.0880726	0.0050832	0.0159458	0.00917317	0.0144074	0.002274	0.0122651	0.0118749	0.025979	0.0322124	0.0717692	0.00950618	0.00737799	0.00305253	0.0175285	0.0181017	0.0944168	0.0228819	0.03895	0.0776426	0.0103317	0.0281642	0.0753942	0.013737	0.00135933	0.00249066	0.0220261	0.000804005	0.111095	0.0952421	0.399888	0.00544024	0.00117615	0.00948844	0.0198345	0.0295208	0.00264491	0.0144633	0.0652587	0.045695	0.0499174	0.305359	0.0555316	0.054296	0.164116	0.0824213	0.043845	0.0739523	0.0961988	0.0305338	0.00969284	0.0507942	0.0584962	0.0077013	0.093153	0.0600508	0.060439	0.0452475	0.00910976	0.0962163	0.00534056	0.0165142	0.172425	0.0416899	0.0700369	0.0123124	0.000902767	0.0603507	0.0276069	0.0559009	0.00778209	0.206083	0.00324104	0.0781444	0.0817637	0.0136695	0.0261789	0.130395	0.069189	0.0881376	0.134761	0.256503	0.120544	0.0251928	0.0820487	0.0448289	0.033036	0.0360396	0.270437	0.061209	0.105935	0.473289	0.018046	0.112435	0.00533855	0.020689	0.0393651	0.0620439	0.217701	0.0257981	0.107475	0.42886	0.971418	2.49225	4	7.6253
1875000	-1702.391	-1704.536	2.144396	2	0.7588501	0.00135776	0.000440128	0.278424	0.0260217	0.058027	0.0127529	0.0918849	0.0869582	0.0379198	0.0950918	0.0129887	0.0133043	0.0442554	0.0510559	0.0160329	0.00467127	0.0101439	0.0132093	0.00405862	0.0178012	0.00829725	0.00210615	0.0671056	0.00155755	0.013549	0.0201658	0.0632012	0.0320844	0.00809046	0.00190387	0.00133532	0.103871	0.0220737	0.00037284	0.00922309	0.0398559	0.00701393	0.199562	0.0487346	0.00277865	0.0192037	0.023419	0.0602619	0.135997	0.0868048	0.0249505	0.00277124	0.0320463	0.0165505	0.0148517	0.0408238	0.0383465	0.0327814	0.00835796	0.0366736	0.0579726	0.0150895	0.00187133	5.11217e-05	0.0286095	0.0109164	0.05228	0.103958	0.100853	0.0036424	0.0117748	0.00547853	0.0226359	0.124329	0.0824676	0.0028204	0.000692532	0.0291938	0.000448593	0.00395936	0.0517768	0.202437	0.152375	0.0106133	0.0552124	0.003334	0.0504547	0.00807238	0.00259977	0.00301634	0.0396391	0.0381733	0.0896013	0.0521827	0.0124699	0.0689693	0.0782545	0.0446015	0.0882036	0.0853487	0.123709	0.0209417	0.086658	0.00173224	0.0350726	0.0146393	0.115379	0.0191403	0.0056127	0.165344	0.187158	0.0798255	0.101336	0.115895	0.0377665	0.217478	0.0950991	0.0682494	0.0617441	0.106656	0.0437352	0.00203991	0.118371	0.008581	0.0773006	0.0865403	0.320565	0.0534438	0.291569	0.236128	0.095508	0.0791928	0.147648	0.0375658	0.0321739	0.0336194	0.11905	0.135403	0.0867776	0.390024	0.944866	2.57833	4	7.477373
1876000	-1709.909	-1709.609	-0.29991	2	0.9880542	0.000304854	0.00712027	0.00506352	0.0158292	0.00316246	0.0122725	0.352961	0.0237365	0.143918	0.0773316	0.123031	0.0149799	0.0230213	0.0234678	0.0269867	0.0152216	0.0210905	0.0702903	0.0303586	0.0541426	0.0010877	0.000435186	0.0227356	0.0471849	0.0201606	0.00714781	0.0399193	0.039238	0.00392771	0.0264233	0.0232572	0.0696227	0.138966	0.00597523	0.0182058	0.00724072	0.00337311	0.0584272	0.0359871	0.0533991	0.00931023	0.00903195	0.0525095	0.128756	0.13174	0.0579384	0.0433717	0.0348583	0.0313542	0.0401374	0.050972	0.0219529	0.0102683	0.0440932	0.0372263	0.0159626	0.0409863	0.000419162	0.00909796	0.00168983	0.0224118	0.0287772	0.0618006	0.20357	0.00361434	0.0288813	0.0288763	0.00115314	0.0633868	0.0263279	0.0471582	0.00933109	0.0155706	0.0576773	0.0478024	0.0252421	0.0198072	0.0048849	0.00419744	0.0228209	0.136915	0.0736111	0.0170925	0.0320807	0.0893089	0.0803372	0.0116572	0.00700286	0.092364	0.0497516	0.0867093	0.044703	0.100045	0.13955	0.293607	0.293739	0.0064526	0.102361	0.140211	0.0109631	0.0106632	0.0580099	0.0269772	0.102402	0.052685	0.197367	0.0354279	0.17178	0.00942354	0.001362	0.0486691	0.00460104	0.0239359	0.0653784	0.00362878	0.148943	0.0940539	0.0655551	0.0164224	0.193717	0.0770772	0.201657	4.27483e-05	0.0378974	0.412311	0.0690598	0.0797265	0.317855	0.0515348	0.0314751	0.308389	0.0554655	0.036267	0.134564	0.473132	0.997992	2.39431	4	7.980194
1877000	-1740.981	-1735.065	-5.916092	2	1.005598	0.0198582	0.00854537	0.26808	0.024816	0.0123391	0.019219	0.0684534	0.112567	0.0314935	0.0540516	0.0348548	0.0268217	0.010064	0.0291633	0.0301879	0.00851511	0.0215097	0.00825673	0.0100394	0.0262987	0.00518475	0.0116598	0.00703931	0.00240006	0.0997655	0.00152559	0.0287644	0.0550429	0.0307287	0.0160201	0.0308256	0.103775	0.0692194	0.0244834	0.0875056	0.0352982	0.00135592	0.301068	0.0469967	0.0968645	0.0264022	0.00311901	0.0497862	0.0775316	0.0573276	0.0111735	0.00165669	0.066532	0.0153766	0.0556186	0.0658265	0.00580363	0.0279247	0.0349646	0.0955928	0.0326305	0.00890973	0.00784428	0.00240373	0.00948721	0.0541215	0.079729	0.151654	0.119324	0.018105	0.00227489	0.0392564	0.0393723	0.167565	0.00519736	0.191549	0.10098	0.0365885	0.0120014	0.0391231	0.00990155	0.193043	0.0893991	0.0831668	0.0512064	0.0317735	0.0232226	0.0944579	0.031821	0.136995	0.00764997	0.0505452	0.024526	0.087755	0.010228	0.0498627	0.0220818	0.014043	0.0196682	0.201608	0.0579845	0.0132284	0.077564	0.0115921	0.0639919	0.338597	0.00448604	0.0185642	0.00963781	0.0232201	0.086141	0.128693	0.161013	0.0444352	0.120883	0.197086	0.215951	0.0592357	0.127883	0.00513157	0.0857676	0.0510926	0.111245	0.0339789	0.214711	0.00107481	0.00872873	0.0057752	0.0238572	0.232699	0.0731655	0.105521	0.0833374	0.136668	0.0596087	0.0551071	0.0274111	0.172569	0.138069	0.478428	1.00092	2.38258	4	8.074002
1878000	-1694.551	-1693.736	-0.814783	2	0.6747579	0.00107146	0.00171399	0.0758608	0.0372328	0.063112	0.0106178	0.198119	0.003	0.148667	0.121852	0.0286448	0.0252226	0.0238013	0.069889	0.0159273	0.00424571	0.00290891	0.0217011	0.00680748	0.0948005	0.00174258	0.0054149	0.023636	0.014193	0.0115879	0.0158853	0.0732115	0.0263293	0.0385938	0.0296993	0.00270574	0.119696	0.106817	0.0417223	0.0112604	0.00430171	0.00609681	0.142602	0.00988959	0.00185895	0.0614691	0.0167959	0.0120104	0.178631	0.0070175	0.00446303	0.00866677	0.09831	0.00749533	0.0392029	0.100867	0.0386234	0.0127153	0.0240702	0.0970468	0.0201886	0.0141202	0.00719958	0.000580643	0.0458397	0.0331096	0.0174378	0.273622	0.167897	0.0020342	0.00122295	0.0151415	0.00547264	0.00925485	0.0204353	0.0523176	0.0448312	0.0129843	0.00872125	0.0144916	0.120231	0.144201	0.0632906	0.00835437	0.0442055	0.0596925	0.00510718	0.00804697	0.0460173	0.0988692	0.021321	0.109532	0.0432305	0.085557	0.0276402	0.135282	0.211132	0.0622479	0.0634205	0.221763	0.0541048	0.195091	0.00737811	0.0472835	0.0452176	0.0796348	0.0935968	0.128103	0.0198924	0.080881	0.00150636	0.0047591	0.258703	0.114547	0.0214222	0.086447	0.0542527	0.136688	0.0299142	0.114296	0.0127167	0.188097	0.0666897	0.0865824	0.0121003	0.0887088	0.0186683	0.0105654	0.0170568	0.583278	0.0290124	0.00260428	0.119025	0.0598526	0.0401297	0.0298955	0.0888717	0.0232693	0.0688068	0.351373	0.915143	2.66468	4	7.746713
1879000	-1702.681	-1699.754	-2.92638	2	0.9611471	0.00595083	0.0303565	0.000806248	0.0246053	0.0203988	0.00507945	0.11548	0.00665111	0.107908	0.0892453	0.0375544	0.0793903	0.000849213	0.0253635	0.00775089	0.0125624	0.0442279	0.0267315	0.00321089	0.0226167	0.0326587	0.0506329	0.0701156	0.00332083	0.0109583	0.0153473	0.0573677	0.00176352	0.0014367	0.00854358	0.0152529	0.078884	0.0504754	0.0404079	0.044802	0.00788636	0.0287617	0.398046	0.0116355	0.0114855	0.0144593	0.0164224	0.0437353	0.0578449	0.0395769	0.00311898	0.00174083	0.078778	0.063486	0.0146488	0.021035	0.0432735	0.0178096	0.0441883	0.043703	0.0337731	0.096229	0.00733322	9.21203e-05	0.0789277	0.0378839	0.0266395	0.133721	0.121124	0.00197874	0.00406883	0.0161817	0.0211951	0.0251933	0.00171776	0.0485481	0.0250205	0.0190215	0.0534066	0.123873	0.0290381	0.162027	0.0200942	0.0717835	0.0192569	0.0305632	0.0511171	0.0132628	0.0598692	0.0981823	0.0317697	0.0977668	0.00255356	0.133442	0.0717937	0.0831957	0.0103237	0.0127192	0.075027	0.588345	0.167125	0.0419886	0.105455	0.0162859	0.000327319	0.00329084	0.172358	0.01027	0.200309	0.168022	0.16859	0.0809281	0.444725	0.10773	0.0334547	0.17723	0.0395278	0.0161619	0.0303625	0.0404003	0.0600864	0.15413	0.206405	0.0221223	0.00409524	0.00368243	0.122624	0.0756911	0.00928616	0.153455	0.0302635	0.0147426	0.322457	0.0150267	0.0314564	0.0309146	0.126656	0.00741081	0.129138	0.464754	0.993252	2.41286	4	8.063447
1880000	-1708.867	-1705.583	-3.28388	2	0.6981634	0.00123741	0.0154015	0.327935	0.0701111	0.0164257	0.0186933	0.208382	0.0778958	0.155726	0.0539898	0.0929829	0.00206217	0.000408345	0.0153029	0.00664045	0.0345578	0.0141284	0.00372098	0.00104781	0.0802095	0.0255989	0.00959543	0.00941201	0.0508956	0.0114354	0.0103109	0.0469332	0.000333153	0.0920788	0.0134197	0.000757514	0.0263196	0.147691	0.0154043	0.0170769	0.00920352	0.0671535	0.119041	0.00178109	0.000610604	0.0247574	0.00747996	0.129338	0.111658	0.0110876	0.00480267	0.00717475	0.0470636	0.04906	0.0207683	0.0120242	0.00745433	0.00231154	0.0417745	0.10411	0.12073	0.0152687	0.0222413	0.0119547	0.011832	0.0145996	0.0583413	0.0312583	0.134501	0.00181042	0.00510453	0.000176792	0.00821981	0.0643409	0.000670774	0.0724108	0.0103218	0.00727179	0.0614184	0.129215	0.14406	0.0381254	0.0318631	0.0661816	0.238472	0.0137046	0.026087	0.119013	0.00552771	0.110558	0.0627799	0.00331462	0.0545914	0.0555467	0.0903659	0.00921833	0.459845	0.0529113	0.115718	0.368919	0.000268685	0.0161357	0.0988118	0.00701008	0.0856487	0.274897	0.0897648	0.15107	0.0524513	0.00289153	0.0209521	0.00734213	0.485978	0.0050864	0.0112645	0.114316	0.0129262	0.108454	0.10716	0.0298801	0.036144	0.144664	0.0742287	0.000992189	0.0184279	0.0419389	0.153945	0.135824	0.0447743	0.0961954	0.092277	0.00163757	0.159192	0.0532022	0.0869629	0.0196692	0.0497191	0.0170091	0.073796	0.362662	0.924186	2.63936	4	8.210379
1881000	-1705.995	-1702.009	-3.986356	2	0.8786088	0.018809	0.0317918	0.298073	0.00223151	0.0417911	0.0125265	0.0700238	0.0366746	0.0696279	0.270809	0.0571097	0.067323	0.0150798	0.0362285	0.0131924	0.00149789	0.00169391	0.00372177	0.0545244	0.0201331	0.0390766	0.028987	0.000135061	0.0172494	0.00870687	0.00613391	0.0799387	0.0536922	0.0655018	0.00919947	0.0330386	0.0340096	0.0628394	0.0797367	0.0465158	0.00868685	0.0529833	0.117497	0.0135368	0.0124931	0.0207874	0.00669308	0.0697283	0.0856278	0.0126449	0.000688822	0.00241062	0.0354195	0.0392428	0.0162678	0.0213331	0.0282588	0.0496282	0.00131282	0.0169007	0.0628532	0.00802599	0.000626176	0.0135376	0.0592715	0.0318438	0.0209211	0.109677	0.00120631	0.00593065	0.00892614	0.0138144	0.0670335	0.0127023	0.00247528	0.193409	0.125886	0.0411601	0.0352288	0.230665	0.00271071	0.085369	0.0265498	0.0237961	0.0555546	0.0098431	0.0464888	0.148216	0.0141685	0.0795034	0.0220089	0.0455943	0.013742	0.0436678	0.0143917	0.0373357	0.119198	0.0732539	0.0927997	0.072767	0.0738436	0.0179467	0.0144226	0.0487469	0.156137	0.208883	0.0459698	0.0224931	0.0234833	0.016576	0.222272	0.00507596	0.00366131	0.0999494	0.0119528	0.135443	0.451987	0.0747622	0.11164	0.115076	0.0162377	0.022503	0.0570788	0.231553	0.0212425	0.0546027	0.0485106	0.233897	0.0976805	0.637202	0.00160325	0.0435567	0.102883	0.0384027	0.0830697	0.022209	0.0752775	0.0381267	0.112143	0.436958	0.976564	2.47434	4	8.057876
1882000	-1714.545	-1709.528	-5.016938	2	0.7345502	0.00629661	0.0196887	0.21295	0.0235831	0.0796085	0.0067067	0.0704716	0.114193	0.0955268	0.362216	0.0143535	0.00929166	0.0333513	0.0227173	0.0137855	0.0135033	0.0428369	0.0187442	0.0298484	0.0274685	0.0141907	0.0195993	0.0306164	0.00592626	0.0244249	0.000824118	0.0168914	0.0242556	0.0560299	0.0273348	0.0189219	0.0484065	0.105476	0.0272408	0.00652178	0.0203134	0.00727253	0.0675336	0.0246542	0.0149066	0.0188486	0.0209396	0.034096	0.139307	0.0140688	0.0177274	0.000490961	0.000497197	0.0361102	0.00824723	0.00608165	0.00984364	0.0106453	0.0407855	0.0189478	0.000813445	0.0191437	0.0187397	0.00764675	0.0302063	0.00660902	0.0621994	0.0768466	0.23287	0.00905152	0.00977396	0.035432	0.0277616	0.201485	0.0543802	0.0308859	0.0225432	0.0923147	0.0372418	0.0262331	0.0554757	0.042807	0.0288524	0.0613439	0.00555625	0.0197522	0.226351	0.0478484	0.0054286	0.206712	0.00803737	0.0496767	0.0206674	0.0925965	0.0291067	0.0610384	0.000579814	0.0318318	0.0574455	0.218017	0.160581	0.126996	0.0101644	0.0581815	0.183168	0.0119532	0.0798758	0.178016	0.0521829	0.0185001	0.363274	0.070477	0.043634	0.233989	0.0561875	0.127476	0.55372	0.0375051	0.0925472	0.0250955	0.10549	0.0906326	0.0917041	0.0206295	0.0385241	0.107905	0.107871	0.0334825	0.0292846	0.288035	0.026687	0.0124401	0.00810287	0.118152	0.013948	0.00440614	0.0999065	0.0147137	0.0815782	0.379386	0.937028	2.60201	4	8.121859
1883000	-1717.543	-1719.311	1.768472	2	0.9629298	0.0191858	0.0124677	0.0674232	0.0360773	0.133337	0.00470878	0.0937393	0.034078	0.0439387	0.151958	0.007754	0.0278996	0.00490863	0.0335455	0.00865925	0.0149827	0.0189634	0.00183761	0.036652	0.0480513	0.0256857	0.0113378	0.0160076	0.0220665	0.00932803	0.00710876	0.016213	0.0336561	0.00232759	0.016941	0.00566168	0.101906	0.0201987	0.0736662	0.0528359	0.0177086	0.0220013	0.0924408	0.00675076	0.0286358	0.0281245	0.00796614	0.0993126	0.126112	0.0452385	0.0408473	0.0046226	0.0310125	0.0214568	0.00752867	0.00460131	0.0179961	0.035343	0.0299936	0.0451544	0.035861	0.0239021	0.0122653	0.0135759	0.0142679	0.0161282	0.0634576	0.295078	0.185351	0.00604733	0.00253418	0.0148384	0.00344387	0.174809	0.0482051	0.023802	0.0502199	0.0676221	0.039282	0.00657788	0.0237797	0.0462752	0.0521993	0.0619862	0.0138994	0.208459	0.122868	0.00740052	0.0171208	0.100121	0.052026	0.11083	0.0205179	0.169784	0.0332529	0.0319202	0.0598317	0.0221106	0.102903	0.223887	0.100835	0.0695995	0.0279904	0.194395	0.0190095	0.127114	0.105215	0.14408	0.0159108	0.0183885	0.354177	0.0931774	0.0257063	0.0497922	0.00409044	0.134903	0.020285	0.118041	0.0198963	0.0394933	0.0489048	0.036565	0.196186	0.0751753	0.0120759	0.00635966	0.246234	0.111649	0.0940269	0.367619	0.0218796	0.0319401	0.0552844	0.111772	0.0507063	0.0329173	0.00631982	0.0528175	0.129499	0.465319	0.993575	2.41161	4	7.746928
