Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
2136000	-899.3421	-898.3839	-0.9582449	2	1.15206	0.0340465	0.0362242	0.019913	0.0226411	0.0898451	0.222329	0.0432108	0.00963449	0.0238891	0.0767039	0.00760981	0.0591644	0.0108517	0.0195768	0.0999151	0.0200675	0.064695	0.0224902	0.0687054	0.043077	0.0490914	0.01069	0.0600796	0.00203269	0.0132168	0.0706091	0.065753	0.0179185	0.0128452	0.0316064	0.0335263	0.00633301	0.000381358	0.066847	0.00207612	0.0031175	0.163173	0.000516645	0.0141896	0.0289879	0.164692	0.041822	0.00764207	0.0385881	0.00356308	0.0493146	0.379612	0.0024965	0.0653262	0.0435451	0.365192	0.0140439	0.0141045	0.229545	0.068115	0.00855803	0.101717	0.25145	0.191927	0.0768839	0.00928146	0.0330525	0.1041	0.382418	0.154839	0.0450193	0.0108239	0.274184	0.0127406	0.0806066	0.119959	0.0542454	0.288958	0.0279154	0.256646	0.159305	0.11513	0.0961979	0.014569	0.156071	0.0217851	0.0753432	0.0183411	0.000436811	0.0104161	0.174711	0.118032	0.166258	0.518128	1.02124	2.29437	4	6.580847
2137000	-905.7931	-903.8168	-1.976326	2	2.353174	0.0103754	0.0183734	0.0186789	0.111391	0.107699	0.150259	0.0312796	0.00299932	0.00971208	0.000850082	0.0262771	0.0128383	0.0696197	0.113397	0.155101	0.0248726	0.0255086	0.00792139	0.0627289	0.0521997	0.0242413	0.00774741	0.0120734	0.000312327	0.00125648	0.0027544	0.11686	0.00551361	0.169347	0.00317779	0.0860473	0.0190172	0.0169257	0.012938	0.00122845	0.0192793	0.34099	0.116548	0.0249036	0.0797372	0.0300229	0.0239633	0.0366855	0.0068881	0.00198455	0.162859	0.0293227	0.118515	0.0163063	0.186189	0.0635451	0.0576266	0.0838096	0.179455	0.0409429	0.191301	0.103324	0.212534	0.121268	0.00271778	0.0271483	0.0388552	0.215065	0.28128	0.183232	0.0228195	0.0475959	0.0248823	0.122802	0.0129527	0.0234393	0.0685798	0.271442	0.0023781	0.0959567	0.114401	0.0980167	0.0156145	0.181772	0.0328143	0.103227	0.126715	0.0626131	0.210369	0.101733	0.0644921	0.0302166	0.332079	0.687985	1.07675	1.90318	4	6.322654
2138000	-887.5987	-892.6697	5.071039	2	1.281168	0.0107775	0.015717	0.00504232	0.0488323	0.0327938	0.460156	0.277919	0.0421717	0.0557012	0.0283169	0.00233379	0.0193219	0.0649762	0.00410624	0.099506	0.0464005	0.0618068	0.00383585	0.0375151	0.102555	0.0486449	0.005753	0.0304368	0.00573447	0.00343394	0.012045	0.175826	0.0967412	0.118734	0.00114494	0.00314986	0.015069	0.00274491	0.00748236	0.00675645	0.0177169	0.13369	0.00677236	0.00207129	0.0694951	0.062464	0.0239191	0.00822785	0.000140214	0.0346668	0.160973	0.0371533	0.0903398	0.212995	0.0579994	0.0754365	0.0551828	0.0449367	0.0114751	0.0382881	0.0398984	0.060029	0.160195	0.336114	0.0475313	0.0694941	0.0291559	0.047086	0.0702329	0.0217252	0.226372	0.0224238	0.0128787	0.00259047	0.155459	0.071923	0.0936959	0.24514	0.0112016	0.00693883	0.0571454	0.0626041	0.0116086	0.00650904	0.00630082	0.0978429	0.00476638	0.098273	0.488698	0.00378093	0.187146	0.131678	0.189455	0.547557	1.03449	2.2285	4	5.983863
2139000	-904.9247	-898.45	-6.474682	1	1.296496	0.0253624	0.0122509	0.00624448	0.102335	0.0460922	0.206145	0.0450656	0.00514254	0.036384	0.0408647	0.00914557	0.0271448	0.0246822	0.000456933	0.0814308	0.0843504	0.00434652	0.00213961	0.0630982	0.0130371	0.0805618	0.0167471	0.0375723	0.0158017	0.0368845	0.0227318	0.117057	0.118674	0.101133	0.080038	0.0707955	2.64791e-07	0.0452737	0.0196133	0.0138894	0.000754875	0.208653	0.00472787	0.0384227	0.0864333	0.0869068	0.0276704	0.0517211	0.011335	0.0409924	0.00362125	0.0260489	0.238183	0.00729603	0.140329	0.00705559	0.166158	0.110624	0.0527607	0.0103541	0.04282	0.135593	0.278606	0.473398	0.00622098	0.0443166	0.0983717	0.00318838	0.0407363	0.175327	0.301996	0.00992513	0.26116	0.0237452	0.123709	0.109559	0.388234	0.110443	0.0209859	0.0503865	0.097235	0.144876	0.0277607	0.0292792	0.0550231	0.0586096	0.262177	0.138504	0.0213834	0.134781	0.120159	0.18828	0.192106	0.550762	1.03584	2.22129	3	6.909329
2140000	-894.4297	-897.0843	2.654588	2	1.066092	0.00433682	0.0231419	0.00675631	0.044554	0.0889043	0.0514364	0.00125228	0.00717774	0.0367962	0.0521429	0.0820215	0.073223	0.0692514	0.00162746	0.0938903	0.0598692	0.00248648	0.0314303	0.0320111	0.0261184	0.100649	0.0515812	0.0122549	0.0391438	0.00053379	0.0186192	0.0150241	0.0380188	0.00921339	0.0334676	0.00687055	0.0157843	3.55888e-06	0.00365545	0.00138598	0.0012932	0.100698	0.0373588	0.00367274	0.109382	0.0508669	0.00699411	0.0286132	0.0128895	0.0115232	0.43089	0.256119	0.0846143	0.0125135	0.015416	0.435033	0.134808	0.0110949	0.105445	0.164413	0.0177773	0.0252223	0.302104	0.168126	0.0102062	0.0261208	0.133627	0.022675	0.0251581	0.109797	0.269226	0.0660534	0.0684718	0.014509	0.00175776	0.11568	0.275065	0.0521228	0.0417942	0.137392	0.16141	0.0292314	0.230337	0.0190773	0.0264604	0.0367899	0.0180482	0.0930779	0.176907	0.0548108	0.154525	0.28825	0.149949	0.495754	1.01014	2.34415	4	6.320081
2141000	-889.4895	-892.6298	3.140254	2	2.624631	0.0157903	0.000313958	0.00853236	0.0904459	0.0811851	0.341652	0.12188	0.0271281	0.0204022	0.0213118	0.000386733	0.000841468	0.00307169	0.00763411	0.108963	0.051599	0.00355232	0.00769222	0.0274838	0.0116545	0.155788	0.00739577	0.00336252	0.0154499	0.0113359	0.00541979	0.10207	0.0101158	0.00841084	0.0111277	0.0349844	0.0515222	0.0226307	0.00878205	0.0175648	0.00209852	0.155658	0.0131024	0.0055051	0.0800159	0.0266295	0.0246963	0.00148318	0.00754625	0.00579055	0.0234282	0.139974	0.124526	0.0561308	0.118643	0.334908	0.160151	0.0286767	0.0548033	0.0289257	0.000676868	0.0637015	0.245659	0.0393843	0.0189069	0.00350172	0.00360904	0.0481934	0.0240154	0.0910116	0.0941597	0.108578	0.0784573	0.144943	0.171246	0.1388	0.0352871	0.108938	0.123944	0.0328615	0.141027	0.283644	0.179397	0.102852	0.140332	0.00133887	0.0183884	0.0501195	0.356767	0.259545	0.0521234	0.0109797	0.357963	0.708371	1.07991	1.85375	4	5.982561
2142000	-898.7306	-897.6001	-1.130592	2	1.445115	0.00154901	0.0298302	0.0064497	0.0994788	0.0368015	0.297888	0.056197	0.0280745	0.0265946	0.0502182	0.00407256	0.00591741	0.130309	0.12437	0.025811	0.016259	0.0334752	0.0279135	0.058309	0.025399	0.0589591	0.0594511	0.0246566	0.00801843	0.00281153	0.0139947	0.0796659	0.101053	0.38827	0.0252564	0.000683549	0.037753	0.00117041	0.04557	0.00614256	0.0165326	0.177544	0.0382554	0.00331158	0.127934	0.095901	0.0111529	0.00474204	0.0248056	0.00956962	0.0620865	0.0104179	0.0267749	0.0833685	0.0442803	0.245718	0.250694	0.0503022	0.0211547	0.198795	0.0464541	0.0798627	0.0361795	0.0926835	0.013307	0.0678477	0.0297608	0.101813	0.0186849	0.00290813	0.0565179	0.0252205	0.445953	0.231937	0.00149768	0.0407501	0.116482	0.0066826	0.0514667	0.023226	0.26135	0.0147183	0.162042	0.0779174	0.0412524	0.00340063	0.316143	0.0279731	0.202584	0.0364188	0.11959	0.503382	0.216718	0.579158	1.04703	2.15709	4	6.69772
2143000	-911.801	-915.1167	3.315678	2	1.526443	0.0469297	0.00367893	0.0311986	0.0166455	0.198244	0.155778	0.0112961	0.00834621	0.0196771	0.0431902	0.176982	0.087279	0.0369216	0.0479322	0.0222149	0.051288	0.00166513	0.0234119	0.0924773	0.104788	0.048861	0.00409418	0.00945359	0.0297133	0.00748353	0.00965847	0.106886	0.0389286	0.176227	0.0391985	0.00620253	0.015684	0.0388992	0.062253	0.132829	0.00850801	0.0984023	0.0548881	0.0131459	0.0686455	0.0773916	0.0212658	0.0295432	0.00216878	0.0164917	0.126124	0.0919088	0.0400722	0.0481263	0.0362748	0.0221221	0.147933	0.102866	0.615869	0.00570247	0.144574	0.0609494	0.040412	0.0316517	0.0279908	0.187917	0.332343	0.0845079	0.0486408	0.0127984	0.087918	0.0329777	0.0979968	0.000414055	0.0469206	0.0427485	0.331363	0.0118793	0.0952787	0.0210734	0.107134	0.086743	0.0112464	0.0153379	0.0262138	0.00858799	0.00540747	0.0993546	0.300893	0.00436793	0.0244771	0.240542	0.229379	0.592899	1.05194	2.12578	4	6.204426
2144000	-901.2584	-897.0708	-4.187596	2	1.041825	0.0499438	0.00439142	0.00513942	0.12976	0.329096	0.240231	0.0595566	0.0493237	0.00715686	0.0150991	0.0123087	0.135295	0.0127831	0.0468412	0.066035	0.105281	0.0198663	0.0141188	0.0684539	0.0395366	0.0489975	0.000347125	0.0349092	0.00581718	0.0142368	0.0133235	0.131126	0.0844558	0.0121451	0.0370639	0.00822885	0.037051	0.0431273	0.0158495	0.00861258	0.0221561	0.256349	0.0128424	0.00294246	0.0749894	0.088852	0.0333712	0.00409036	0.0212527	0.0522509	0.30068	0.167718	0.0373437	0.0190044	0.233068	0.0646731	0.0116428	0.00139909	0.0216869	0.0604434	0.121865	0.0183911	0.263915	0.0250347	0.00242728	0.148055	0.00343065	0.122636	0.0875781	0.052252	0.0624547	0.115432	0.0365834	0.028613	0.081405	0.108643	0.00286127	0.0231768	0.108484	0.0445234	0.0952393	0.398534	0.272997	0.124599	0.0193352	0.0120089	0.0801353	0.409633	0.018115	0.193299	0.160136	0.220236	0.145223	0.488972	1.0066	2.35921	4	6.854293
2145000	-899.5675	-894.618	-4.949527	1	0.8230468	0.0402825	0.0368765	0.023233	0.0843956	0.11379	0.165117	0.0786367	0.0551227	0.0230372	0.0106516	0.00365358	0.0658646	0.0159378	0.0550554	0.103877	0.102596	0.0468031	0.0229824	0.0125093	0.0361435	0.0322501	0.00780226	0.017405	0.00358448	0.019864	0.0219177	0.0949314	0.0283558	0.0337248	0.003523	0.00790524	0.00837262	0.00644849	0.0285701	0.0120507	0.00546095	0.133653	0.0370353	0.0650127	0.145981	0.0806067	0.0353148	0.0504239	0.00226779	0.0053762	0.0521121	0.015728	0.138669	0.0948331	0.00867257	0.0440225	2.16986e-05	0.160465	0.0401892	0.0868974	0.14976	0.124856	0.00312279	0.104175	0.0601906	0.0358721	0.0370632	0.00812859	0.0316119	0.0839473	0.0435658	0.115342	0.12693	0.124965	0.000210892	0.0249744	0.0461331	0.0996043	0.166546	0.406529	0.261142	0.19151	0.0317174	0.0756594	0.0684887	0.0110365	0.131979	0.058931	0.370462	0.675454	0.267703	0.240531	0.100453	0.41625	0.963142	2.52016	3	6.804158
2146000	-900.1429	-901.5186	1.375728	2	2.02238	0.0029001	0.0186684	0.0388303	0.0173211	0.169669	0.220099	0.0021845	0.0015607	0.0252505	0.0278148	0.0329849	0.03234	0.124446	0.086742	0.08993	0.00365192	0.122544	0.00650389	0.0154843	0.0187601	0.0659314	0.00266879	0.0451417	0.0105404	0.00641198	0.0174445	0.0564525	0.0931802	0.0680586	0.0184303	0.0118221	0.0204645	0.072507	0.0878984	0.0148907	0.0285762	0.0949619	0.0111511	0.0056691	0.204946	0.029633	0.0256475	0.0284091	0.0218343	0.0488549	0.0317151	0.0123005	0.0108364	0.1262	0.155638	0.0360358	0.0297764	0.101615	0.13589	0.157226	0.0018673	0.187568	0.0180872	0.0427425	0.0116207	0.326514	0.125641	0.056159	0.0340563	0.118394	0.0339549	0.114246	0.0274649	0.113913	0.055512	0.245557	0.0258364	0.0180508	0.0616975	0.154808	0.189754	0.190644	0.00621267	0.0505622	0.0241779	0.157865	0.0127817	0.0345204	0.49558	0.150942	0.111644	0.235256	0.295932	0.657373	1.07054	1.97616	4	6.380074
2147000	-878.768	-886.4498	7.681812	10	1.45473	0.0120774	0.0299929	0.150859	0.0626006	0.128713	0.337397	0.0283448	0.0261226	0.053138	0.0184425	0.0396946	0.000920613	0.144644	0.0995559	0.0770646	0.066597	0.0334782	0.000444188	0.0516442	0.0113629	0.0659184	0.0257148	0.00315438	0.00633604	0.000318383	0.0111612	0.126006	0.0228213	0.0552923	0.00347253	0.00166674	0.0030996	0.000599691	0.0232239	0.00747071	0.00424412	0.0787753	0.0400669	0.00198883	0.0661364	0.128067	0.0284449	0.00395195	0.0228885	0.0028721	0.138419	0.243843	0.00218714	0.00737794	0.0213981	0.00792504	0.0507388	0.0621374	0.0469847	0.112735	0.0240307	0.127695	0.0564569	0.00358391	0.020721	0.0129683	0.0515426	0.0226252	0.0977136	0.00920052	0.10074	0.290596	0.0152971	0.0495693	0.103874	0.128657	0.0368622	0.0369286	0.261502	0.0379811	0.25855	0.329123	0.145495	0.0949637	0.0106935	0.0263818	0.143549	0.0108252	0.107762	0.27919	0.0950549	0.213682	0.218244	0.580844	1.04765	2.15326	5	6.004348
2148000	-907.8621	-903.4249	-4.437218	2	0.9778257	0.0183297	0.0298157	0.0206687	0.0366625	0.0862543	0.279788	0.0614234	0.00329353	0.0201672	0.046838	0.0689237	0.0246199	0.0353541	0.00245444	0.0675075	0.12445	0.00301469	0.0757012	0.090256	0.00179024	0.113226	0.0258384	0.00525374	0.0212844	0.00984813	0.00296545	0.00965384	0.125201	0.0812075	0.0246878	0.00499463	0.0340658	0.0065781	0.0172695	0.00798083	0.0210643	0.11636	0.131825	0.0969738	0.0467612	0.074884	0.0080624	0.000382721	0.109019	0.0487942	0.118849	0.0450957	0.393932	0.00799301	0.073654	0.0559375	0.102586	0.0136441	0.0481494	0.123885	0.196641	0.217266	0.236246	0.0611566	0.112645	0.27801	0.0329935	0.0577607	0.084038	0.116363	0.273213	0.128162	0.0351639	0.203997	0.0260636	0.0221535	0.119467	0.214768	0.0186652	0.0538079	0.208026	0.00820446	0.0813987	0.0315689	0.0508673	0.0112079	0.00556883	0.021731	0.207806	0.111315	0.261858	0.105773	0.132508	0.469984	0.996226	2.40128	4	6.819125
2149000	-877.6696	-885.5535	7.883903	2	1.171169	0.0672892	0.0172923	0.0281401	0.0635232	0.0717943	0.208844	0.0246914	0.00916426	0.0302355	0.0214405	0.00201458	0.029964	0.0440159	0.0953369	0.126552	0.040158	0.0325163	0.00134961	0.0435351	0.0930106	0.0559915	0.0462272	0.0030632	0.0215819	0.00542538	0.00256569	0.123184	0.044511	0.181015	0.0232426	0.0142285	0.00551123	0.0421799	0.0335297	0.0237636	0.00343233	0.201428	0.0596119	0.00328123	0.0802547	0.052369	0.0476631	0.000977298	0.000230237	0.0130921	0.0176469	0.160767	0.0877677	0.00749179	0.0293354	0.0691502	0.321516	0.0513109	0.0750834	0.0302557	0.0248683	0.0365025	0.230771	0.310918	0.0650431	0.189523	0.033974	0.0267542	0.00957248	0.0682545	0.120578	0.0941736	0.0433297	0.063673	0.0293507	0.339816	0.0377131	0.0102568	0.00474989	0.0433151	0.0128959	0.0728054	0.00389091	0.0424689	0.0194667	0.0127779	0.0348709	0.184059	0.210546	0.165824	0.000763468	0.237614	0.169789	0.522779	1.02344	2.28399	4	5.770674
2150000	-912.7697	-898.3854	-14.38432	1	0.9448789	0.00559743	0.0219185	0.0348935	0.0727275	0.183441	0.322507	0.138555	0.0666358	0.0962446	0.0173814	0.0493007	0.0410104	0.0631863	0.0880619	0.104589	0.0374863	0.0547401	0.000334107	0.0420287	0.0141298	0.0178687	0.0419374	0.0361114	0.011656	0.0678344	0.0023495	0.108981	0.0514364	0.0243174	0.00557141	0.0345665	0.0141693	0.00586584	0.00229563	0.0285059	0.0186064	0.13648	0.00168442	0.0497303	0.0929587	0.126137	0.0501724	0.0847298	0.0392653	0.0532381	0.186516	0.0418513	0.0640022	0.213356	0.037099	0.297037	0.344295	0.172674	0.18236	0.211883	0.460729	0.081116	0.349317	0.157616	0.0100514	0.000386201	0.117564	0.0102757	0.0574589	0.052668	0.124053	0.0103205	0.0518094	0.00902852	0.00394234	0.151732	0.0658018	0.066591	0.0741876	0.054162	0.207793	0.26875	0.00698572	0.00424591	0.0431022	0.0347599	0.0569993	0.0283152	0.316779	0.263134	0.0887406	0.194725	0.125829	0.459533	0.99023	2.42441	3	7.735454
2151000	-901.6995	-901.2304	-0.4690814	1	1.005958	0.0206833	0.00809206	0.0516816	0.0311694	0.0704937	0.0177975	0.0422346	0.028671	0.0507245	0.0317083	0.00478648	0.0137554	0.0406029	0.0587739	0.117269	8.7144e-05	0.0807398	0.00652815	0.0329502	0.000790631	0.0781731	0.00455704	0.0158249	0.0574116	0.0338474	0.0234209	0.0792351	0.0545441	0.0446857	0.0459497	0.00455782	0.0229061	0.0164225	0.0167074	0.040625	0.0347039	0.0917669	0.0164914	0.030365	0.057218	0.0269499	0.0284967	0.0543738	0.00185962	0.00225724	0.0238849	0.0481027	0.232817	0.17896	0.0120651	0.0176264	0.00309412	0.0196929	0.173476	0.0896208	0.0980571	0.0808478	0.0204865	0.281462	0.0236775	0.0267934	0.154231	0.0108375	0.153965	0.0749443	0.213743	0.453952	0.0633797	0.0296429	0.0788991	0.058404	0.237321	0.0849901	0.0202594	0.0153929	0.0641726	0.0647314	0.196689	0.174169	0.0172697	0.0518325	0.0240503	0.209283	0.292131	0.0691431	0.215764	0.38507	0.138141	0.478536	1.00098	2.38234	3	6.337822
2152000	-901.0423	-905.1225	4.080259	2	2.529247	0.0341182	0.0481055	0.103994	0.0832033	0.0866791	0.21691	0.0516768	0.0142821	0.00953776	0.00917788	0.0160931	0.021617	0.0719533	0.00367114	0.101988	0.00654385	0.0391276	0.0129096	0.0378565	0.0223763	0.0253108	0.039246	0.0098951	0.0014986	0.0098741	0.0355774	0.113152	0.14188	0.149857	0.00666908	0.0288509	0.00197503	0.000780489	0.0944464	0.0147072	0.031504	0.0662273	0.00368699	0.0123854	0.050284	0.0706329	0.0311956	0.00184001	0.0161911	0.038581	0.0288583	0.0677903	0.055259	0.374179	0.00768996	0.174029	0.00625142	0.0536528	0.25198	0.0142953	0.0372791	0.014457	0.0836595	0.191184	0.173758	0.213388	0.21335	0.0219805	0.0715705	0.0295067	0.0543512	0.0485901	0.0702375	0.424699	0.0495812	0.0662674	0.285219	0.0466076	0.0283801	0.0679781	0.00168994	0.0546601	0.00464777	0.298623	0.0339512	0.0354475	0.00612367	0.0637642	0.081337	0.12173	0.121521	0.0312971	0.349212	0.701611	1.07895	1.87023	4	6.06889
2153000	-893.5628	-896.1297	2.566924	2	1.414362	0.000625242	0.0355302	0.0575489	0.0812917	0.0814003	0.246185	0.119036	0.00192972	0.0395884	0.0129789	0.00842829	0.0270551	0.0679474	0.0145872	0.153648	0.107983	0.00590995	0.011231	0.0310141	0.00826943	0.0660588	0.0656836	0.00806047	0.0466318	0.0394405	0.0222863	0.108248	0.0746461	0.0456306	0.00675993	0.00181948	0.000210109	0.0173066	0.00626232	0.00347816	0.0585117	0.104061	0.0249122	0.00771109	0.113311	0.0707907	0.0184456	0.0252948	0.0318271	0.00674916	0.0250304	0.198321	0.00222953	0.00983397	0.145521	0.113161	0.0510516	0.0537163	0.038381	0.0510071	0.0638615	0.0233191	0.0353203	0.0091318	0.0436587	0.0698184	0.0748366	0.251958	0.0734373	0.0482649	0.0815406	0.0538377	0.0239105	0.0347337	0.153717	0.276271	0.318017	0.145128	0.087805	0.280592	0.0352359	0.0498068	0.0144148	0.0732294	0.047312	0.0885084	0.800584	0.0669793	0.00899016	0.03753	0.112031	0.0250382	0.211785	0.573652	1.04497	2.16959	4	6.283398
2154000	-925.5309	-912.2041	-13.3268	2	1.951335	0.0203174	0.0391562	0.0216954	0.0547396	0.306195	0.114204	0.210371	0.021864	0.0257932	0.00083321	0.0220958	0.0308174	0.0410858	0.0109002	0.25117	0.0839567	0.0325601	0.0437689	0.0772536	0.103904	0.0286833	0.067777	0.0373569	0.0349638	0.00718159	0.0124922	0.149928	0.0527365	0.0419938	0.00468265	0.0276523	0.0116026	0.0221026	0.0414387	0.0448517	0.01195	0.131489	0.0945496	0.0061073	0.0891996	0.0674443	0.0101829	0.0162015	0.0498056	0.0197069	0.0390421	0.136697	0.00358126	0.0092935	0.0510144	0.0813354	0.0659206	0.123437	0.385821	0.036008	0.033628	0.0517224	0.119413	0.363974	0.108256	0.48959	0.218805	0.030806	0.0882495	0.0211482	0.0431704	0.0376801	0.0909864	0.0201902	0.317089	0.238896	0.021438	0.0591543	0.151055	0.248713	0.11474	0.000695681	0.0791845	0.29899	0.0730045	0.00844345	0.491873	0.00805138	0.102571	0.119811	0.171936	0.0127936	0.287395	0.649737	1.06872	1.99414	4	7.762968
2155000	-879.7766	-888.665	8.888385	2	1.055495	0.00396669	0.00185346	0.0300366	0.0411574	0.121394	0.216727	0.0665393	0.000792847	0.0432144	0.0223289	0.0665606	0.018105	0.0688056	0.039606	0.0137877	0.0384557	0.0573488	0.000343043	0.162661	0.0184037	0.0777029	0.0141406	0.00424195	0.0491059	0.00659866	0.0131862	0.0794303	0.00869007	0.249095	0.00712017	0.0466975	0.00394407	0.00422438	0.028603	0.00069614	0.00945236	0.0725405	0.0232743	0.0183772	0.0969717	0.0469027	0.0514631	0.0100101	0.0170807	0.0428351	0.037179	0.00212635	0.245838	0.0716289	0.0435203	0.101179	0.035903	0.0496745	0.000144881	0.0129824	0.0231735	0.0469306	0.0200737	0.0925384	0.0297712	0.159642	0.13472	0.0198541	0.0642749	0.0994844	0.00620384	0.0231079	0.0395528	0.0178139	0.045052	0.0781752	0.0615208	0.539371	0.253076	0.0533363	0.291648	0.0797009	0.0368322	0.313501	0.0670868	0.0691207	0.149827	0.0573365	0.0444055	0.0518596	0.0187117	0.0683109	0.147892	0.492819	1.00862	2.35067	4	5.670663
2156000	-891.1072	-893.7561	2.648832	2	1.048987	0.04871	0.00701777	0.0460253	0.0784507	0.111591	0.115953	0.057958	0.0246408	0.0307608	0.0209817	0.00669898	0.0859789	0.0471011	0.0165417	0.0323505	0.0464986	0.0619482	0.0177894	0.0761945	0.0179526	0.0705963	0.00226855	0.00542439	0.00729337	0.00386745	0.0138539	0.0678369	0.00799389	0.0331242	0.016521	0.00497017	0.00459869	0.0497166	0.015902	0.0168658	0.0233742	0.0667699	0.0398086	0.00111946	0.0926575	0.0397184	0.0600146	0.00703856	0.0381548	0.00140505	0.303872	0.0121182	0.348103	0.0455116	0.16752	0.0900247	0.00527944	0.115528	0.0028094	0.500832	0.0610331	0.114002	0.0794096	0.0383536	0.208488	0.0729962	0.0110234	0.177981	0.160916	0.232823	0.151585	0.00593163	0.0201501	0.085134	0.00312146	0.151148	0.0897816	0.223432	0.102384	0.1039	0.000294638	0.0337056	0.0246594	0.0245492	0.0112438	0.0112626	0.0782166	0.0788522	0.106101	0.0548554	0.122931	0.538706	0.146623	0.490996	1.00767	2.35472	4	6.412607
2157000	-883.0178	-888.564	5.546194	2	1.223638	0.0214424	0.0193914	0.0682557	0.013348	0.0289575	0.172991	0.0399802	0.0230025	0.0293983	0.00418484	0.0602175	0.056656	0.0326065	0.0671931	0.0340958	0.00038799	0.0444547	0.0189246	0.0135789	0.0123866	0.0679186	0.00561497	0.0291511	0.0156007	0.0168791	0.00102122	0.158054	0.0937171	0.195169	0.00372969	0.0184976	0.00691675	0.000437336	0.00672616	0.0165222	0.0327343	0.112776	0.00687822	0.00193715	0.0818347	0.0899766	0.0486012	0.00810423	0.00831345	0.032667	0.324683	0.142669	0.0663092	0.0389569	0.0653905	0.0237187	0.0787905	0.0598206	0.185917	0.181617	0.152389	0.0685948	0.0462738	0.0705599	0.0903568	0.124664	0.13434	0.00905635	0.0776617	0.0624085	0.115146	0.0215265	0.0417005	0.00468547	0.243332	0.115216	0.00885209	0.0540021	0.0458186	0.0692731	0.36085	0.0148882	0.0697114	0.0333833	0.0114684	0.148947	0.226336	0.0683724	0.0134206	0.155461	0.0426696	0.114339	0.179311	0.535004	1.02903	2.25666	4	5.804809
2158000	-909.4492	-902.4163	-7.032826	1	0.9617737	0.00610818	0.0396373	0.0139607	0.0330001	0.0556156	0.275237	0.151174	0.00860623	0.0379236	0.017214	0.00226052	0.0946662	0.0406683	0.0714785	0.0296838	0.0908765	0.00964922	0.00850904	0.0441666	0.00665378	0.0472487	0.00484398	0.0309623	0.0104882	0.00970197	0.0407925	0.0606315	0.0818713	0.318383	0.0103886	0.00630558	0.0603665	0.00165142	0.000795811	0.00505813	0.0183248	0.314719	0.00473478	0.0442843	0.0324501	0.106638	0.0121685	0.037494	0.013672	0.0120709	0.00714062	0.0748372	0.0569767	0.0661023	0.0579276	0.00264707	0.0778143	0.0517921	0.0519161	0.0272501	0.366705	0.0023617	0.171578	0.0580337	0.0592407	0.0618015	0.0755511	0.242242	0.0251915	0.020371	0.0439038	0.128171	0.145755	0.388632	0.164211	0.0470525	0.210701	0.318836	0.0476761	0.0108747	0.337837	0.0341571	0.0493282	0.0771362	0.169691	0.280553	0.251882	0.0610941	0.0280824	0.113413	0.156347	0.0526658	0.129265	0.464952	0.993366	2.41242	3	6.998615
2159000	-920.2094	-906.2813	-13.92811	2	1.554157	0.041641	0.0875785	0.0309553	0.0968326	0.0626225	0.118601	0.0313405	0.0239862	0.0750899	0.0340838	0.0172248	0.083814	0.0348396	0.0510416	0.108846	0.0206524	0.103584	0.0111928	0.0272948	0.0753418	0.0322663	0.0135649	0.013421	0.0187283	0.0138415	0.010106	0.224291	0.0599171	0.173733	0.0295563	0.00405447	0.0357131	0.0301932	0.00376569	0.0277521	0.0110437	0.339251	0.00409906	0.0100686	0.145331	0.122192	0.0109387	0.00643017	0.00295979	4.96462e-05	0.599696	0.00852966	0.00175486	5.09978e-05	0.0883829	0.159003	0.0267801	0.0627426	0.231358	0.0253604	0.309733	0.0430585	0.269332	0.210088	0.147133	0.0283874	0.0133333	0.0401946	0.116208	0.00832811	0.0263501	0.0458306	0.0940673	0.141642	0.139697	0.133588	0.00677623	0.17153	0.325394	0.0546595	0.00838881	0.262592	0.0441476	0.00413968	0.101384	0.261859	0.0359047	0.0739723	0.329801	0.143656	0.36225	0.0798048	0.233569	0.597329	1.05345	2.11565	4	7.716719
