Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1410000	-1242.345	-1238.753	-3.592618	10	1.262009	0.178559	0.153593	0.00955695	0.0460355	0.0281784	0.0202469	0.00590781	0.0251009	0.015248	0.0196219	0.00228192	0.000982301	0.0249253	0.108747	0.00963439	0.00676064	0.0107117	0.130671	0.157249	0.0512826	0.0701676	0.163456	0.11892	0.162229	0.070405	0.0106974	0.00248176	0.0512657	0.0431643	0.0806346	0.0389364	0.0464886	0.047565	0.00149574	0.0656837	0.116168	0.0477186	0.00296792	0.0322693	0.111033	0.0422198	0.129201	0.0111104	0.0723841	0.140839	0.0255802	0.113907	0.725117	0.0129727	0.0200668	0.207437	0.0402157	0.0524817	0.0263169	0.0238303	0.0196363	0.0306576	0.0306662	0.0906844	0.0317616	0.0170736	0.157921	0.55996	0.0535138	0.0364389	0.253517	0.164495	0.060811	0.0118501	0.187285	0.058852	0.031656	0.0890945	0.124883	0.24837	0.020013	0.0433955	0.102126	0.162642	0.0638173	0.0395571	0.208118	0.0181793	0.0654616	0.0850264	0.0179377	0.127272	0.0620558	0.230773	0.0485285	0.115887	0.186111	0.54347	1.03274	2.23768	5	7.602639
1411000	-1236.969	-1236.408	-0.5607897	2	1.876963	0.194778	0.0559956	0.0298904	0.144238	0.0910156	0.0322254	0.094948	0.00610849	0.00574882	0.00920758	0.0302125	0.0035766	0.0468688	0.0151084	0.0569032	0.0128932	0.0359953	0.00457215	0.0948437	0.0612837	0.0873404	0.0332787	0.0461626	0.081419	0.0566323	0.0220754	0.00407965	0.061383	0.00769534	0.0204038	0.0233391	0.0225266	0.0022827	0.178306	0.0131035	0.0601228	0.0296677	0.00441829	0.128977	0.0800727	0.0180739	0.0236099	0.153641	0.103268	0.0659688	0.00432668	0.190215	0.976316	0.0262057	0.0134523	0.14092	0.0490612	0.0152715	0.0889781	0.0389869	0.0564671	0.0986761	0.0413472	0.0674409	0.0987931	0.0152245	0.0584437	0.35126	0.101246	0.0358265	0.00724342	0.191521	0.00979851	0.093293	0.134482	0.0263162	0.00249194	0.0457542	0.101098	0.00517146	0.0378101	0.00119227	0.0179209	0.0135837	0.153477	0.0461068	0.132738	0.0539833	0.0644518	0.061855	0.166691	0.127721	0.102077	0.145336	0.0310417	0.0801004	0.278132	0.641258	1.06658	2.01403	4	6.675975
1412000	-1239.991	-1238.686	-1.304249	10	1.963305	0.103376	0.0920292	0.00863052	0.194607	0.03189	0.00302075	0.0234549	0.00121196	0.0712747	0.0926142	0.0188477	0.00458703	0.119077	0.0118614	0.0690332	0.00785792	0.148762	0.120199	0.260577	0.00740716	0.149041	0.105044	0.00769654	0.0693779	0.07232	0.0183749	0.00211485	0.033669	0.298891	0.00610449	0.0725219	0.00831041	0.00591983	0.0869482	0.041707	0.135306	0.00817466	0.0405312	0.0461673	0.0703074	0.0428468	0.00641956	0.0162938	0.0327221	0.0728711	0.00781603	0.196757	0.0866679	0.013441	0.0696201	0.10018	0.0211359	0.0492796	0.0458417	0.0204262	0.101775	0.0875978	0.00867058	0.0877262	0.025496	0.0554776	0.00808883	0.51334	0.0392855	0.0670637	0.220435	0.390576	0.405055	0.0732715	0.0127488	0.201465	0.00521832	0.0308601	0.0895955	0.0583657	0.0769828	0.0288025	0.0101433	0.0488807	0.0688793	0.0488614	0.0453598	0.00903772	0.219598	0.224099	0.030198	0.140262	0.0349002	0.0888308	0.0590486	0.372962	0.288855	0.651054	1.06904	1.99105	5	7.440122
1413000	-1242.651	-1234.51	-8.141133	2	3.340864	0.166029	0.384248	0.00935772	0.0541421	0.0523353	0.0183929	0.0313576	0.0295538	0.0469432	0.0777583	0.0351561	0.0149773	0.0490939	0.00459354	0.0161569	0.0139485	0.0212184	0.0447328	0.0787858	0.0700245	0.108559	0.0178863	0.000285289	0.110547	0.112056	0.011272	0.0026825	0.0230285	0.0583702	0.100191	0.0305045	0.0378559	0.012875	0.0316415	0.0348148	0.111473	0.0584998	0.00462212	0.128033	0.0980765	0.0365567	0.0658404	0.0252331	0.0611069	0.121912	0.00340213	0.114093	0.0733285	0.0420772	0.131066	0.0619607	0.0851529	0.156041	0.0235161	0.139732	0.0260878	0.0219817	1.01981	0.0320151	0.00414403	0.000668077	0.332865	0.314228	0.0135945	0.0824103	0.13467	0.269972	0.109696	0.0682059	0.0540399	0.014944	0.026986	0.0755473	0.00334742	0.0465565	0.179713	0.0880214	0.0269527	0.0543373	0.362298	0.0845186	0.0206763	0.0461537	0.00838027	0.0114871	0.00744579	0.0053847	0.0396417	0.0772206	0.0235963	0.166791	0.414026	0.74881	1.08375	1.75341	4	7.307489
1414000	-1233.086	-1236.222	3.135345	10	2.067151	0.136406	0.0592	0.0460583	0.0707239	0.0842827	0.0418186	0.0100315	0.0162128	0.0139472	0.0422318	0.00710326	0.0134861	0.14974	0.010566	0.0266925	0.0178013	0.0420934	0.0724984	0.156762	0.0773377	0.169732	0.0710706	0.0321537	0.0823856	0.0820537	0.00645062	0.00277057	0.0296513	0.0654063	0.111001	0.0151969	0.0558764	0.00218429	0.0162287	0.0602484	0.0804293	0.046231	0.0248593	0.154389	0.138945	0.051134	0.0528794	0.0457123	0.0525812	0.110642	0.018551	0.129742	0.156379	0.0332496	0.0821219	0.0431924	0.011933	0.0221616	0.00813799	0.0396036	0.0307172	0.445999	0.424485	0.022247	0.0341798	0.0169515	0.0616816	0.428739	0.00466581	0.141726	0.0368	0.125679	0.254021	0.0380884	0.140993	0.13477	0.132361	0.00881241	0.0546557	0.0104167	0.0123747	0.0662364	0.0180102	0.0328116	0.140955	0.0119141	0.0279291	0.0419532	0.0156696	0.16118	0.0741175	0.338839	0.137777	0.00158403	0.0416049	0.179995	0.301161	0.66197	1.07158	1.96529	5	7.051219
1415000	-1237.081	-1224.45	-12.63069	10	1.479335	0.0787869	0.440217	0.00417157	0.0444615	0.106154	0.0640291	0.00187539	0.0605147	0.0414333	0.0096267	0.0120649	0.00741519	0.0412887	0.0202867	0.0626118	0.0118652	0.0193913	0.188938	0.0873153	0.0936721	0.0654562	0.0303796	0.0134015	0.0768921	0.0392634	0.0115862	0.00366938	0.00958038	0.0190807	0.176023	0.00995983	0.00367902	0.00181469	0.0896935	0.0230309	0.0452314	0.0301876	0.0195836	0.111997	0.0858319	0.0564005	0.00125785	0.0539252	0.168076	0.22123	0.00115953	0.139144	0.160096	0.0172003	0.162969	0.0224152	0.473653	0.000626795	0.0667268	0.0397772	0.0624834	0.0338712	0.678356	0.0757375	0.0605172	0.0533574	0.0484654	0.0279196	0.299912	0.01241	0.0438396	0.0167535	0.0845973	0.132798	0.0761302	0.112581	0.105019	0.00269563	0.0153495	0.063986	0.0697819	0.194281	0.100273	0.0249248	0.179705	0.177348	0.00144796	0.172784	0.000944198	0.249008	0.245365	0.0488912	0.0209917	0.111706	0.0105675	0.35334	0.222113	0.58508	1.04918	2.14362	5	7.815255
1416000	-1238.802	-1233.091	-5.711632	2	2.643231	0.167414	0.182784	0.0180192	0.0476432	0.0302011	0.0756533	0.00908433	0.00949216	0.0177402	0.0354093	0.0416885	0.00295956	0.0403645	0.0186367	0.0596183	0.0178131	0.139063	0.151181	0.196275	0.0316403	0.261176	0.10465	0.0200007	0.0389049	0.0725028	0.000193248	0.0233004	0.0156701	0.164555	0.0093568	0.0995799	0.0363561	0.00172426	0.119364	0.0341578	0.0307287	0.0121471	0.00690664	0.0725329	0.0821108	0.0183923	0.0682009	0.0586695	0.0925674	0.106569	0.011727	0.214377	0.000112965	0.0627227	0.0606086	0.122122	0.507701	0.103073	0.0272154	0.11665	0.0183799	0.285453	0.645838	0.055291	0.116616	0.000807084	0.00582741	0.0280155	0.2931	0.0867799	0.0972499	0.0262535	0.00287941	0.174709	0.0553513	0.0677433	0.00379172	0.135493	0.00502276	0.0389413	0.111511	0.00598616	0.00579254	0.04936	0.0892951	0.0761771	0.0273709	0.114129	0.0397169	0.10674	0.00467473	0.112743	0.0813413	0.00891305	0.00864836	0.0125217	0.359629	0.709643	1.08008	1.85065	4	7.067771
1417000	-1264.098	-1251.674	-12.4238	2	1.879549	0.135296	0.22605	0.00383976	0.0689592	0.0652774	0.0488351	0.0421401	0.0224541	0.0332687	0.0796908	0.0224732	0.0110316	0.0080432	0.0127917	0.0564824	0.0313292	0.0424873	0.136406	0.0821364	0.0781861	0.0991752	0.0269998	0.00111727	0.156529	0.0350868	0.0262972	0.0475912	0.00140843	0.0970966	0.099308	0.00211848	0.0150553	0.0307706	0.0762255	0.00587183	0.174062	0.0129109	0.0360461	0.0669739	0.0380041	0.0619965	0.0524543	0.0288493	0.167594	0.292681	0.00839252	0.249461	0.0372105	0.079967	0.0461562	0.0434819	0.0182895	0.125538	0.0455219	0.19801	0.0526805	0.0020361	0.597894	0.0886048	0.0179286	0.0532287	0.249493	0.0838893	0.0386673	0.0197945	0.0442412	0.307264	0.00311906	0.0283627	0.0108311	0.177484	0.0612457	0.0603554	0.0434554	0.0709053	0.0147078	0.0269642	0.0353599	0.0175116	0.136943	0.551117	0.0443911	0.168421	0.12592	0.0871391	0.018264	0.0925001	0.038063	0.0794061	0.0966305	0.015531	0.27846	0.641562	1.06666	2.01332	4	7.27178
1418000	-1235.036	-1229.679	-5.357267	10	1.610474	0.142526	0.119056	0.0281536	0.0262486	0.0296169	0.0981185	0.024685	0.00959797	0.0624588	0.00181001	0.0141624	0.00775258	0.115864	0.00144254	0.0543321	0.0199996	0.0881692	0.168901	0.294045	0.0398389	0.208587	0.118646	0.0485086	0.0612713	0.0528348	0.000799562	0.00378568	0.00112434	0.0539313	0.0619752	0.0125406	0.0219693	0.0111384	0.0489609	0.0114594	0.0447922	0.00825713	0.00440792	0.0249048	0.0398707	0.0563097	0.00355037	0.0347325	0.0691385	0.123608	0.00306551	0.351339	0.0253634	0.270175	0.100619	0.0208354	0.0232105	0.0463807	0.0406174	0.0423601	0.0884512	0.0345661	0.584293	0.0650797	0.156731	0.0173218	0.286302	0.0137367	0.110375	0.0467338	0.0837853	0.0821617	0.0115289	0.0370006	0.0225546	0.0698477	0.00187252	0.145828	0.000507201	0.0685192	0.0299132	0.0232482	0.0613612	0.0285768	0.0438384	0.362346	0.342492	0.0220335	0.126082	0.153931	0.035563	0.305127	0.0653372	0.0657732	0.00733038	0.0282493	0.241895	0.605968	1.0563	2.09584	5	7.026248
1419000	-1214.504	-1221.076	6.572404	10	2.11455	0.0910357	0.0154814	0.0193096	0.140451	0.0461024	0.0688419	0.0526596	0.0298182	0.013543	0.00277719	0.0168762	0.00205896	0.0737056	0.00781096	0.0069663	0.0042171	0.0553721	0.0364261	0.100309	0.0893235	0.0723412	0.0257946	0.00200909	0.0874994	0.0752983	0.00194283	0.0211319	0.00497926	0.0179219	0.00993754	0.0743599	0.0287745	0.00594584	0.0913241	0.07916	0.06615	0.083322	0.00727748	0.0450532	0.0930846	0.0389291	0.0764072	0.0573542	0.117909	0.131887	0.00755208	0.0564952	0.0072787	0.019907	0.107344	0.106824	0.361565	0.0401973	0.120317	0.0370339	0.0295697	0.171073	0.933494	0.00194787	0.0041482	0.0645385	0.0182064	0.0458266	0.214686	0.0604945	0.185391	0.0840688	0.0954431	0.288775	0.0654334	0.128861	0.0156775	0.0359252	0.047638	0.0198624	0.0374769	0.0178297	0.0182126	0.00655553	0.0102236	0.00735358	0.0585488	0.143078	0.106638	0.214551	0.0344243	0.0474858	0.0107368	0.121549	0.108839	0.0893104	0.306576	0.666667	1.07261	1.95415	5	6.597265
1420000	-1251.053	-1244.335	-6.718747	2	2.856886	0.209423	0.194583	0.0374907	0.0188937	0.103169	0.00767887	0.0712677	0.0602567	0.025284	0.0173064	0.0311879	0.00359572	0.115971	0.01595	0.0204272	0.0374207	0.0952111	0.11098	0.0680189	0.0292637	0.16938	0.0536861	0.0634952	0.0247835	0.0955852	0.00531175	0.00674409	0.0258986	0.218982	0.0216732	0.0774535	0.102525	0.0057294	0.105147	0.0161793	0.0461088	0.046725	0.000655949	0.110368	0.0635381	0.0551893	0.000775596	0.0471441	0.125573	0.01667	0.00750495	0.224024	0.0856767	0.0328942	0.0353283	0.00755782	0.365491	0.0808551	0.0540921	0.0778598	0.151337	0.0120056	0.432198	0.140017	0.00536725	0.0317929	0.0173784	0.0237038	0.0494148	0.0215141	0.147186	0.295349	0.182832	0.0849611	0.189364	0.171536	0.0248877	0.102733	0.0113142	0.143593	0.0232752	0.00496725	0.0113367	0.0297968	0.242124	0.119273	0.0466667	0.153879	0.0707329	0.0265348	0.0137576	0.0914905	0.0581021	0.000920561	0.0381065	0.126042	0.377878	0.723283	1.08171	1.81713	4	7.045475
1421000	-1255.651	-1247.238	-8.413716	2	2.024781	0.176289	0.230023	0.00592684	0.0739124	0.0727515	0.0336647	0.0392335	0.0165503	0.0263896	0.0134521	0.0443051	0.00340955	0.0378762	0.00842297	0.0990595	0.00723738	0.010303	0.045881	0.259602	0.0945642	0.120353	0.0853997	0.0571117	0.141556	0.0267553	0.0249023	0.00148033	0.0124499	0.00921693	0.127317	0.0352481	0.0523356	0.0061379	0.176508	0.00651919	0.114034	0.00256784	0.00718898	0.0350343	0.0479246	0.0553771	0.0923617	0.0666904	0.0543161	0.0893348	0.0234416	0.201924	0.0203281	0.272623	0.0336688	0.10226	0.0499275	0.0208559	0.0316124	0.10734	0.0235833	0.313329	0.103226	0.0631517	0.0808747	0.0777391	0.0642673	0.0341958	0.0486133	0.0894402	0.12563	0.0374414	0.138614	0.148209	0.208805	0.0685176	0.00136336	0.101432	0.0522329	0.0102561	0.0564237	0.913407	0.0467861	0.0294754	0.096378	0.0428809	0.0100394	0.127134	0.00580601	0.112126	0.175706	0.0743313	0.0173552	0.0198751	0.0437703	0.10402	0.296215	0.657623	1.0706	1.97556	4	7.277394
1422000	-1242.283	-1241.089	-1.194062	2	2.48834	0.10975	0.115455	0.00628295	0.0901805	0.060908	0.0586995	0.0217002	0.052227	0.0151335	0.0396515	0.139514	0.0195845	0.0455184	0.0326614	0.0021777	0.0264255	0.0262108	0.0288031	0.400908	0.0520245	0.0588372	0.00851132	0.013381	0.116352	0.123311	0.0325658	0.021842	0.0120254	0.0496652	1.622e-05	0.0303733	0.0260977	0.00598004	0.187996	0.00865827	0.0803936	0.0340332	0.0241561	0.162985	0.0532562	0.0145078	0.0126439	0.0130037	0.148985	0.0389917	0.00649505	0.116832	0.141171	0.30915	0.0362662	0.0550855	0.0574311	0.0106464	0.0231159	0.0339339	0.0291679	0.0272032	0.0645064	0.0478178	0.0378677	0.024024	0.570785	0.0265415	0.014676	0.0598503	0.0101236	0.308479	0.0817146	0.0522064	0.0125389	0.037937	0.00712556	0.0402041	0.0315161	0.00375409	0.0844851	0.128788	0.0422082	0.342601	0.10579	0.0554914	0.0434694	0.0582773	0.122285	0.175171	0.036908	0.342396	0.0449331	0.0317024	0.0181229	0.125262	0.345348	0.698584	1.07849	1.87757	4	6.658443
1423000	-1253.629	-1247.673	-5.956521	10	1.4411	0.262337	0.449126	0.0110262	0.102977	0.0448175	0.00411909	0.00762839	0.0422847	0.00232309	0.000247068	0.0526551	0.0096765	0.0347716	0.000926413	0.0494969	0.0202653	0.0576232	0.223025	0.135592	0.198982	0.012862	0.19408	0.0190546	0.22184	0.00649604	0.0175674	0.0192176	0.0198123	0.143412	0.00869093	0.0319055	0.0372834	0.014843	0.0566625	0.0600722	0.0649878	0.030984	0.0411746	0.168559	0.0950356	0.0378178	0.0663488	0.0273624	0.0259471	0.0752777	3.79763e-05	0.208259	0.076342	0.61089	0.217506	0.0404092	0.0809068	0.0873442	0.0778548	0.00787395	0.245995	0.107057	0.024944	0.0386039	0.0162231	0.0296176	0.0842924	0.0120999	0.285693	0.0131498	0.0290728	0.393525	0.000431489	0.0261828	0.00689795	0.00719336	0.0166716	0.0410705	0.0427103	0.103305	0.0257279	0.0365221	0.0586372	0.0236518	0.0689418	0.0563562	0.0181777	0.00852178	0.0822815	0.104184	0.227241	0.278715	0.142628	0.8311	0.0336412	0.0373767	0.216079	0.57845	1.04677	2.1587	5	8.17306
1424000	-1256.5	-1252.232	-4.267907	10	1.64011	0.0905048	0.0830552	0.0190122	0.0419221	0.155581	0.013605	0.000296925	0.0285801	0.112998	0.0636108	0.011945	0.0104256	0.156566	0.0253251	0.184681	0.00482075	0.0577706	0.212986	0.110796	0.0886081	0.156159	0.0848696	0.0947109	0.05786	0.0367673	0.0151486	8.79867e-05	0.0112468	0.0046775	0.00513017	0.0854418	0.0441272	0.000137071	0.0123365	0.0390161	0.0537406	0.137045	0.0125991	0.179854	0.00734112	0.0276349	0.00396911	0.0194168	0.0916389	0.0620415	0.0302848	0.0735938	0.341276	0.618999	0.00513532	0.0449804	0.0485346	0.0873986	0.0551201	0.0609882	0.00355124	0.0294117	0.0111599	0.484066	0.108788	0.000748222	0.171202	0.0646915	0.0271309	0.0571525	0.251649	0.105181	0.0311324	0.115482	0.0248476	0.0197794	0.106393	0.0598594	0.155236	0.215993	0.131739	0.0453255	0.0693766	0.00756815	0.205115	0.00711604	0.11684	0.293839	0.0922167	0.0543255	0.12255	0.169135	0.00855236	0.308885	0.176351	0.104451	0.246178	0.61033	1.05769	2.0858	5	8.039241
1425000	-1234.373	-1237.757	3.384512	10	1.781489	0.0519767	0.11058	0.0284921	0.07008	0.0235077	0.0131587	0.00840425	0.0088838	0.0334343	0.0248455	0.0627417	0.00522927	0.015124	0.0269897	0.0943652	0.044321	0.118961	0.00356424	0.293128	0.000248962	0.0534714	0.215811	0.00773015	0.145904	0.101059	0.0100013	0.00349711	0.0164088	0.0219412	0.039228	0.0176543	0.00769482	0.0119247	0.0823177	0.0474952	0.0749788	0.0507173	0.0144762	0.0200499	0.0702059	0.0434994	0.000921323	0.00797056	0.109828	0.122079	0.0397915	0.1481	0.0156579	0.0738622	0.0618228	0.110495	0.00952491	0.0152422	0.0118145	0.025832	0.0298253	0.0550392	0.0468037	0.0220175	0.190044	0.0242263	0.0355198	0.063151	0.346678	0.201183	0.238544	0.0892937	0.0323512	0.124115	0.0324944	0.00794403	0.0441456	0.0787214	0.0792474	0.0515911	0.063631	0.0112452	0.0383395	0.0956922	0.044676	0.532815	0.000701063	0.267215	0.00765406	0.100904	0.016459	0.0467945	0.205285	0.909874	0.0447922	0.0570903	0.265718	0.629566	1.06342	2.0413	5	7.083147
1426000	-1223.579	-1227.806	4.227584	2	1.181764	0.0783636	0.161457	0.0128958	0.150173	0.0109764	0.0277789	0.0174037	0.0271424	0.00275528	0.124034	0.0428264	0.0242031	0.0548398	0.0119495	0.00099721	0.00762602	0.06307	0.164073	0.220502	0.0422416	0.126662	0.0957306	0.0532235	0.00739667	0.0652357	0.0187381	0.00205501	0.0123316	0.101832	0.217062	0.0114075	0.0331844	0.0118326	0.0932576	0.0291884	0.0445732	0.0898336	0.00104851	0.0826553	0.0617538	0.00759426	0.00884348	0.00358571	0.0985983	0.0335477	0.034743	0.178322	0.0456419	0.245075	0.04983	0.0784787	0.0201211	0.0800391	0.0163915	0.109083	0.0268672	0.088694	0.0457349	0.0492297	0.0498207	0.0345989	0.0147038	0.0581184	0.0583228	0.0154565	0.143032	0.0663163	0.0342815	0.139544	0.022336	0.012756	0.030264	0.0392235	0.0047369	0.00617984	0.140374	0.0482514	0.00459403	0.0907129	0.00784246	0.141794	0.000945286	0.40931	0.114782	0.0150123	0.0839708	0.111077	0.00488802	0.385904	0.0403456	0.174543	0.171733	0.525311	1.02462	2.27834	4	6.128769
1427000	-1218.285	-1215.809	-2.476188	10	1.340126	0.265756	0.0456523	0.0237111	0.0971287	0.00612444	0.0591308	0.0182412	0.0040043	0.0566577	0.0314304	0.0601234	0.00453037	0.164949	0.0104202	0.00885328	0.0147441	0.0268178	0.171719	0.235507	0.0304336	0.00924355	0.0107055	0.00301386	0.0100498	0.147964	0.000327869	0.00328431	0.0227071	0.0514116	0.121199	0.0609524	0.0404508	0.0180643	0.157981	0.000670625	0.035723	0.000135665	0.00156376	0.0857663	0.0320504	0.0382708	0.0583	0.00642255	0.093933	0.137614	0.00996452	0.0748293	0.000876536	0.374369	0.170185	0.292145	0.0233254	0.134449	0.0385269	0.0600409	0.139077	0.03201	0.0353478	0.037425	0.166062	0.0321386	0.022327	0.0492615	0.144165	0.0118952	0.298804	0.0704074	0.568851	0.10175	0.183533	0.00375611	0.00531545	0.0210271	0.0744743	0.0422143	0.0572147	0.0535309	0.0221944	0.00141851	0.0184023	0.103612	0.07572	0.0572409	0.00234702	0.0697412	0.0177341	0.267874	0.0762257	0.0131104	0.321676	0.276943	0.199536	0.559585	1.03947	2.20141	5	7.137277
1428000	-1237.34	-1236.927	-0.4129066	1	1.548294	0.247579	0.114106	0.00757712	0.0692622	0.0262166	0.0213946	0.0294349	0.00252469	0.0206879	0.0160084	0.0935924	0.0201321	0.0451934	0.0118995	0.112056	0.00919092	0.0477628	0.111064	0.14798	0.00338361	0.0503625	0.0116509	0.0124166	0.251401	0.071742	0.00939871	0.00534033	0.00374995	0.0663	0.0221326	0.0180814	0.0604213	0.041053	0.0978549	0.0322411	0.0554807	0.0223023	0.00255521	0.0933341	0.0358733	0.0518931	0.0121886	0.0449786	0.0420329	0.00728653	0.0172815	0.0215096	0.0940429	0.00658519	0.157128	0.00565301	0.0640106	0.00217984	0.1202	0.0484553	0.111122	0.0134748	0.0163338	0.00270135	0.0386087	0.0258259	0.0636681	0.0900118	0.271681	0.189025	0.205779	0.103008	0.53718	0.132109	0.111584	0.00733959	0.0167024	0.12361	0.0156984	0.0135646	0.0461799	0.00412874	0.0235458	0.0555983	0.0228786	0.0293325	0.0157807	0.0927715	0.449685	0.171438	0.0430183	0.0380018	0.150615	0.0232246	0.00499467	0.231766	0.232687	0.596403	1.05314	2.11777	3	6.308149
1429000	-1266.417	-1257.341	-9.076331	2	2.088222	0.0651465	0.147704	0.0216571	0.114683	0.0190217	0.127941	0.026403	0.0121128	0.0323068	0.0347966	0.0449831	0.00974574	0.0695768	0.000761728	0.0199918	0.058798	0.0371385	0.0623056	0.0594801	0.0380212	0.152213	0.104866	0.00601199	0.01783	0.0354747	0.0215431	0.0279415	0.000981459	0.018368	0.130455	0.0469585	0.0228159	0.00304067	0.0433769	0.0334574	0.0422978	0.0168931	0.010713	0.116858	0.0785605	0.0817407	0.0205845	0.123254	0.0868348	0.127373	0.0103788	0.115883	0.0129634	0.0114138	0.25542	0.0412887	0.0299239	0.0251834	0.043802	0.0519559	0.0188534	0.0411432	0.0595493	0.0114939	0.0245541	0.131686	0.049925	0.109771	0.145544	0.197423	0.292869	0.0186838	0.595862	0.193382	0.151069	0.0132937	0.0395282	0.0156777	0.0252073	0.220584	0.116013	0.0610941	0.161366	0.0663751	0.116213	0.165776	0.0768412	0.187073	0.429893	0.00731737	0.0284946	0.334536	0.0447569	0.00834164	0.0262237	0.0280075	0.303583	0.664079	1.07205	1.96029	4	7.185655
1430000	-1250.65	-1244.24	-6.409369	2	1.569817	0.051177	0.0706039	0.0195207	0.0430109	0.0058356	0.0106636	0.00650036	0.0141815	0.0400485	0.0420933	0.055037	0.00465876	0.0308808	0.0231073	0.126659	0.0390975	0.0232245	0.146474	0.1124	0.0712535	0.053729	0.113405	0.0433102	0.103973	0.0171398	0.00273267	0.00788378	0.0164427	0.0561154	0.483928	0.0786358	0.0242357	0.0128033	0.0674828	0.0258483	0.0929673	0.0455616	0.00104046	0.0643331	0.0699721	0.043087	0.0406134	0.0499735	0.0789793	0.147007	0.0242703	0.219565	0.0502792	0.0437978	0.0101695	0.129024	0.385203	0.0222478	0.0395167	0.0691975	0.0118456	0.472187	0.0783393	0.0325082	0.026469	0.0850014	0.0486402	0.058871	0.0124238	0.0344046	0.149997	0.0424052	0.627122	0.104893	0.0432634	0.0324948	0.0471409	0.191589	0.0834897	0.0217335	0.238419	0.164108	0.0132751	0.0151925	0.0266741	0.0240701	0.0704823	0.0262086	0.0753317	0.0283724	0.085647	0.20717	0.068678	0.127794	0.00906441	0.174392	0.235909	0.59978	1.05427	2.11004	4	7.230598
1431000	-1229.44	-1230.904	1.46389	10	1.528745	0.0975325	0.146347	0.00919428	0.0566463	0.00765042	0.0548239	0.0288467	0.0732559	0.0757341	0.000919283	0.0547362	0.0117938	0.0787443	0.00271167	0.0693073	0.0259249	0.104309	0.0226143	0.150577	0.00545007	0.0519284	0.0251827	0.00925006	0.00628692	0.0858343	0.0194056	0.00643736	0.000585047	0.00732333	0.062559	0.0464899	0.0418317	0.00644097	0.0156886	0.00421711	0.084395	0.0602175	0.0137377	0.174726	0.063402	0.057568	0.0479475	0.0450491	0.104584	0.166604	0.0181703	0.176524	0.0177168	0.0588539	0.202718	0.0136765	0.48605	0.0295004	0.0174749	0.0613081	0.162906	0.202112	0.0359671	0.175838	0.0749475	0.159058	0.199765	0.00700758	0.0396814	0.0127	0.0234998	0.0210505	0.686212	0.0291585	0.0317664	0.0322645	0.151673	0.196933	0.0196423	0.013067	0.247287	0.000822413	0.183079	0.000447673	0.0789517	0.0723197	0.00596835	0.188215	0.048714	0.00216349	0.0178434	0.17373	0.168857	0.00436271	0.0586971	0.0246913	0.229729	0.593272	1.05207	2.12493	5	6.918204
1432000	-1238.202	-1240.305	2.103601	2	2.059078	0.122704	0.147213	0.015474	0.0711859	0.127424	0.0269356	0.0305683	0.0877808	0.0081772	0.0732112	0.0359203	0.00270862	0.145025	0.0100072	0.0270643	0.0324225	0.0247601	0.0600919	0.198699	0.0943018	0.180266	0.0629666	0.062395	0.0303952	0.0618015	0.00569907	0.0104852	0.0106276	0.0878905	0.000448394	0.0924678	0.0236969	0.0113929	0.0547134	0.0460025	0.0609914	0.0553481	0.014566	0.0907853	0.0447492	0.00360557	0.0174104	0.00197946	0.129029	0.0486509	0.0396108	0.231945	0.175193	0.143777	0.0303898	0.0593549	0.0201177	0.0105879	0.0112177	0.100614	0.0154655	0.135391	0.0188052	0.107355	0.0255562	0.161053	0.023639	0.00773253	0.017762	0.0178748	0.0836932	0.00309292	0.404952	0.142471	0.0359537	0.0140438	0.0939803	0.0840418	0.0264174	0.0262481	0.0110264	0.114862	0.026419	0.010835	0.051772	0.142717	0.0322278	0.395695	0.0942223	0.0420608	0.0191881	0.108274	0.0809614	0.00133784	0.190244	0.109994	0.300226	0.661152	1.0714	1.96722	4	6.25021
