Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
2379000	-382.8521	-396.2367	13.38466	2	0.2545678	0.362724	0.191728	0.150359	0.106497	0.427188	0.0269895	0.0184813	0.0395545	0.192128	0.153842	0.0646944	0.0613802	0.0591134	0.0726344	0.00902386	0.0584306	0.040048	0.00210132	0.0553554	0.133301	0.00692486	0.198694	0.115532	0.126262	0.0778689	0.0983944	0.00649067	0.0967352	0.0780096	0.271205	0.388417	0.0322312	0.184783	0.00914063	0.132467	0.0500812	0.136462	0.0655551	0.332516	0.0790212	0.0423664	0.000887911	0.187081	0.17274	0.285963	0.0648887	0.117246	0.0117723	0.153171	0.0943269	0.0557891	0.0410993	0.137123	0.167179	0.373593	0.101647	0.0698811	0.0652201	0.193889	0.370064	0.126016	0.0200921	0.0619886	0.157726	0.139461	0.00720595	0.0389527	0.0236265	0.00742956	0.232912	0.190145	0.0794448	0.0958769	0.00233151	0.070008	0.51102	3.41664	4	8.59917
2380000	-383.2933	-412.8404	29.54709	2	0.04575155	0.144177	0.018415	0.1177	0.00744071	0.162522	0.0353078	0.0587384	0.0141046	0.0668866	0.128882	0.0396059	0.169881	0.0164792	0.0156348	0.0808739	0.0908923	0.108527	0.0907713	0.206436	0.0173284	0.126524	0.0110991	0.0769137	0.145936	0.111203	0.120678	0.0198499	0.100955	0.124593	0.0811154	0.00577337	0.000485364	0.0397554	0.0072727	0.125299	0.167417	0.0164512	0.109418	0.0149417	0.0311922	0.0427332	0.161786	0.0148736	0.103145	0.044964	0.0336641	0.20932	0.0677107	0.00609449	0.333662	0.443822	0.028797	0.20596	0.298513	0.0251618	0.17137	0.123251	0.179174	0.307351	0.10608	0.125154	0.0356232	0.0544243	0.174082	0.00942523	0.0920159	0.00662152	0.00586417	0.0828893	0.0177132	0.00586728	0.0276309	0.0470041	3.8596e-14	2.93251e-07	0.00310728	3.99689	4	6.619225
2381000	-365.8767	-401.4208	35.54406	1	0.05999965	0.106988	0.123914	0.0697961	0.0589185	0.0944913	0.119771	0.00284976	0.0936654	0.185887	0.00407237	0.0448362	0.0852502	0.0318376	0.0144625	0.0073504	0.055704	0.00377144	0.0298602	0.0309211	0.0386545	0.0341887	0.0384424	0.0441161	0.00775041	0.102549	0.0846331	0.172377	0.0657993	0.19925	0.0537093	0.0579443	0.0127175	0.0230237	0.033339	0.211751	0.135391	0.204233	0.0592002	0.0591058	0.0069316	0.0825497	0.303461	0.209479	0.00532507	0.234831	0.00515302	0.00015279	0.226013	0.295148	0.147911	0.00438356	0.128414	0.100558	0.0228074	0.0414162	0.0672974	0.065123	0.00286364	0.00452607	0.149649	0.0271942	0.105148	0.0850229	0.0563678	0.0360673	0.182796	0.0466039	0.0822956	0.0127114	0.0420988	0.139793	0.0189058	0.0261985	5.13394e-11	1.06826e-05	0.0138144	3.98617	3	5.76772
2382000	-377.6332	-389.7542	12.121	2	0.1941155	0.225655	0.335393	0.0933621	0.260256	0.0393919	0.238167	0.0885777	0.0829313	0.0187104	0.0572325	0.0936965	0.117361	0.0136474	0.165895	0.0124665	0.016198	0.00693198	0.187496	0.208931	0.0419569	0.601522	0.0186307	0.0918266	0.0827674	0.166082	0.213144	0.1223	0.162836	0.105952	0.413007	0.200933	0.165889	0.0274287	0.0596835	0.172871	0.161168	0.219399	0.0613977	0.10192	0.0716422	0.075904	0.0611601	0.159009	0.00358103	0.193803	0.104721	0.129397	0.137507	0.0428287	0.0106328	0.0766671	0.0764232	0.162883	0.0935282	0.0297312	0.118191	0.0104097	0.547319	0.1464	0.0207527	0.109047	0.0457134	0.0931768	0.0109122	0.0325185	0.182585	0.0771602	0.0215797	0.181176	0.153013	0.262057	0.0236331	0.143242	0.00043087	0.0304512	0.368126	3.60099	4	9.061321
2383000	-380.8674	-408.222	27.35462	1	0.08453046	0.102241	0.057439	0.00820937	0.00878615	0.123054	0.0454705	0.0362297	0.0268781	0.0293922	0.106298	0.0514693	0.0367174	0.0378681	0.0272851	0.0498535	0.00664195	0.119376	0.0028796	0.0101121	0.0487768	0.12945	0.0119568	0.161809	0.0014134	0.0861146	0.0281896	0.208626	0.00567642	0.0332803	0.170319	0.249712	0.4381	0.240336	0.113479	0.0771756	0.0859855	0.182141	0.082942	0.0339307	0.0382409	0.0360336	0.0543904	0.0434903	0.0137138	0.0151033	0.254574	0.103531	0.169596	0.274527	0.0907768	0.0147251	0.0337248	0.0545895	0.0581253	0.0520179	0.0250572	0.0627277	0.0375392	0.0856703	0.0390372	0.30964	0.0061501	0.0102863	0.026564	0.00341167	0.0256876	0.185586	0.388548	0.0630235	0.398802	0.12515	0.0623217	0.146233	4.17533e-08	0.000304016	0.0554644	3.94423	3	6.584211
2384000	-391.644	-394.5413	2.897283	1	0.2393024	0.247792	0.00928754	0.0257479	0.142032	0.100174	0.088456	0.171384	0.0777796	0.293545	0.105894	0.161442	0.235585	0.0035774	0.0269726	0.0303765	0.110751	0.00434333	0.112357	0.200932	0.126849	0.0612604	0.0966527	0.188083	0.360942	0.106558	0.0374308	0.0669031	0.0874908	0.10984	0.209789	0.0133708	0.0252319	0.248631	0.0641815	0.0278353	0.154048	0.249404	0.0852095	0.00832854	0.00995215	0.0015981	0.0413338	0.0284732	0.518058	0.170108	0.0707837	0.120069	0.0191767	0.0313525	0.0239177	0.248142	0.0206043	0.0604496	0.0753682	0.228337	0.0210222	0.169209	0.0452016	0.181468	0.0321289	0.107946	0.0327074	0.0345012	0.0116546	0.0265744	0.120126	0.106333	0.88666	0.185846	0.088889	0.402948	0.235594	0.181465	0.00165013	0.0590806	0.478377	3.46089	3	9.014467
2385000	-373.3781	-410.6722	37.29413	2	0.04632744	0.00143723	0.014206	0.193622	0.0533785	0.409308	0.0184588	0.00677645	0.0485077	0.12934	0.0961896	0.0778712	0.0567051	0.0547577	0.0711763	0.00114881	0.0381428	0.182878	0.116579	0.068933	0.0153254	0.0795799	0.113261	0.143704	0.148317	0.0449477	0.014427	0.0721988	0.08048	0.154695	0.0269469	0.174669	0.0800447	0.121552	0.046704	0.0216657	0.0711157	0.0743263	0.103671	0.260213	0.0144224	0.361029	0.0105909	0.108282	0.041124	0.0104622	0.0409192	0.125629	0.146008	0.0134908	0.0018134	0.0790954	0.0536295	0.124018	0.0331794	0.0619473	0.165695	0.0848629	0.0837894	0.0270705	0.26939	0.0605289	0.00810406	0.128286	0.0739904	0.0656948	0.226633	0.0369048	0.161744	0.0529475	0.0326827	0.0779487	0.115104	0.331168	5.62448e-14	3.53989e-07	0.00335968	3.99664	4	6.715446
2386000	-388.2044	-406.7406	18.53618	2	0.00420345	0.215309	0.00432169	0.107168	0.259394	0.0374882	0.034909	0.509111	0.0554373	0.00142104	0.038561	0.278717	0.0561866	0.0286139	0.00645086	0.0171748	0.00226022	0.0135156	0.294837	0.0259673	0.115989	0.195324	0.0303454	0.101592	0.113963	0.031452	0.10543	0.0801746	0.159345	0.231214	0.163398	0.0542822	0.0408966	0.0303246	0.0165796	0.347607	0.146101	0.0986967	0.0340262	0.106591	0.00317511	0.0095404	0.295181	0.260306	0.287263	0.0700105	0.00209266	0.0143936	0.00183382	0.0879145	0.327636	0.0693524	0.0789199	0.0837511	0.0954446	0.349489	0.0087762	0.0475325	0.0305606	0.0476516	0.122879	0.185787	0.00499223	0.00817787	0.120048	0.0633667	0.098611	0.16867	0.103352	0.151638	0.0682866	0.0183857	0.263889	0.448357	3.30391e-144	2.72296e-72	3.18576e-30	4	4	8.187441
2387000	-390.7659	-399.3326	8.566719	2	0.1619992	0.0674054	0.096475	0.0646558	0.0780019	0.100411	0.0115825	0.289029	0.0995224	0.13583	0.351033	0.268224	0.0569168	0.11014	0.0268895	0.0153384	0.0302146	0.270238	0.657987	0.000664928	0.0282341	0.200351	0.0571565	0.266305	0.0317973	0.417505	0.202928	0.205686	0.146133	0.0993012	0.175015	0.384659	0.0928422	0.115597	0.00373523	0.0259074	0.106231	0.268898	0.0585276	0.0343246	0.00884623	0.0164343	0.0687618	0.0841873	0.321927	0.228203	0.215079	0.0142703	0.0329816	0.0895825	0.0362587	0.0748929	0.0315898	0.0480211	0.0280298	0.0560967	0.272684	0.0407977	0.00220078	0.0688837	0.0341355	0.0925007	0.143999	0.124444	0.159912	0.0602692	0.104273	0.0377541	0.0531891	0.337123	0.0645535	0.0259417	0.0166678	0.061028	0.000105061	0.015116	0.277649	3.70713	4	8.707212
2388000	-384.9632	-391.4898	6.526573	2	0.2480184	0.0317559	0.00837376	0.00715842	0.0134648	0.226236	0.0447531	0.0959364	0.0586191	0.15337	0.0520139	0.0369971	0.078004	0.137308	0.0264644	0.0693515	0.148099	0.110416	0.083103	0.0703132	0.0662793	0.262261	0.0611557	0.542213	0.111671	0.0627305	0.141292	0.185438	0.425367	0.108048	0.0733915	0.118689	0.173154	0.222653	0.172386	0.00208596	0.248088	0.127836	0.123435	0.227402	0.257991	0.0781269	0.167533	0.0245264	0.0864107	0.3415	0.294547	0.633667	0.267642	0.0426946	0.0317451	0.0254476	0.112405	0.123166	0.0855965	0.178782	0.00786931	0.0217132	0.131627	0.131524	0.22424	0.0480201	0.0370428	0.211083	0.145744	0.135932	0.00597098	0.0944463	0.284346	0.00486855	0.391441	0.00413941	0.0325562	0.0306426	0.00202069	0.0652627	0.497288	3.43543	4	9.602301
2389000	-358.7625	-386.0468	27.28434	2	0.2202581	0.115528	0.171956	0.339025	0.0400538	0.107819	0.248243	0.0268367	0.0434881	0.20297	0.056587	0.0575817	0.053734	0.255312	0.0031662	0.102216	0.00396066	0.0234462	0.160232	0.0490167	0.0152978	0.170964	0.0221205	0.152302	0.203953	0.11893	0.318959	0.0462004	0.0968969	0.196629	0.0744825	0.201568	0.0288485	0.0119598	0.109983	0.0668949	0.378015	0.0930914	0.0508117	0.103985	0.225781	0.0175048	0.0480467	0.106885	0.0322341	0.00443551	0.128873	0.0882576	0.00281638	0.000130936	0.05901	0.0304269	0.000927466	0.0462316	0.00488178	0.0740014	0.031089	0.0149544	0.00260207	0.00861555	0.164025	0.0701812	0.0678705	0.00747559	0.194496	0.046742	0.101715	0.139267	0.162848	0.0611487	0.104757	0.455815	0.0781083	0.0140424	0.00100227	0.0462185	0.434439	3.51834	4	7.11926
2390000	-414.799	-424.449	9.649968	1	0.04643268	0.0450741	0.261132	0.130475	0.116967	0.0535768	0.0128011	0.51841	0.0674799	0.13651	0.0382191	0.0584531	0.231056	0.0101759	0.0813082	0.0254303	0.000611135	0.00943603	0.0369036	0.0263772	0.0372972	0.021106	0.0507624	0.0668665	0.0492492	0.140945	0.0272702	0.0148682	0.00511016	0.0631213	0.0372233	0.287096	0.393956	0.152399	0.363509	0.105229	0.0562409	0.0893646	0.290494	0.0343107	0.116183	0.0539362	0.113276	0.0765236	0.180215	0.0763977	0.0355765	0.193613	0.329144	0.031307	0.0637241	0.0241631	0.0559657	0.176688	0.0506192	0.0971174	0.140758	0.1417	0.0679115	0.01197	0.292431	0.0231123	0.00446147	0.0196318	0.203766	0.279437	0.0129437	0.459931	0.149241	0.0731545	0.124443	0.421475	0.0755301	0.0353242	6.01909e-14	3.66193e-07	0.00340726	3.99659	3	8.358485
2391000	-362.4865	-398.3303	35.84376	2	0.1320441	0.121642	0.0576865	0.0454408	0.012897	0.168202	0.0351738	0.0726657	0.00612742	0.104991	0.0382508	0.111038	0.000982908	0.0733153	0.251463	0.142819	0.0269351	0.00667914	0.067736	0.141651	0.0115683	0.0566315	0.0155763	0.102583	0.0138943	0.0972396	0.0843133	0.0209314	0.0852518	0.0611167	0.0119197	0.10751	0.0544307	0.0141453	0.00643181	0.120287	0.0177771	0.251278	0.0854597	0.0489149	0.102161	0.0479461	0.180006	0.0767536	0.0295223	0.0531348	0.0631282	0.00329156	0.125245	0.144815	0.0690751	0.00649936	0.0722796	0.0335435	0.00161172	0.0793784	0.164279	0.0208437	0.128159	0.302061	0.0476494	0.25332	0.065464	0.246714	0.103474	0.235635	0.106895	0.014613	0.0230964	0.0660334	0.301714	0.0135623	0.0184263	0.230596	1.5146e-05	0.00576262	0.187271	3.80695	4	6.183883
2392000	-387.4039	-419.8618	32.4579	2	0.04349874	0.0370698	0.0585589	0.0109978	0.26175	0.0657194	0.0151895	0.0882631	0.156478	0.304213	0.084335	0.0527358	0.033517	0.0214862	0.0133685	0.082524	0.0124524	0.0331505	0.0689092	0.0290667	0.00940329	0.0299401	0.0185359	0.0509435	0.0687708	0.141879	0.0523022	0.0180014	0.22393	0.199615	0.0282629	0.225782	0.0194123	0.0285699	0.0170419	0.0451735	0.0155067	0.0382781	0.152988	0.0147507	0.110407	0.258119	0.477552	0.253477	0.447948	0.088702	0.0101907	0.021212	0.22104	0.150835	0.112675	0.0620941	0.0167001	0.0428343	0.130875	0.152327	0.0460074	0.254453	0.00758011	0.0146848	0.0921118	0.0741665	0.076121	0.00398071	0.0189527	0.123568	0.107956	0.157442	0.0369454	0.109539	0.0520343	0.0607816	0.105101	0.234657	8.03864e-15	1.33858e-07	0.00224423	3.99776	4	6.961945
2393000	-407.5898	-426.2589	18.66911	2	0.02282437	0.226614	0.0813051	0.0373013	0.154627	0.0612656	0.124907	0.107743	0.050335	0.0546584	0.191099	0.075471	0.150337	0.11408	0.0423039	0.205726	0.0609413	0.015737	0.0277801	0.0710686	0.103998	0.12077	0.0238952	0.111334	0.0617335	0.00702066	0.186302	0.0643847	0.0197154	0.0213187	0.0756256	0.0314168	0.0622037	0.211735	0.0724783	0.131289	0.0249372	0.0831624	0.123909	0.063104	0.0695751	0.0805785	0.160196	0.0868549	0.205018	0.0606774	0.200233	0.213549	0.0862109	0.0228765	0.470922	0.00206263	0.184526	0.17724	0.481933	0.00691235	0.097464	0.0272192	0.207299	0.146089	0.00807638	0.0301589	0.112391	0.492024	0.0346126	0.061404	0.178082	0.0715613	0.430474	0.194278	0.0325703	0.0346366	0.0258951	0.0460817	2.34227e-27	7.23834e-14	5.63358e-06	3.99999	4	8.193319
2394000	-392.3801	-408.8722	16.49208	1	0.04023969	0.169629	0.0574199	0.132774	0.0364957	0.529172	0.0338423	0.186254	0.0233357	0.0120916	0.0365883	0.0224822	0.0931925	0.333112	0.183108	0.013815	0.0179705	0.00276943	0.0796298	0.0445688	0.00244853	0.0959493	0.0290233	0.0220511	0.128741	0.0776029	0.397977	0.0594639	0.186574	0.0618689	0.025533	0.302038	0.157072	0.0350682	0.354887	0.191399	0.127838	0.0855995	0.0551643	0.00319976	0.0189234	0.0395639	0.1304	0.128155	0.0985723	0.125306	0.0891087	0.0321588	0.0793134	0.0504056	0.138219	0.295998	0.00319188	0.0988574	0.277166	0.0732835	0.172243	0.0141595	0.247374	0.206683	0.106683	0.0734445	0.0125379	0.0213961	0.0814088	0.0435809	0.0488486	0.186451	0.0421991	0.151677	0.0107224	0.0487488	0.0567555	0.0636076	6.08753e-16	3.68462e-08	0.0013141	3.99869	3	7.674893
2395000	-389.6404	-406.2615	16.62107	1	0.1636526	0.209416	0.0241833	0.157313	0.103706	0.108247	0.0266266	0.0762063	0.217331	0.218669	0.351614	0.0592844	0.202422	0.0357889	0.0582226	0.0103842	0.072996	0.157232	0.0611754	0.131247	0.114787	0.0266676	0.124078	0.0902403	0.323789	0.124252	0.0209062	0.183586	0.0104091	0.219818	0.0420337	0.09898	0.0740895	0.0118806	0.0125437	0.297475	0.0210249	0.183885	0.000464871	0.0107642	0.338788	0.051871	0.073222	0.212055	0.0422144	0.0616638	0.0321818	0.0578831	0.212867	0.0832555	0.0950748	0.00849999	0.0598319	0.111651	0.179201	0.0102503	0.0691643	0.0462767	0.0751763	0.147624	0.32514	0.220201	0.036484	0.0604321	0.0837047	0.0799769	0.14767	0.0894045	0.041523	0.109664	0.00578938	0.0522912	0.114257	0.0406245	0.000114521	0.0157779	0.282516	3.70159	3	7.649653
2396000	-390.7429	-409.2504	18.50752	1	0.03975277	0.101365	0.0429035	0.0638838	0.0448163	0.0993103	0.278584	0.133471	0.055384	0.109052	0.0979452	0.0141277	0.0836656	0.0296947	0.0328876	0.00606685	0.0105721	0.000358254	0.0733579	0.161831	0.00689451	0.077639	0.0676638	0.12846	0.160608	0.100975	0.104584	0.0913616	0.00948604	0.108053	0.0901189	0.30945	0.082625	0.0666324	0.204513	0.277661	0.115861	0.070032	0.0569575	0.377034	0.102881	0.0848678	0.011089	0.377798	0.0736867	0.0316762	0.0403163	0.0420201	0.00912249	0.232907	0.162757	0.148893	0.00825482	0.0238362	0.0423324	0.00354179	0.00232803	0.298905	0.0666985	0.294884	0.0501117	0.026201	0.297864	0.00257699	0.0834709	0.125354	0.114011	0.10537	0.0963826	0.120713	0.0175928	0.0127557	0.152801	0.26351	3.9922e-16	2.98398e-08	0.001204	3.9988	3	7.473398
2397000	-384.693	-405.3685	20.67555	1	0.05903281	0.138937	0.0193349	0.0603832	0.297621	0.027463	0.372134	0.0543854	0.0231644	0.0831937	0.0418722	0.171786	0.0963507	0.033435	0.0256418	0.0264873	0.00250262	0.0096294	0.0730507	0.0783961	0.107821	0.1584	0.0503621	0.136487	0.119627	0.0985117	0.0373016	0.293378	0.271075	0.188016	0.0583875	0.245367	0.519336	0.149206	0.0822732	0.12487	0.0179081	0.0959209	0.166353	0.0545868	0.0129117	0.0247225	0.0311108	0.0570563	0.00159243	0.0927645	0.0353478	0.118407	0.0288983	0.00594652	0.106712	0.0406856	0.138416	0.0551124	0.079084	0.0644821	0.0319726	0.00877943	0.107361	0.0064199	0.0976601	0.0188935	0.624584	0.0241801	0.0794428	0.0571769	0.0663508	0.126692	0.0865957	0.0222575	0.19206	0.0562137	0.0807822	0.0630377	3.51703e-11	8.84246e-06	0.0127719	3.98722	3	7.254667
2398000	-367.1981	-389.3301	22.13195	2	0.2257337	0.402667	0.325206	0.138986	0.265026	0.0549616	0.0620256	0.0880127	0.095305	0.054216	0.0133077	0.0507637	0.288969	0.0316037	0.0542392	0.0625604	0.0586063	0.040725	0.0664916	0.0576695	0.0216892	0.171322	0.0165628	0.0100022	0.0837733	0.17503	0.314127	0.0220546	0.106061	0.157875	0.208282	0.339098	0.0925881	0.0670276	0.069339	0.149687	0.0742604	0.191834	0.108771	0.0709701	0.0234038	0.0411787	0.0389747	0.0700733	0.0959798	0.104178	0.00959474	0.0318347	0.217101	0.0150397	0.0241767	0.0161602	0.0451789	0.0258883	0.00849768	0.0915772	0.0751749	0.0208806	0.0180946	0.151265	0.0229988	0.0394864	0.0653356	0.366317	0.0673803	0.204086	0.0232635	0.1017	0.00917458	0.0340114	0.0349863	0.137381	0.092625	0.0987719	0.00116679	0.0498147	0.447446	3.50157	4	7.083467
2399000	-378.3556	-400.1272	21.77168	2	0.2120149	0.0579803	0.0387739	0.000116423	0.0391643	0.0406127	0.0138355	0.0290517	0.1133	0.130251	0.00202285	0.456785	0.0378757	0.0520894	0.0978353	0.0370565	0.0244507	0.135998	0.191707	0.046253	0.00504659	0.149732	0.0282676	0.228843	0.098503	0.0309773	0.103351	0.0324052	0.0521845	0.309364	0.00882758	0.175692	0.0625321	0.00484471	0.0649815	0.170229	0.0363399	0.00117977	0.0471883	0.243062	0.209885	0.266446	0.0742648	0.0776752	0.33051	0.10953	0.210699	0.181883	0.0629035	0.0177178	0.148271	0.416081	0.0351245	0.214789	0.2129	0.154515	0.136802	0.170593	0.00165974	0.025216	0.010577	0.0899165	0.0189789	0.28745	0.0869558	0.0863957	0.11661	0.0382333	0.137029	0.0789304	0.0753598	0.0285106	0.00710883	0.109491	0.000785531	0.0409817	0.414282	3.54395	4	7.627721
2400000	-363.0007	-392.289	29.28833	2	0.08456442	0.159539	0.00798719	0.0857488	0.160411	0.139699	0.262557	0.19593	0.125048	0.210468	0.0171377	0.0217885	0.079542	0.0105107	0.0068862	0.0601101	0.0160692	0.0190099	0.0120756	0.00552117	0.0761663	0.0410334	0.040557	0.0930585	0.0648998	0.328774	0.0122276	0.0454337	0.0795332	0.070206	0.193085	0.111418	0.062074	0.0320789	0.171218	0.176317	0.023117	0.307461	0.141557	0.160701	0.0066914	0.00504159	0.122882	0.0317275	0.145598	0.107899	0.0224419	0.197234	0.0337413	0.12351	0.497963	0.12256	0.0156161	0.0977806	0.0944356	0.0150939	0.128692	0.0546832	0.0171178	0.00673076	0.0310221	0.0585645	0.131697	0.0155358	0.113569	0.0667099	0.00837596	0.00974247	0.245995	0.0474729	0.111766	0.0658375	0.0220729	0.0592165	4.2029e-08	0.000305017	0.0555401	3.94415	4	6.661973
2401000	-361.4821	-394.3328	32.85075	2	0.06624355	0.14605	0.174311	0.105435	0.0631249	0.0807267	0.0313315	0.0330387	0.0288849	0.0638428	0.346566	0.124856	0.133797	0.20083	0.00222807	0.0488939	0.0428665	0.0461411	0.0506622	0.16815	0.00661694	0.277401	0.0595699	0.0894738	0.0268687	0.0189917	0.0110787	0.0027587	0.0153208	0.220234	0.0829955	0.368781	0.131683	0.0135814	0.055639	0.0944883	0.104823	0.0204242	0.18098	0.0784233	0.0784183	0.164585	0.0404034	0.0461593	0.0740058	0.134487	0.01477	0.0558431	0.0565822	0.272104	0.0182035	0.115523	0.0598591	0.0311184	0.131119	0.116265	0.145152	0.0159166	0.0150205	0.0849216	0.00185472	0.0305464	0.0687655	0.0934675	0.0350528	0.169918	0.112796	0.0273173	0.027886	0.0978556	0.241868	0.0745805	0.221101	0.01314	4.52699e-10	3.17051e-05	0.0216997	3.97827	4	6.638474
2402000	-376.3759	-396.6887	20.31282	2	0.3068765	0.180998	0.0648143	0.0363728	0.00802203	0.12926	0.0858822	0.0721313	0.0846344	0.111077	0.0215154	0.0077453	0.108547	0.0887668	0.0264878	0.017081	0.0310156	0.0387784	0.101442	0.296001	0.00109272	0.287802	0.103066	0.0261561	0.0545804	0.074128	0.0839004	0.0608461	0.214067	0.266315	0.19228	0.270207	0.0453189	0.622511	0.36069	0.0407317	0.18885	0.0476152	0.123706	0.0109827	0.195187	0.083207	0.0979915	0.157778	0.113003	0.123605	0.0305114	0.016648	0.105285	0.126265	0.00633674	0.234187	0.11154	0.013067	0.0160923	0.0305828	0.130784	0.0273208	0.0127063	0.00450307	0.300162	0.00593912	0.116556	0.0886793	0.125878	0.0646742	0.358262	0.0975988	0.117111	0.0324547	0.0524873	0.203376	0.0541759	0.00165309	0.00586968	0.109854	0.607172	3.2771	4	7.84103
2403000	-377.2038	-396.3697	19.16587	2	0.05884681	0.113644	0.000408066	0.0198991	0.100088	0.144506	0.197946	0.0491399	0.0102081	0.0425638	0.0168174	0.00383011	0.237769	0.0346553	0.145431	0.053239	0.01461	0.0115791	0.02892	0.0570543	0.0181894	0.0643469	0.0948439	0.00256243	0.110585	0.128247	0.0636081	0.254568	0.0547744	0.37676	0.11274	0.239679	0.111741	0.0147584	0.0572919	0.356412	0.0175472	0.334256	0.14078	0.104628	0.147136	0.00505072	0.022918	0.0862137	0.0258106	0.270469	0.0532984	0.00556184	0.17983	0.138505	0.0923336	0.0876966	0.140063	0.022418	0.0703331	0.0644464	0.427795	0.312068	0.198357	0.0305858	0.103572	0.123857	0.0686685	0.33503	0.0471985	0.1838	0.170818	0.0944819	0.0522232	0.0504394	0.13795	0.0350944	0.153953	0.239354	3.26553e-11	8.52057e-06	0.0125768	3.98741	4	8.117954
2404000	-385.0182	-395.7039	10.68571	2	0.3032943	0.258489	0.354721	0.0072762	0.132934	0.2004	0.0607072	0.229471	0.207624	0.191017	0.0485454	0.182861	0.10228	0.0320436	0.0102889	0.220769	0.00746641	0.0434661	0.197453	0.0663866	0.0075196	0.134313	0.147727	0.129237	0.149343	0.174052	0.0434725	0.000927506	0.0372101	0.21037	0.247471	0.116047	0.109987	0.409815	0.271129	0.0583924	0.0337193	0.319297	0.165704	0.148614	0.0825132	0.112227	0.0322046	0.0434604	0.0356819	0.0371141	0.0572786	0.0530428	0.142365	0.237921	0.155186	0.00349885	0.174214	0.0617326	0.287996	0.212844	0.0421459	0.20996	0.127929	0.155534	0.0624094	0.203215	0.0534462	0.00777052	0.0401367	0.154294	0.0490966	0.031828	0.037031	0.115478	0.0492061	0.0287509	0.0415438	0.00027701	0.00556634	0.10706	0.601294	3.28608	4	8.607878
2405000	-373.3216	-389.6466	16.32499	1	0.07447901	0.0179547	0.0208761	0.0529807	0.210489	0.0804768	0.0145449	0.0840098	0.122632	0.0486894	0.121682	0.20355	0.0221593	0.0331223	0.00999525	0.019622	0.00563385	0.0458593	0.0831702	0.227071	0.191499	0.0408786	0.107177	0.0434826	0.24759	0.0137359	0.0366156	0.00201352	0.0458867	0.168398	0.0633089	0.0631046	0.385189	0.0516795	0.121882	0.147874	0.0239892	0.226813	0.028543	0.0267373	0.320102	0.140024	0.00461184	0.285781	0.00761003	0.0313703	0.0940908	0.301886	0.0589265	0.0358438	0.135892	0.0667131	0.106158	0.0404119	0.321435	0.224367	0.0636708	0.0378957	0.0673784	0.0635742	0.43085	0.0616847	0.0909782	0.196607	0.213216	0.0151213	0.0795422	0.216162	0.164916	0.0407565	0.025507	0.0833642	0.0339914	0.166822	4.57283e-09	0.000100697	0.0350603	3.96484	3	7.688178
2406000	-369.4731	-394.0287	24.55561	2	0.530266	0.176177	0.0609634	0.111585	0.0259739	0.023488	0.228638	0.0407481	0.105055	0.154311	0.074763	0.0573867	0.125696	0.0816605	0.0554035	0.0315568	0.093467	0.0976582	0.0312697	0.272621	0.0353781	0.0851411	0.0307436	0.0627221	0.0744325	0.0298503	0.0400834	0.0165154	0.252367	0.00146671	0.259636	0.276355	0.226513	0.222188	0.465662	0.130485	0.0019026	0.129909	0.130848	0.0108589	0.043613	0.0296287	0.000394915	0.0844299	0.0316823	0.0650359	0.309448	0.135787	0.0136796	0.0331667	0.160348	0.05345	0.153054	0.130199	0.115006	0.0134482	0.0483403	0.307587	0.0922761	0.0557687	0.162724	0.109568	0.0116284	0.324111	0.0410857	0.090489	0.05315	0.266491	0.0907903	0.0174544	0.204308	0.0424962	0.00441632	0.119541	0.0391253	0.271216	0.8411	2.84856	4	7.746075
