Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
2814000	-1307.7	-1341.502	33.80188	10	2.064359	0.0226976	0.0204397	0.0604993	0.00720994	0.0576361	0.0676852	0.00235437	0.040601	0.306183	0.0743665	0.017976	0.1731	0.0314725	0.00110447	0.0643716	0.0727257	0.0210532	0.114022	0.00227932	0.0548929	0.10044	0.133177	0.0501589	0.0105657	0.334839	0.055458	0.074137	0.0753451	0.000425681	0.066313	0.0965968	0.0136364	0.553528	0.0459812	0.0424094	0.0564715	0.0876192	0.0607778	0.0851828	0.0199678	0.108759	0.134009	0.144208	0.216215	0.0358846	0.126837	0.178364	0.0167043	0.0622588	0.154528	0.225738	0.0590051	0.116479	0.430472	0.0107877	0.0473794	0.0180794	0.0597809	0.0645144	0.00779096	0.0353082	0.300838	0.661687	1.07152	1.96595	5	5.428803
2815000	-1297.899	-1333.068	35.16893	10	2.269292	0.00946489	0.0478875	0.069174	0.0020598	0.00993891	0.0281052	0.0157743	0.0642065	0.248627	0.0250634	0.00780015	0.0941836	0.0674116	0.0259706	0.0346627	0.0606787	0.0387522	0.0266555	0.000184342	0.0133618	0.176872	0.010839	0.0370881	0.150209	0.0875417	0.0845756	0.151739	0.0190731	0.00567204	0.0813321	0.0979828	0.0590007	0.460372	0.140776	0.032835	0.0099859	0.0541998	0.0421928	0.0347719	0.00791041	0.279982	0.16511	0.0710749	0.00649831	0.0800839	0.130177	0.173432	0.1221	0.0859355	0.0397252	0.223644	0.266764	0.0555287	0.357194	0.0997228	0.00191757	0.00626619	0.0361437	0.0380322	0.0859276	0.135868	0.323432	0.680901	1.07547	1.9202	5	5.09606
2816000	-1285.832	-1327.457	41.62505	10	2.182981	0.0196665	0.00357147	0.123024	0.0196722	0.0825055	0.0283995	0.00178549	0.0417548	0.172005	0.00638425	0.0261803	0.153773	0.0173986	0.0213191	0.0851563	0.0959991	0.108956	0.0474291	0.0326793	0.0347918	0.23406	0.104797	0.0162823	0.0923455	0.124528	0.0586389	0.0489719	0.0287209	0.0780515	0.0173172	0.0914109	0.0323341	0.409803	0.117732	0.032184	0.080561	0.0432613	0.165444	0.106466	0.0288702	0.186006	0.109046	0.0750778	0.223899	0.0886989	0.102395	0.0266499	0.116682	0.134499	0.00242347	0.0546283	0.0806426	0.0798789	0.490306	0.0376835	0.0122547	0.117008	0.0316056	0.0161931	0.00429349	0.0410497	0.314181	0.67316	1.07396	1.9387	5	5.065151
2817000	-1297.66	-1341.265	43.60541	10	2.971511	0.0227747	0.015596	0.0844077	0.00183443	0.0816153	0.0504721	0.0367668	0.0678211	0.210746	0.0812088	0.0214953	0.110758	0.0208468	0.0178339	0.0865248	0.0596036	0.0273691	0.0609846	0.0312858	0.0470493	0.152212	0.0515074	0.068233	0.090064	0.0661625	0.0131344	0.0390279	0.0338553	0.0608081	0.0642652	0.0769947	0.0667012	0.560176	0.0964531	0.0312522	0.0241328	0.0231463	0.0256428	0.104602	0.0223399	0.166728	0.0941216	0.0256326	0.0702471	0.0176494	0.0823603	0.0105656	0.355554	0.0444265	0.0736028	0.0813747	0.0923323	0.0521299	0.441018	0.0413656	0.0952155	0.263648	0.022219	0.0122398	0.00498047	0.097725	0.387046	0.729938	1.08237	1.80064	5	4.952841
2818000	-1292.061	-1328.136	36.07444	10	2.911601	0.00453584	0.0027133	0.0440068	0.00707428	0.0250031	0.066705	0.00749127	0.0465754	0.438222	0.0111116	0.00341682	0.102324	0.0248988	0.00495898	0.0471512	0.110223	0.0402688	0.0220456	0.0528511	0.0629745	0.0986044	0.130625	0.0316013	0.162126	0.125069	0.156912	0.0256728	0.0925074	0.0330204	0.0373449	0.118099	0.0566991	0.39086	0.0370285	0.0101231	0.0249583	0.00547497	0.000190637	0.146	0.168856	0.170809	0.129487	0.0972001	0.115419	0.0947966	0.130146	0.143301	0.0656072	0.114642	0.0067677	0.179304	0.103653	0.0843394	0.557986	0.0615602	0.0544179	0.00598564	0.0181116	0.056073	0.177403	0.0465809	0.382305	0.726513	1.08204	1.80914	5	5.389915
2819000	-1281.587	-1324.742	43.15491	10	2.804781	0.00418879	0.0100257	0.0632409	0.00830431	0.0245754	0.0307735	0.00239396	0.0366026	0.232892	0.0444356	0.0442525	0.117736	0.0228394	0.00882544	0.0594905	0.0299861	0.0438134	0.0420969	0.0190582	0.034211	0.199128	0.0671086	0.0383424	0.0638839	0.169612	0.0323191	0.0133659	0.204099	0.05471	0.0745012	0.141486	0.00276188	0.324699	0.0347012	0.155985	0.0611928	0.0500757	0.0444207	0.25471	0.0378309	0.177943	0.0497462	0.126036	0.0737189	0.0153827	0.147251	0.0407452	0.179	0.117914	0.0285806	0.140544	0.148086	0.0907575	0.324094	0.221318	0.0326321	0.0106971	0.11992	0.0114529	0.0970814	0.00814028	0.373572	0.720112	1.08137	1.82495	5	5.065715
2820000	-1283.08	-1332.274	49.19369	10	1.21871	0.0155715	0.0263258	0.0684788	0.00574659	0.017117	0.00849636	0.0107313	0.00450574	0.28033	0.0777402	0.0176671	0.121477	0.0197828	0.0789943	0.0508085	0.0229698	0.111407	0.0234599	0.0101798	0.0279707	0.111769	0.14726	0.0256633	0.110761	0.0194128	0.0228842	0.0220539	0.00166226	0.0265764	0.0308788	0.155891	0.0319627	0.340395	0.00747111	0.0564775	0.0195401	0.0417611	0.0647095	0.0456901	0.0309196	0.110849	0.0587307	0.00882864	0.169443	0.0406401	0.108257	0.0443135	0.213261	0.150496	0.052751	0.340333	0.103863	0.141344	0.365287	0.0512677	0.0218598	0.0369523	0.0925584	0.0116393	0.0584325	0.00665556	0.178427	0.533888	1.02853	2.25916	5	4.501261
2821000	-1299.324	-1344.472	45.14789	10	1.544798	0.00860826	0.0269016	0.0477197	0.000246596	0.023505	0.0583753	0.0907843	0.0834348	0.0804347	0.0430225	0.0095337	0.0702881	0.0263464	0.0338571	0.0424637	0.0327865	0.0357957	0.0712191	0.0113601	0.0415845	0.164533	0.0547915	0.0337642	0.0950963	0.0476166	0.000186172	0.0366845	0.0886028	0.0797663	0.083827	0.0409833	0.0769301	0.36229	0.0724033	0.0332194	0.078128	0.00650448	0.154506	0.144201	0.0529156	0.226496	0.138391	0.0359854	0.0378825	0.217477	0.0134301	0.0308158	0.178452	0.209338	0.122941	0.103368	0.11935	0.0704662	0.355484	0.153928	0.0433472	0.0496336	0.102907	0.114766	0.0397288	0.038157	0.232161	0.595847	1.05295	2.11904	5	4.947562
2822000	-1301.049	-1345.046	43.99677	10	1.82159	0.0156953	0.0365827	0.159688	0.000985335	0.0831252	0.0844779	0.00539242	0.0339934	0.12719	0.00996986	0.0337148	0.0846036	0.0789276	0.0286917	0.00346258	0.0973878	0.0901696	0.0560574	0.00693141	0.0809899	0.15128	0.00705247	0.0411533	0.0620743	0.164053	0.0466071	0.0222109	0.053124	0.0190364	0.0444476	0.111485	0.0228565	0.423784	0.0179098	0.0518694	0.129723	0.0394132	0.105572	0.190211	0.0159379	0.0578276	0.180043	0.0900304	0.0720443	0.0748509	0.0993859	0.0075847	0.331149	0.147752	0.00200314	0.10803	0.152618	0.0774676	0.214677	0.0828894	0.0586146	0.0890599	0.120487	0.0464823	0.0613476	0.2258	0.271006	0.634594	1.06481	2.02959	5	5.137982
2823000	-1291.99	-1330.801	38.81105	10	4.083109	0.00331641	0.0166631	0.0520831	0.00053279	0.0513745	0.0644174	0.00614005	0.0593629	0.200381	0.0267115	0.00500871	0.0589014	0.0506042	0.0127112	0.0151326	0.0159613	0.114145	0.0164792	0.00716015	0.0299878	0.118867	0.171503	0.00911482	0.0407709	0.0496531	0.0343218	0.0664662	0.14054	0.0181563	0.0466353	0.2014	0.100699	0.425859	0.106841	0.213951	0.0241879	0.10833	0.0428584	0.0268755	0.0476716	0.0497196	0.0899472	0.213719	0.236312	0.124563	0.0418902	0.0404973	0.0543573	0.208374	0.0283402	0.178762	0.160965	0.139651	0.553195	0.0154945	0.157737	0.00553885	0.151174	0.0222139	0.0314982	0.0478721	0.45887	0.778035	1.08438	1.67872	5	5.353597
2824000	-1307.117	-1338.33	31.21313	10	2.759997	0.0148055	0.0224495	0.0518394	0.00670887	0.046615	0.0934454	0.091214	0.012283	0.283966	0.0157174	0.0283545	0.0579786	0.0195681	0.00991395	0.0207397	0.0679463	0.106852	0.0276815	0.0155455	0.0826271	0.158667	0.0246763	0.0905663	0.0771905	0.11245	0.00141878	0.0902895	0.0835598	0.0519652	0.0115159	0.0999906	0.0818114	0.70983	0.0185475	0.0373293	0.0232315	0.0258209	0.139235	0.0712816	0.0509417	0.125791	0.210396	0.0552493	0.195347	0.0159688	0.0894111	0.00244099	0.158728	0.0912264	0.231325	0.34952	0.302199	0.145191	0.393539	0.19045	0.0159039	0.0203758	0.18091	0.0129805	0.0138239	0.0468412	0.369798	0.71731	1.08104	1.83185	5	5.884188
2825000	-1297.068	-1341.293	44.2252	10	2.128894	0.000419158	0.0223766	0.110127	0.00323966	0.0137534	0.0015263	0.183875	0.0189467	0.211405	0.0202894	0.0524569	0.0612823	0.0825535	0.0350365	0.0242181	0.0805266	0.0496539	0.058638	0.0197735	0.0205218	0.159521	0.105035	0.0165853	0.0108616	0.186005	0.0229463	0.0244485	0.0747745	0.0432868	0.0186349	0.0967702	0.0360627	0.601316	0.0410348	0.199846	0.0255546	0.0237653	0.0826946	0.0766911	0.0322475	0.0756066	0.182992	0.19883	0.218349	0.104231	0.0664712	0.0359073	0.146236	0.152122	0.0197788	0.212306	0.019527	0.0848308	0.426457	0.173021	0.0199975	0.0333115	0.0783355	0.150669	0.0288907	0.0210168	0.30819	0.668056	1.0729	1.95085	5	5.39759
2826000	-1289.885	-1334.255	44.3697	10	2.103354	0.00628303	0.00868642	0.0610844	0.000395981	0.0510576	0.0334677	0.0415278	0.0099889	0.230886	0.0948307	0.00385446	0.0910134	0.0232409	0.0173513	0.0552921	0.0560995	0.0243385	0.00654273	0.0563507	0.0907565	0.14033	0.171373	0.00850295	0.0699398	0.0391127	0.0122233	0.154962	0.14969	0.0232885	0.083715	0.063868	0.0122598	0.410483	0.0298024	0.0742261	0.0250982	0.0189501	0.189924	0.0826697	0.0446568	0.220873	0.118091	0.00646716	0.0476387	0.193683	0.0493095	0.024906	0.182799	0.137035	0.156294	0.318064	0.0684927	0.113462	0.483905	0.0414134	0.00185337	0.0303907	0.155137	0.018818	0.0367985	0.0617278	0.305308	0.665573	1.07237	1.95675	5	5.235285
2827000	-1305.804	-1338.043	32.23879	10	1.751119	0.00233014	0.0345461	0.167081	0.00870963	0.057668	0.0206246	0.0114997	0.0769312	0.232127	0.0336226	0.00755971	0.219234	0.0476157	0.0540956	0.0246935	0.0287754	0.079667	0.0626398	0.0235056	0.064145	0.278007	0.0599325	0.0582021	0.169827	0.0914479	0.0991566	0.0924477	0.0382875	0.0222445	0.129851	0.102275	0.0839956	0.569742	0.141923	0.0405603	0.0803071	0.0986468	0.190716	0.234377	0.0415643	0.0982779	0.0466555	0.0398895	0.215073	0.0777766	0.0968403	0.0538763	0.100228	0.0705079	0.0296244	0.119746	0.0519511	0.192781	0.372472	0.0208621	0.0396812	0.034298	0.136231	0.082269	0.0403007	0.0019727	0.261641	0.625638	1.0623	2.05042	5	5.801895
2828000	-1281.075	-1326.977	45.9023	10	2.246347	0.00204234	0.0343158	0.0653385	0.00468311	0.0503125	0.0437885	0.0235079	0.0735031	0.238244	0.0293922	0.0286253	0.189823	0.0213279	0.00565886	0.044421	0.131689	0.0955107	0.092953	0.0188224	0.00176194	0.00956324	0.111079	0.035108	0.092915	0.131156	0.328647	0.0331865	0.0107484	0.0190985	0.0554166	0.0958261	0.0610434	0.497332	0.180044	0.00162676	0.107668	0.0183345	0.178316	0.0167627	0.0271525	0.157184	0.0796945	0.0185085	0.091201	0.00116355	0.109374	0.0891151	0.106904	0.151588	0.106653	0.160775	0.0959279	0.109219	0.418371	0.104317	0.0272644	0.0174273	0.125911	0.0194943	0.0117823	0.0030675	0.321009	0.67889	1.07509	1.92501	5	5.211686
2829000	-1284.624	-1326.972	42.34789	10	3.16158	0.00232083	0.0241822	0.0298544	0.0125728	0.0479715	0.0590241	0.0540384	0.0129289	0.235761	0.011838	0.0106549	0.0937536	0.0444627	0.015524	0.0268076	0.0642033	0.0960119	0.0306098	0.0136613	0.12114	0.0199725	0.109293	0.0346758	0.0806277	0.0742895	0.113621	0.0542883	0.0700891	0.0298283	0.00303647	0.0518144	0.0168608	0.277997	0.0414389	0.0504857	0.0680645	0.0213442	0.0467919	0.0837287	0.0020763	0.141636	0.108027	0.0143771	0.116891	0.0977017	0.0884847	0.0481838	0.111028	0.0602898	0.148273	0.264064	0.170176	0.133767	0.46656	0.182547	0.000965971	0.0233843	0.149316	0.0399144	0.0449738	0.0504558	0.401388	0.740099	1.08321	1.77531	5	4.718662
2830000	-1286.179	-1328.291	42.11181	10	4.498275	0.00240918	0.0182646	0.0476682	0.0044999	0.00465318	0.0120576	0.0260907	0.0713165	0.18778	0.0102925	0.0947117	0.0589348	0.00787594	0.00316794	0.0382513	0.0666084	0.0483641	0.02333	0.0661328	0.0555844	0.0357426	0.150561	0.00765701	0.00309993	0.0975885	0.186415	0.00621457	0.0620251	0.0204522	0.0443924	0.0817158	0.0474323	0.507326	0.0671431	0.0936554	0.104164	0.0342679	0.0385683	0.0695833	0.049518	0.117759	0.0596241	0.0256735	0.0574751	0.214904	0.0322919	0.0106258	0.238879	0.13795	0.0753421	0.250436	0.0925258	0.177746	0.586618	0.0620095	0.00182451	0.0586633	0.150369	0.0195328	0.0220371	0.0139397	0.479803	0.79085	1.08405	1.6453	5	4.961743
2831000	-1288.964	-1333.737	44.7726	10	1.662272	0.00428278	0.00483369	0.121939	0.00364681	0.0397917	0.0507524	0.0257252	0.0812989	0.219928	0.0344297	0.0130982	0.132879	0.0357489	0.036818	0.0192884	0.0871372	0.172998	0.00935414	0.0389478	0.0414037	0.115564	0.0267225	0.0764895	0.06184	0.0961403	0.0198688	0.0924491	0.0645898	0.00869948	0.139042	0.112698	0.0185088	0.301087	0.0497526	0.0202637	0.0822234	0.0455049	0.0140741	0.0899852	0.0245288	0.0625169	0.162626	0.133553	0.124216	0.139124	0.227862	0.0317439	0.144737	0.119079	0.0707346	0.124357	0.0716999	0.141242	0.433802	0.103119	0.0056875	0.00844935	0.215658	0.0232772	0.00640944	0.0429575	0.249337	0.613513	1.05868	2.07847	5	5.027186
2832000	-1296.779	-1334.533	37.75379	10	3.818572	0.0130908	0.0164361	0.0397131	0.00251488	0.0574488	0.060777	0.0900061	0.0857609	0.183123	0.0128728	0.017807	0.0352899	0.0154703	0.0207067	0.0212842	0.197317	0.00842604	0.0260632	0.0517639	0.0378866	0.18642	0.0405497	0.0568267	0.0817182	0.0348159	0.0684939	0.0098489	0.00934646	0.0601149	0.0647742	0.176954	0.0131046	0.57075	0.218297	0.0503837	0.0385266	0.0544306	0.13794	0.0998222	0.0449742	0.2003	0.102935	0.0548658	0.173971	0.0504922	0.0786704	0.0984803	0.32734	0.124913	0.0389768	0.244055	0.138688	0.0936283	0.508043	0.213022	0.0303482	0.00583375	0.149624	0.0191914	0.0165777	0.00573782	0.444109	0.768692	1.08438	1.70282	5	5.687543
2833000	-1289.106	-1331.643	42.53717	10	1.524401	0.0134947	0.0112085	0.0180353	0.00274592	0.0718723	0.0432072	0.02971	0.108189	0.224474	0.0517965	0.0395711	0.092979	0.0203286	0.0120234	0.0240883	0.0701142	0.062771	0.0605764	0.0130712	0.0380835	0.10772	0.0104341	0.0341905	0.109183	0.0633709	0.0129975	0.0624616	0.0811747	0.0908521	0.0294488	0.0536036	0.0746175	0.58952	0.00191225	0.025342	0.0303995	0.0238336	0.0457087	0.052254	0.0173545	0.160411	0.123373	0.055973	0.167966	0.00931245	0.0954624	0.0253112	0.175269	0.311338	0.13765	0.0863795	0.0439761	0.042578	0.417392	0.063578	0.0999018	0.0552339	0.114879	0.00701298	0.0982895	0.0181071	0.229067	0.592568	1.05182	2.12654	5	4.834115
2834000	-1299.203	-1339.294	40.09111	10	2.128597	0.000519888	0.0166291	0.0572871	0.0187303	0.045583	0.0513465	0.106197	0.105552	0.127531	0.042524	0.0256529	0.139928	0.0423872	0.0223878	0.0239999	0.142217	0.0396124	0.0739964	0.0138199	0.0982081	0.200273	0.116426	0.130561	0.0556121	0.0690668	0.0850299	0.0229244	0.136434	0.00870164	0.0778266	0.130672	0.100628	0.474038	0.0659102	0.0254329	0.0471726	0.0289351	0.0513414	0.00300807	0.236873	0.161878	0.0983741	0.0043713	0.0799017	0.183014	0.186228	0.0184839	0.00690674	0.121937	0.0332495	0.30381	0.243794	0.076094	0.523599	0.0997755	0.0540042	0.00602042	0.0134212	0.000789484	0.0110467	0.032767	0.308157	0.668027	1.0729	1.95092	5	5.520443
2835000	-1287.889	-1332.988	45.09945	10	2.378254	0.0135335	0.0123502	0.0548581	0.00327752	0.0776193	0.0594715	0.0595184	0.0253707	0.193383	0.0117853	0.00309782	0.238456	0.0171586	0.0346431	0.00975556	0.0750316	0.114309	0.0171911	0.0129325	0.00766838	0.121237	0.0992426	0.00340004	0.108634	0.110783	0.0380997	0.0627272	0.0253092	0.0487153	0.0185252	0.0662643	0.0804013	0.283379	0.104581	0.0154989	0.0236352	0.0453581	0.117348	0.0579665	0.116343	0.156122	0.112542	0.181963	0.0643708	0.138194	0.19154	0.0207998	0.164817	0.114642	0.0186159	0.199111	0.121417	0.0282573	0.314121	0.0272318	0.00127367	0.00417434	0.0326578	0.0207986	0.11736	0.0264541	0.334602	0.690024	1.0771	1.89827	5	4.645324
2836000	-1286.162	-1335.683	49.52153	10	1.411945	0.0016637	0.0343518	0.0677567	0.00956484	0.0417916	0.0337606	0.0784897	0.108972	0.19699	0.0273911	0.029424	0.0396703	0.0281173	0.0289236	0.0242141	0.047365	0.0455437	0.0160092	0.05355	0.0223655	0.102936	0.0543519	0.0350791	0.00332952	0.154868	0.0397487	0.132291	0.0486347	0.032468	0.0443168	0.0685081	0.0540514	0.413963	0.0746268	0.0571802	0.0843369	0.0681859	0.0154463	0.00237966	0.0212007	0.21987	0.105187	0.130652	0.15472	0.0128164	0.187985	0.164225	0.171778	0.0522582	0.147534	0.107163	0.188135	0.0440347	0.38548	0.0753699	0.0131836	0.0570649	0.00934186	0.0422157	0.12437	0.0337143	0.211394	0.573212	1.0448	2.17059	5	4.870916
2837000	-1294.926	-1334.475	39.54896	10	1.796396	0.0237622	0.00328465	0.0746134	0.00221276	0.0434036	0.0577252	0.0190409	0.047245	0.167775	0.00237866	0.014691	0.193702	0.0206134	0.0373103	0.077785	0.0865915	0.0459441	0.0113369	0.000202698	0.0557847	0.120074	0.0918775	0.067844	0.0597042	0.0884556	0.00581756	0.0163647	0.00891358	0.0185166	0.023851	0.210106	0.0381459	0.405195	0.0999846	0.11835	0.0129235	0.0406142	0.0091798	0.0246226	0.0361113	0.213124	0.0898304	0.0860691	0.260917	0.047891	0.187523	0.120864	0.0952882	0.227213	0.0368437	0.186485	0.282992	0.0973508	0.358546	0.0743465	0.131698	0.000416542	0.00143121	0.0842577	0.075121	0.0198494	0.267697	0.631455	1.06395	2.0369	5	5.160113
2838000	-1298.267	-1335.476	37.20943	10	3.09753	0.00331367	0.000380318	0.0657791	0.00776468	0.0492833	0.0519752	0.0271859	0.0230452	0.210185	0.0135687	0.0720472	0.0429342	0.0123486	0.0304296	0.0139717	0.0680295	0.0124676	0.0204356	0.019378	0.0116369	0.133746	0.101886	0.097847	0.0103219	0.182245	0.0430249	0.0367951	0.0715842	0.00684632	0.023746	0.110378	0.0893567	0.492616	0.0333479	0.0318171	0.0363439	0.0258339	0.00251647	0.282843	0.000234306	0.188678	0.137999	0.247551	0.0473895	0.0520556	0.0476566	0.147754	0.226935	0.110076	0.218717	0.0825729	0.14744	0.0645524	0.446353	0.12732	0.0326265	0.0456732	0.0228035	0.059274	0.00331628	0.031923	0.396669	0.736789	1.08296	1.78359	5	5.058156
2839000	-1280.752	-1324.52	43.76804	10	2.73935	0.0161508	0.0154879	0.0326316	0.00235699	0.0436823	0.0209266	0.0193993	0.0471822	0.14271	0.0348585	0.0129247	0.0805294	0.0299417	0.037268	0.0327202	0.0815918	0.0353809	0.0348001	0.000821771	0.0418229	0.200146	0.0488242	0.0179188	0.0390943	0.187439	0.00784562	0.0815434	0.0426389	0.00538426	0.0788902	0.108962	0.126251	0.341718	0.0920884	0.0285449	0.0723552	0.129176	0.144265	0.0162033	0.0578508	0.199166	0.2235	0.0537153	0.153959	0.0555216	0.264504	0.051605	0.220884	0.149143	0.0716692	0.0553966	0.14392	0.0921471	0.450188	0.0357696	0.00928249	0.0268202	0.00153131	0.0156978	0.164388	0.0540351	0.368035	0.715993	1.08089	1.83509	5	5.083171
2840000	-1307.106	-1343.183	36.07632	10	1.711237	0.00758651	0.00586816	0.0813536	0.00398187	0.0700207	0.103765	0.15102	0.0297469	0.214016	0.0170381	0.051962	0.100096	0.0291853	0.0383685	0.00882891	0.113284	0.0320678	0.061582	0.0597128	0.0356905	0.185136	0.114035	0.149518	0.0433651	0.121273	0.0914149	0.0558052	0.0425944	0.0516007	0.0401772	0.1147	0.0817212	0.456513	0.0768104	0.0579492	0.0422857	0.196849	0.206717	0.0194215	0.00568669	0.138057	0.112274	0.110569	0.0561543	0.082646	0.0628293	0.0239881	0.281191	0.224827	0.193923	0.0577945	0.355777	0.108845	0.326856	0.118675	0.0627224	0.0644655	0.0185844	0.00696748	0.00889269	0.0260611	0.256188	0.620316	1.06075	2.06275	5	5.810847
2841000	-1278.588	-1326.503	47.9154	10	1.979942	0.0173126	0.00157849	0.0600597	0.0217327	0.0624285	0.022444	0.00513916	0.0401012	0.157453	0.0314431	0.00169373	0.111651	0.0254256	0.0290281	0.0341733	0.0905726	0.0958821	0.0330926	0.0425186	0.0381226	0.18518	0.0913635	0.0328225	0.0189259	0.0801522	0.0690229	0.0451315	0.06794	0.0455932	0.0281509	0.130796	0.0678627	0.423453	0.0235122	0.00896469	0.0650227	0.150963	0.0274837	0.132216	0.0485483	0.150215	0.15373	0.0887166	0.182671	0.0252047	0.145177	0.037945	0.0872746	0.0843949	0.222555	0.0667866	0.208049	0.0778381	0.241648	0.0436642	0.0159607	0.0176456	0.00562809	0.0475156	0.0301147	0.02191	0.290869	0.652864	1.06948	1.98679	5	4.619603
2842000	-1294.769	-1325.925	31.15524	10	2.236006	0.00334045	0.0194647	0.143999	0.00320583	0.105112	0.00859135	0.00248483	0.0853461	0.173332	0.00226838	0.0184313	0.0628115	0.0411062	0.020891	0.0422981	0.183078	0.0960787	0.0393228	0.0344768	0.106874	0.278294	0.0192248	0.0265172	0.0587598	0.163415	0.0198258	0.0148874	0.090878	0.05943	0.0450761	0.0656409	0.0796127	0.595574	0.00628184	0.0429754	0.17163	0.0178799	0.0439489	0.0793629	0.212389	0.186797	0.103412	0.128565	0.193367	0.0670169	0.00592461	0.00248482	0.112021	0.0678813	0.00733635	0.289995	0.239076	0.128478	0.693681	0.110564	0.181693	0.0143055	0.0483535	0.116894	0.0495726	0.0612788	0.319908	0.677972	1.07491	1.92721	5	6.092815
2843000	-1289.185	-1330.383	41.19804	10	1.683238	0.0162935	0.0101367	0.0362306	0.00415691	0.0598315	0.0750615	0.015087	0.0814451	0.190262	0.0302734	0.0189031	0.0581737	0.0385629	0.0361427	0.0212276	0.0288365	0.0897991	0.114434	0.0230572	0.032436	0.156122	0.0800428	0.00398005	0.104461	0.160657	0.0182335	0.0088664	0.0843789	0.000554732	0.0393599	0.108365	0.042799	0.415848	0.00157097	0.082444	0.086357	0.0345257	0.180606	0.0323726	0.0933546	0.134093	0.00962038	0.239358	0.103684	0.261668	0.0851558	0.124748	0.185212	0.0643132	0.0278513	0.0996394	0.204213	0.0747327	0.615641	0.022397	0.0233199	0.00476907	0.0643571	0.019432	0.017599	0.0173013	0.252292	0.616463	1.05959	2.07166	5	5.114356
2844000	-1290.183	-1333.059	42.87623	10	2.02002	0.0272649	0.013098	0.0427198	0.0121518	0.134537	0.0392557	0.00942605	0.0426652	0.152254	0.040568	0.0196746	0.121935	0.0115943	0.0315626	0.00454388	0.0253831	0.0188075	0.134837	0.0223199	0.00527791	0.149795	0.0521281	0.0187667	0.0994309	0.124055	0.00950578	0.140085	0.0109572	0.00691793	0.12527	0.0778508	0.0502259	0.369621	0.0543821	0.107825	0.128792	0.0381133	0.0836873	0.119107	0.171739	0.162657	0.113102	0.1898	0.282845	0.0796442	0.0599413	0.065181	0.133826	0.0932663	0.180967	0.126843	0.112486	0.0807316	0.444548	0.05427	0.0261582	0.0687275	0.000927093	0.0285624	0.0240533	0.0310909	0.295653	0.657126	1.07048	1.97674	5	5.207756
2845000	-1290.294	-1328.072	37.77817	10	3.312662	0.0243355	0.0101694	0.0462958	0.00312338	0.087906	0.0481488	0.00160551	0.0720697	0.161189	0.0378215	0.0081088	0.179669	0.0216628	0.0405523	0.0665749	0.0905432	0.0259683	0.00548149	0.0407523	0.0654506	0.142853	0.0537909	0.0233181	0.030311	0.213342	0.00704755	0.021675	0.0268583	0.0121266	0.0991568	0.0332692	0.0564742	0.341467	0.0604387	0.140188	0.0328702	0.0283322	0.0424782	0.144905	0.034007	0.0933471	0.075625	0.146515	0.352018	0.0186556	0.0155703	0.03572	0.281066	0.20596	0.212792	0.149692	0.152246	0.0990796	0.666432	0.17193	0.0433821	0.00944506	0.0614824	0.0319006	0.00923958	0.149742	0.412091	0.747491	1.08368	1.75674	5	5.564179
2846000	-1293.494	-1337.301	43.80761	10	2.892027	0.0163162	0.0252221	0.0709009	0.0059585	0.0255005	0.0134951	0.0377259	0.062767	0.236953	0.0648138	0.0223946	0.0564229	0.0346934	0.022642	0.106692	0.0586609	0.0796277	0.0101332	0.0410116	0.00241216	0.198672	0.149487	0.019226	0.0324527	0.0526973	0.0170591	0.0958118	0.0687258	0.0176238	0.112424	0.109997	0.00356519	0.265161	0.0367257	0.0393541	0.104423	0.00237903	0.00701079	0.0920564	0.0595047	0.154205	0.0852704	0.151377	0.128289	0.0360134	0.134372	0.0846742	0.145084	0.273892	0.0839029	0.0713091	0.0907561	0.0105681	0.40795	0.10852	0.0385933	0.0363756	0.0154176	0.040169	0.0576853	0.173004	0.380733	0.725369	1.08193	1.81197	5	4.806128
