Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
2232000	-332.9228	-409.7929	76.87017	10	2.074704	0.0230517	0.00747605	0.102488	0.32678	0.299181	0.0334289	0.0675342	0.0302194	0.044076	0.0459306	0.341883	0.0255674	0.0159121	0.183991	0.193828	0.00851423	0.0552861	0.500972	0.0956535	0.302441	0.0690168	0.231171	0.0479251	0.0835652	0.0665737	0.0122436	0.199752	0.297659	0.367733	0.302032	0.662729	1.07175	1.96349	5	4.079852
2233000	-329.3842	-402.3498	72.96565	10	4.218347	0.0157578	0.049064	0.272627	0.200188	0.0103352	0.0315199	0.0745258	0.0712829	0.124733	0.0399779	0.0836998	0.0697907	0.240774	0.0434801	0.116588	0.0631745	0.231725	0.441576	0.00242808	0.18504	0.0184422	0.116308	0.0676774	0.0967413	0.0812207	0.237274	0.412942	0.30311	0.233684	0.465969	0.782437	1.08431	1.66729	5	3.935688
2234000	-343.4641	-418.2751	74.81106	10	1.553623	0.0218855	0.00372867	0.051944	0.348569	0.0204209	0.0782766	0.176664	0.0244565	0.0783001	0.0475882	0.108778	0.198222	0.0491606	0.203293	0.0706932	0.108761	0.0430256	0.0414744	0.0733234	0.461185	0.00401792	0.0121786	0.104005	0.00256201	0.120538	0.466262	0.0413687	0.635467	0.393175	0.233488	0.597245	1.05342	2.11584	5	3.989323
2235000	-329.732	-420.0544	90.32239	10	0.2809043	0.00718489	0.0140306	0.0600123	0.0925934	0.11857	0.0246141	0.0288015	0.0550475	0.0634239	0.0773778	0.108383	0.0597783	0.0105221	0.0433055	0.0947303	0.0150606	0.0231155	0.0440491	0.149967	0.0339071	0.188985	0.0137715	0.0252655	0.0475382	0.5736	0.0307225	0.0440579	0.106739	0.136527	0.00387444	0.0897486	0.562296	3.34408	5	2.291681
2236000	-330.0518	-410.0333	79.98153	10	0.2261399	0.00805213	0.00649972	0.270568	0.369394	0.0262818	0.00424982	0.0705488	0.0352496	0.124939	0.0983056	0.126442	0.0422962	0.0368697	0.0615593	0.1302	0.0311464	0.0375783	0.182264	0.295689	0.100545	0.524112	0.0230575	0.0776623	0.00916261	0.328076	0.0646312	0.118641	0.23135	0.502054	0.00117968	0.050085	0.448399	3.50034	5	3.937424
2237000	-336.8872	-413.8047	76.91741	10	2.962648	0.0383724	0.0194986	0.131162	0.137178	0.239361	0.00141854	0.0925665	0.0185906	0.0690793	0.108833	0.214055	0.158209	0.0616512	0.2303	0.132981	0.0378269	0.0889278	0.0243512	0.270467	0.0366801	0.320059	0.211478	0.134123	0.0249954	0.0771133	0.140663	0.261233	0.0799507	0.426271	0.386351	0.729439	1.08233	1.80188	5	3.787396
2238000	-340.676	-410.0775	69.40149	10	1.480954	1.34045e-05	0.0175153	0.231657	0.0278693	0.295904	0.099391	0.0916915	0.0922037	0.0456823	0.158325	0.0696526	0.117411	0.0987816	0.224307	0.206544	0.00224119	0.0740904	0.28668	0.0456705	0.490864	0.117194	0.112033	0.0033435	0.333176	0.278787	0.229413	0.0406337	0.0434338	0.180557	0.222365	0.585355	1.04928	2.143	5	4.015067
2239000	-330.1791	-410.9384	80.75934	10	0.7515643	0.0123069	0.0261436	0.345153	0.323783	0.0107744	0.0927597	0.106034	0.0197273	0.124396	0.246159	0.0136915	0.135492	0.203328	0.048713	0.105965	0.0138175	0.203937	0.00990009	0.121945	0.428133	0.182913	0.0267406	0.0722131	0.135165	0.0964886	0.012814	0.244105	0.136686	0.0821529	0.0852192	0.386877	0.942574	2.58533	5	3.581437
2240000	-340.2105	-416.5482	76.33771	10	0.550461	0.00408322	0.0139443	0.125315	0.176569	0.00953307	0.0221788	0.0373115	0.0435203	0.0830049	0.0418612	0.130865	0.101662	0.137297	0.0432036	0.141443	0.0762803	0.193516	0.140247	0.145951	0.000324225	0.0626203	0.0184127	0.240791	0.242342	0.208237	0.0529648	0.367991	0.0381543	0.243068	0.0430797	0.283588	0.853776	2.81956	5	3.142692
2241000	-340.9791	-411.8871	70.90802	10	2.88777	0.00896597	0.0185072	0.104211	0.0939791	0.189622	0.100292	0.181307	0.0777604	0.134387	0.193348	0.1259	0.00696421	0.0268634	0.223401	0.185985	0.0300955	0.196314	0.154581	0.351015	0.0737592	0.347352	0.0190059	0.0171372	0.270832	0.0817057	0.634029	0.167506	0.0423084	0.0731357	0.380389	0.725118	1.0819	1.81259	5	4.130271
2242000	-339.5984	-421.8365	82.23802	10	0.6122667	0.019502	0.0023527	0.200393	0.109166	0.0940656	0.100352	0.0267639	0.00750164	0.0142984	0.0333602	0.147431	0.0592795	0.262396	0.0618966	0.055698	0.0168958	0.268856	0.0587454	0.0110924	0.025701	0.217118	0.222888	0.59065	0.450666	0.111511	0.026111	0.0962637	0.00794942	0.140676	0.0556475	0.319022	0.88745	2.73788	5	3.439578
2243000	-348.6268	-418.4007	69.77383	10	1.487653	0.230269	0.0102172	0.292592	0.12354	0.0765956	0.03388	0.0888793	0.0141311	0.125011	0.016471	0.105725	0.146716	0.194351	0.314755	0.109635	0.0279585	0.336299	0.421639	0.150648	0.0856911	0.0160534	0.046875	0.13692	0.468223	0.103938	0.332599	0.120366	0.12534	0.0177745	0.223409	0.586488	1.04969	2.14041	5	4.273092
2244000	-332.2103	-416.6555	84.44519	10	0.406098	0.000906152	0.000208391	0.0625419	0.00998402	0.0261208	0.0194578	0.105828	0.00390979	0.137496	0.0193978	0.157041	0.0768283	0.0153968	0.159461	0.116063	0.0302925	0.092203	0.233922	0.529794	0.146877	0.0530214	0.242496	0.136345	0.0710526	0.0602959	0.0961079	0.000308141	0.0546439	0.0639927	0.0176039	0.186297	0.737796	3.0583	5	2.721993
2245000	-337.0236	-416.5102	79.4866	10	3.226025	0.00872351	0.0196259	0.0874012	0.13993	0.0973735	0.0927018	0.0549333	0.00538111	0.0546565	0.0611729	0.236532	0.0749772	0.0851928	0.139894	0.202712	0.0809036	0.0451287	0.0827422	0.173525	0.289533	0.0474116	0.288736	0.0825228	0.14229	0.0500168	0.119754	0.0350678	0.107537	0.261762	0.406025	0.743321	1.08343	1.76723	5	3.168138
2246000	-327.7249	-410.5757	82.85085	10	1.614262	0.0232592	0.00021958	0.124398	0.247705	0.121133	0.0688075	0.109973	0.0116207	0.0773495	0.0386774	0.152401	0.105835	0.0637093	0.064169	0.0499586	0.01325	0.00884256	0.367555	0.130888	0.130126	0.0304036	0.0505104	0.00519948	0.190164	0.100347	0.134465	0.00237138	0.217627	0.775436	0.242446	0.606533	1.05648	2.09454	5	3.416401
2247000	-328.3853	-410.2529	81.86758	10	0.3619133	0.0162175	0.00539694	0.220511	0.280865	0.0493668	0.01799	0.035646	0.015059	0.0847929	0.124199	0.219976	0.109014	0.0608131	0.0925406	0.0918581	0.00580878	0.290212	0.0465814	0.0274669	0.198645	0.208604	0.105299	0.0400412	0.0089246	0.190366	0.0781288	0.115123	0.00374948	0.039054	0.0116249	0.152789	0.686544	3.14904	5	2.782251
2248000	-335.9686	-411.2873	75.31875	10	4.629954	0.00304369	0.000951828	0.170316	0.368936	0.0605536	0.070468	0.123237	0.046512	0.0217263	0.0211774	0.074731	0.0781803	0.191811	0.134654	0.0509024	0.120677	0.0567392	0.341744	0.169398	0.287366	0.287756	0.205336	0.304214	0.041119	0.000979503	0.156635	0.276806	0.109566	0.0162303	0.485943	0.794517	1.08388	1.63566	5	3.791768
2249000	-355.747	-411.7389	55.99184	10	7.341107	0.00673975	0.0440276	0.15678	0.340272	0.17784	0.00655565	0.0144971	0.02634	0.053142	0.076169	0.0851844	0.161089	0.159521	0.0868445	0.100993	0.00232282	0.0316209	0.423247	0.486272	0.139356	0.371891	0.0490283	0.214294	0.244287	0.0456425	0.019062	0.205185	0.00212708	0.261302	0.577431	0.844698	1.07816	1.49971	5	3.991633
2250000	-332.3726	-401.5609	69.18834	10	1.522691	0.00395234	0.00620359	0.316855	0.18086	0.299962	0.0643641	0.0543013	0.0407615	0.0473814	0.067018	0.0471833	0.0670429	0.46153	0.0106086	0.0578665	0.00566179	0.266256	0.222582	0.0509671	0.110059	0.121308	0.0632256	0.452067	0.0436852	0.114127	0.0520942	0.324193	0.012035	0.362853	0.228807	0.59229	1.05173	2.12718	5	3.927005
2251000	-344.6093	-418.1543	73.54498	10	1.857627	0.0281573	0.00475732	0.0933385	0.254898	0.205423	0.0108029	0.0560609	0.0952546	0.0345453	0.334896	0.0402698	0.162735	0.428538	0.0965243	0.0394019	0.0197661	0.330095	0.0992096	0.286532	0.0653116	0.354349	0.271978	0.150645	0.240224	0.223514	0.0117683	0.0868385	0.0457864	0.143449	0.275666	0.638967	1.06598	2.01939	5	4.215071
2252000	-320.4172	-407.6718	87.25468	10	1.061371	0.000352989	0.00176514	0.147258	0.265391	0.0990402	0.0410902	0.192243	0.020868	0.151373	0.0489494	0.0158482	0.0714711	0.272827	0.00849328	0.0185273	0.0316554	0.154377	0.0561389	0.242678	0.113348	0.321915	0.249129	0.104085	0.170969	0.0740901	0.0149302	0.153273	0.0204637	0.0803756	0.149034	0.494452	1.00947	2.34705	5	3.142928
2253000	-345.0619	-418.892	73.83007	10	1.382839	0.0115574	0.000302728	0.0922572	0.0960378	0.0835271	0.00230577	0.0673237	0.0654038	0.0420975	0.0155591	0.022098	0.097578	0.187591	0.156191	0.0553011	0.0193223	0.429515	0.116558	0.47946	0.00316172	0.0244317	0.268482	0.148446	0.0802829	0.0420601	0.204161	0.0356977	0.271782	0.207915	0.206643	0.567818	1.04273	2.18281	5	3.326406
2254000	-329.112	-411.5191	82.40707	10	0.7429897	0.00135515	0.00314837	0.253481	0.260138	0.211325	0.0155019	0.0370965	0.033851	0.0225873	0.0479668	0.0195523	0.104106	0.309187	0.0366156	0.20642	0.0337435	0.163103	0.0784648	0.179778	0.0556102	0.0316723	0.222406	0.217434	0.0499857	0.0505619	0.0403414	0.111079	0.191854	0.0835845	0.0833844	0.383127	0.939814	2.59367	5	3.071949
2255000	-328.0082	-406.8366	78.82837	10	1.813753	0.00358744	0.0136874	0.16197	0.129117	0.12355	0.0142655	0.197325	0.0119817	0.128119	0.0858584	0.0935391	0.0530836	0.166395	0.260746	0.0936562	0.0295186	0.513156	0.229698	0.0088656	0.112995	0.0401608	0.0277555	0.208343	0.209687	0.0988983	0.296126	0.038847	0.0759704	0.00573992	0.269981	0.633625	1.06455	2.03185	5	3.432642
2256000	-316.0998	-415.7358	99.63603	10	0.07238555	0.00382468	0.00616705	0.0900646	0.124844	0.231978	0.00364409	0.112079	0.000467321	0.0231894	0.0105996	0.00294718	0.0370394	0.137605	0.166469	0.0394547	0.00326548	0.0252734	0.0259997	0.0589355	0.0847734	0.0240416	0.0851447	0.0058066	0.0180309	0.0690377	0.105991	0.0162471	0.0953753	0.00393131	2.67022e-09	7.69616e-05	0.031358	3.96856	5	1.612227
2257000	-338.8755	-417.6604	78.78482	10	1.761072	0.101586	0.0169636	0.262634	0.284919	0.11234	0.056085	0.0963151	0.00126455	0.0687139	0.111957	0.0912059	0.134106	0.0604044	0.0204935	0.185379	0.00184603	0.0328675	0.0234723	0.383025	0.198428	0.493721	0.0418494	0.080575	0.047462	0.254863	0.0517402	0.429386	0.114023	0.201374	0.262984	0.626937	1.06268	2.0474	5	3.959
2258000	-331.863	-415.0162	83.15314	10	0.1054878	0.00161611	0.00938896	0.0612452	0.357259	0.0344537	0.02958	0.0167536	0.0024625	0.059452	0.0773673	0.00319349	0.0568883	0.0718785	0.178705	0.0609135	0.0314644	0.0125843	0.137465	0.1077	0.0964739	0.0330588	0.0398854	0.00845494	0.026958	0.218273	0.246697	0.00892429	0.109641	0.0238917	1.08204e-06	0.00154469	0.108805	3.88965	5	2.122628
2259000	-329.7506	-411.8793	82.12866	10	1.04596	0.0328422	0.030593	0.187353	0.256623	0.101242	0.03101	0.157651	0.0283327	0.0821421	0.112062	0.182951	0.0134045	0.000919189	0.146584	0.188123	0.11295	0.120082	0.057782	0.22506	0.0802475	0.136183	0.0129912	0.290641	0.209012	0.347818	0.24637	0.0560158	0.057776	0.104218	0.146032	0.490143	1.00722	2.35661	5	3.608979
2260000	-338.2512	-413.7322	75.48103	10	3.02134	0.0118701	0.0205132	0.311865	0.121816	0.108088	0.134126	0.336082	0.0374142	0.0838752	0.095916	0.142	0.0164678	0.140243	0.0649918	0.102069	0.158804	0.126611	0.126636	0.0621412	0.0707003	0.132367	0.253497	0.104472	0.067067	0.479837	0.191066	0.0917786	0.177413	0.34513	0.390906	0.732703	1.08262	1.79377	5	4.114856
2261000	-324.2962	-406.1376	81.84142	10	0.3630745	0.00437025	0.00152288	0.182347	0.0781178	0.0684694	0.028806	0.0975281	0.02303	0.0870213	0.0433494	0.0921875	0.1475	0.111214	0.258238	0.100075	0.00476809	0.146264	0.026342	0.129739	0.0738313	0.178941	0.0433751	0.160866	0.387849	0.00765969	0.29765	0.152034	0.015841	0.100146	0.0117675	0.153685	0.688019	3.14653	5	3.049084
2262000	-327.3843	-405.4546	78.0703	10	3.086025	0.000518443	0.00248374	0.153358	0.41248	0.0482568	0.0530599	0.306311	0.0236123	0.106928	0.0580305	0.0154931	0.143561	0.091635	0.0911469	0.290806	0.0399302	0.129531	0.0172897	0.218866	0.10979	0.102274	0.0421698	0.0417706	0.103132	0.0254106	0.0896169	0.410259	0.26966	0.410691	0.395809	0.736182	1.08291	1.7851	5	3.80807
2263000	-339.9089	-407.5982	67.68922	10	0.6129175	0.0016539	0.00577911	0.155913	0.0880941	0.146795	0.0231139	0.130441	0.00769919	0.0374702	0.0968283	0.0578253	0.0181079	0.078627	0.282058	0.0898839	0.0101992	0.287961	0.00390249	0.051935	0.153908	0.454755	0.0444251	0.0900552	0.744411	0.0612175	0.150446	0.0592299	0.130832	0.130251	0.0557828	0.319377	0.887769	2.73707	5	3.593818
2264000	-329.5665	-413.5358	83.96931	10	0.5525853	0.021955	0.000301555	0.157402	0.160389	0.0394506	0.0354393	0.0237932	0.0411954	0.0914401	0.0514159	0.0525653	0.113912	0.0687626	0.131429	0.140066	0.0117599	0.141946	0.0501563	0.122017	0.239893	0.0558941	0.173175	0.164543	0.369577	0.0648699	0.360058	0.00409384	0.218317	0.0698666	0.0435008	0.284866	0.855057	2.81658	5	3.175685
2265000	-326.1291	-406.9387	80.8096	10	0.4960663	0.0151885	0.00727425	0.101032	0.130421	0.00668786	0.0369037	0.274577	0.00262024	0.0448965	0.0136238	0.200249	0.00369791	0.172683	0.143739	0.108866	0.0143585	0.0697671	0.00451086	0.0871801	0.142444	0.035099	0.121358	0.0110011	0.0664205	0.190634	0.286919	0.0495079	0.163237	0.0778068	0.032661	0.24934	0.817385	2.90061	5	2.582704
2266000	-337.036	-413.3676	76.33165	10	1.340681	0.00122552	0.0168265	0.212905	0.187348	0.130537	0.0214863	0.109668	0.0180623	0.0303816	0.00412324	0.124422	0.00433492	0.104135	0.06575	0.11297	0.00823165	0.0130738	0.131605	0.160902	0.42729	0.537187	0.0286631	0.0526725	0.018653	0.327019	0.126564	0.102634	0.118055	0.100287	0.199629	0.559695	1.03951	2.20116	5	3.297012
2267000	-301.4226	-408.116	106.6934	10	0.05986617	0.000435781	0.000203524	0.137607	0.184111	0.0626558	0.0209679	0.0483775	0.0169	0.00405462	0.067689	0.0161795	0.0217683	0.0632306	0.0293813	0.0821616	0.00715618	0.0686486	0.0221509	0.0443931	0.327965	0.0067514	0.076914	0.0197349	0.0342283	0.117487	0.0890698	0.0261121	0.0767011	0.0175585	4.87626e-11	1.04111e-05	0.0136677	3.98632	5	1.690595
2268000	-341.945	-418.1904	76.24536	10	0.7207546	0.00142784	0.0553494	0.13054	0.172217	0.0201005	0.121069	0.116898	0.0174686	0.0638554	0.0289634	0.155302	0.113708	0.00224367	0.0645993	0.113561	0.00108222	0.234128	0.253359	0.00215201	0.451251	0.0543011	0.0768636	0.0901226	0.0314706	0.0574121	0.344482	0.23183	0.228063	0.159919	0.0786258	0.37316	0.932323	2.61589	5	3.39374
2269000	-337.8264	-423.4035	85.57711	10	0.2834575	0.0266445	0.00163839	0.101532	0.134325	0.0581102	0.0325131	0.0212426	0.0177944	0.0857231	0.0647152	0.0752551	0.156674	0.0657329	0.0497068	0.0563245	0.0067451	0.0918228	0.0172155	0.15507	0.301863	0.0387754	0.231869	0.152266	0.510213	0.0837392	0.0115283	0.1274	0.0367394	0.0322153	0.00404957	0.0917048	0.566947	3.3373	5	2.745395
2270000	-334.5877	-407.0698	72.48207	10	1.703311	0.00801097	0.000255286	0.240509	0.373124	0.13114	0.0273092	0.115835	0.000924589	0.142804	0.0412233	0.210018	0.10565	0.0379866	0.382632	0.0682376	0.0044167	0.0114921	0.404962	0.19397	0.0427974	0.248449	0.163704	0.12684	0.332971	0.161622	0.0352756	0.0686303	0.128483	0.207228	0.255091	0.619236	1.06042	2.06525	5	4.0165
2271000	-330.8773	-414.2998	83.42259	10	1.338006	0.010329	0.0114739	0.160218	0.228844	0.148346	0.0333455	0.0533127	0.0541116	0.104183	0.109946	0.133565	0.0738218	0.125152	0.0231163	0.161989	0.0614549	0.0203478	0.388176	0.156364	0.0187555	0.263117	0.149046	0.0171491	0.149302	0.00360078	0.318713	0.163958	0.139216	0.0431024	0.199179	0.559167	1.0393	2.20235	5	3.324057
2272000	-338.1332	-410.1137	71.98046	10	0.8578896	0.00595587	0.0182124	0.17758	0.36427	0.115045	0.0382995	0.146947	0.00686595	0.0787227	0.0455782	0.0364639	0.0317875	0.273199	0.001732	0.213737	0.0197286	0.157147	0.236483	0.210132	0.0230199	0.0663033	0.221455	0.133694	0.0346032	0.0759159	0.316075	0.166503	0.046375	0.356716	0.107804	0.429437	0.971789	2.49097	5	3.618547
2273000	-321.3258	-409.8364	88.51064	10	0.6231901	0.00348478	0.0109083	0.0976692	0.170965	0.082932	0.0254148	0.131477	0.000961189	0.11018	0.00884405	0.0271805	0.0626842	0.0900063	0.0156148	0.164405	0.0240652	0.393008	0.570348	0.0876783	0.191232	0.0776553	0.103326	0.0421933	0.0133915	0.139523	0.0504058	0.042318	0.0667185	0.129927	0.0579235	0.324919	0.892704	2.72445	5	2.934516
2274000	-345.212	-403.0888	57.87687	10	5.561523	0.00990166	0.00834273	0.110571	0.159561	0.00188219	0.0737912	0.205976	0.0179857	0.105015	0.0148265	0.0908607	0.0455868	0.539374	0.0303034	0.25295	0.00997895	0.399064	0.185701	0.190132	0.163775	0.2597	0.192612	0.0404706	0.561517	0.260744	0.248815	0.162707	0.202764	0.0408073	0.52385	0.816281	1.08221	1.57766	5	4.585718
2275000	-337.5084	-417.4345	79.92608	10	3.322376	0.00580397	0.0305908	0.13463	0.326742	0.134869	0.127374	0.158233	0.0356503	0.1302	0.0108562	0.0165385	0.0132112	0.129091	0.0313806	0.11665	0.0122863	0.120333	0.240734	0.244374	0.156434	0.116824	0.194278	0.0686364	0.283751	0.0419965	0.0833075	0.136061	0.228677	0.124745	0.41276	0.747948	1.0837	1.75559	5	3.454258
2276000	-343.1275	-423.3492	80.22171	10	0.2979079	0.00374955	0.0121588	0.0253546	0.0828505	0.167331	0.0279185	0.0633978	0.0609795	0.0696738	0.114144	0.312588	0.0229124	0.0175593	0.421199	0.074298	0.0438345	0.0733642	0.0475344	0.00448523	0.423552	0.130664	0.00441641	0.0541872	0.0994933	0.18379	0.198048	0.189375	0.198435	0.283826	0.00512713	0.102869	0.592273	3.29973	5	3.411121
2277000	-328.4424	-407.4891	79.04668	10	1.463967	0.0112615	0.0011663	0.054157	0.369197	0.256311	0.0361448	0.0896154	0.0285977	0.0735702	0.00843682	0.288185	0.0459163	0.0503295	0.0941272	0.154273	0.0374668	0.277865	0.0741807	0.093913	0.725359	0.0638779	0.361695	0.0883165	0.283252	0.00786225	0.13882	0.0165714	0.326636	0.1059	0.219702	0.582447	1.04823	2.14962	5	4.163004
2278000	-330.1561	-412.2022	82.04609	10	1.486517	0.0606649	0.0020488	0.180899	0.709955	0.180834	0.00643983	0.0243647	0.0108971	0.0761252	0.0370966	0.132991	0.0783797	0.155662	0.0431866	0.0876611	0.0769725	0.0320291	0.169858	0.102864	0.476462	0.204793	0.0578161	0.0329132	0.0267275	0.0633164	0.69868	0.0941845	0.0389798	0.326042	0.223232	0.586297	1.04962	2.14085	5	4.188843
2279000	-363.262	-407.6051	44.3431	2	0.340535	0.0263044	0.0124057	0.180216	0.164446	0.142552	0.0464216	0.0966342	0.0042983	0.0501922	0.0868734	0.0317825	0.00537979	0.1702	0.207591	0.0504461	0.0338893	0.0765608	0.473388	0.00269145	0.464696	0.0278762	0.0532815	0.268538	0.0277985	0.0316823	0.572989	0.357426	0.00513662	0.218537	0.00915131	0.13618	0.658	3.19667	4	3.890233
2280000	-361.8797	-413.9099	52.03027	2	0.7985194	0.0306864	0.011888	0.139286	0.023389	0.06252	0.0294524	0.0357683	0.016605	0.028619	0.27491	0.0902025	0.0225163	0.169188	0.406841	0.105421	0.0395794	0.0380253	0.0890994	0.107097	0.347705	0.229367	0.0630021	0.104225	0.0622907	0.0912366	0.273736	0.0348452	0.0423992	0.031459	0.0952436	0.406537	0.956544	2.54168	4	3.001361
2281000	-359.103	-418.3065	59.20349	2	0.3826079	0.012244	0.0348617	0.186725	0.0437066	0.0373539	0.0397779	0.0332239	0.0291681	0.0288137	0.04313	0.119046	0.133609	0.0332714	0.0824646	0.209379	0.0636563	0.0886019	0.303264	0.0521418	0.0425199	0.102403	0.0425537	0.0824207	0.0785021	0.419426	0.0603925	0.106728	0.0725866	0.0282565	0.0142873	0.168649	0.711753	3.10531	4	2.610228
2282000	-365.5601	-411.747	46.18695	2	3.396646	0.0231506	0.0165191	0.13206	0.0662089	0.0978305	0.0524123	0.0707251	0.0215538	0.100442	0.0206248	0.154297	0.0604259	0.0632696	0.206461	0.0600406	0.00943591	0.215621	0.102529	0.173882	0.104988	0.146936	0.254414	0.284599	0.00805554	0.411996	0.289353	0.0371088	0.110205	0.233274	0.417796	0.751366	1.08388	1.74696	4	3.528418
2283000	-360.44	-407.5556	47.11554	2	1.443164	0.000132914	0.0241413	0.174958	0.180842	0.0852888	0.0105792	0.0314757	0.0177235	0.0821506	0.102694	0.150029	0.0980272	0.0281346	0.100759	0.0722612	0.0865833	0.257237	0.0363285	0.219604	0.0741428	0.378138	0.0185945	0.151721	0.0201725	0.306371	0.0988856	0.00955386	0.0460184	0.0850561	0.216408	0.578814	1.0469	2.15788	4	2.947604
2284000	-361.5615	-416.4804	54.91888	2	0.146944	0.0198077	0.00270123	0.0290683	0.167257	0.0918227	0.0666251	0.0744863	0.0634561	0.0691296	0.134741	0.009351	0.0856262	0.1304	0.0300252	0.0516477	0.015363	0.00690318	0.150049	0.472083	0.0128699	0.370791	6.22856e-05	0.046989	0.0902169	0.175122	0.294084	0.0486859	0.0627698	0.00949559	4.38171e-05	0.00978288	0.232589	3.75758	4	2.781631
2285000	-328.9257	-409.8302	80.90444	10	0.7623198	0.00616943	0.014077	0.181175	0.0189699	0.0456757	0.084276	0.0127478	0.0126764	0.0581349	0.0408351	0.24968	0.0171808	0.121827	0.362476	0.0625808	0.0148011	0.0481541	0.436619	0.0334662	0.00424327	0.0464263	0.0544533	0.179404	0.0305416	0.344772	0.167952	0.186897	0.598691	0.288731	0.0875195	0.391509	0.945941	2.57503	5	3.723634
2286000	-326.9005	-413.7548	86.85431	10	2.296916	0.0189252	0.000405051	0.0821903	0.171464	0.0686976	0.0761783	0.0413773	0.0356021	0.0281146	0.147823	0.273629	0.00085345	0.0574304	0.26116	0.255284	0.00880794	0.0941831	0.355616	0.0881151	0.083627	0.0929418	0.198742	0.237606	0.105889	0.131056	0.0647916	0.0293945	0.428772	0.0763346	0.326316	0.683279	1.07591	1.91449	5	3.51501
2287000	-322.7266	-414.7824	92.0558	10	0.09901084	0.0010969	0.00899904	0.0498354	0.0678149	0.0312413	0.019018	0.0774336	0.0185297	0.0460299	0.0116163	0.0487096	0.0402085	0.0826444	0.0445613	0.0851778	0.0424314	0.0253216	0.015427	0.135294	0.169778	0.0551939	0.0040685	0.116051	0.0719408	0.251499	0.278091	0.0721064	0.0529862	0.0658192	4.58495e-07	0.00100613	0.0911087	3.90788	5	1.988923
2288000	-336.6325	-398.7818	62.14932	10	6.572898	0.0144921	0.00979897	0.392267	0.24987	0.158376	0.0256295	0.103305	0.0119015	0.0941615	0.102603	0.0508888	0.313434	0.171311	0.135851	0.142921	0.00673181	0.0794211	0.372286	0.112301	0.025923	0.159306	0.0760765	0.0606865	0.0878525	0.0316843	0.564394	0.0281633	0.448886	0.172793	0.556664	0.833991	1.07995	1.5294	5	4.203315
2289000	-336.0708	-418.0108	81.94008	10	1.087658	0.000798997	0.00259925	0.119325	0.228785	0.212445	0.0538867	0.0789954	0.0596474	0.0635676	0.0947919	0.29911	0.0487131	0.0681504	0.108832	0.00104964	0.00880511	0.0610556	0.124428	0.0401062	0.00263212	0.228282	0.294134	0.113851	0.287635	0.155754	0.00856439	0.05628	0.0417392	0.217265	0.154105	0.501602	1.01313	2.33116	5	3.08123
2290000	-334.5665	-416.3995	81.83297	10	1.78786	0.0225999	0.00548048	0.172002	0.211233	0.322342	0.0631584	0.0241194	0.033215	0.0760531	0.0430381	0.278604	0.0287	0.0752081	0.210138	0.39328	0.0415029	0.148644	0.172632	0.0134255	0.175696	0.0969815	0.0185712	0.0304154	0.39713	0.297166	0.013807	0.0650447	0.054012	0.249094	0.266566	0.630376	1.06365	2.03941	5	3.733293
2291000	-335.6087	-406.3523	70.74358	10	2.831025	0.0125537	0.0476107	0.258276	0.319378	0.0703704	0.0455041	0.310194	0.0185496	0.183024	0.118719	0.0161149	0.0805069	0.169848	0.0456579	0.121112	0.0839529	0.265479	0.136883	0.00234155	0.0939192	0.304262	0.0840424	0.140577	0.0814714	0.101283	0.182504	0.443668	0.0829128	0.0721428	0.375752	0.721721	1.08154	1.82098	5	3.892858
2292000	-311.2172	-407.2238	96.00664	10	0.06173827	0.00050147	0.00230017	0.0919478	0.150506	0.0425072	0.00951131	0.0158826	0.0147787	0.0189853	0.064925	0.0436191	0.0283776	0.0594931	0.0452784	0.0312695	0.0469257	0.0897283	0.0145917	0.0562132	0.11674	0.236945	0.0114598	0.0327612	0.015437	0.0105046	0.169763	0.0825619	0.0616313	0.107816	9.83794e-11	1.47856e-05	0.0158099	3.98418	5	1.672962
2293000	-336.2715	-416.3341	80.06257	10	1.023412	0.0344121	0.0354534	0.192569	0.174414	0.0948307	0.0998517	0.0590175	0.0844758	0.0230371	0.0629636	0.118334	0.107881	0.145391	0.10843	0.0865839	0.0128831	0.376948	0.125018	0.115074	0.0907261	0.00578634	0.111777	0.0199644	0.0493398	0.0170409	0.147463	0.177126	0.326719	0.470372	0.141601	0.483678	1.00377	2.37095	5	3.473882
2294000	-319.4903	-417.4466	97.95626	10	0.1228904	0.0125874	0.00584524	0.0964243	0.196344	0.011882	0.00973411	0.013812	0.0221423	0.00716013	0.0267419	0.0452824	0.0367809	0.0357409	0.0263603	0.0649396	0.00596656	0.0461919	0.376216	0.238266	0.00260949	0.168294	0.0574362	0.109088	0.0676034	0.0969858	0.0652102	0.239587	0.0315087	0.0283042	6.93885e-06	0.00390459	0.159569	3.83652	5	2.145046
