Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1264000	-575.8538	-602.2001	26.34629	2	2.481844	0.198622	0.167682	0.0527964	0.0503329	0.216014	0.0249602	0.398692	0.0528301	0.192277	0.0747548	0.0401079	0.357488	0.0802662	0.119788	0.0869029	0.0252317	0.0913141	0.0465298	0.124182	0.124713	0.0981089	0.0169327	0.104186	0.179165	0.226818	0.070937	0.0132849	0.0489698	0.0410753	0.0843652	0.12512	0.234394	0.00684214	0.114814	0.0445527	0.28914	0.172438	0.0488219	0.125143	0.0297412	0.00465023	0.0164028	0.0659487	0.0369872	0.224713	0.0114602	0.0698015	0.0458781	0.000259414	0.115445	0.0106438	0.0415694	0.0685907	0.0980448	0.194375	0.102167	0.193894	0.092576	0.139593	0.100732	0.174669	0.0525311	0.209226	0.0042458	0.107271	0.0656496	0.00279744	0.344729	0.698096	1.07842	1.87876	4	6.850456
1265000	-577.4346	-602.2212	24.7866	2	0.9378168	0.109331	0.0807685	0.352388	0.0716388	0.0195986	0.0567592	0.244879	0.212043	0.0728848	0.0442586	0.0529342	0.225615	0.135799	0.181894	0.139118	0.0234521	0.0719858	0.0452299	0.135153	0.051815	0.0065109	0.137491	0.0459292	0.136409	0.0515339	0.188456	0.030805	0.0251321	0.134228	0.0221692	0.0517636	0.07871	0.00826634	0.242397	0.00315082	0.035796	0.0202798	0.00867871	0.216297	0.232332	0.0394158	0.0769717	0.220337	0.140704	0.0436615	0.0252961	0.408938	0.200824	0.0436014	0.0733385	0.00792104	0.0229989	0.254097	0.00835271	0.490045	0.0597689	0.335204	0.0781902	0.0378998	0.093682	0.0157369	0.0360632	0.188452	0.0826323	0.127487	0.285139	0.0415336	0.124386	0.457229	0.988881	2.42951	4	7.442173
1266000	-588.2415	-611.6368	23.39531	2	0.7167048	0.046509	0.170439	0.0489606	0.0636747	0.0232461	0.00444062	0.0874991	0.0803949	0.157614	0.0126728	0.0153696	0.0551138	0.0941034	0.0616455	0.173662	0.119183	0.0500895	0.0326103	0.165837	0.0108605	0.0556348	0.106345	0.0608245	0.391866	0.215734	0.15884	0.0505551	0.0120143	0.0713957	0.152806	0.0164337	0.0190062	0.116433	0.169659	0.129161	0.132045	0.00982627	0.146103	0.197117	0.420978	0.020284	0.160922	0.149027	0.260672	0.292385	0.076272	0.00702018	0.107735	0.0274873	0.00532629	0.0300491	0.27441	0.183351	0.306804	0.0730821	0.0587045	0.322508	0.0281323	0.27519	0.00823453	0.17921	0.0364178	0.116015	0.0272972	0.20391	0.158054	0.177403	0.0777594	0.371306	0.930905	2.62003	4	7.672605
1267000	-566.6386	-597.4095	30.77096	2	0.9638008	0.163501	0.169256	0.166698	0.0122884	0.183127	0.0199207	0.224045	0.119476	0.0538389	0.0334479	0.0160708	0.462224	0.065205	0.148397	0.151073	0.0240963	0.0694464	0.0033378	0.0515818	0.0968782	0.0561877	0.173265	0.0781611	0.046656	0.00170708	0.0349348	0.001306	0.00332754	0.0684793	0.101235	0.0171186	0.213139	0.159313	0.112459	0.0712517	0.00956679	0.0660426	0.0955657	0.0103035	0.0648923	0.0720704	0.0179822	0.0318563	0.0859514	0.393911	0.0549644	0.308744	0.190062	0.0126187	0.0650085	0.0879557	0.0355904	0.318565	0.0925117	0.163682	0.0514633	0.0738783	0.0754962	0.101488	0.073366	0.0011568	0.0758777	0.015016	0.128943	0.161872	0.191795	0.0204712	0.129676	0.465594	0.993733	2.411	4	6.521117
1268000	-581.2335	-606.9968	25.76331	2	1.419785	0.057108	0.301469	0.0927434	0.0399221	0.232543	0.0242976	0.0628828	0.14435	0.0722916	0.140119	0.0300527	0.267187	0.18743	0.0957985	0.0871552	0.0853392	0.109234	0.0746183	0.0537857	0.0730375	0.08473	0.0858636	0.0795949	0.171069	0.0689824	0.0239365	0.000163962	0.287722	0.0655123	0.0917591	0.0220618	0.0763029	0.0490256	0.34472	0.0350551	0.0827507	0.0568069	0.199177	0.0179419	0.0918167	0.0651106	0.0389436	0.0313189	0.0040926	0.0907103	0.00345915	0.0656149	0.022816	0.0410085	0.241729	0.121106	0.0117787	0.0155371	0.517198	0.0637184	0.34234	0.0195887	0.0118675	0.150841	0.0570071	0.207841	0.152978	0.12755	0.055571	0.0693291	0.0208365	0.16628	0.212661	0.574636	1.04534	2.16736	4	6.882528
1269000	-585.1818	-605.8279	20.64614	1	1.751799	0.030818	0.168674	0.113741	0.0167195	0.0831195	0.0288787	0.0929033	0.0300948	0.120352	0.0769083	0.00814694	0.145759	0.0206771	0.0902903	0.0794252	0.00617444	0.106749	0.0547493	0.017513	0.207847	0.103552	0.170012	0.201362	0.191361	0.107916	0.309028	0.00863061	0.0030617	0.0193866	0.0820897	0.111661	0.0143391	0.262296	0.219381	0.0800336	0.00348609	0.0377986	0.648077	0.0490652	0.102654	0.07876	0.0036225	0.314774	0.0433961	0.0126879	0.145109	0.185185	0.189664	0.126557	0.0620622	0.104046	0.0539828	0.025482	0.0243025	0.0797523	0.0118941	0.062281	0.0222998	0.0035947	0.00717147	0.450005	0.206565	0.322441	0.00376465	0.083627	0.0427114	0.0776299	0.261733	0.625727	1.06233	2.05021	3	6.968099
1270000	-567.1685	-594.1482	26.97969	1	1.5961	0.127329	0.108008	0.169272	0.0363471	0.066924	0.0660311	0.0384439	0.108138	0.150135	0.00692438	0.0792617	0.194165	0.0432171	0.114251	0.0539015	0.0220842	0.104347	0.016934	0.0310955	0.0358945	0.106006	0.115905	0.054775	0.353788	0.0344049	0.221993	0.04785	0.105502	0.238466	0.0161846	0.0403024	0.0797229	0.0130272	0.268478	0.0209127	0.0358134	0.0184734	0.033133	0.0129044	0.0910694	0.0062105	0.0574068	0.075151	0.0613701	0.0379741	0.0374165	0.0612479	0.0357651	0.0186142	0.12421	0.00228675	0.0592505	0.336739	0.203952	0.506747	0.222455	0.0519664	0.0297499	0.178187	0.247339	0.0592906	0.133716	0.073337	0.0262052	0.0185129	0.154492	0.0493059	0.239793	0.603808	1.0556	2.1008	3	6.350314
1271000	-579.1733	-602.884	23.71074	2	1.267471	0.0246457	0.169478	0.0938946	0.0168115	0.0920852	0.0853404	0.114994	0.138633	0.481201	0.167124	0.0227877	0.451383	0.127752	0.152754	0.0936516	0.0128107	0.0421653	0.00971295	0.117017	0.077725	0.0867039	0.0774011	0.12066	0.293675	0.138805	0.14267	0.099672	0.124474	0.0106252	0.0176034	0.0180259	0.0650032	0.000865443	0.24252	0.0620427	0.0564833	0.0780361	0.0713926	0.0157251	0.0109407	0.00998581	0.193512	0.0240131	0.0553296	0.157849	0.342561	0.196168	0.0369083	0.00410564	0.269127	0.178725	0.14372	0.0524928	0.250666	0.102408	0.0633857	0.0575411	0.0207316	0.00811689	0.147422	0.0562582	0.160956	0.183186	0.0793778	0.103918	0.0374501	0.0464265	0.187067	0.544644	1.03325	2.23504	4	7.207629
1272000	-609.2636	-621.5413	12.27765	1	4.317626	0.0398312	0.121846	0.241759	0.121104	0.0283307	0.0395623	0.145357	0.228041	0.179056	0.0811821	0.0382594	0.0207871	0.0570065	0.0557238	0.0421248	0.0121434	0.0636648	0.0383848	0.0834612	0.0591595	0.0732133	0.138472	0.128619	0.123336	0.185849	0.00740354	0.147933	0.0279303	0.0697458	0.018285	0.0154286	0.228655	0.00052771	0.155487	0.053937	0.0800075	0.268933	0.278011	0.252428	0.0293207	0.057089	0.0799647	0.067417	0.143984	0.243072	0.326189	0.170265	0.00804654	0.0833936	0.13392	0.0147125	0.0145334	0.234485	0.0798928	0.0169146	0.0899582	0.214868	0.158271	0.0987079	0.256723	0.269711	0.119628	0.00421372	0.0868406	0.445715	0.115618	0.0339261	0.471003	0.785523	1.08423	1.65924	3	7.548365
1273000	-601.2289	-624.2229	22.99406	2	4.50123	0.0465029	0.0438212	0.136318	0.00353271	0.0188145	0.00974341	0.191588	0.000546882	0.267116	0.0974888	0.13817	0.0822123	0.200444	0.0455833	0.178548	0.0260236	0.189748	0.00714136	0.00552967	0.0968575	0.117002	0.320231	0.191802	0.280668	0.0482588	0.0700284	0.0698279	0.00293423	0.0915422	0.0572997	0.00649331	0.137089	0.00220472	0.0487517	0.0361587	0.056787	0.0758306	0.0315469	0.168953	0.153165	0.0452746	0.118532	0.0566648	0.0137985	0.132622	0.24711	0.0444429	0.000715513	0.0968257	0.376298	0.168506	0.080012	0.0191962	0.223403	0.00760776	0.215354	0.131965	0.0274183	0.0261321	0.0149482	0.18119	0.0445214	0.094397	0.0706922	0.00557724	0.144446	0.351732	0.479943	0.790935	1.08404	1.64508	4	6.691688
1274000	-583.9155	-608.918	25.00257	2	1.397725	0.0305748	0.0854637	0.0385103	0.0614475	0.0659286	0.0686945	0.143756	0.0371884	0.157423	0.049414	0.0428276	0.0893827	0.102242	0.0458925	0.00534185	0.0796227	0.224276	0.0184071	0.144186	0.0628049	0.0608667	0.110078	0.337114	0.226815	0.0917645	0.10018	0.0158871	0.002444	0.257261	0.0280525	0.0261248	0.109192	0.00384354	0.300402	0.053301	0.363514	0.0272696	0.0808902	0.192788	0.0401024	0.017241	0.119452	0.325298	0.0884381	0.0190504	0.255306	0.0460268	0.0340216	0.184685	0.240701	0.12247	0.0994651	0.121916	0.00958544	0.0812003	0.00975999	0.0641616	0.260778	0.170846	0.00826016	0.18049	0.133847	0.00795574	0.027191	0.0432234	0.100398	0.128512	0.209082	0.570598	1.0438	2.17652	4	6.881556
1275000	-577.5719	-608.2407	30.66877	1	1.638235	0.210055	0.136732	0.205057	0.0313965	0.0688849	0.0542403	0.151025	0.0188668	0.101841	0.0475324	0.00668632	0.0892065	0.0872807	0.128117	0.0131189	0.0197987	0.0335366	0.00682177	0.0794844	0.0547863	0.104889	0.307058	0.164897	0.0688079	0.126127	0.175179	0.00373501	0.0371091	0.0714321	0.0381262	0.0213476	0.244674	0.0270189	0.0371034	0.0603684	0.0396537	0.015219	0.0623684	0.0162346	0.0161886	0.0770114	0.179063	0.0610086	0.0796334	0.209948	0.242451	0.00312753	0.110844	0.00182158	0.00136686	0.0495146	0.58736	0.000750605	0.299303	0.0225978	0.137643	0.0029858	0.0320137	0.0185354	0.0184272	0.111926	0.0070279	0.226867	0.0568466	0.035952	0.213671	0.00749023	0.245909	0.610058	1.0576	2.08643	3	5.977193
1276000	-587.3361	-611.989	24.65291	2	2.138403	0.219949	0.0385443	0.151193	0.0345261	0.115794	0.114212	0.0363058	0.100348	0.225007	0.0256365	0.0272747	0.0795623	0.191862	0.169587	0.0206131	0.00770767	0.158752	0.18278	0.246883	0.00715199	0.0770235	0.115819	0.0724995	0.249248	0.250679	0.0148258	0.135055	0.0511222	0.0078706	0.0417358	0.117903	0.122508	0.0453968	0.399735	0.119751	0.0412164	0.0488499	0.208553	0.213212	0.239441	0.0525652	0.0992194	0.0399194	0.117612	0.0265429	0.1234	0.0440122	0.130379	0.165152	0.0573941	0.153236	0.0126578	0.126296	0.090451	0.0518853	0.168153	0.0540446	0.0209576	0.159256	0.0148615	0.00180949	0.0501276	0.116898	0.318741	0.232825	0.050625	0.0374893	0.309254	0.668968	1.0731	1.94868	4	7.242648
1277000	-586.2837	-610.5058	24.22211	2	2.300029	0.182444	0.416242	0.0614975	0.0416483	0.044701	0.00117046	0.311976	0.197252	0.185283	0.0118422	0.0046263	0.592672	0.0708525	0.0689923	0.0494561	0.0370965	0.0388062	0.0468885	0.128083	0.0497447	0.00365175	0.0974242	0.222588	0.292027	0.154852	0.0649809	0.0536449	0.0280523	0.0147468	0.0964831	0.0315332	0.0995522	0.0290296	0.140725	0.0152627	0.00642485	0.0645031	0.532381	0.00230918	0.219044	0.149148	0.027838	0.0426171	0.178876	0.0260952	0.00954411	0.312784	0.0286748	0.146278	0.118104	0.0506601	0.240596	0.136508	0.0894325	0.0284828	0.05092	0.0947379	0.118579	0.0258608	0.0340318	0.0773659	0.0454122	0.0581551	0.244076	0.0394419	0.0116681	0.0471503	0.326639	0.683545	1.07596	1.91386	4	7.143528
1278000	-573.7957	-600.4515	26.65585	2	1.601513	0.110097	0.201794	0.153977	0.0308517	0.0768706	0.00688873	0.111145	0.132615	0.152413	0.0803527	0.0105661	0.118561	0.0166963	0.159217	0.047832	0.060883	0.0902359	0.092232	0.0851773	0.0483231	0.0748607	0.0187801	0.179151	0.185845	0.0569863	0.121474	0.0553077	0.00166189	0.0926586	0.103956	0.0387953	0.0549813	0.0181229	0.00469624	0.0241364	0.0163589	0.143143	0.052262	0.145341	0.121456	0.0582857	0.026728	0.0814559	0.0142996	0.425613	0.0580498	0.0149388	0.124462	0.094957	0.0341348	0.194737	0.150634	0.124824	0.097103	0.0676626	0.107735	0.231233	0.165193	0.456911	0.268772	0.0366445	0.151859	0.0322639	0.0590919	0.0948326	0.116768	0.196818	0.240587	0.604625	1.05587	2.09892	4	6.782711
1279000	-606.6719	-619.1568	12.48494	1	0.7151937	0.0719927	0.0712959	0.0970325	0.216753	0.056492	0.0737982	0.197705	0.172896	0.12953	0.10235	0.0881672	0.182801	0.236335	0.0248	0.198919	0.033533	0.00248791	0.0484794	0.0684832	0.0518687	0.0467432	0.0463643	0.147648	0.21169	0.0257059	0.247405	0.0438005	0.0987382	0.344489	0.104919	0.176222	0.0753961	0.0425961	0.0821481	0.0287629	0.0331014	0.0122268	0.160708	0.192692	0.50708	0.0857055	0.58083	0.0971356	0.0398483	0.050318	0.0109772	0.16938	0.00405647	0.0351373	0.0291381	0.0356274	0.315583	0.159659	0.026704	0.0707856	0.0160579	0.116191	0.406811	0.103682	0.10717	0.0754171	0.0793792	0.1178	0.103544	0.0666155	0.0442361	0.185936	0.0774362	0.370612	0.930371	2.62158	3	7.887879
1280000	-584.0395	-605.3891	21.34965	1	0.3798453	0.148718	0.140475	0.0639771	0.0363617	0.0450158	0.0821778	0.0550303	0.0631426	0.081222	0.112841	8.91174e-05	0.189053	0.0559509	0.190386	0.150967	0.00572331	0.011792	0.000149351	0.0786786	0.0172412	0.0324022	0.0132056	0.148867	0.136803	0.04413	0.127282	0.0667118	0.0249396	0.0462987	0.136198	0.0184337	0.0329432	0.0765988	0.063814	0.0396102	0.0290135	0.0433618	0.0483286	0.157921	0.0317742	0.122498	0.131027	0.170254	0.0986635	0.290643	0.160077	0.141171	0.0182883	0.287844	0.0373388	0.0253091	0.637883	0.0887221	0.261609	0.10662	0.0134468	0.267612	0.124815	0.0323175	0.0538927	0.010539	0.314138	0.239871	0.336211	0.110584	0.0211381	0.0848022	0.0139174	0.166547	0.708516	3.11102	3	7.034944
1281000	-589.1733	-614.4014	25.22808	2	1.577171	0.260632	0.0846282	0.155659	0.0537219	0.0580284	0.0337892	0.273415	0.0508583	0.0446901	0.124216	0.202553	0.248555	0.219668	0.114879	0.257447	0.00579132	0.0672308	0.0706213	0.0211854	0.0473541	0.023605	0.0367126	0.0978718	0.254523	0.0287302	0.0915362	0.0276494	0.148059	0.0933101	0.307116	0.0403669	0.0267894	0.110361	0.186018	0.0110463	0.163682	0.0292338	0.00920997	0.0344976	0.0750806	0.167004	0.158617	0.198647	0.122046	0.151649	0.0889144	0.0880917	0.0855924	0.338752	0.0843576	0.0355634	0.00605747	0.0018454	0.074519	0.0456922	0.130585	0.0146107	0.161804	0.104211	0.046855	0.0404892	0.479619	0.00657739	0.111345	0.0973081	0.13829	0.0210616	0.237001	0.600917	1.05465	2.10743	4	7.190426
1282000	-588.8802	-611.4646	22.58439	2	0.8317559	0.188613	0.282953	0.279918	0.0522216	0.0949323	0.0485639	0.319697	0.308964	0.155251	0.112979	0.0433957	0.552966	0.119235	0.0119536	0.024038	0.0041793	0.042807	0.0592218	0.0370688	0.0686118	0.0217914	0.151969	0.0694613	0.162761	0.121932	0.0422661	0.00209979	0.00128591	0.089519	0.070494	0.00732969	0.106433	0.173669	0.0395698	0.0308472	0.0386599	0.140912	0.0913555	0.0132235	0.138009	0.139557	0.290191	0.0401468	0.0396983	0.176088	0.236429	0.289865	0.0301764	0.0503054	0.267233	0.227521	0.160992	0.0251939	0.0551727	0.0528927	0.00140137	0.0719915	0.0850267	0.0250305	0.00628887	0.505665	0.153941	0.285101	0.110681	0.0101443	0.0509845	0.0313121	0.102296	0.419612	0.96538	2.51271	4	7.740188
1283000	-576.0442	-605.3636	29.31948	2	2.134222	0.142354	0.0772491	0.228981	0.0438491	0.205073	0.0180849	0.250409	0.16689	0.114512	0.203641	0.0262161	0.195978	0.0863169	0.117078	0.0939148	0.0608842	0.0286179	0.0450729	0.110671	0.0372986	0.0779224	0.177228	0.201179	0.166494	0.0312422	0.137295	0.041501	0.028015	0.0146744	0.161946	0.0104852	0.0708414	0.0669577	0.0996706	0.00400248	0.0741509	0.113339	0.0135137	0.000399735	0.0172642	0.0251497	0.0396466	0.237498	0.0520682	0.00831079	0.29546	0.0338072	0.230573	0.279255	0.102997	0.193611	0.0118973	0.13647	0.00478297	0.0475222	0.164669	0.0685414	0.130254	0.099079	0.046459	0.270901	0.0690866	0.0241273	0.00754213	0.0370657	0.184166	0.0491966	0.308787	0.668568	1.07301	1.94963	4	6.611349
1284000	-583.1091	-601.8616	18.75245	2	1.450904	0.0487012	0.0460092	0.183577	0.0484211	0.387016	0.105688	0.211384	0.0471383	0.0937578	0.105426	0.170388	0.256876	0.110855	0.158684	0.192016	0.0195009	0.026043	0.0353805	0.276321	0.0366432	0.153185	0.184456	0.182284	0.229774	0.11687	0.209143	0.123675	0.107924	0.0434148	0.056774	0.0499765	0.0276106	0.0686838	0.091965	0.000132332	0.0901979	0.0799076	0.0722173	0.0742863	0.139651	0.332094	0.00292701	0.0155595	0.0937981	0.156136	0.0655289	0.152519	0.135851	0.0233384	0.0421402	0.290698	0.0275705	0.115077	0.206268	0.00694655	0.00872739	0.07112	0.248508	0.394241	0.0188216	0.12549	0.0101598	0.0827413	0.0369548	0.0474836	0.0853248	0.0281693	0.217638	0.580175	1.0474	2.15478	4	7.486148
1285000	-589.7086	-610.8872	21.1786	2	2.153072	0.25854	0.0922049	0.123254	0.0950325	0.165898	0.0220125	0.293265	0.040564	0.171554	0.115576	0.040518	0.108408	0.0457698	0.0118224	0.139126	0.00687183	0.0995066	0.0342452	0.183116	0.0618145	0.0826259	0.0116422	0.200747	0.101377	0.0413758	0.0533647	0.0786769	0.148222	0.0862978	0.00201955	0.0179692	0.0946965	0.1006	0.172881	0.0727874	0.0626504	0.149226	0.140893	0.0163357	0.0258967	0.0966882	0.141082	0.0235226	0.0214724	0.193494	0.0849828	0.193367	0.268984	0.0131084	0.185576	0.701441	0.398582	0.241247	0.109685	0.0383352	0.092925	0.0262381	0.0269884	0.0107892	0.137162	0.0302987	0.0651353	0.0671589	0.141723	0.0173494	0.238764	0.053389	0.310887	0.670363	1.07339	1.94536	4	7.388873
1286000	-596.6088	-618.1463	21.5375	2	0.5742118	0.0528124	0.341511	0.184204	0.0740306	0.122888	0.199014	0.0880479	0.131749	0.216001	0.117233	0.167628	0.184836	0.0206594	0.230711	0.171569	0.043464	0.0128368	0.10323	0.0884674	0.00807937	0.210335	0.210641	0.355805	0.143821	0.0348243	0.0776263	0.0156138	0.0281968	0.0664731	0.0722856	0.0391357	0.254968	0.00862346	0.0842643	0.0349915	0.0527483	0.178526	0.127676	0.0302493	0.0632477	0.199701	0.0601385	0.125899	0.0277523	0.141155	0.00152752	0.103977	0.0582674	0.00643669	0.00424353	0.176936	0.046567	0.0168998	0.142935	0.0374925	0.0284043	0.0550104	0.0308339	0.108341	0.0393013	0.0238422	0.346612	0.123845	0.606233	0.282217	0.249685	0.0446186	0.0478366	0.29763	0.86757	2.78696	4	7.737895
1287000	-575.675	-604.9114	29.23641	1	3.8627	0.206035	0.0132662	0.18903	0.0179614	0.0168928	0.0692572	0.0220255	0.231225	0.0683678	0.119662	0.0268597	0.219897	0.122622	0.146451	0.0426826	0.0391071	0.0224582	0.0550188	0.0616749	0.109922	0.112051	0.161435	0.130614	0.0921579	0.0916011	0.150488	0.109306	0.0802042	0.000144454	0.0311796	0.0334131	0.0144678	0.0205414	0.010589	0.000738246	0.154165	0.0178724	0.0359776	0.0191521	0.129609	0.0394849	0.0244041	0.00184124	0.17968	0.0609539	0.263069	0.0892707	0.0529975	0.0294431	0.0104092	0.0460561	0.0837199	0.061423	0.0172036	0.216012	0.172047	0.102332	0.152089	0.0687677	0.108664	0.141727	0.157421	0.123002	0.238583	0.0613017	0.0494491	0.150506	0.446657	0.770323	1.0844	1.69862	3	5.897982
1288000	-566.0536	-608.4296	42.37595	2	2.929114	0.017814	0.144608	0.06896	0.0584731	0.103615	0.0434736	0.121161	0.177188	0.144624	0.147721	0.0272613	0.234236	0.124613	0.032324	0.0569782	0.0182996	0.0230042	0.0367834	0.0302994	0.247374	0.043331	0.023568	0.0783526	0.154171	0.0180207	0.091867	0.0064313	0.0154729	0.00103697	0.0600429	0.0269476	0.19095	0.00800267	0.41204	0.0633651	0.0246434	0.0835453	0.0381463	0.0211809	0.066303	0.052974	0.00098966	0.309031	0.0194253	0.0318342	0.0116524	0.0312349	0.0158891	0.281348	0.047227	0.0902814	0.126512	0.0444168	0.00293646	0.101405	0.107172	0.0263639	0.0774367	0.114647	0.134443	0.0956653	0.0529454	0.169179	0.277279	0.0134669	0.0770333	0.149078	0.383703	0.727526	1.08214	1.80663	4	5.748096
1289000	-591.7488	-611.9056	20.15676	2	1.300278	0.014998	0.0889238	0.502752	0.0330854	0.0538301	0.0293024	0.0993525	0.0710663	0.12546	0.107631	0.0310939	0.22682	0.110553	0.41906	0.156893	0.0182879	0.0204659	0.034303	0.114794	0.0713586	0.0295832	0.144916	0.104986	0.076872	0.044498	0.0488021	0.147716	0.0690226	0.0272568	0.0797407	0.0440388	0.0349763	0.124153	0.264488	0.00269637	0.177982	0.0193666	0.0617831	0.062808	0.250908	0.0159496	0.0526052	0.00851955	0.271741	0.0194389	0.161169	0.137619	0.042906	0.258265	0.230696	0.0623149	0.0314057	0.205423	0.00993758	0.080406	0.0860836	0.060857	0.174675	0.242094	0.222643	0.0300354	0.25222	0.107987	0.129177	0.131256	0.211525	0.0170617	0.192757	0.551544	1.03617	2.21953	4	7.400635
1290000	-566.8895	-602.4001	35.51057	2	4.544959	3.45313e-05	0.118742	0.0630728	0.025512	0.119549	0.00739036	0.113496	0.0379388	0.0994853	0.0961793	0.00998712	0.0755115	0.0617774	0.144024	0.0608566	0.0185057	0.0583558	0.124394	0.0580322	0.00243853	0.0128506	0.171669	0.163719	0.184231	0.168677	0.0747155	0.0373862	0.012462	0.00340193	0.0584655	0.0158645	0.22276	0.0267795	0.220166	0.0679752	0.114631	0.067385	0.312258	0.12931	0.0334493	0.0426475	0.0734373	0.0646987	0.0899034	0.0393035	0.115932	0.0230665	0.0300293	0.0141031	0.0199738	0.340059	0.152393	0.171677	0.0439301	0.00598253	0.0613304	0.051104	0.150733	0.102584	0.092414	0.0175473	0.0372816	0.114958	0.0857872	0.0385414	0.147559	0.274092	0.482005	0.79217	1.08399	1.64183	4	5.794508
1291000	-600.9313	-629.6944	28.76308	2	3.295088	0.0707495	0.222707	0.169722	0.0932696	0.10877	0.00283239	0.0464637	0.1018	0.100189	0.124923	0.0367506	0.107576	0.213485	0.260847	0.0716556	0.0840826	0.151526	0.0297573	0.0471512	0.235467	0.129135	0.0127259	0.0594318	0.0362657	0.157474	0.191618	0.0278623	0.137963	0.0409057	0.0743616	0.0604282	0.00902959	0.00556815	0.159887	0.0257985	0.123078	0.264938	0.0205704	0.0473371	0.336772	0.246936	0.0046379	0.474119	0.0079795	0.124876	0.00541629	0.0938561	0.0696766	0.148323	0.0277462	0.116163	0.22808	0.0606499	0.195802	0.0383855	0.0278181	0.0694058	0.035856	0.099933	0.00796151	0.0136913	0.00136956	0.00659479	0.131375	0.0166476	0.0616641	0.110994	0.410876	0.74666	1.08363	1.75883	4	6.626834
1292000	-577.4133	-611.7476	34.33428	2	4.144029	0.0877315	0.116454	0.203841	0.02496	0.0952724	0.0182535	0.16506	0.0391697	0.0577467	0.0424068	0.0247452	0.154131	0.250461	0.117456	0.156044	0.0186697	0.159844	0.107672	0.109462	0.0279881	0.235974	0.264857	0.105157	0.0513186	0.167238	0.150686	0.0314456	0.0215065	0.241927	0.0189735	0.0866651	0.0518937	0.0217201	0.0364571	0.177645	0.207975	0.1793	0.00133959	0.055641	0.0108597	0.0541449	0.0767833	0.00828021	0.199958	0.0576053	0.0190731	0.13277	0.140024	0.146657	0.0477579	0.0672397	0.00857042	0.122378	0.0467974	0.00997013	0.00823388	0.0875794	0.0735317	0.0319985	0.0123153	0.0842239	0.274507	0.052733	0.00502607	0.0531597	0.155389	0.220563	0.462104	0.780047	1.08435	1.6735	4	6.293216
1293000	-579.1173	-606.0569	26.93959	2	1.268937	0.139734	0.0163422	0.0496035	0.197292	0.0439206	0.0168297	0.0176542	0.0309101	0.0606453	0.0687947	0.000533366	0.294101	0.204325	0.155071	0.196326	0.0518726	0.0223929	0.102473	0.093782	0.2328	0.111914	0.146695	0.0399614	0.181453	0.0193499	0.101165	0.0563638	0.160147	0.0962351	0.0430932	0.134444	0.028736	0.17999	0.0121621	0.0794207	0.226133	0.0967169	0.0243033	0.075446	0.239616	0.0147825	0.0182158	0.228837	0.0209458	0.0736399	0.103587	0.221853	0.129863	0.000759414	0.168317	0.0605129	0.101143	0.174959	0.0458567	0.167375	0.0683847	0.0625542	0.0440235	0.0609672	0.0720863	0.124446	0.00343304	0.147469	0.0110161	0.264549	0.722998	0.00574167	0.187324	0.544958	1.03338	2.23433	4	7.167062
1294000	-581.6283	-609.941	28.31264	2	1.393143	0.0534733	0.187138	0.0499138	0.00218161	0.00951298	0.0204897	0.334583	0.193452	0.105841	0.0933675	0.0433266	0.0661894	0.0977662	0.236645	0.128117	0.0361913	0.167096	0.00167849	0.0577774	0.132539	0.166702	0.0262745	0.12624	0.0830404	0.13327	0.0289474	0.0744617	0.0114071	0.00579123	0.0027839	0.0051247	0.220144	0.071737	0.149183	0.0610351	0.0479544	0.18167	0.093395	0.019697	0.238742	0.0714509	0.0331716	0.10449	0.043118	0.107375	0.196938	0.245717	0.0682149	0.040242	0.498044	0.11164	0.106326	0.113723	0.0197505	0.0325579	0.0267524	0.137025	0.0909442	0.00129899	0.110104	0.0685818	0.0398607	0.101923	0.0374096	0.0772834	0.0573853	0.264038	0.208333	0.569747	1.04348	2.17844	4	6.570244
