Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	brlens[104]	brlens[105]	brlens[106]	brlens[107]	brlens[108]	brlens[109]	brlens[110]	brlens[111]	brlens[112]	brlens[113]	brlens[114]	brlens[115]	brlens[116]	brlens[117]	brlens[118]	brlens[119]	brlens[120]	brlens[121]	brlens[122]	brlens[123]	brlens[124]	brlens[125]	brlens[126]	brlens[127]	brlens[128]	brlens[129]	brlens[130]	brlens[131]	brlens[132]	brlens[133]	brlens[134]	brlens[135]	brlens[136]	brlens[137]	brlens[138]	brlens[139]	brlens[140]	brlens[141]	brlens[142]	brlens[143]	brlens[144]	brlens[145]	brlens[146]	brlens[147]	brlens[148]	brlens[149]	brlens[150]	brlens[151]	brlens[152]	brlens[153]	brlens[154]	brlens[155]	brlens[156]	brlens[157]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
555000	-6381.362	-6393.994	12.63243	2	1.928437	0.0428132	0.0938599	0.0120587	0.0346296	0.0785431	0.0155331	0.0251229	0.0474662	0.0544091	0.0163149	0.00898333	0.0628138	0.00519996	0.0352888	0.00962046	0.0345809	0.0628115	0.06184	0.0375272	0.0335374	0.035918	0.0626114	0.0952937	0.0101511	0.10167	0.0117053	0.0400838	0.0382181	0.0787591	0.120686	0.0231752	0.0546824	0.00263646	1.69351e-05	0.0149582	0.0447891	0.0036398	0.0280696	0.0496591	0.0914458	0.116616	0.150768	0.0601508	0.113873	0.0497361	0.0656597	0.00224353	0.02027	0.0230235	0.0767193	0.0396784	0.0273625	0.0556914	0.0716691	0.0333058	0.0188374	0.0272221	0.0187799	0.04229	0.000928532	0.000409882	0.153615	0.180872	0.0448541	0.0456307	0.0302986	0.00477186	0.040466	0.104483	0.00633436	0.0141112	0.0101649	0.149712	0.0566922	0.12837	0.104586	0.0116021	0.0377959	0.0945207	0.0123822	0.188559	0.767572	0.025341	0.124989	0.0942678	0.0316077	0.0128977	0.0214718	0.400795	0.0763699	0.0108836	0.0910573	0.0228002	0.130564	0.0687628	0.068023	0.00501889	0.020287	0.109175	0.00376307	0.0284822	0.039332	0.049729	0.0761495	0.130982	0.0734883	0.106015	0.00224242	0.042019	0.00897211	0.0794783	0.431167	0.268075	0.00481871	0.21296	0.373225	0.035792	0.0258333	0.0208344	0.0475359	0.06995	0.0194303	0.016686	0.0934389	0.303201	0.107081	0.029793	0.0765769	0.00764826	0.0150906	0.162782	0.00975579	0.111811	0.21934	0.14792	0.377015	0.0490655	0.177081	0.143255	0.033795	0.00362312	0.167605	0.434446	0.0173434	0.0386695	0.0458777	0.0285903	0.183822	0.142394	0.010965	0.125071	0.0898096	0.0906367	0.18486	0.0128187	0.0418975	0.0291236	0.28458	0.647181	1.06809	2.00015	4	12.07723
556000	-6381.664	-6399.835	18.17135	2	2.412585	0.0945145	0.0765329	0.0252197	0.011333	0.0691071	0.0157249	0.0276077	0.0244096	0.00712634	0.0159079	0.0123865	0.024126	0.00523128	0.0135637	0.00882016	0.021602	0.0357534	0.00409865	0.0821789	0.0331697	0.0658135	0.0906223	0.0699016	0.036524	0.103019	0.0252481	0.0138474	0.0230514	0.0553639	0.138341	0.0256555	0.0321228	0.0238532	2.24157e-06	0.0164523	0.0207812	0.000779234	0.0462054	0.0621342	0.0744513	0.068421	0.0591261	0.0344507	0.0325279	0.167208	0.101204	0.00312759	0.0505281	0.0190346	0.102181	0.0196149	0.149903	0.0156304	0.0735585	0.0177246	0.0277389	0.0344787	0.0136883	0.00919084	7.53684e-05	0.00300907	0.129601	0.262545	0.0157697	0.0279657	0.00915319	0.0157084	0.0124914	0.100072	0.0457003	0.0763327	0.020219	0.133733	0.0748597	0.0908626	0.179973	0.0557828	0.0236198	0.113935	0.0305886	0.270648	0.643492	0.0262538	0.0896218	0.0913545	0.0332506	0.020981	0.0741861	0.349657	0.0806463	0.015662	0.0256886	0.0867812	0.137681	0.181438	0.12961	0.0660117	0.011371	0.105957	0.00315869	0.00428074	0.0072193	0.20541	0.00932111	0.0655565	0.0522149	0.113395	0.0219062	0.110648	0.0419806	0.0647078	0.256133	0.0406169	0.0204728	0.0153796	0.447869	0.0172407	0.00688997	0.0101216	0.0659406	0.20253	0.032545	0.0170281	0.0178658	0.362676	0.269473	0.0702306	0.0683767	0.0208831	0.0866503	0.0308757	0.00409645	0.212934	0.20009	0.102997	0.304161	0.0465569	0.10883	0.149965	0.199397	0.00118963	0.0688774	0.344764	0.0339563	0.0263285	0.0517181	0.0691814	0.0608956	0.245603	0.0327557	0.00645025	0.15548	0.161949	0.0818702	0.00390097	0.0137305	0.175354	0.338009	0.692761	1.07756	1.89167	4	12.01684
557000	-6382.863	-6396.454	13.59018	2	2.253365	0.0833654	0.140051	0.0161595	0.0104977	0.0521575	0.0115149	0.0376999	0.00291481	0.0652156	0.00853286	0.0259606	0.0111263	0.0112124	0.0253124	0.00134999	0.0246223	0.0590678	0.0122542	0.131636	0.0554652	0.124236	0.0635259	0.0721505	0.0445608	0.0183835	0.011058	0.0506255	0.0466777	0.0944671	0.14535	0.00181315	0.051272	0.0146712	9.09823e-06	0.0115728	0.0137462	0.00314337	0.0367521	0.0468066	0.143732	0.0300153	0.0905866	0.0573801	0.0742449	0.223404	0.126676	0.00231862	0.0434315	0.0231192	0.0453568	0.0332864	0.146492	0.0107393	0.0274581	0.0170218	0.022175	0.0239689	0.0112107	0.0330307	0.00336959	0.00074016	0.115327	0.241723	0.0302718	0.0261484	0.0419141	0.0347994	0.0121507	0.0386678	0.00685893	0.0440292	0.013663	0.100636	0.116875	0.108752	0.176737	0.0330352	0.0587841	0.0446824	0.011201	0.202312	0.774364	0.00887312	0.00327922	0.0358212	0.0812768	0.0593877	0.0916809	0.366973	0.133691	0.00825989	0.0698067	0.10704	0.0515053	0.138223	0.0988921	0.0884068	0.0544777	0.249916	0.0763258	0.00491699	0.0199525	0.0835948	0.0412672	0.149264	0.0490647	0.00229657	0.204318	0.0548222	0.0918777	0.132211	0.38216	0.0356597	0.00113885	0.0346084	0.300817	0.00498812	0.0313217	0.0179015	0.0892318	0.0422867	0.0410341	0.0165025	0.00429285	0.349746	0.23771	0.112514	0.0356284	0.00231979	0.0654049	0.0264662	0.190374	0.225942	0.176616	0.0994796	0.28387	0.0114964	0.21043	0.169369	0.248582	0.0142056	0.0116533	0.344599	0.0232201	0.0386035	0.0300319	0.0101877	0.0595023	0.351184	0.0223147	0.00191817	0.0829772	0.052368	0.0744837	0.00300174	0.0154275	0.14929	0.321753	0.679508	1.07521	1.92353	4	12.34991
558000	-6389.964	-6398.246	8.282084	2	2.382991	0.0818374	0.109477	0.0285527	0.0147944	0.0622991	0.00916298	0.0281797	0.00836368	0.0967307	0.0231113	0.0311579	0.0220098	0.00457401	0.0196138	0.00575694	0.0350981	0.0427853	0.00236238	0.085556	0.0122021	0.0626521	0.0832287	0.0925923	0.131134	0.0242987	0.0306803	0.0228818	0.0448075	0.0247648	0.0759358	0.00708544	0.0561493	0.0216684	0.00012894	0.0285652	0.0113068	0.000224666	0.046536	0.00740844	0.133137	0.0821683	0.027787	0.0998343	0.119247	0.200691	0.254163	0.00335434	0.0351776	0.00700266	0.067163	0.0398924	0.0316345	0.0281185	0.0705378	0.0376682	0.0144646	0.0266138	0.0125831	0.0167515	0.00252912	0.00215202	0.0529045	0.154558	0.0620804	0.0202263	0.0319422	0.0244415	0.0188603	0.0901516	0.0170743	0.0297427	0.00869199	0.184679	0.144487	0.0862727	0.0785823	0.011918	0.0294992	0.120242	0.00459633	0.346816	0.458709	0.0155953	0.0269693	0.181922	0.0496447	0.0363492	0.0625064	0.265391	0.152723	0.131728	0.0186095	0.152919	0.052322	0.0664427	0.0179129	0.0670847	0.0391569	0.115175	0.0287575	0.064121	0.0172917	0.0711693	0.234887	0.228164	0.0626325	0.0120221	0.0211761	0.0929052	0.0221574	0.171331	0.343812	0.0467229	0.00775779	0.0282879	0.374836	0.00590231	0.0688365	0.0980399	0.0729249	0.0479197	0.0308161	0.0154899	0.0354373	0.391352	0.162487	0.0786455	0.123078	0.0201943	0.122177	0.0223251	0.0553239	0.0571106	0.268179	0.184924	0.196339	0.00101674	0.176739	0.246384	0.267964	0.00304148	0.0589892	0.369071	0.0479658	0.0550871	0.00872223	0.00106758	0.235875	0.190551	0.0387196	0.00541708	0.0301404	0.139523	0.0807307	0.188191	0.00502426	0.105456	0.335075	0.690406	1.07717	1.89735	4	12.37848
559000	-6385.286	-6409.102	23.81642	2	2.359107	0.0464529	0.114458	0.0154354	0.0289643	0.0367428	0.00307309	0.015007	0.0549034	0.169955	0.00724547	0.0190614	0.0198572	0.0191043	0.0139254	0.0126354	0.0460367	0.0607923	0.00485238	0.0925088	0.0105203	0.105314	0.0122268	0.110859	0.00684696	0.09371	0.0266191	0.0243942	0.0247429	0.0641581	0.0642077	0.00379029	0.0275	0.0134804	0.00401945	0.0105793	0.0279212	0.0138511	0.0204208	0.0097157	0.100473	0.146073	0.0144228	0.0251496	0.0473896	0.223178	0.138507	0.0044475	0.0212401	0.0217841	0.116085	0.0806377	0.0998227	0.0829463	0.0398283	0.00892724	0.00950244	0.0342528	0.0132404	0.0281072	0.00149564	0.0050136	0.131208	0.26522	0.0940509	0.0342244	0.00882843	0.0102694	0.0187288	0.0371593	0.0655331	0.0476476	0.134474	0.126375	0.154115	0.12753	0.144923	0.0588294	0.00854629	0.151413	0.0185571	0.334962	0.604264	0.0198715	0.0235777	0.132079	0.0410294	0.0430638	0.0847823	0.273066	0.0161434	0.0806203	0.024484	0.31429	0.041716	0.0912268	0.0284183	0.00160654	0.0635159	0.219194	0.00858036	0.0568751	0.0204527	0.0961736	0.253715	0.0913466	0.0664987	0.111217	0.00758495	0.0210412	0.0177343	0.10267	0.33865	0.00974861	0.0456416	0.0161814	0.527794	0.0154501	0.0895472	0.0505297	0.0122083	0.225483	0.051691	0.0100184	0.0376333	0.281984	0.152854	0.0333176	0.0848638	0.0261804	0.00742955	0.0188833	0.0107513	0.0881071	0.242279	0.165843	0.27626	0.00412019	0.235546	0.152183	0.0953514	0.0136435	0.0419849	0.0142677	0.0507009	0.0768124	0.0544966	0.00337467	0.198794	0.0412844	0.0055606	0.0671062	0.0179837	0.0784819	0.183188	0.0375854	0.0183047	0.0285312	0.332678	0.68847	1.07684	1.90202	4	11.88648
560000	-6374.062	-6390.121	16.05973	2	1.785335	0.0270306	0.10575	0.0213298	0.00365406	0.0928239	3.80079e-05	0.00357507	0.010269	0.00818543	0.00383595	0.00524735	0.00332461	0.0298463	0.0220297	0.0033995	0.0494958	0.0470129	0.00698206	0.0392438	0.0646491	0.0218658	0.0435104	0.150601	0.0169477	0.0825811	0.011568	0.022907	0.0477883	0.018911	0.0593006	0.000772695	0.0456033	0.00204647	0.00159481	0.0110361	0.0219411	0.0128798	0.0102173	0.0539676	0.137322	0.175989	0.0196633	0.0389892	0.0959607	0.100015	0.171058	0.000825397	0.0169172	0.0259519	0.0840867	0.0769768	0.117231	0.0768704	0.0333723	0.0294592	0.0136651	0.0172738	0.0276066	0.0160212	0.000187404	0.000198773	0.11311	0.247142	0.0778634	0.0256659	0.0181756	0.0325409	0.00552202	0.035734	0.017993	0.00372082	0.0165167	0.153691	0.157939	0.125141	0.137704	0.0147104	0.0198711	0.185438	0.0097613	0.184753	0.673266	0.00756481	0.0194755	0.233393	0.0673163	0.0105362	0.0977578	0.231786	0.130884	0.106128	0.0252398	0.396737	0.160105	0.16197	0.0717131	0.0330313	0.0164861	0.0510258	0.0131834	0.0888224	0.00375295	0.0583092	0.141767	0.207131	0.181336	0.105833	0.0217661	0.0694686	0.0158312	0.128905	0.350936	0.00693743	0.047695	0.041224	0.301611	0.0186748	0.0812808	0.00746707	0.0403064	0.0515218	0.0141834	0.0310711	0.0497578	0.454773	0.0252769	0.00497618	0.0949051	0.0118246	0.0348172	0.0177183	3.26348e-05	0.0870312	0.242958	0.131547	0.355303	0.0164988	0.240906	0.0512217	0.11577	0.00304496	0.0120085	0.0669496	0.0245497	0.0338122	0.0415588	0.0261206	0.235256	0.234213	0.00191701	0.144558	0.0101494	0.140974	0.194733	0.00319987	0.0520837	0.148622	0.26623	0.630056	1.06356	2.04016	4	11.8749
561000	-6377.539	-6382.64	5.101107	2	2.38649	0.0135925	0.11854	0.0183382	0.00740411	0.0411202	7.86495e-05	0.0115874	0.0594769	0.0126236	0.00755067	0.0173552	0.013605	0.01006	0.0266426	0.000842312	0.044446	0.0465264	0.00105695	0.0507133	0.0360978	0.0351844	0.052172	0.0721424	0.0829686	0.0758593	0.00263053	0.0309382	0.0181252	0.0189808	0.0822925	0.00303796	0.00140738	0.00732936	0.00739547	0.0126063	0.0398892	0.0376612	0.0229245	0.0398998	0.121429	0.17709	0.0437979	0.0273918	0.0481114	0.388823	0.15654	0.00696752	0.0340072	0.0258859	0.0610919	0.00586489	0.157944	0.0790985	0.0909968	0.0252283	0.0118784	0.0442821	0.0258807	0.021236	0.00117894	0.000829996	0.0577915	0.161173	0.0622163	0.0389203	0.00773545	0.0260926	0.00881867	0.0553216	0.0559168	0.0642153	0.015426	0.213609	0.125249	0.133689	0.162541	0.047113	0.00414433	0.0939118	0.00586381	0.268287	0.674384	0.0355177	0.0279367	0.0824565	0.137279	0.0695618	0.0564152	0.265052	0.0556532	0.091061	0.0188643	0.457947	0.0062041	0.108839	0.0260475	0.0158812	0.00887556	0.0942118	0.0307183	0.055399	0.00593628	0.0576285	0.116561	0.160843	0.0245357	0.226575	0.0633937	0.0403034	0.0392633	0.0639492	0.585032	0.00316282	0.0672447	0.0430074	0.353233	0.00548037	0.0569365	0.0136021	0.23403	0.0841559	0.0207981	0.0723133	0.00689093	0.377818	0.501094	0.000141564	0.10545	0.0233743	0.162725	0.0191486	0.00293965	0.124504	0.243827	0.135685	0.239078	0.0730229	0.13304	0.275906	0.215856	0.002228	0.0356492	0.0380036	0.0050359	0.0347941	0.00813774	0.00357913	0.18171	0.170696	0.00964671	0.0551718	0.0162207	0.0704204	0.141464	0.0602878	0.0107076	0.17004	0.335424	0.690687	1.07722	1.89667	4	12.65528
562000	-6382.686	-6382.073	-0.6129777	2	1.96546	0.088229	0.112574	0.0208046	0.00109778	0.0501628	0.000501596	0.0133221	0.0548857	0.0410992	0.00222422	0.00848083	0.0187997	0.0133087	0.0186637	0.00122671	0.0373987	0.0351648	0.00711834	0.126208	0.038763	0.0460357	0.0383265	0.104512	0.0578241	0.0866313	0.00743279	0.0248063	0.00998724	0.0879049	0.127195	0.0142557	0.0101208	0.00689287	0.00506183	0.0141612	0.0361506	0.0114164	0.0299094	0.0704693	0.13876	0.127833	0.0793109	0.112138	0.20524	0.125528	0.16942	0.00482825	0.0265053	0.0273914	0.0883908	0.0337106	0.119731	0.0595055	0.0618349	0.0156223	0.024043	0.0273541	0.0025225	0.0126815	0.00380325	0.000575549	0.103039	0.203999	0.030117	0.0103068	0.0148111	0.0136798	0.037889	0.0690663	0.00152887	0.00994932	0.102611	0.230282	0.137085	0.0494062	0.191703	0.0386655	0.000660036	0.0868226	0.0124693	0.375679	0.961887	0.0161567	0.0427852	0.0477999	0.269703	0.0668588	0.0497947	0.296061	0.0641876	0.102765	0.0269991	0.363953	0.161379	0.0868492	0.0168669	0.0308046	0.00976786	0.0444021	0.0162475	0.00812408	0.0118317	0.0191711	0.0594385	0.0435806	0.0880625	0.0558055	0.116142	0.116226	0.00978282	0.0904061	0.404993	0.000898223	0.0892356	0.102542	0.394254	0.0126755	0.0681633	0.00584714	0.11889	0.167954	0.0207505	0.0328744	0.0168435	0.30453	0.180018	5.79338e-05	0.125167	0.0157405	0.0194085	0.0290579	0.0165479	0.0379698	0.400433	0.229732	0.219629	0.00881116	0.16678	0.185721	0.203338	0.0164517	0.0267177	0.12456	0.0292004	0.0602403	0.0117245	0.00233637	0.17978	0.314013	0.0317333	0.118852	0.00378532	0.188226	0.0890803	0.0900642	0.0420705	0.220479	0.289116	0.65129	1.0691	1.99049	4	13.08764
563000	-6381.328	-6396.849	15.52084	2	2.204806	0.0037745	0.00779151	0.0140812	0.0381028	0.085727	0.00592556	0.0166075	0.0302562	0.082376	0.000143173	0.0173005	0.0385991	0.00699834	0.0110322	0.0126613	0.0662579	0.051559	0.0246336	0.00698471	0.0475501	0.0671862	0.0592932	0.0734763	0.0704018	0.138321	0.0436204	0.0174989	0.0363695	0.060313	0.0612694	0.00212479	0.0942371	0.00678917	0.0123702	0.00272263	0.0167232	0.00440504	0.0284461	0.0282116	0.248969	0.0629979	0.0262537	0.154988	0.0457884	0.157066	0.108468	0.00201652	0.0140896	0.0120861	0.114253	0.0117509	0.107677	0.0549728	0.068568	0.00980844	0.0155447	0.0132667	0.00618096	0.0206798	0.000589983	0.00637138	0.095543	0.260301	0.017049	0.020082	0.0239354	0.000770088	0.036499	0.0656969	0.0331155	0.0234817	0.0340145	0.119508	0.121817	0.0622961	0.0591991	0.0175326	0.0631622	0.0791415	0.0185104	0.292765	0.575001	0.0069035	0.0262281	0.121874	0.199522	0.00177555	0.0467291	0.169557	0.0879378	0.0836498	0.153716	0.429279	0.192699	0.0752786	0.0196912	0.04819	0.0201961	0.0401516	0.0162241	0.0895715	0.0203333	0.0684486	0.0915499	0.172205	0.0387975	0.267799	0.267212	0.0887131	0.104448	0.113487	0.560055	0.00438072	0.0671671	0.0425052	0.379549	0.032961	0.0807674	0.00530627	0.0650046	0.0202849	0.0176332	0.0457413	0.0795972	0.347267	0.0181696	0.00863454	0.0680625	0.00656508	0.00332276	0.0319922	0.0292309	0.141257	0.292291	0.147384	0.282855	0.0284089	0.149688	0.138903	0.144792	0.0200252	0.0903807	0.0391478	0.0410215	0.049634	0.0283325	0.00723303	0.174797	0.303102	0.0436538	0.0398329	0.013806	0.0762487	0.132187	0.072683	0.0207858	0.174255	0.316555	0.675163	1.07436	1.93392	4	12.30302
564000	-6407.557	-6416.535	8.978211	2	2.558712	0.0690379	0.146204	0.0252953	0.00062528	0.0732842	0.0125658	0.00267842	0.00565829	0.00197516	0.00409716	0.00975916	0.00895651	0.01082	0.0138208	0.0198475	0.038903	0.0324863	0.0146602	0.106139	0.0776505	0.0661541	0.0544382	0.0493917	0.0758967	0.0974213	0.0464032	0.0075855	0.0159882	0.0132918	0.0382028	0.0043338	0.0200538	0.0047195	0.0087982	0.00732406	0.0372921	0.000827545	0.0401578	0.0693458	0.101346	0.0981892	0.0247511	0.195012	0.0206428	0.0821103	0.146304	0.0124702	0.0306709	0.0219085	0.0824491	0.0222986	0.0731699	0.0780911	0.0696771	0.0248092	0.013425	0.0272019	0.0355943	0.0279062	0.00532873	0.00526323	0.0959434	0.138072	0.112213	0.0356996	0.0230719	0.0150005	0.0269266	0.0814266	0.0337938	0.0721879	0.0252664	0.186719	0.181526	0.0797452	0.11507	0.040523	0.0264593	0.0593216	0.00260883	0.273651	0.877551	0.0100567	0.0374267	0.0280877	0.22444	0.0380821	0.0451619	0.338128	0.0455753	0.103039	0.142909	0.363124	0.0723044	0.0632889	0.0594786	0.0119521	0.0115187	0.0901313	0.0619904	0.0236151	0.0263304	0.0489923	0.0693463	0.113386	0.0567653	0.0591156	0.249786	0.0108777	0.0494237	0.112683	0.310745	0.0261417	0.0763941	0.0477657	0.284641	0.00763313	0.0313391	0.0953952	0.135781	0.164515	0.0134854	0.000500499	0.118409	0.386568	0.0995797	0.0287599	0.119351	0.0199901	0.189376	0.0208958	0.0680291	0.322139	0.178314	0.210401	0.19458	0.0275541	0.138624	0.0578288	0.173548	0.0116571	0.347659	0.0890851	0.00735488	0.0771138	0.0126222	0.00564978	0.00331308	0.0602217	0.00300778	0.00706509	0.0370786	0.124075	0.132639	0.173441	0.00618204	0.0160974	0.351953	0.703742	1.07926	1.86504	4	12.26305
565000	-6382.296	-6401.027	18.73093	2	2.427139	0.0204425	0.138409	0.00314925	0.0274632	0.0299544	0.0346513	0.00320106	0.00486013	0.0346104	0.00648866	0.014175	0.0210307	0.0162781	0.0135036	0.00420953	0.0616146	0.0347601	0.00475853	0.0991668	0.0274745	0.064367	0.0249953	0.085493	0.0684975	0.140979	0.0201245	0.0475047	0.0354259	0.0385071	0.0384143	0.0102327	0.0268065	0.00130006	0.000416563	0.0178529	0.0363388	0.0111993	0.0177868	0.0589006	0.157318	0.0763057	0.0385974	0.0419872	0.0495669	0.0202707	0.102071	0.0018479	0.0222351	0.0259327	0.0648695	0.0652336	0.0955968	0.0769948	0.0578416	0.03813	0.0130351	0.0260134	0.0133216	0.0362979	0.00400157	0.00406248	0.0635101	0.20107	0.0321389	0.0125202	0.0415702	0.0155652	0.0133918	0.0760498	0.017659	0.0727588	0.110147	0.111265	0.100688	0.136395	0.106993	0.00151559	0.0334555	0.0332467	0.00281368	0.255295	0.498147	0.00991634	0.0390407	0.318719	0.271818	0.0178389	0.0444723	0.187852	0.0482169	0.0731136	0.0524566	0.418285	0.0713476	0.0598699	0.0101518	0.0766223	0.0237443	0.335298	0.0111804	0.109301	0.0117268	0.0542965	0.122131	0.0986039	0.0860895	0.156679	0.166788	0.0200284	0.0591225	0.129826	0.351451	0.0362289	0.0782687	0.0371272	0.167627	0.0256297	0.0346289	0.00192687	0.109129	0.023805	0.0577067	0.00224328	0.229822	0.293725	0.0384994	0.0953869	0.0960936	0.0176886	0.0200776	0.0125941	0.090451	0.172312	0.266744	0.0972962	0.289252	0.0207685	0.221381	0.10552	0.244038	0.00572035	0.198956	0.11752	0.0461545	0.0262347	0.0196139	0.0234592	0.042278	0.014936	0.00846637	0.011639	0.0240095	0.119718	0.115144	0.134221	0.0643182	0.00225675	0.339438	0.693902	1.07775	1.88891	4	11.60968
566000	-6366.153	-6385.826	19.67278	2	1.712478	0.00674268	0.098155	0.0394821	0.0116692	0.0460915	0.00338117	0.0241541	0.0204638	0.0621491	0.00993032	0.00838129	0.023215	0.0186093	0.0204281	0.0105358	0.0132094	0.082872	0.0170561	0.0865748	0.0313253	0.026319	0.0460806	0.0722094	0.0308436	0.0769775	0.00622796	0.0602893	0.0998388	0.0721773	0.114806	0.00608415	0.00192174	0.00453542	0.00308554	0.0108907	0.0328508	0.00520118	0.0344959	0.0815322	0.118129	0.0632217	0.0453347	0.0451266	0.0292969	0.0321443	0.131075	0.00567584	0.0133437	0.0267111	0.0683237	0.0710911	0.0954606	0.0637134	0.0702106	0.00824542	0.0346787	0.022483	0.0298164	0.0149875	0.00120293	0.000162615	0.148592	0.227487	0.066934	0.0288413	0.0220151	0.015513	0.0325045	0.0640105	0.024179	0.0394725	0.0336641	0.141717	0.0477701	0.0333015	0.0841337	0.0116443	0.000565397	0.121403	0.0339255	0.319116	0.675016	0.0115831	0.0125264	0.101813	0.154756	0.0314247	0.041429	0.23263	0.0661781	0.0876377	0.0225188	0.218121	0.148611	0.0587011	0.0117598	0.0440298	0.0154616	0.140845	0.0222766	0.142919	0.0108125	0.0360644	0.0072686	0.0936528	0.0628029	0.0679161	0.147342	0.0104536	0.0301732	0.0276246	0.627214	0.0441721	0.0572435	0.0175746	0.0479345	0.0146603	0.057041	0.0253278	0.025023	0.118629	0.088521	0.0523596	0.122155	0.398041	0.0465448	0.351974	0.0898693	0.0838014	0.0973898	0.0237722	0.106104	0.167171	0.243431	0.136127	0.163783	0.00504362	0.208381	0.238999	0.124756	0.0745046	0.0377698	0.108089	0.0762702	0.0455197	0.0266586	0.00838137	0.072623	0.0550651	0.00422627	0.00210478	0.0242893	0.0998003	0.162511	0.00842073	0.0781376	0.144162	0.25636	0.620485	1.0608	2.06236	4	11.45394
567000	-6389.285	-6402.324	13.03842	2	1.561982	0.0616399	0.095626	0.0176663	0.0165851	0.0626824	0.0190766	0.000144333	0.00602238	0.0439165	0.0152931	0.0315864	0.0177414	0.00126247	0.0184414	0.0131954	0.0290608	0.0528384	0.00637156	0.101227	0.0384644	0.111628	0.0369351	0.0763509	0.0129082	0.120526	0.0233429	0.0224412	0.0194799	0.00275955	0.0819959	0.0104114	0.0172111	0.00439577	0.00574269	0.00838059	0.0350461	0.0218176	0.0108084	0.0468594	0.133369	0.0986678	0.0457807	0.000761483	0.0435904	0.0466109	0.281402	0.0148913	0.0430193	0.0208323	0.0225767	0.0613302	0.186378	0.0721168	0.0577815	0.00615687	0.0210637	0.0425207	0.0259577	0.0209174	0.00121079	0.0144864	0.0943465	0.306395	0.07181	0.025052	0.00803651	0.0243397	0.0137517	0.12656	0.00357477	0.0407478	0.0990749	0.112644	0.114218	0.108934	0.132588	0.0024127	0.0363796	0.105417	0.000415127	0.372966	0.721187	0.0129294	0.0277137	0.0999372	0.169866	0.00822929	0.017989	0.214793	0.0235258	0.174862	0.015599	0.334453	0.112445	0.0884617	0.0290956	0.0916323	0.042166	0.138887	0.0437179	0.192995	0.00141079	0.00753224	0.0601862	0.144726	0.0995988	0.0986083	0.021694	0.0160207	0.0721818	0.103962	0.382006	0.0208634	0.0856218	0.00704251	0.0047262	0.0207693	0.0075115	0.00971509	0.00591798	0.0972445	0.0164176	0.0184963	0.115592	0.20207	0.175698	0.180462	0.140124	0.227851	0.159336	0.0383674	0.135526	0.252273	0.0833974	0.191448	0.246514	0.0345591	0.27199	0.129987	0.203684	0.0862217	0.0844386	0.0153755	0.0793868	0.0320353	0.0277401	0.00469828	0.0595895	0.0176759	0.00474463	0.0661344	0.0477163	0.0492857	0.145865	0.00871151	0.106728	0.201444	0.23474	0.598558	1.05386	2.11284	4	12.06838
