Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
2783000	-709.2629	-722.0227	12.75974	10	3.67939	0.0406738	0.0584134	0.0205697	0.280793	0.271233	0.0385938	0.00798043	0.244987	0.11193	0.0355298	0.023444	0.0149089	0.0426144	0.116356	0.00142891	0.134604	0.0450086	0.00922269	0.013566	0.0434922	0.0641084	0.137144	0.000421781	0.000781685	0.201413	0.00150587	0.0178274	0.171924	0.0235521	0.089657	0.00399557	0.076946	0.135633	0.243812	0.325841	0.0609593	0.0343428	0.0776237	0.0670426	0.0931497	0.066537	0.123801	0.211647	0.203673	0.100412	0.115242	0.0602779	0.0291918	0.0418423	0.0324351	0.512902	0.435833	0.763337	1.0843	1.71653	5	4.880993
2784000	-715.8354	-731.7527	15.91726	10	2.919714	0.159007	0.056171	0.0621248	0.241945	0.0697505	0.00217323	0.0550099	0.162187	0.177788	0.118819	0.0382847	0.0134071	0.0513009	0.00599602	0.0130075	0.0179565	0.032298	0.00375548	0.0669803	0.0252122	0.0224297	0.24902	0.0296028	0.0230934	0.0295849	0.0147814	0.00030809	0.0243966	0.0117508	0.0918507	0.0595842	0.0675164	0.039798	0.0120974	0.259937	0.0303659	0.138579	0.599171	0.109298	0.0993099	0.0555657	0.186429	0.42092	0.127167	0.126832	0.0551863	0.221016	0.108663	0.221374	0.0783667	0.27758	0.382954	0.726984	1.08209	1.80797	5	5.164748
2785000	-727.9793	-736.9573	8.978023	1	1.95743	0.00412642	0.0528376	0.0310996	0.211355	0.361886	0.0049288	0.0200451	0.0588026	0.0805644	0.0774276	0.0560361	0.0499563	0.052179	0.0288665	0.0195356	0.0229268	0.0275224	0.0202067	0.0189638	0.0270786	0.02284	0.0840999	0.0903316	0.01314	0.0217386	0.0342027	0.121891	0.0117424	0.00289856	0.00775443	0.237537	0.10433	0.0381359	0.458275	0.450973	0.137341	0.0408148	0.498299	0.0024153	0.00819934	0.0627351	0.25591	0.0619318	0.0939076	0.00415412	0.20341	0.0737688	0.00408571	0.00195699	0.00421249	0.147905	0.28814	0.650409	1.06889	1.99256	3	4.527281
2786000	-712.6431	-725.5113	12.86813	10	2.674075	0.10047	0.0537334	0.0144482	0.263474	0.0513998	0.134352	0.118398	0.101699	0.0144111	0.20494	0.014071	8.27632e-05	0.0118416	0.105022	0.00415736	0.0543229	0.0343104	0.042991	0.129794	0.013527	0.00741962	0.113554	0.0401946	0.00274418	0.0707933	0.0136567	0.033596	0.0943423	0.176047	0.0247198	0.0856199	0.0524895	0.324584	0.232221	0.401797	0.262957	0.225223	0.00219246	0.279677	0.0412173	0.0305848	0.114133	0.0701216	0.0820415	0.470042	0.0801745	0.135244	0.0150577	0.183135	0.0337988	0.0606765	0.362363	0.711721	1.08035	1.84556	5	5.227498
2787000	-700.7662	-724.8502	24.084	10	1.798556	0.12297	0.0183191	0.0353198	0.102091	0.0408485	0.0179099	0.0328852	0.163895	0.0318373	0.063795	0.0928249	0.0272464	0.0263128	0.0165402	0.0131865	0.0452323	0.0276846	0.035185	0.0347713	0.0340997	0.0467287	0.040927	0.0384369	0.00536232	0.0825042	0.0382311	0.0213061	0.200845	0.037882	0.235358	0.000408612	0.329768	0.276103	0.114723	0.124758	0.184689	0.00620665	0.194446	0.133066	0.039	0.0903779	0.000446131	0.0787227	0.0684218	0.311941	0.0586901	0.0309614	0.0121497	0.0139303	0.0978765	0.0211383	0.267982	0.631727	1.06402	2.03627	5	3.91836
2788000	-721.7067	-731.3157	9.609026	10	6.823716	0.0600525	0.00358433	0.289193	0.20675	0.0709331	0.0265082	0.0215979	0.0715957	0.124577	0.0767077	0.0190679	0.022534	0.0113215	0.0629594	0.000740114	0.200588	0.0202335	0.102187	0.0814922	0.0160845	0.182449	0.0177277	0.0341622	0.00452448	0.0542823	0.127246	0.0693616	0.362594	0.225244	0.172294	0.0199733	0.258172	0.265612	0.098681	0.0703517	0.0318388	0.113355	0.175084	0.114036	0.0150487	0.008745	0.0413897	0.353541	0.0535085	0.0353221	0.0888684	0.138325	0.027156	0.180399	0.126772	0.200903	0.563785	0.837704	1.07936	1.51915	5	5.155674
2789000	-704.4444	-718.9932	14.5488	10	2.500505	0.0574549	0.0334662	0.137793	0.222155	0.123753	0.106244	0.0514398	0.203166	0.0700673	0.163537	0.068167	0.0208639	0.00232679	0.0425445	0.00309747	0.00157242	0.0255742	0.0128468	0.0654033	0.014887	0.0149117	0.179755	0.0446691	0.0703498	0.0891149	0.019442	0.0332111	0.223412	0.111082	0.00421693	0.175564	0.0716894	0.116865	0.125728	0.0566671	0.176961	0.025653	0.158355	0.0603067	0.398051	0.00310289	0.0155279	0.100301	0.205616	0.0324493	0.0105671	0.0150595	0.617647	0.0275506	0.0154939	0.261117	0.346505	0.699492	1.07863	1.87537	5	4.886794
2790000	-731.5957	-735.2715	3.675808	10	1.772901	0.0359086	0.000675877	0.174264	0.296396	0.26401	0.093616	0.109076	0.0178642	0.0171279	0.0102252	4.37778e-05	0.00616292	0.00328697	0.0974893	0.00124999	0.0440669	0.00969507	0.0655584	0.0356771	0.049581	0.345675	0.0388295	0.0383873	0.00286145	0.0411441	0.0392093	0.0889213	0.344853	0.0184685	0.0228449	0.140644	0.351532	0.0030351	0.159168	0.162997	0.0988245	0.00674149	0.0233229	0.0537824	0.223707	0.211231	0.34687	0.196627	0.224376	0.0441225	0.177552	0.0510529	0.100375	0.15623	0.190097	0.243465	0.264572	0.628466	1.06311	2.04385	5	5.478922
2791000	-691.4067	-718.7625	27.35578	10	1.204686	0.0754747	0.0544905	0.0760722	0.228105	0.0305962	0.0271149	0.0855513	0.00497529	0.0491456	0.0471541	0.0235154	0.0248679	0.00257442	0.0480811	0.00178489	0.0499889	0.000992806	0.0107905	0.029003	0.0425983	0.0163583	0.117454	0.0269954	0.0498388	0.0435439	0.0371223	0.0695583	0.184985	0.24939	0.236421	0.135186	0.226625	0.0341932	0.0769842	0.371188	0.139539	0.0434598	0.0337936	0.112059	0.266341	0.0993491	0.179787	0.0840815	0.0273393	0.0310784	0.0687683	0.0228737	0.00204402	0.0174886	0.130731	0.11362	0.175901	0.530678	1.02708	2.26634	5	4.161073
2792000	-719.3968	-725.2341	5.837288	10	1.89009	0.0223622	0.048823	0.044793	0.601202	0.0984219	0.226293	0.169656	0.0451983	0.0807325	0.00772187	0.0264668	0.0547452	0.0475654	0.00841237	0.00606746	0.0456006	0.00167277	0.0612781	0.0901956	0.0161972	0.0481387	0.208084	0.0127266	0.0194992	0.0110813	0.0178324	0.0774395	0.187603	0.0462254	0.447749	0.014518	0.0690469	0.132887	0.101351	0.0668382	0.12172	0.070571	0.0529066	0.116147	0.262551	0.217399	0.0897291	0.0147047	0.0725024	0.0342361	0.0547025	0.253294	0.215642	0.0290189	0.51966	0.155827	0.279792	0.642793	1.06698	2.01044	5	5.445037
2793000	-702.7146	-720.4837	17.76906	10	1.678655	0.145233	0.03025	0.0304184	0.130302	0.124279	0.160702	0.0898652	0.14003	0.0388081	0.0153887	0.0114772	0.0188942	0.0122498	0.0459906	0.0280684	0.0119566	0.00692406	0.00820757	0.0754559	0.0112584	0.0899341	0.0288138	0.0509215	0.0568921	0.122469	0.0823703	0.0593767	0.283964	0.152111	0.0397189	0.00103463	0.0837194	0.218771	0.20115	0.0320306	0.00172299	0.0525639	0.221077	0.0655436	0.13347	0.538112	0.0210493	0.0744634	0.00796981	0.0236806	0.037678	0.172787	0.0619863	0.48995	0.125707	0.388918	0.251649	0.615823	1.05939	2.07313	5	5.055713
2794000	-697.0998	-722.8968	25.79694	10	1.283341	0.0678097	0.00982245	0.180243	0.264814	0.0848366	0.095537	0.159423	0.00594867	0.0230917	0.0520425	0.00551083	0.0125129	0.069607	0.210035	0.00667864	0.0180902	0.0138639	0.0343851	0.053914	0.0388184	0.0312704	0.165204	0.0117396	0.0156746	0.0384353	0.0268146	0.00837031	0.0792864	0.0567357	0.0307541	0.0320755	0.109189	0.298229	0.0634897	0.0793822	0.0938821	0.0782562	0.109861	0.0292138	0.013932	0.179408	0.0581637	0.113197	0.0215225	0.0371067	0.220461	0.0372122	0.182831	0.150781	0.01737	0.294845	0.189832	0.548015	1.03469	2.22747	5	4.091678
2795000	-703.2814	-721.2049	17.92354	10	1.639158	0.0231572	0.0466492	0.00850219	0.385064	0.482812	0.0445112	0.127056	0.0372448	0.0238198	0.0294448	0.0956675	0.0305638	0.0631748	0.0276392	0.0244382	0.00914549	0.0325311	0.0422925	0.00191719	0.00741233	0.0130073	0.132121	0.101364	0.00308962	0.057332	0.0240051	0.0258644	0.150325	0.0249393	0.150611	0.203037	0.0681152	0.0105983	0.189664	0.00960751	0.0365539	0.00586062	0.277212	0.210719	0.0632018	0.0852189	0.0210169	0.00524897	0.0104593	0.00885007	0.128638	0.383318	0.0523489	0.156935	0.0840686	0.36488	0.246041	0.610192	1.05765	2.08612	5	4.601255
2796000	-699.2428	-715.5046	16.26173	10	2.047415	0.0500697	0.00232499	0.0529269	0.187945	0.318876	0.0326986	0.130346	0.0651408	0.0585202	0.0103768	0.0426954	0.0294375	0.00314869	0.105271	0.00169268	0.00152181	0.00516914	0.0689807	0.0345975	0.00593265	0.0225146	0.124883	0.0263691	0.0102964	0.0505718	0.00311594	0.0133386	0.000630683	0.0934167	0.0680843	0.389159	0.285684	0.512049	0.279749	0.0847236	0.104616	0.0882221	0.14213	0.209079	0.118474	0.0527661	0.0692936	0.114187	0.00918619	0.0254791	0.0414549	0.554312	0.0538163	0.235543	0.0116733	0.00489048	0.29887	0.659963	1.07113	1.97004	5	5.007379
2797000	-712.4086	-719.7568	7.348198	2	2.136399	0.152382	0.00256261	0.0290879	0.379577	0.158182	0.00992264	0.0207983	0.00117185	0.0492117	0.0539737	0.0219817	0.0301683	0.0353737	0.0217721	0.0208085	0.055137	0.0133053	0.0541362	0.11262	0.0252581	0.056436	0.0344716	0.0165962	0.0229154	0.00445555	0.0529193	0.0321959	0.169383	0.0374516	0.0988123	0.332908	0.426331	0.0260824	0.176361	0.00171641	0.13979	0.01314	0.0216367	0.0756682	0.122703	0.0557777	0.022106	0.0238108	0.0900346	0.0111751	0.0187691	0.692904	0.144193	0.674569	0.105774	0.0950267	0.309031	0.668776	1.07306	1.94914	4	5.043545
2798000	-720.1908	-734.5368	14.34601	10	2.020487	0.182973	0.0322574	0.0529864	0.356566	0.0594361	0.0178553	0.0970773	0.0072507	0.038494	0.0171497	0.0546438	0.0507266	0.0595007	0.0497537	0.0203322	0.0565935	0.00807133	0.170171	0.0926835	0.0242314	0.187133	0.164202	0.0193124	0.0105954	0.055352	0.153614	0.0138047	0.289579	0.0231468	0.00633037	0.00844785	0.0598038	0.036046	0.0490453	0.0158748	0.0452937	0.0136533	0.0594292	0.0927001	0.00254938	0.0576425	0.109717	0.489678	0.175874	0.651071	0.139731	0.0312824	0.210156	0.0116663	0.222443	0.0869849	0.295708	0.657175	1.07049	1.97662	5	4.940914
2799000	-712.9347	-724.9412	12.00653	2	2.022217	0.186862	0.103872	0.150626	0.174426	0.229073	0.0156625	0.00645639	0.0429455	0.0999679	0.0119048	0.0304691	0.0248886	0.0225941	0.0303691	0.0262057	0.00285352	0.0497244	0.0334795	0.00422066	0.00345624	0.0597805	0.0752477	0.0105353	0.0280055	0.108478	0.0125473	0.13224	0.0534744	0.00222092	0.0159835	0.308202	0.0689556	0.21171	0.196801	0.0426003	0.00691352	0.0498668	0.499356	0.096593	0.0150228	0.00815476	0.0603983	0.180092	0.0816823	0.219686	0.0252325	0.161685	0.28674	0.0174259	0.156937	0.0162284	0.295912	0.657356	1.07054	1.9762	4	4.458853
2800000	-714.8586	-733.2128	18.35418	10	3.380572	0.115204	0.0480665	0.0695998	0.197621	0.370166	0.0402185	0.103855	0.250307	0.089296	0.0644566	0.0557005	0.0302676	0.149894	0.118847	0.023038	0.00787997	0.0487569	0.0632114	0.0759333	0.0369817	0.155456	0.110358	0.0247212	0.0243436	0.0613566	0.0683742	0.112304	0.143299	0.033394	0.0932822	0.145917	0.0139938	0.0199297	0.210759	0.0286114	0.006751	0.0858175	0.141752	0.0477567	0.436754	0.112919	0.259948	0.184221	0.0876508	0.000552655	0.0568421	0.192141	0.0485548	0.0478074	0.0514026	0.0579717	0.416717	0.750637	1.08384	1.7488	5	5.024243
2801000	-706.5639	-723.7132	17.14933	10	1.49923	0.043589	0.0750341	0.358105	0.184624	0.0281458	0.0245504	0.070389	0.127423	0.0286622	0.00223545	0.00124345	0.0275556	0.0103334	0.0358144	0.0265117	0.0413444	0.0118804	0.0190625	0.133514	0.0104608	0.016586	0.0911963	0.0223521	0.038614	0.00999946	0.043648	0.0599798	0.287795	0.0206411	0.0195631	0.266738	0.0155605	0.203645	0.0991867	0.0477735	0.0153978	0.0565029	0.414093	0.135828	0.0494635	0.158107	0.674877	0.0164751	0.0544705	0.0966263	0.5318	0.0991649	0.0330787	0.0214116	0.0014232	0.246272	0.225204	0.588428	1.05038	2.13599	5	5.108749
2802000	-716.5281	-735.177	18.64889	10	1.574371	0.207868	0.120077	0.0128907	0.191714	0.09654	0.119241	0.0730461	0.00843432	0.133295	0.124181	0.0773008	0.0452583	0.0133487	0.0248381	0.0231072	0.0345788	0.00958912	0.104308	0.0750449	0.00986603	0.0417966	0.0129557	0.0273096	0.00479958	0.0627649	0.0296572	0.0321492	0.0765746	0.0194765	0.253943	0.162926	0.278009	0.0219223	0.373031	0.0191859	0.021969	0.00561602	0.0482387	0.0247828	0.181188	0.391146	0.4118	0.00776472	0.0191844	0.0344061	0.023324	0.1264	0.164986	0.107255	0.0013609	0.000422371	0.236586	0.600485	1.05451	2.10842	5	4.490873
2803000	-712.4056	-732.0521	19.64653	10	1.171467	0.13431	0.110914	0.112101	0.235057	0.162745	0.00776472	0.0267542	0.12263	0.0136591	0.0872637	0.00625366	0.0711954	0.0102549	0.061677	0.0540845	0.0218387	0.00134741	0.0737258	0.0395987	0.0387997	0.289729	0.0891296	0.0307569	0.0231709	0.0317022	0.024579	0.0430489	0.114521	0.133571	0.0961628	0.149685	0.0189533	0.0125569	0.0268199	0.19653	0.183689	0.121443	0.00259465	0.0665134	0.00941517	0.201378	0.0283326	0.14413	0.0338466	0.163228	0.0915348	0.0472256	0.0130174	0.198923	0.342297	0.0668842	0.169844	0.522851	1.02347	2.28383	5	4.387343
2804000	-713.0481	-725.7244	12.6763	10	3.371836	0.156874	0.0251393	0.158541	0.130258	0.154585	0.0118401	0.225081	0.0815676	0.0882253	0.0550244	0.156292	0.11994	0.108009	0.0197583	0.00240762	0.141655	2.95208e-05	0.0759781	0.0604433	0.0130135	0.15248	0.0617554	0.0341353	0.0321072	0.22107	0.0100159	0.0416136	0.335319	0.0308489	0.020517	0.266289	0.00750675	0.153136	0.0279473	0.0622322	0.010318	0.00222411	0.0402764	0.0760336	0.19019	0.118605	0.495047	0.023545	0.0935741	0.0232146	0.160571	0.0946669	0.0222442	0.105379	0.431086	0.0308254	0.416128	0.750238	1.08382	1.74981	5	5.159433
2805000	-696.8584	-721.8921	25.03374	10	2.442838	0.0985861	0.029185	0.0610645	0.167604	0.273197	0.00613566	0.0497129	0.121299	0.0793521	0.0521703	0.0384221	0.0201442	0.0407924	0.0609088	0.0134442	0.0179968	0.0107867	0.0170179	0.00992724	0.0273965	0.0622428	0.105862	0.00500517	0.00021595	0.0299601	0.0105703	0.0221222	0.274966	0.0614485	0.0285016	0.00611329	0.184582	0.105925	0.0818175	0.0252302	0.124592	0.211539	0.057901	0.00562236	0.0185888	0.182742	0.0738708	0.0273462	0.112031	0.0158581	0.0824496	0.427164	0.171302	0.0819531	0.0943033	0.0232863	0.340969	0.695121	1.07795	1.88596	5	3.910255
2806000	-716.4726	-733.2578	16.78522	10	1.817889	0.146123	0.0262012	0.0464041	0.145019	0.0826448	0.171976	0.104709	0.0333919	0.0581303	0.0106547	0.019217	0.0476235	0.0179134	0.0935354	0.0381362	0.00254099	0.0246373	0.104672	0.0917379	0.0106112	0.0069789	0.167714	0.0412846	0.000427674	0.079826	0.0305063	0.0975664	0.133076	0.0418474	0.0325341	0.138584	0.461665	0.0242682	0.147567	0.10623	0.0173968	0.0197509	0.00748277	0.399951	0.186096	0.0153547	0.0853638	0.271466	0.111838	0.0484051	0.0114419	0.264767	0.147028	0.167955	0.0149788	0.419945	0.270522	0.634137	1.06469	2.03066	5	4.975174
2807000	-718.1724	-727.4885	9.316076	10	1.326271	0.0382259	0.106301	0.0460673	0.459208	0.065852	0.137461	0.00641317	0.0752557	0.0612178	0.04005	0.0192178	0.0606347	0.0185242	0.0443142	0.0226035	0.00522642	0.108729	0.0937357	0.155228	0.00209627	0.141178	0.205322	0.0752527	0.00856775	0.0047111	0.0284994	0.0427656	0.208196	0.212065	0.0325695	0.0858051	0.0302165	0.646035	0.318168	0.217856	0.00991186	0.146533	0.0549262	0.582193	0.0998905	0.00929798	0.443535	0.000526279	0.000146394	0.0776418	0.0115872	0.113299	0.208986	0.0381454	0.000434911	0.101014	0.197195	0.55683	1.03835	2.20762	5	5.721636
2808000	-711.2176	-726.7406	15.52301	10	1.465612	0.00578438	0.0765513	0.114128	0.312208	0.0964932	0.00845735	0.035865	0.0473873	0.0961062	0.160199	0.0380102	0.0794984	0.0738235	0.0276908	0.0114089	0.00139803	0.0562512	0.00949208	0.0899165	0.0138573	0.155703	0.176144	0.0623009	0.0104105	0.0566425	0.00213319	0.0521606	0.142369	0.232996	0.021348	0.103505	0.0285981	0.0291237	0.0374284	0.00532519	0.0264452	0.18033	0.11346	0.0595035	0.121732	0.380232	0.252727	0.0771053	0.000422838	0.0273367	0.0881229	0.0851769	0.00717061	0.313507	0.367379	0.872819	0.219961	0.582731	1.04834	2.14897	5	5.444186
2809000	-697.148	-721.8281	24.68013	10	1.492544	0.0699345	0.0402946	0.00961988	0.13495	0.0376943	0.012186	0.0142535	0.00551195	0.165149	0.0427409	0.015696	0.0189334	0.0473086	0.0374496	0.00478041	0.0543713	0.0152209	0.00657266	0.0218817	0.0260155	0.00197264	0.118356	0.00565734	0.0314235	0.0949606	0.0166844	0.0183614	0.0693377	0.082998	0.110133	0.234205	0.0247901	0.111806	0.188363	0.110167	0.0325681	0.0317348	0.0144225	0.5742	0.0584512	0.207757	0.00256962	0.325159	0.313442	0.0101537	0.217065	0.0103127	0.108957	0.0757103	0.0425504	0.00854237	0.224168	0.587311	1.04998	2.13854	5	4.033377
2810000	-703.9644	-716.3721	12.40776	10	1.82536	0.00924959	0.0772473	0.00164975	0.587676	0.114633	0.125604	0.158825	0.0206075	0.0317279	0.109785	0.0289388	0.0159736	0.0441343	0.0700672	0.0135731	0.00433043	0.00732071	0.0381797	0.210578	0.0169804	0.0136594	0.0537847	0.0559818	0.00991702	0.0895968	0.000704751	0.0262904	0.0178755	0.0293144	0.162912	0.0494029	0.512448	0.413034	0.356126	0.0758738	0.261819	0.175086	0.0905482	0.00890476	0.0579703	0.0512283	0.403728	0.0559625	0.198765	0.0070662	0.00296221	0.0524735	0.036804	0.313008	0.0298632	0.0617973	0.271497	0.635058	1.06494	2.02851	5	5.36199
2811000	-713.6223	-734.4204	20.79808	10	1.731183	0.022935	0.0760499	0.162745	0.306126	0.223896	0.0358041	0.0197999	0.0829378	0.253905	0.00480252	0.0488704	0.0192597	0.00468203	0.0471678	0.0125039	0.0868307	0.0127836	0.00282441	0.201094	0.000495991	0.179749	0.11871	0.0394495	0.017044	0.0490945	0.0741028	0.0629678	0.131969	0.072997	0.0214452	0.294537	0.562691	0.164863	0.220087	0.027268	0.0198483	0.0454702	0.0205267	0.00760254	0.0235923	0.137918	0.0598348	0.119117	0.0284233	0.0169264	0.0421223	0.0646929	0.136336	0.101457	0.0839654	0.0311048	0.25893	0.623002	1.06154	2.05653	5	4.601426
2812000	-705.7226	-725.7459	20.02334	10	1.50582	0.129075	0.0288413	0.0495532	0.130024	0.325697	0.0666327	0.0530616	0.049033	0.266483	0.0203861	0.0173221	0.0332012	0.00116966	0.0758795	0.0378013	0.0627735	0.052507	0.000693573	0.0471612	0.0155548	0.00802433	0.109418	0.0150069	0.00823804	0.015365	0.00713478	0.0564085	0.0348717	0.013988	0.0632066	0.136388	0.311212	0.0613467	0.0895919	0.0165433	0.0581869	0.415929	0.0420187	0.483262	0.0150577	0.136691	0.352404	0.0301577	0.071194	0.222182	0.0953281	0.162773	0.0312377	0.0268655	0.0723327	0.095712	0.22622	0.589522	1.05076	2.1335	5	4.720927
2813000	-702.2822	-720.8635	18.58128	10	5.795372	0.0118176	0.0108884	0.0577566	0.157852	0.136653	0.00790843	0.00190299	0.118783	0.059558	0.010125	0.00867341	0.00367446	0.00585679	0.0455462	0.000675268	0.0127048	0.0139153	0.069445	0.0894723	0.0554593	0.00105655	0.0841505	0.0669854	0.00175298	0.00120962	0.00626497	0.0823437	0.164534	0.0612149	0.215418	0.114059	0.295917	0.0216699	0.0423933	0.00107545	0.319398	0.0117086	0.0223986	0.00284134	0.0825258	0.0340101	0.0611233	0.212989	0.0450037	0.420635	0.0553367	0.186095	0.0126408	0.179984	0.182483	0.122855	0.532096	0.820826	1.08171	1.56537	5	3.990741
2814000	-712.4744	-729.8903	17.41587	10	1.149855	0.0120232	0.0310779	0.0512192	0.157023	0.0141435	0.0810256	0.127795	0.103113	0.0197771	0.0710498	0.0307299	0.0408901	0.00725923	0.025007	0.00311711	0.035017	0.0989986	0.00131655	0.0370054	0.0698755	0.0458616	0.136371	0.0313826	0.0057186	0.133204	0.0163194	0.0580872	0.280919	0.105312	0.135727	0.716247	0.18791	0.0852472	0.238694	0.020406	0.00186317	0.280553	0.00613827	0.0971699	0.116625	0.106096	0.365378	0.0190357	0.0243816	0.0323207	0.155259	0.0954866	0.0733534	0.103721	0.246305	0.185691	0.165848	0.517584	1.02099	2.29558	5	5.124249
2815000	-706.6785	-723.5877	16.90915	10	1.301341	0.0163597	0.0317036	0.0023627	0.209014	0.296046	0.0837752	0.0429137	0.0283511	0.0125593	0.0378106	0.216321	0.0348118	0.00294359	0.00148379	0.00982904	0.0790358	0.0301597	0.019813	0.100132	0.0205612	0.173867	0.0438586	0.0224748	0.00210438	0.211754	0.00120521	0.0406687	0.268768	0.157857	0.00137045	0.150113	0.0269808	0.0259411	0.139172	0.0667392	0.174819	0.326204	0.352401	0.172277	0.256905	0.0330995	0.0255692	0.186725	0.00562848	0.0192191	0.0511643	0.00428942	0.384628	0.0103615	0.193887	0.115434	0.19294	0.551763	1.03626	2.21904	5	4.921474
2816000	-694.4967	-717.0946	22.59787	10	1.759515	0.0791034	0.00603502	0.207235	0.0917974	0.111316	0.105692	0.00285085	0.0116094	0.122781	0.0455789	0.000702634	0.0251683	0.0484517	0.0346636	0.0421238	0.0208223	0.0119412	0.00893835	0.0879866	0.0037234	0.00679926	0.0906266	0.0279811	0.00658376	0.00889283	0.0161801	0.0557422	0.24498	0.0216763	0.0849146	0.123853	0.338336	0.0404447	0.0117684	0.013278	0.00183694	0.529177	0.0124588	0.27094	0.0927217	0.0889127	0.204062	0.0712332	0.00787322	0.0959959	0.00079067	0.422593	0.110318	0.0209971	0.123112	0.062918	0.262775	0.626735	1.06262	2.04787	5	4.276517
2817000	-728.6658	-732.1421	3.476307	10	3.055154	0.303533	0.223671	0.00105971	0.216194	0.183873	0.21834	0.0106931	0.0315142	0.28788	0.187986	0.0560815	0.057571	0.0249541	0.0822088	0.0440903	0.128012	0.00642675	0.0122537	0.143721	0.0054172	0.0581543	0.0562199	0.0416248	0.0252422	0.060916	0.00812087	0.0397725	0.00198695	0.101168	0.48707	0.0599744	0.0165184	0.12619	0.117884	0.172483	0.337418	0.332935	0.0600092	0.0261068	0.0395778	0.0857109	0.154801	0.184216	0.173021	0.049193	0.028568	0.219889	0.979225	0.0161757	0.043196	0.0277721	0.393484	0.734537	1.08278	1.7892	5	6.35662
2818000	-701.8703	-718.992	17.12164	10	2.716366	0.0122418	0.0922476	0.0484343	0.338989	0.0185775	0.0131967	0.00447525	0.215108	0.0319495	0.0121388	0.0042097	0.0273852	0.0189025	0.157122	0.000513235	0.0716916	0.0343772	0.102131	0.0883315	0.00871256	0.0451498	0.129837	0.0520647	0.0215531	0.0235471	0.017435	0.0538162	0.117192	0.188525	0.324027	0.150739	0.241243	0.0144979	0.208242	0.309049	0.00180974	0.203243	0.00862224	0.0224371	0.0468221	0.156802	0.0469425	0.0905753	0.190099	0.16218	0.240202	0.0414596	0.00815525	0.144974	0.0779487	0.00548319	0.366055	0.714508	1.08071	1.83873	5	4.645408
2819000	-693.2731	-713.2616	19.98852	10	2.375267	0.00377343	0.00280688	0.109543	0.137296	0.0459211	0.0366433	0.00754115	0.0810537	0.00421551	0.0156677	0.0304252	0.0163847	0.00215446	0.072586	0.00333819	0.0134251	0.0192861	0.0115682	0.00623044	0.00551119	0.0956235	0.119615	0.0206473	0.0273926	0.0902711	0.021314	0.0542921	0.00332778	0.0776757	0.0567883	0.308878	0.244676	0.121234	0.413002	0.366845	0.0575566	0.243024	0.00452243	0.0468026	0.0126027	0.0970566	0.0299445	0.0475052	0.144142	0.0301282	0.209839	0.342014	0.0243115	0.230898	0.0183652	0.0914322	0.334303	0.689783	1.07706	1.89885	5	4.277098
2820000	-693.2714	-716.6054	23.33407	10	1.849576	0.0039032	0.0218314	0.210105	0.257603	0.21505	0.015446	0.0212358	0.0826741	0.10362	0.227582	0.049396	8.93714e-05	0.0453602	0.0414564	0.00168953	0.0908069	0.0107263	0.0105868	0.0174977	0.0248539	0.0947158	0.0601025	0.0105056	0.00846556	0.046196	0.000221673	0.00769556	0.0786816	0.0415851	0.105813	0.224084	0.132138	0.0392211	0.101293	0.350277	0.208612	0.0773666	0.116304	0.0524007	0.406876	0.0882201	0.0504063	0.0415115	0.0923656	0.0111676	0.0367973	0.30614	0.117627	0.185354	0.00761434	0.0830292	0.274632	0.638001	1.06573	2.02164	5	4.634303
