Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1133000	-1560.205	-1641.551	81.34574	10	1.846961	0.195247	0.0333276	0.0401985	0.0485519	0.0317251	0.0503299	0.0096735	0.118429	0.0213651	0.112736	0.0344294	0.0797791	0.134539	0.0350261	0.0724753	0.0629589	0.0207908	0.141669	0.0261987	0.115898	0.00942859	0.0381113	0.0174393	0.00960731	0.0356863	0.0243809	0.00849038	0.00853795	0.0325545	0.108973	0.0796408	0.137701	0.0302904	0.740419	0.136173	0.0795314	0.092905	0.108039	0.0026642	0.0522369	0.103751	0.0944699	0.0369428	0.0238559	0.0457598	0.0350973	0.0189382	0.0110883	0.0922286	0.0569018	0.129999	0.0972715	0.121884	0.0101204	0.105705	0.00422717	0.0241585	0.0636029	0.23961	0.274296	0.637686	1.06564	2.02238	5	4.453768
1134000	-1554.986	-1640.788	85.80166	10	1.343532	0.0756591	0.0229292	0.024911	0.029493	0.0756808	0.0104407	0.00706994	0.0872007	0.00416772	0.0488744	0.0527309	0.13509	0.0559031	0.050556	0.00717481	0.0383768	0.0521773	0.043211	0.0224231	0.00374758	0.0255842	0.00608055	0.0385514	0.00421983	0.0226663	0.0378862	0.00626258	0.0152975	0.374926	0.0647283	0.0476899	0.206472	0.0322335	0.63243	0.0884955	0.0850314	0.0426418	0.089657	0.0147844	0.19079	0.0688934	0.0764973	0.0147321	0.00161258	0.0625546	0.108954	0.0138539	0.0335817	0.0751769	0.020624	0.171699	0.0153701	0.157981	0.0369941	0.0305559	0.00314366	0.0406364	0.0591854	0.216348	0.200108	0.560256	1.03974	2.1999	5	4.08264
1135000	-1558.941	-1635.182	76.24036	10	1.203754	0.117851	0.0104141	0.00256565	0.0457595	0.105451	0.0611356	0.0288326	0.0433726	0.0122962	0.093325	0.0608465	0.0503541	0.0629739	0.0276811	0.0267787	0.0309792	0.0630311	0.0524634	0.0471126	0.00467373	0.0223633	0.0250335	0.0182487	0.06373	0.0159998	0.061705	0.0082432	0.00240328	0.0681205	0.0320305	0.126347	0.325082	0.0354881	0.953534	0.0288837	0.106442	0.102471	0.215002	0.0583769	0.205542	0.107623	0.0594442	0.0684515	0.0734765	0.0633482	0.0649483	0.026666	0.0071188	0.069984	0.0771716	0.0831234	0.110233	0.145166	0.00261534	0.0675993	0.0187148	0.0505205	0.032102	0.373826	0.175733	0.530462	1.02698	2.26682	5	4.925078
1136000	-1554.752	-1635.032	80.28016	10	0.9075872	0.168465	0.0425209	0.00680413	0.030735	0.0152619	0.0481339	0.0348426	0.0413664	0.0133328	0.0325875	0.0731314	0.0430846	0.130944	0.0431665	0.0444847	0.0400986	0.114295	0.0460479	0.0184188	0.0447671	0.0451497	0.0352801	0.0293137	0.0381951	0.0001942	0.0232498	0.00811002	0.00421118	0.0179701	0.00538102	0.0783419	0.274109	0.0183935	0.639872	0.0457569	0.0558868	0.110279	0.188381	0.0223408	0.0997497	0.115133	0.0249649	0.143152	0.0509275	0.0351208	0.119097	0.047415	0.00618856	0.0650007	0.0710093	0.141635	0.0972182	0.10006	0.016561	0.14576	0.0113137	0.0442551	0.0408687	0.231643	0.118166	0.447097	0.982824	2.45191	5	4.279977
1137000	-1568.094	-1648.786	80.69275	10	2.142198	0.147741	0.0281708	0.000410503	0.0517958	0.0415744	0.0014125	0.0170243	0.0654009	0.0488074	0.144622	0.0394314	0.0637038	0.126743	0.0163236	0.0459749	0.114621	0.067868	0.200876	0.0602648	0.0172029	0.00985273	0.0178078	0.0285622	0.000255895	0.0426475	8.47655e-05	0.0359299	0.0069459	0.173951	0.0442018	0.0444945	0.21215	0.0480134	0.620372	0.154925	0.0400435	0.0905664	0.0483046	0.0868429	0.119654	0.0933713	0.00493626	0.000605235	0.0388138	0.0444174	0.113476	0.0601285	0.0320111	0.252554	0.222201	0.0770561	0.154963	0.0475701	0.0033636	0.143249	0.0571188	0.0341086	0.0179499	0.295379	0.309678	0.66933	1.07317	1.94782	5	4.818848
1138000	-1571.364	-1649.151	77.78696	10	0.8490319	0.0833123	0.108454	0.0439113	0.0118421	6.06463e-05	0.0401169	0.0102981	0.120446	0.00396883	0.0357078	0.0293952	0.0321279	0.113793	0.00328516	0.0792021	0.0492423	0.2031	0.0338078	0.054607	0.0464811	0.0161368	0.00377936	0.0353563	0.00813116	0.00664415	0.0113638	0.00142521	0.00462582	0.0608166	0.0185103	0.140468	0.0101913	0.0256149	0.941279	0.074545	0.0589239	0.0971072	0.20401	0.037386	0.117331	0.133891	0.0448814	0.043975	0.0109366	0.0109122	0.151414	0.0128142	0.0390822	0.126617	0.0833081	0.0192086	0.0953353	0.0290624	0.00531476	0.0903866	0.043211	0.0825362	0.111009	0.348966	0.105941	0.42615	0.969667	2.49824	5	4.459666
1139000	-1576.947	-1643.114	66.16725	10	1.446326	0.114767	0.0225368	0.0165559	0.0641197	0.0288022	0.0291026	0.0230008	0.132591	0.0256703	0.0669884	0.0546001	0.219708	0.130756	0.0241553	0.126705	0.0598567	0.107245	0.149758	0.00300575	0.0261147	0.0236717	0.048958	0.0169822	0.0176248	0.0439697	0.0594848	0.00308878	0.0226743	0.13439	0.068697	0.0766263	0.129093	0.280436	0.953981	0.0805181	0.0759767	0.0860212	0.0711962	0.0798182	0.149576	0.165704	0.0575771	0.0436401	0.0303832	0.0746576	0.139252	0.00196119	0.0172486	0.141178	0.190658	0.0274338	0.303772	0.291938	0.00172689	0.132255	0.00387014	0.0691936	0.0632445	0.3174	0.216911	0.579371	1.04711	2.15661	5	5.921917
1140000	-1563.046	-1645.749	82.70259	10	1.600902	0.0792286	0.0669753	0.0164539	0.0285542	0.0206089	0.0692915	0.0414313	0.0943898	0.0691521	0.0395641	0.074055	0.0965327	0.065669	0.0153978	0.0239891	0.0911563	0.206386	0.0932525	0.0805056	0.0320777	0.00816662	0.0267353	0.0696199	0.0276892	0.0574305	0.0390729	0.0120141	0.0177214	0.0781899	0.0308168	0.0972723	0.157421	0.143937	0.579258	0.0274212	0.116846	0.117101	0.187368	0.000169325	0.156716	0.123422	0.0554808	0.0174019	0.0403	0.112548	0.0975481	0.0310753	0.0368732	0.122942	0.163069	0.101349	0.25233	0.0145142	0.0166932	0.120555	0.00424578	0.0847748	0.0499111	0.253307	0.240497	0.604533	1.05584	2.09913	5	4.953978
1141000	-1548.738	-1631.21	82.4718	10	2.76389	0.149158	0.00818581	0.00357429	0.0416481	0.0731742	0.00698285	0.00821879	0.061851	0.0253265	0.0629047	0.0459548	0.0567396	0.112818	0.0419094	0.0759307	0.0442608	0.0334414	0.104968	0.0102725	0.0379224	0.031596	9.95912e-05	0.0379866	0.0171876	0.00502698	0.0238393	0.0082154	0.0186366	0.013475	0.00512126	0.102266	0.106025	0.232193	0.426608	0.0294584	0.109685	0.141389	0.129041	0.0147146	0.175275	0.082761	0.0364691	0.169416	0.00432983	0.0587377	0.0948771	0.0138739	0.0549042	0.0241784	0.150679	0.0336797	0.0458327	0.187552	0.0167734	0.145419	0.00517458	0.0753174	0.0553855	0.30705	0.370129	0.717556	1.08107	1.83124	5	4.195491
1142000	-1556.524	-1638.018	81.49347	10	0.8945476	0.053675	0.0647141	0.0217556	0.0324112	0.0154749	0.0436038	0.00155608	0.112854	0.0182735	0.126991	0.0600316	0.00920117	0.14023	0.00201829	0.0901389	0.0595115	0.0765816	0.0475223	0.00251346	0.016688	0.0442082	0.0301876	0.0306953	0.00754002	0.0149554	0.0307379	0.00676494	0.0125936	0.0804441	0.0387234	0.0130901	0.22126	0.176947	1.21945	0.0236736	0.109134	0.0561614	0.0970399	0.0269724	0.126329	0.0729291	0.0219655	0.0948393	0.0564594	0.0821476	0.111711	0.0439405	0.00867692	0.0288135	0.143723	0.033144	0.0776656	0.111943	0.000450642	0.180309	0.00356106	0.0367869	0.0680914	0.300844	0.115463	0.442588	0.980065	2.46188	5	4.840656
1143000	-1546.744	-1643.1	96.3555	10	1.048972	0.127568	0.0135625	0.00692382	0.0197188	0.00995569	0.0832945	0.0168335	0.0649603	0.00195012	0.059912	0.0680012	0.107502	0.0974943	0.00938012	0.0633405	0.0942652	0.0405503	0.0352948	0.000248187	0.0385266	0.00693146	0.0101694	0.0180887	0.0090548	0.0395843	0.0114093	0.0037166	0.00204601	0.0970393	0.0377544	0.0994936	0.192938	0.164464	0.457389	0.00809869	0.0849204	0.0609205	0.110695	0.0331607	0.0490508	0.0936491	0.0375974	0.205472	0.0262929	0.054974	0.153633	0.0339292	0.0486949	0.0400679	0.158421	0.0162196	0.0483547	0.0729064	0.0101833	0.16458	0.0186023	0.0310302	0.0566936	0.207204	0.14662	0.490992	1.00766	2.35472	5	3.934714
1144000	-1551.743	-1630.582	78.83905	10	2.452175	0.114967	0.00381486	0.0226357	0.0793624	0.0171888	0.0635418	0.0204676	0.0355313	0.0144646	0.0776038	0.0374448	0.0493177	0.0984652	0.00602843	0.0467039	0.103134	0.0519649	0.0451612	0.0389762	0.000686531	0.0503573	0.0350784	0.0257413	0.0121369	0.0406139	0.0533989	0.00846134	0.0270062	0.0105974	0.0805967	0.125608	0.190803	0.0442061	0.602487	0.0835119	0.090316	0.0811446	0.0426046	0.0226333	0.190005	0.0939305	0.0255307	0.139949	0.0461886	0.180161	0.112009	0.0330055	0.0271541	0.260788	0.0817461	0.0735801	0.0661244	0.054786	0.00307185	0.105602	0.0161134	0.0319973	0.0757156	0.344955	0.341875	0.69584	1.07806	1.88422	5	4.517177
1145000	-1569.534	-1645.169	75.6349	10	1.72592	0.143867	0.0385173	0.00770796	0.0244206	0.0406918	0.0208382	0.0521252	0.105379	0.0745218	0.164883	0.0319654	0.0429717	0.0979871	0.0025344	0.140611	0.0390472	0.0769991	0.0837376	0.0264742	0.0565895	0.0139325	0.0694063	0.00220032	0.0307362	0.0317935	0.0409833	0.0262086	0.0035762	0.234867	0.00860545	0.0791146	0.369501	0.100125	0.759099	0.047688	0.149353	0.0740105	0.0634268	0.0538676	0.120062	0.179349	0.0661076	0.0580725	0.136297	0.163274	0.111513	0.0407694	0.00666285	0.0340419	0.0197422	0.0446363	0.0208175	0.183114	0.000917618	0.165892	0.0160688	0.0346353	0.0560253	0.319116	0.258209	0.622298	1.06133	2.05816	5	5.207476
1146000	-1568.357	-1646.654	78.29745	10	0.7495791	0.116143	0.0415279	0.0270874	0.0989661	0.0359428	0.0537548	0.0279066	0.0565022	0.00951054	0.0118011	0.0525616	0.0459711	0.147425	0.0186497	0.00737546	0.00848823	0.011703	0.19683	0.0157549	0.00872585	0.00525115	0.0560904	0.00863682	0.00757061	0.0230158	0.0508728	0.00299472	0.000577724	0.116001	0.03614	0.119209	0.199192	0.282168	0.595553	0.0624113	0.177613	0.0379355	0.249325	0.0334185	0.0430235	0.00722021	0.0767269	0.0438827	0.0533277	0.133257	0.077564	0.0513143	0.0234056	0.100788	0.03406	0.0404424	0.0408477	0.109491	0.00443995	0.138749	0.0143447	0.0503213	0.0652275	0.259555	0.0847945	0.386013	0.941941	2.58725	5	4.424593
1147000	-1562.934	-1647.062	84.1278	10	2.104788	0.164162	0.0822513	0.00557587	0.0865644	0.0353508	0.0328782	0.0537154	0.0444739	0.00647496	0.0582345	0.0626013	0.0431646	0.0599723	0.0335	0.0976095	0.132494	0.134188	0.0207067	0.00677375	0.0929108	0.156618	0.0196253	0.0900515	0.0184102	0.0552322	0.0530472	0.0232961	0.0214423	0.0353559	0.00245346	0.0729493	0.137155	0.0574351	0.827414	0.138825	0.117619	0.0901151	0.0719494	0.0167101	0.116026	0.049898	0.0592454	0.0105705	0.0545781	0.117773	0.110639	0.0262742	0.042283	0.0445325	0.0303097	0.0318182	0.0397742	0.108233	0.00125644	0.121209	0.00291873	0.0593949	0.021485	0.540701	0.30547	0.665713	1.0724	1.95641	5	4.848228
1148000	-1553.144	-1633.901	80.75686	10	2.154541	0.129405	0.0314916	0.047818	0.0111634	0.0532033	0.0673149	0.0146124	0.0365051	0.0385332	0.107705	0.0495434	0.0983215	0.0824246	0.00059088	0.00599393	0.0411417	0.0589231	0.0584323	0.0109044	0.00939552	0.0533717	0.00445162	0.0216276	0.0140189	0.0210904	0.0460212	0.0146292	0.00405118	0.0693744	0.0754152	0.0559925	0.249697	0.124367	0.774623	0.0886439	0.0519817	0.119895	0.0953781	0.0944366	0.110757	0.0980333	0.0859742	0.0451519	0.0547891	0.169432	0.119452	0.0243006	0.042729	0.183219	0.0570482	0.0162775	0.105921	0.192388	0.0218528	0.0732462	0.0657285	0.0856621	0.0255383	0.231292	0.31105	0.670502	1.07342	1.94503	5	4.741282
1149000	-1558.078	-1631.111	73.03241	10	1.91691	0.141604	0.0153513	0.0619163	0.0558376	0.0437419	0.0408181	0.0220827	0.16323	0.044832	0.0984505	0.024533	0.0600434	0.133441	0.0551028	0.0770463	0.0847017	0.0739425	0.0861648	0.00508344	0.0156164	0.0733879	0.0577387	0.028598	0.0023183	0.0337499	0.0210977	0.00627413	0.00751998	0.0363239	0.0496695	0.0920462	0.448474	0.077	1.02561	0.00135414	0.188851	0.0726433	0.0397967	0.0471807	0.116527	0.175255	0.0624211	0.043017	0.0360841	0.120335	0.121105	0.0494991	0.0090482	0.00634502	0.00415485	0.0375594	0.0787884	0.189906	0.013521	0.17506	0.0139722	0.0137709	0.0851812	0.278867	0.28315	0.645877	1.06776	2.00321	5	5.243591
1150000	-1555.992	-1631.836	75.84396	10	1.618403	0.125769	0.0194816	0.0359347	0.0538934	0.0413071	0.0295067	0.0119547	0.108257	0.0121645	0.0870905	0.075918	0.0644114	0.0796208	0.0423829	0.0487239	0.133354	0.0509791	0.0389469	0.0742748	0.00627926	0.0642538	0.0151832	0.0665359	0.0202604	0.0287515	0.0181857	0.00888861	0.01545	0.0870641	0.0276386	0.0779869	0.572381	0.0247923	1.03011	0.0470177	0.184044	0.080292	0.200995	0.0512604	0.0622405	0.0970678	0.0577197	0.214598	0.0215451	0.135737	0.0788583	0.0681209	0.0820486	0.114333	0.0518179	0.0738626	0.0543993	0.113341	0.00183621	0.0735847	0.0230913	0.016265	0.0481775	0.267488	0.243047	0.607147	1.05668	2.09313	5	5.417474
1151000	-1561.251	-1649.414	88.16279	10	1.969674	0.117487	0.0190203	0.102384	0.00058907	0.0522515	0.0998736	0.00779442	0.0999521	0.00931361	0.0797388	0.0727391	0.0560477	0.0768022	0.023642	0.0455225	0.0641999	0.050121	0.0246317	0.0044316	0.0303223	0.18834	0.0516666	0.0154626	0.0291634	0.0581217	0.0445732	0.0072888	0.00725964	0.0329902	0.0369622	0.0559773	0.0224412	0.0485004	0.54697	0.231671	0.11601	0.0776943	0.128366	0.017734	0.0656344	0.106365	0.00218844	0.0672114	0.0371721	0.152797	0.0692722	0.131557	0.0058091	0.216605	0.0610255	0.0496653	0.118363	0.159106	0.0118009	0.0730779	0.00285516	0.04549	0.0616162	0.395378	0.289628	0.65175	1.06921	1.98941	5	4.587047
1152000	-1556.413	-1636.648	80.23504	10	2.004331	0.0801084	0.027148	0.00828146	0.0834646	0.0877383	0.00122249	0.0351506	0.068683	0.00734639	0.0638063	0.0180032	0.0891177	0.150728	0.00895008	0.083811	0.0797835	0.131766	0.0657701	0.00426845	0.00296673	0.0189026	0.0228342	0.027595	0.00999126	0.0277525	0.0445599	0.0221334	0.0228949	0.16164	0.0138983	0.105383	0.184149	0.0187256	0.519238	0.20308	0.100914	0.110217	0.0910725	0.00741574	0.0655102	0.143257	0.0632049	0.0825218	0.075415	0.140585	0.0435166	0.037235	0.0414548	0.134776	0.00996011	0.0690161	0.120948	0.0426598	0.0121467	0.182256	0.0127219	0.0491463	0.0568949	0.361985	0.293791	0.655473	1.0701	1.98064	5	4.555723
1153000	-1558.168	-1640.618	82.44986	10	1.844891	0.170385	0.000714904	0.0267454	0.0140871	0.0481951	0.0102704	0.000655589	0.0291295	0.0145048	0.0469729	0.0737993	0.0634269	0.0488339	0.00451735	0.0341406	0.0806838	0.114133	0.0670585	0.00561894	0.0599065	0.0300208	0.0799366	0.0151576	0.0153303	0.0156175	0.0348554	0.001666	0.00819725	0.0518575	0.0244648	0.0878269	0.0129545	0.147384	0.489147	0.149631	0.0456845	0.154232	0.133469	0.113279	0.11855	0.0905322	0.0428705	0.0150413	0.0247063	0.148995	0.058344	0.0221694	0.00361064	0.181482	0.0736344	0.0533425	0.282139	0.0470642	0.00451891	0.124118	0.0133026	0.0721257	0.105556	0.27565	0.274029	0.637436	1.06558	2.02296	5	4.282243
1154000	-1567.545	-1638.382	70.83724	10	2.060192	0.202227	0.00552007	0.0369045	0.0614963	0.0978338	0.012259	0.0350527	0.0614618	0.0527904	0.0589577	0.040334	0.103737	0.0913789	0.0433419	0.045651	0.00226821	0.131858	0.0414449	0.0526672	0.0381682	0.0260966	0.0442034	0.0234612	0.0129064	0.0416574	0.0241639	0.01523	0.0127966	0.133706	0.0713703	0.0998666	0.147334	0.114802	0.855065	0.143799	0.0256132	0.0734212	0.0411967	0.073556	0.147723	0.189296	0.0276129	0.0336614	0.0569299	0.193887	0.135421	0.122883	0.0411846	0.109045	0.00298524	0.0238107	0.309732	0.122177	0.00357535	0.176856	0.00297356	0.03693	0.165658	0.399129	0.300355	0.661265	1.07143	1.96695	5	5.497069
1155000	-1584.71	-1653.07	68.36029	10	1.578651	0.203832	0.0568908	0.00713962	0.0812367	0.00656293	0.0217816	0.0103186	0.133537	0.0167748	0.219898	0.0845148	0.0221552	0.0531122	0.0137359	0.0960086	0.0367941	0.0709986	0.0583889	0.186342	0.0229084	0.0136584	0.0129274	0.0288316	0.00867179	0.0113116	0.0261623	0.0334069	0.0109911	0.0900822	0.12557	0.0418914	0.268861	0.0799753	0.672779	0.0773534	0.0942988	0.0938735	0.0751759	0.020391	0.228771	0.0182919	0.121789	0.154072	0.0252737	0.140683	0.0502027	0.00675546	0.0633143	0.113933	0.0113523	0.0574827	0.140314	0.224203	0.000818794	0.256017	0.00239603	0.0889709	0.00700021	0.397442	0.237221	0.601145	1.05472	2.10691	5	5.298225
1156000	-1560.189	-1634.558	74.36973	10	2.0072	0.132043	0.0182611	0.0237027	0.111777	0.0347679	0.0209216	0.0333116	0.0880229	0.0389408	0.0396047	0.0457852	0.0893701	0.0803114	0.0295534	0.0545656	0.0348151	0.132236	0.0812134	0.0534141	0.00729613	0.0213123	0.00236468	0.0115414	0.0183382	0.00488206	0.0296994	0.0051276	0.0106647	0.0647982	0.00187558	0.111465	0.270096	0.143298	0.800541	0.0746357	0.0918348	0.122876	0.211698	0.0465579	0.102209	0.0930093	0.0358551	0.0378828	0.0406079	0.185442	0.193827	0.0120404	0.0302819	0.0699922	0.0942911	0.0525967	0.110165	0.0798589	0.00930278	0.0362061	0.00631679	0.0653787	0.0902203	0.308138	0.294133	0.655777	1.07017	1.97992	5	4.847142
1157000	-1564.037	-1640.073	76.0362	10	2.029236	0.098022	0.0232241	0.0182506	0.0391107	0.0193556	0.0107882	0.0164664	0.0582545	0.0167863	0.103021	0.0231046	0.0115299	0.158593	0.0139448	0.00906965	0.0243763	0.0581411	0.0365743	0.0791907	0.0434743	0.00441766	0.00297091	0.0191371	0.0227553	0.0177014	0.0231172	0.0139627	0.00256479	0.19226	0.0491845	0.0647602	0.266166	0.0773157	0.811719	0.16783	0.103154	0.061621	0.180948	0.0140585	0.017442	0.226829	0.0593908	0.058281	0.00196254	0.130315	0.0315664	0.0139409	0.0231752	0.0780041	0.0406085	0.0361513	0.0490664	0.131539	0.0036762	0.101042	0.00873266	0.050995	0.0378239	0.414911	0.29674	0.658087	1.0707	1.97447	5	4.472375
1158000	-1572.099	-1648.322	76.22257	10	0.9043533	0.123732	0.0175061	0.0507198	0.0225824	0.00976369	0.0168415	0.00133618	0.118181	0.036601	0.0968717	0.020785	0.142105	0.110548	0.0282982	0.137381	0.062112	0.187506	0.119225	0.120678	0.03782	0.109267	0.0352412	0.0409596	0.00045495	0.0409059	0.0354559	0.00400913	0.0147222	0.0678728	0.0347303	0.0398912	0.328308	0.0900822	0.701459	0.188749	0.0437629	0.151814	0.101931	0.0853405	0.0362223	0.11251	0.0123642	0.0231816	0.0252207	0.191485	0.149757	0.0259998	0.00716817	0.086162	0.0456967	0.055952	0.247027	0.0925901	0.000869284	0.0949319	0.0183289	0.10155	0.0434438	0.39386	0.117497	0.445987	0.982149	2.45437	5	5.339872
1159000	-1578.633	-1647.978	69.34471	10	1.263101	0.0472708	0.0379723	0.00039221	0.0423498	0.0264774	0.0367454	0.0613869	0.0920179	0.0216294	0.0644659	0.095387	0.0337216	0.111356	0.0101357	0.0195967	0.107302	0.1094	0.0359231	0.00320657	0.0540667	0.0791105	0.0549201	0.0492532	0.0122923	0.0112632	0.0173574	0.0140113	0.0300716	0.119493	0.0670344	0.109963	0.174081	0.0210751	0.562358	0.0385869	0.072983	0.162578	0.104475	0.0820002	0.113166	0.102128	0.0243316	0.234941	0.0398911	0.123274	0.221457	0.0675235	0.048695	0.207112	0.00966381	0.0219546	0.288659	0.0904338	0.0191292	0.0760989	0.0187401	0.0874323	0.138976	0.518755	0.186302	0.543705	1.03285	2.23715	5	5.246075
1160000	-1550.03	-1635.703	85.67312	10	1.110674	0.0460442	0.0249969	0.0162435	0.0510501	0.0261188	0.0496331	0.0150052	0.0243199	0.00743289	0.0589655	0.0140906	0.0338557	0.101243	0.00939821	0.0628753	0.0782646	0.0708856	0.0560969	0.0030238	0.0962339	0.0086003	0.0797741	0.0602197	0.0191749	0.0165661	0.0371145	0.00547302	0.0013876	0.177308	0.0256922	0.0570676	0.0939373	0.117804	0.66679	0.0787607	0.0234172	0.13922	0.0710828	0.0787472	0.0329492	0.178672	0.0542124	0.255377	0.0528226	0.162592	0.0820436	0.0480672	0.0509119	0.0947459	0.0333108	0.062175	0.182388	0.0856458	0.00429641	0.0660711	0.00727367	0.139654	0.0276383	0.347832	0.158492	0.507664	1.01616	2.31768	5	4.572594
1161000	-1569.032	-1645.33	76.29864	10	1.766421	0.208058	0.0354414	0.0251428	0.106571	0.0570613	0.060673	0.0238078	0.0890216	0.00326398	0.139846	0.0224856	0.0253494	0.0910387	0.00804157	0.128217	0.054031	0.107719	0.143903	0.0295955	0.0361596	0.000632134	0.0484211	0.0349693	0.00934967	0.029664	0.0348501	0.0045157	0.00125268	0.087243	0.127608	0.0690812	0.33522	0.139349	0.66583	0.105522	0.0209614	0.0927397	0.0714186	0.0767782	0.0597142	0.0589307	0.0232911	0.143085	0.0954248	0.0874135	0.0993904	0.0647168	0.108996	0.200249	0.0442539	0.11177	0.0535997	0.108427	0.00292689	0.118092	0.0391411	0.114649	0.0601458	0.413728	0.263704	0.62763	1.06287	2.04579	5	5.358779
1162000	-1573.121	-1645.095	71.97439	10	1.720408	0.0700462	0.0137193	0.0323284	0.0501559	0.0240801	0.0981169	0.0247724	0.0530249	0.0401352	0.0765431	0.0798515	0.0156981	0.143811	0.0510359	0.106203	0.085431	0.124449	0.112544	0.106007	0.104702	0.00879562	0.00551182	0.0396053	0.00564577	0.0103757	0.025919	0.0192801	0.0284677	0.0704482	0.0783519	0.123764	0.224258	0.104767	0.693588	0.118735	0.0189041	0.149004	0.0866673	0.00852543	0.13049	0.0933475	0.0790325	0.323159	0.0954943	0.168391	0.0736505	0.0295282	0.132319	0.0320194	0.0327756	0.00993847	0.0141405	0.0977259	0.0173762	0.162384	0.0399911	0.168784	0.0340303	0.391525	0.257452	0.621557	1.06111	2.05988	5	5.359371
1163000	-1549.469	-1634.115	84.64685	10	1.01083	0.117407	0.0110169	0.0146005	0.0826712	0.0418365	0.0355125	0.0114838	0.0675406	0.00170442	0.187519	0.0547682	0.0210481	0.0976738	0.000812196	0.147584	0.0914144	0.110995	0.0570292	0.0560489	0.0291993	0.00800648	0.0129608	0.0248525	0.0261128	0.013371	0.0350891	0.0227265	0.00699106	0.0365061	0.0094103	0.0388636	0.0358258	0.115341	0.677886	0.128089	0.0697088	0.14531	0.0419434	0.0604873	0.0715678	0.0331197	0.00781895	0.162658	0.0267524	0.114578	0.101465	0.0245496	0.0108711	0.0405467	0.0441235	0.048159	0.089279	0.0461081	0.00277822	0.142727	0.0102794	0.0842191	0.035122	0.33376	0.13911	0.479983	1.00177	2.37914	5	4.177829
1164000	-1573.676	-1650.496	76.82059	10	1.655861	0.346294	0.0105691	0.061711	0.0590189	0.0783909	0.00942407	0.0205622	0.14206	0.00252412	0.0671893	0.0423488	0.0706398	0.0995639	0.0528986	0.0695539	0.0690751	0.0975882	0.0651872	0.00707884	0.0296854	0.0303432	0.0814734	0.026354	0.0550444	0.0307263	0.00787928	0.00853569	0.0262907	0.0511406	0.0756306	0.125783	0.0489782	0.252441	0.822729	0.112386	0.0719809	0.118615	0.000328329	0.162021	0.19355	0.1078	0.0621725	0.0381412	0.0193795	0.179182	0.0818161	0.00702214	0.0723414	0.051882	0.0578767	0.0252975	0.153234	0.0756153	0.0163835	0.192236	0.0544151	0.0344092	0.053369	0.308448	0.248427	0.612599	1.0584	2.08057	5	5.294613
1165000	-1569.352	-1642.905	73.55248	10	2.068434	0.179537	0.0334941	0.0187077	0.0402289	0.0457521	0.00883631	0.0382254	0.0691226	0.00539813	0.0599116	0.0651869	0.0516586	0.0706092	0.0445568	0.0748507	0.12247	0.0335952	0.128313	0.0403691	0.130292	0.115232	0.0135151	0.0279003	0.0276099	0.0066852	0.0635638	0.0252704	0.0135582	0.0884467	0.134508	0.0905965	0.0546016	0.0296767	0.638195	0.251761	0.0917876	0.172674	0.0404345	0.0600119	0.160352	0.148413	0.0457361	0.175379	0.0431105	0.149916	0.212245	0.0678065	0.0438163	0.0634497	0.0199789	0.13633	0.106717	0.165584	0.0163063	0.088337	0.0342014	0.0302364	0.0892977	0.240824	0.301309	0.662099	1.07161	1.96498	5	5.245179
1166000	-1554.434	-1647.123	92.68928	10	2.192591	0.102831	0.0251892	0.00827818	0.0828444	0.0261125	0.0288332	0.00629747	0.0971257	0.0446646	0.0433776	0.0431048	0.0964949	0.0872313	0.0225946	0.0588599	0.0292557	0.101273	0.0151214	0.0633619	0.0229812	0.0112319	0.0418274	0.0166128	0.0112552	0.00653073	0.0417067	0.0122395	0.0071402	0.0138516	0.0617674	0.123703	0.149611	0.137662	0.535579	0.088516	0.000470545	0.0690442	0.0348555	0.0375047	0.133949	0.110115	0.0368284	0.0101974	0.0263388	0.0973233	0.174824	0.0286783	0.0123545	0.0479458	0.0345001	0.0161649	0.117055	0.220879	0.0125279	0.0898012	0.0156976	0.137436	0.00304369	0.261728	0.315229	0.674046	1.07414	1.93659	5	3.99433
