Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	brlens[104]	brlens[105]	brlens[106]	brlens[107]	brlens[108]	brlens[109]	brlens[110]	brlens[111]	brlens[112]	brlens[113]	brlens[114]	brlens[115]	brlens[116]	brlens[117]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1886000	-1384.317	-1365.253	-19.06389	1	1.261503	0.0893732	0.0691045	0.0515518	0.0597402	0.00303015	0.00714752	0.0299445	0.0886345	0.0361619	0.0167808	0.0107866	0.00098728	0.00872334	0.155013	0.00886169	0.0821586	0.0530006	0.0268258	0.0230219	0.00991772	0.0176505	0.00782462	0.0813751	0.0393832	0.178575	0.113324	0.012622	0.0157028	0.334095	0.139492	0.0223087	0.0430848	0.0161035	0.00237243	0.000471764	0.0292494	0.0331541	0.0943033	0.00253996	0.0149395	0.00240527	0.0549876	0.00920807	0.00910969	0.114282	0.00780138	0.00466522	0.00600734	0.0361308	0.000313807	0.0180716	0.0396399	0.0203489	0.0765808	0.00438012	0.0377508	0.00554069	0.0539226	0.0315247	0.0956307	0.0232539	0.0547082	0.00198989	0.0624116	0.120096	0.0249444	0.0507357	0.01788	0.225108	0.023195	0.0526144	1.74541e-06	0.0575273	0.0781071	1.01206	0.149846	0.0406707	0.0684475	0.191037	0.008289	0.033898	0.0920274	0.260305	0.0387179	0.0247199	0.0967752	0.152101	0.0141465	0.0723319	0.365984	0.0980717	0.00703332	0.0570321	0.025048	0.00273878	0.0222417	0.0875728	0.135135	0.210816	0.0109175	0.0774768	0.0173725	0.108779	0.0100208	0.0151738	0.0305224	0.341162	0.0778958	0.12294	0.0269893	0.00196355	0.0851484	0.120945	0.00902902	0.146041	0.00159749	0.271345	0.186022	0.543361	1.0327	2.23792	3	8.192578
1887000	-1388.018	-1368.765	-19.25283	2	1.957469	0.0449787	0.049816	0.0313696	0.0608218	0.0268486	0.00942464	0.0349948	0.0131425	0.00959375	0.0170455	0.0107752	0.00913684	0.0632316	0.092886	0.00869887	0.0586806	0.0243793	0.0422091	0.00620256	0.00984061	0.00257184	0.016773	0.209484	0.0520511	0.165424	0.0222179	0.0254252	0.0779244	0.0963785	0.11093	0.0563475	0.0542	0.046655	0.0125667	0.00461324	0.138683	0.0745354	0.0160823	0.00617658	0.0114296	0.111876	0.0460141	0.038232	0.00369879	0.0440157	0.0517274	0.0491798	0.00612365	0.096064	0.0116926	0.0314818	0.00828007	0.00451061	0.0595276	0.00394275	0.0693935	0.058061	0.0569216	0.079035	0.0141732	0.00389074	0.0113885	0.0109325	0.0340397	0.179119	0.026484	0.0593472	0.0132428	0.0103155	0.0335288	0.0886686	0.0291742	0.262641	0.00768625	0.949706	0.0955454	0.106527	0.0390515	0.199054	0.0278312	0.0130363	0.0527027	0.0565993	0.037484	0.0298165	0.0618903	0.0986686	0.109309	0.25552	0.0161794	0.0260374	0.0227889	0.0760877	0.0310255	0.023418	0.0150568	0.0842042	0.0206806	0.307157	0.171963	0.0336838	0.0434652	0.095563	0.0492683	0.00589241	0.0229083	0.395889	0.110889	0.316918	0.0328263	0.152877	0.0184464	0.00895076	0.0315524	0.0453037	0.226405	0.0155808	0.288144	0.650413	1.06889	1.99255	4	7.972714
1888000	-1400.89	-1378.509	-22.38144	1	1.156907	0.0628551	0.0887882	0.107773	0.0763044	0.00384961	0.0607895	0.0175545	0.0318345	0.00574064	0.0184159	0.0343427	0.0360587	0.14284	0.16174	0.0141176	0.0175341	0.00988924	0.0493236	0.0129579	0.0649414	0.0142407	0.0178596	0.164228	0.0359074	0.297423	0.0051544	0.0168714	0.00443925	0.0614941	0.0581662	0.0791273	0.0169903	0.0190762	0.0139293	0.0139471	0.164661	0.00050339	0.0690247	0.0322543	0.0113916	0.0452139	0.0333077	0.105612	0.0360232	0.0489229	0.0228427	0.00487233	0.0112911	0.0578453	0.00645917	0.00564838	0.100674	0.000976164	0.0680708	0.0153947	0.0616338	0.0127982	0.00350315	0.0807696	0.0254281	0.272263	0.00803484	0.0552438	0.00946283	0.122382	0.228264	0.115597	0.0198213	0.0178704	0.144348	0.121667	0.00550785	0.122096	0.0309445	0.0228117	0.0191298	0.0226355	0.00652791	0.104937	0.302279	0.153651	0.0356607	0.0751145	0.067781	0.249518	0.0695676	0.0886222	0.0308677	0.0120331	0.295346	0.136094	0.0813429	0.0233981	0.024366	0.0278604	0.0512065	0.0182838	0.00240145	0.0202356	0.0557893	0.287741	0.0152994	0.160272	0.016867	0.0613885	0.0621117	0.474268	0.0942022	0.0273784	0.0684234	0.026859	0.101781	0.788032	0.0415954	0.0690242	0.0233707	0.0835841	0.167157	0.519318	1.02181	2.29171	3	8.534791
1889000	-1364.392	-1351.958	-12.43343	2	1.30867	0.0931152	0.0490659	0.00937405	0.0131691	0.00687739	0.0226831	0.00356835	0.0569127	0.0206886	0.00444201	0.0106732	0.0145388	0.0421469	0.0712476	0.0116254	0.0530746	0.0168518	0.0119244	0.0245974	0.00904572	0.100123	0.164371	0.120307	0.00853525	0.345871	0.0852358	0.0123389	0.00514473	0.0854659	0.100365	0.0291903	0.0402728	0.0145842	0.000869729	0.00151146	0.0535557	0.0709759	0.0446935	0.00598803	0.0202974	0.128268	0.0855009	0.0176383	0.00798442	0.0298804	0.0880872	0.053137	0.0109215	0.0126754	0.0185862	0.035291	0.0296566	0.00803045	0.00010278	0.0278436	0.0698988	0.0277886	0.0810572	0.0852319	0.026901	0.0863701	0.036602	0.0206781	0.00454454	0.0350128	0.163345	0.172494	0.0263612	0.145208	0.00864353	0.128434	0.0741029	0.0832606	0.0269447	0.0275738	0.128062	0.0939731	0.197334	0.0308155	0.359045	0.107024	0.0361968	0.00939412	0.00980471	0.0469356	0.0357547	0.127848	0.00773344	0.040558	0.0104874	0.0389852	0.00977874	0.0760406	0.000796973	0.545107	0.161714	0.0636729	0.019317	0.0520493	0.112984	0.0598745	0.0981239	0.00879813	0.00534601	0.0743334	0.241119	0.028973	0.303555	0.00698143	0.0574024	0.0094328	0.0321159	0.511179	0.0372531	0.0534901	0.310063	0.0354349	0.194197	0.553268	1.03689	2.21565	4	7.934262
1890000	-1381.466	-1372.383	-9.082823	10	1.677058	0.0336798	0.0311243	0.0387969	0.022901	0.0120587	0.0205811	0.00673408	0.0651681	0.0131115	0.026281	0.00619624	0.0198648	0.0086154	0.019687	0.082551	0.0150955	0.120101	0.0514856	0.00620684	0.0432779	0.153595	0.0601955	0.132029	0.0549506	0.246026	0.0301865	0.0354253	0.0796831	0.0568278	0.0616003	0.0341904	0.0544024	0.00829474	0.00428374	0.0134421	0.063037	0.0348794	0.00991184	0.0193478	0.0290955	0.168208	0.0224298	0.0211838	0.00469659	0.112823	0.0125939	0.0015346	0.0112464	0.06609	0.049563	0.00856081	0.00696352	0.0564692	0.0273813	0.0316897	0.179483	0.0168809	0.0270862	0.14371	0.0268604	0.0127877	0.01198	0.497207	0.013479	0.00199024	0.253187	0.012324	0.0347295	0.12702	0.0453002	0.0440754	0.0208133	0.286554	0.0626093	0.0183852	0.0319209	0.0320117	0.0216642	0.136531	0.00704447	0.234153	0.0662765	0.0724878	0.00237914	0.0111468	0.0850629	0.354936	0.0577885	0.0622741	0.108616	0.174073	0.0847329	0.0837309	0.0132213	0.0114536	0.12041	0.0932782	0.305888	0.0542899	0.026024	0.0150716	0.0661833	0.105003	0.0200661	0.103034	0.0581549	0.0181096	0.160572	0.0183454	0.0801427	0.0720258	0.0119353	0.757308	0.0363215	0.055394	0.092798	0.12013	0.251425	0.6156	1.05932	2.07365	5	8.304808
1891000	-1378.764	-1370.183	-8.581504	2	2.227899	0.182983	0.0374998	0.0264504	0.0209686	0.00173398	0.00371904	0.0349578	0.0239897	0.0219275	0.0107523	0.0202814	0.000696169	0.098671	0.030145	0.0076733	0.0500629	0.0199186	0.0288822	0.0579775	0.0110554	0.0627848	0.0701007	0.129458	0.039646	0.102061	0.0102513	0.00948739	0.0200081	0.122513	0.0668165	0.166446	0.0141961	0.00558341	0.0108911	0.00018158	0.175378	0.0815568	0.0545401	0.00717251	0.0181836	0.0204431	0.0132716	0.0589025	0.0295741	0.0794174	0.0222069	0.0269214	0.0010953	0.0420225	0.0513304	0.000518514	0.00310429	0.0273954	0.0323281	0.00514964	0.129427	0.00531162	0.135002	0.197087	0.0136256	0.0284634	0.0335469	0.0894817	0.00147998	0.034172	0.158991	0.112866	0.0472505	0.011242	0.0167087	0.0111018	0.0240543	0.00471572	0.0134323	0.0296322	0.026709	0.0769558	0.00588384	0.127878	0.00632793	0.160296	0.0862227	0.027045	0.0603702	0.0131061	0.00189856	0.0665876	0.105742	0.186871	0.0495326	0.0523392	0.0130493	0.0909538	0.0221876	0.0263369	0.0135146	0.0784483	0.00251472	0.206281	0.0812896	0.0516407	0.0227959	0.0450161	0.0695486	0.0312193	0.124513	0.578856	0.0514442	0.0110928	0.040331	0.023958	0.113172	0.636639	0.147115	0.216494	0.0147833	0.00600306	0.319041	0.677249	1.07477	1.92894	4	7.141837
1892000	-1398.05	-1380.684	-17.36556	2	0.9544296	0.0292597	0.040099	0.00816666	0.01186	0.000482738	0.0211429	0.024419	0.0744611	0.0144468	0.0313385	0.0432632	0.0768574	0.12308	0.0504635	0.0097116	0.0820938	0.012215	0.0726368	0.0249395	0.0294425	0.0696106	0.00201368	0.0297902	0.0215637	0.123122	0.0699715	0.00178199	0.031667	0.0315781	0.0200316	0.0266735	0.0644567	0.0475318	0.00990086	0.00139014	0.0341986	0.0510236	0.0612898	0.051942	0.0160793	0.0628716	0.0694531	0.0344736	0.00522143	0.0929168	0.0343045	0.00478275	0.000528287	0.0483553	0.0105657	0.00356165	0.0635044	0.269162	0.0163232	0.00319541	0.435007	0.0121712	0.131383	0.0014047	0.0286068	0.0613242	0.0791494	0.0560581	0.0135127	0.00177701	0.0255191	0.0126652	0.266791	0.0192519	0.0444675	0.134667	0.10186	0.00858557	0.091853	0.0915421	0.290721	0.129671	0.0851267	0.144499	0.165299	0.198031	0.0107197	0.0997601	0.0325241	0.0595599	0.0661485	0.0368907	0.0199604	0.0242613	0.0217686	0.0145323	0.0295125	0.0515804	0.0144125	0.047437	0.0361455	0.0687345	0.26988	0.0591062	0.0401471	0.00520765	0.214127	0.129585	0.0110792	0.0303901	0.020422	0.026865	0.159798	0.0716832	0.140129	0.0443128	0.175082	1.01997	0.0174212	0.00524226	0.0658312	0.0634657	0.127774	0.462612	0.992019	2.41759	4	8.099855
1893000	-1416.602	-1388.857	-27.74498	10	1.367829	0.136023	0.0938663	0.0616046	0.0120315	0.00486512	0.0220893	0.0598849	0.0089379	0.0122929	3.29118e-05	0.0375615	0.00996476	0.0324864	0.132503	0.00788845	0.0319025	0.0564156	0.0870252	0.00204459	0.0666547	0.0531465	0.0125532	0.235499	0.0539492	0.135873	0.126565	0.0218858	0.0687562	0.263042	0.100307	0.0829726	0.0243676	0.0237213	0.0158703	0.0483005	0.111507	0.0210709	0.054018	0.0529128	0.0102005	0.106649	0.0413647	0.0219917	0.0192991	0.149452	0.0506576	0.0285955	0.0165751	0.199177	0.0215923	0.0103426	0.00603066	0.00878203	0.0863638	0.052657	0.0658109	0.0609328	0.030191	0.0106801	0.188733	0.18437	0.126022	0.00771063	0.0394724	0.102282	0.0987561	0.0578763	0.0347435	0.249598	0.10253	0.115191	0.011973	0.0466724	0.0357648	0.00907118	0.0212511	0.017338	0.00799743	0.0159836	0.00349571	0.0737529	0.0719338	0.0092787	0.00218966	0.0640802	0.912787	0.0149089	0.184873	0.0463099	0.0712049	0.104851	0.0275358	0.0315267	0.00113786	0.0270511	0.444423	0.0119153	0.0156569	0.00674317	0.00694847	0.164202	0.0138819	0.00240239	0.032569	0.0237192	0.0889472	0.0536072	0.255273	0.0143957	0.101177	0.273239	0.00920823	0.995214	0.153371	0.0671771	0.76073	0.0160184	0.204164	0.564969	1.04162	2.18925	5	10.01081
1894000	-1380.601	-1373.585	-7.015603	10	1.324383	0.0323073	0.0222913	0.0309944	0.000407511	0.00361134	0.0572908	0.00210656	0.0345674	0.0136996	0.018951	0.0568508	0.0251324	0.0268827	0.0865087	0.0298808	0.0923935	0.00763802	0.047548	0.0429521	0.005152	0.0204365	0.0452091	0.24945	0.0659231	0.0549594	0.0463373	0.0345181	0.0161471	0.138888	0.0971289	0.0130999	0.0761807	0.00612561	0.0104604	0.0049745	0.100304	0.0936411	0.00612258	0.00472647	0.0214809	0.0185419	0.032267	0.00954878	0.0125623	0.362432	0.044364	0.0110731	0.00879326	0.0993955	0.0182582	0.0023524	0.0254575	0.00334588	0.0488798	0.00110418	0.0668547	0.00618037	0.0674548	0.0370078	0.0261197	0.138797	0.0919522	0.0453396	0.0265407	0.00538081	0.0848007	0.0103614	0.0997666	0.0879772	0.179906	0.137223	0.0216833	0.00847623	0.0559918	0.0525349	0.0284271	0.0453627	0.0096356	0.00861509	0.12718	0.274221	0.00178005	0.0969179	0.0483921	0.0747984	0.00761199	0.0487182	0.065176	0.02567	0.262976	0.329575	0.0413141	0.167308	0.0593742	0.0683898	0.0610199	0.0224836	0.0666978	0.117527	0.0459408	0.119407	0.0671214	0.0367237	0.117523	0.273758	0.0925959	0.614643	0.216779	0.295799	0.0100887	0.020458	0.0917978	0.43242	0.0586748	0.0497187	0.024943	0.0844908	0.196875	0.556452	1.0382	2.20848	5	8.404058
1895000	-1391.15	-1375.867	-15.28313	2	2.494812	0.164878	0.0427374	0.00735429	0.068187	0.0206608	0.0226374	0.0349899	0.0737181	0.00438043	0.0217186	0.0139003	0.000686422	0.055378	0.168225	0.00093987	0.0735029	0.00471962	0.00855983	0.00643557	0.015403	0.0281327	0.0360595	0.10272	0.0181137	0.28733	0.047564	0.0121234	0.0906839	0.163395	0.0562214	0.0485345	0.0776211	0.0182731	0.00725418	0.00417367	0.0112564	0.0480058	0.187813	0.0197069	0.00535972	0.124301	0.0370428	0.0125937	0.013475	0.0800465	0.147104	0.0125621	0.0142978	0.000162929	0.0369074	0.0114269	0.014807	0.0376704	0.0471777	0.00830507	0.126981	0.0326119	0.0291533	0.0280192	0.0145824	0.00197805	0.0104803	0.00251825	0.0283498	0.0557252	0.0310642	0.0290013	0.0390082	0.0197385	0.0407853	0.118259	0.0720009	0.0296512	0.0194009	0.00488016	0.0441507	0.0686898	0.00353452	0.248432	0.0360688	0.0563254	0.0777233	0.0217234	0.0894487	0.079837	0.0210823	0.0406136	0.0252729	0.0759907	0.100468	0.0757359	0.10046	0.162203	0.00917476	0.0880388	0.124993	0.181836	0.0678095	0.139732	0.0443333	0.114545	0.0246435	0.11871	0.303471	0.0481914	0.255082	0.331564	0.0666014	0.0469416	0.0963894	0.00897591	0.148094	0.487023	0.14487	0.0438991	0.138183	0.0808024	0.345964	0.699068	1.07857	1.8764	4	7.853089
1896000	-1372.09	-1361.172	-10.91784	2	1.829643	0.15672	0.0492469	0.00759453	0.0361276	0.0112893	0.0347592	0.0034746	0.000385973	0.0176669	0.0296384	0.00891045	0.00419666	0.0531769	0.0777359	0.0104783	0.0426092	0.0103741	0.00349452	0.00982453	0.00766285	0.126138	0.145127	0.037587	0.0133026	0.0787499	0.0566781	0.00132095	0.133935	0.0536349	0.0437507	0.0273259	0.0546397	0.00842366	0.0189581	0.028203	0.239203	0.044564	0.0224664	0.00400499	0.00794675	0.0081268	0.0521675	0.0250709	0.0222962	0.269681	0.0480567	0.0144624	0.00966711	0.0958478	0.0321775	0.00852204	0.010781	0.0267767	0.0702908	0.0169321	0.160439	0.0172299	0.00997932	0.23002	0.0219749	0.00184918	0.0241458	0.0227706	0.0531779	0.0124148	0.158393	0.0604239	0.0561514	0.0655894	0.0353684	0.0738729	0.0175816	0.0619109	0.0479916	0.0330221	0.0277656	0.160284	0.0386714	0.0993896	0.0449837	0.0490289	0.0763988	0.020384	0.13523	0.0612258	0.00227534	0.0442791	0.00992855	0.055665	0.00666974	0.0355663	0.023374	0.163377	0.0375184	0.170561	0.0534015	0.00306112	0.0392441	0.0482053	0.129912	0.166367	0.0114644	0.0532546	0.07845	0.0396924	0.0716796	0.257138	0.109218	0.403695	0.0311277	0.0249367	0.0164483	0.581738	0.00397796	0.00319406	0.259577	0.392177	0.272055	0.635583	1.06508	2.02729	4	7.637026
1897000	-1365.259	-1357.163	-8.095722	2	1.838941	0.0757764	0.0508361	0.0961285	0.0292775	0.00864069	0.0257517	0.0634217	0.000716757	0.0176039	0.000109804	0.000298315	0.020281	0.064041	0.063092	0.00682844	0.0335152	7.43848e-05	0.0528185	0.0105945	0.0179821	0.00348033	0.0661289	0.163063	0.0510658	0.0998744	0.00775714	0.0245793	0.0199572	0.115857	0.0441441	0.0329741	0.0607964	0.00436679	0.000376004	0.0589339	0.0124285	0.0210905	0.00653995	0.001476	0.010175	0.0384192	0.0530375	0.0125755	0.00814077	0.112027	0.0607109	0.034959	0.00222577	0.0764096	0.00690534	0.00898469	0.0219569	0.00436492	0.00139773	0.00921177	0.130183	0.00681117	0.0064915	0.0781757	0.138383	0.0289219	0.0642467	0.0319578	0.0176487	0.163138	0.0226157	0.168839	0.069939	0.00420854	0.0486612	0.113495	0.0884719	0.0428928	0.0058797	0.0185373	0.298794	0.119306	0.263097	0.295576	0.0329278	0.0593025	0.112825	0.0631985	0.0105943	0.0594071	0.0707228	0.063825	0.0321495	0.0157574	0.0211784	0.0202395	0.0244516	0.0048282	0.0135995	0.0121348	0.00110081	0.00103382	0.0261169	0.243634	0.0746768	0.0298889	0.0440276	0.0787247	0.0678999	0.0581925	0.0344337	0.408057	0.0534581	0.0216236	0.176598	0.0283138	0.286493	0.780575	0.0291353	0.0292397	0.130428	0.0219316	0.27326	0.636716	1.06538	2.02464	4	7.363173
1898000	-1412	-1379.347	-32.65298	2	1.525461	0.0388964	0.0734419	0.0408624	0.063891	0.0881601	0.0350741	0.0394286	0.158205	0.00309155	0.0138707	0.0843047	0.0448607	0.0724907	0.126324	0.0418745	0.0606033	0.00292398	0.00685012	0.0236983	0.028718	0.455853	0.0970313	0.0289386	0.0418719	0.244291	0.0186067	0.00809548	0.126663	0.110107	0.0459483	0.0871703	0.0208817	0.035082	0.0602884	0.0139039	0.0452312	0.235963	0.0618983	0.0245514	2.05698e-05	0.0930376	0.0692443	0.0134865	0.00065825	0.0763371	0.0508289	0.0198371	0.0126124	0.070993	0.0160327	0.00976997	0.0250415	0.0112015	0.0503708	0.000316559	0.0125125	0.00626116	0.0267712	0.065056	0.0275174	0.0899261	0.0480022	0.00535012	0.0251086	0.0979153	0.205112	0.0174383	0.121956	0.0319955	0.0901512	0.0204717	0.0183919	0.179308	0.0425701	0.0707963	0.0686878	0.124086	0.0405287	0.338299	0.0129137	0.00375502	0.0252857	0.0748017	0.0703258	0.0364499	0.0590173	0.0447471	0.0332944	0.0845313	0.014765	0.0541442	0.0539644	0.0311793	0.0537822	0.0209258	0.0234546	0.173121	0.0387478	0.0622387	0.0548366	0.100892	0.146075	0.111025	0.250451	0.220998	0.0366999	0.43932	0.0583735	0.985239	0.0342689	0.00304395	0.0594561	0.770016	0.0400545	0.0200752	0.198979	0.134233	0.229229	0.59274	1.05188	2.12615	4	9.739429
1899000	-1402.193	-1379.655	-22.53791	2	1.263952	0.025693	0.0829027	0.0223486	0.0337918	0.0695535	0.0490368	0.00635211	0.0135594	0.0567008	0.0143919	0.0194477	0.00199416	0.0578509	0.0448629	0.0648091	0.0622031	0.106645	0.000488753	0.00709354	0.0218311	0.0479584	0.0948823	0.028439	0.0576908	0.253904	0.0273633	0.00495736	0.097316	0.0598256	0.0450069	0.0520033	0.0507718	0.0205777	0.0202343	0.0172558	0.232102	0.0646179	0.0127726	0.0171987	0.000975275	0.0817139	0.0221621	0.0300499	0.00671964	0.086949	0.0504058	0.010247	0.00690052	0.0391511	0.0306859	0.0256697	0.00838343	0.150573	0.0384478	0.014598	0.0417229	0.0278116	0.0168406	0.103773	0.00226009	0.0270321	0.0175682	0.0626472	0.0139567	0.130706	0.0359734	0.209602	0.00123071	0.0455429	0.0830288	0.126113	0.0216132	0.0194171	0.000572912	0.219014	0.127942	0.136805	0.101268	0.0190741	0.0857868	0.504796	0.0239615	0.0282485	0.0744128	0.0340633	0.0668237	0.0950756	0.0462511	0.0313461	0.195635	0.0400365	0.104814	0.0677259	0.0204058	0.038363	0.00477298	0.00852377	0.228197	0.160439	0.0113749	0.162688	0.0703814	0.0468388	0.0399304	0.011278	0.137366	0.778454	0.250465	0.421434	0.158545	0.0236719	0.320731	0.0152208	0.0974384	0.0363931	0.0603862	0.255277	0.186451	0.543888	1.03292	2.23674	4	8.919135
1900000	-1393.435	-1376.153	-17.28224	2	1.591571	0.0583411	0.0107302	0.0102839	0.054724	0.0164309	0.00413766	0.00828465	0.0982419	0.0169853	0.00694165	0.0443482	0.021862	0.0191155	0.0449167	0.0295016	0.0991407	0.0232553	0.0322482	0.00138476	0.0601973	0.115495	0.0326235	0.156019	0.00747924	0.259729	0.0594987	0.0114623	0.0801509	0.544325	0.0666071	0.0377443	0.0822573	0.0124726	0.00426101	0.0301067	0.00320737	0.147009	0.0394885	0.0170202	0.00626486	0.128175	0.0522929	0.0381422	0.00084752	0.228972	0.0044693	0.00571153	0.00685884	0.0518858	0.00675803	0.0143347	0.0814662	0.0556747	0.0488063	0.0123668	0.142777	0.0155339	0.0267942	0.0658766	0.0781174	0.0550306	0.0145257	0.0033701	0.000761953	0.0311056	0.0165296	0.0696959	0.0040969	0.00627105	0.0295881	0.0539286	0.0578052	0.0587411	0.0344467	0.401284	0.181065	0.0286817	0.0615169	0.116871	0.0100444	0.0193455	0.0256385	0.137614	0.142631	0.00439179	0.300462	0.248385	0.0011029	0.0640514	0.219958	0.163141	0.0116881	0.0680606	0.0130706	0.010359	0.0799038	0.125984	0.0156107	0.0110358	0.0938981	0.0301273	0.0181709	0.0992816	0.351037	0.085861	0.028071	0.181859	0.0516746	0.103141	0.0131981	0.133898	0.345255	0.0935747	0.121292	0.04094	0.013604	0.0656674	0.239128	0.603121	1.05538	2.10238	4	8.2085
1901000	-1368.334	-1363.684	-4.650053	2	1.10518	0.193438	0.0545725	0.0293882	0.0265975	0.0264657	0.00739872	0.0159379	0.00866575	0.0122486	0.00104134	0.0132976	0.00633883	0.0387661	0.0318215	0.00606028	0.0616557	0.0190779	0.011093	0.00176261	0.0650853	0.10157	0.0152478	0.0621934	0.00680358	0.221973	0.0373491	0.00782473	0.00811958	0.0137276	0.101198	0.0367426	0.0587467	0.0165964	0.0012891	0.02698	0.179583	0.0466543	0.0576043	0.00142263	0.00741581	0.0187912	0.00300337	0.0180606	0.00809571	0.0415629	0.0495892	0.0406337	0.000738553	0.0353492	0.00287929	0.0387337	0.0195256	0.0119623	0.0480448	0.00352064	0.0966345	0.0173385	0.0606777	0.115512	0.0268683	0.000484247	0.00591035	0.0396154	0.0415041	0.0294447	0.0321948	0.0384256	0.036058	0.132871	0.0365055	0.0116741	0.0615598	0.0245154	0.0597375	0.523452	0.254129	0.0153026	0.00996007	0.0759681	0.232842	0.0539498	0.175564	0.147566	0.0924275	0.0894158	0.35699	0.0245639	0.0231227	0.00193587	0.101201	0.0142667	0.0818114	0.121901	0.0121488	0.00349848	0.0637367	0.044159	0.0048957	0.032771	0.227043	0.0141996	0.00733212	0.0182328	0.0117713	0.0660664	0.0525517	0.144988	0.0857425	0.290284	0.169495	0.0336539	0.141953	0.0193701	0.0309307	0.00184695	0.0377812	0.0895171	0.15745	0.506234	1.01545	2.32086	4	6.848118
1902000	-1388.653	-1370.788	-17.86485	2	1.438281	0.0488785	0.057568	0.0796209	0.0814803	0.0563963	0.00549589	0.0374806	0.0151973	0.0490924	0.00476324	0.0120718	0.00254058	0.0822756	0.104465	0.000200605	0.052214	0.0216005	0.0149616	0.000544065	0.0429348	0.259116	0.0191234	0.0561284	0.0573818	0.0866627	0.0175388	0.00817874	0.112452	0.159595	0.0634309	0.0308568	0.0994032	0.0279566	0.0133851	0.0227482	0.0689433	0.123078	0.0020091	0.00830806	0.002479	0.0907118	0.0713374	0.0175665	0.00185278	0.193288	0.0527557	0.00930854	0.00625624	0.182038	0.000256678	0.0195665	0.00520906	0.0147652	0.0266192	0.0228961	0.0821002	0.0123087	0.00838809	0.0704406	0.0290498	0.0728657	0.0261473	0.0824617	0.136483	0.0524234	0.0321657	0.0407559	0.0422406	0.0263576	0.00986026	0.096028	0.0207638	0.0655652	0.0243296	0.568699	0.131442	0.0198265	0.114863	0.023681	0.152533	0.000329661	0.233983	0.0737924	0.065588	0.0806293	0.421447	0.0663493	0.0433494	0.0632693	0.0970816	0.296582	0.0890962	0.301602	0.00542662	0.0631304	0.183154	0.156752	0.0219391	0.00679166	0.0448902	0.0218175	0.00929203	0.0142756	0.446924	0.0768035	0.0836785	0.0770546	0.0815521	0.0644984	0.331662	0.00907339	0.0181335	0.0610358	0.0854679	0.00298596	0.0497208	0.0147073	0.215629	0.57795	1.04658	2.15984	4	8.428631
1903000	-1404.441	-1392.591	-11.84979	2	1.425615	0.0205753	0.0391042	0.016401	0.0140574	0.0672732	0.0272914	0.0786571	0.107235	0.0461683	0.0251803	0.00212964	0.00421764	0.0731996	0.0717826	0.00378991	0.077588	0.0586528	0.121066	0.0102562	0.030537	0.111994	0.00975669	0.0829364	0.0540023	0.0222992	0.095828	0.0513523	0.0647311	0.150593	0.102706	0.035466	0.0229426	0.0138325	0.00670018	0.0091432	0.118275	0.0348989	0.0115307	0.0218274	0.0373837	0.0168393	0.0894429	0.0165803	0.00320755	0.0448485	0.0457803	0.0572371	0.00861103	0.103948	0.00105449	0.0320397	0.0310213	0.240707	0.041846	0.00501485	0.0953299	0.0115634	0.125164	0.0872031	0.0451445	0.0586243	0.155823	0.053427	0.0236341	0.184296	0.189737	0.123663	0.00193948	0.00211082	0.0859663	0.180782	0.00653043	0.000148712	0.0118895	0.506034	0.103525	0.00215476	0.0649883	0.0551756	0.0409406	0.00310557	0.115209	0.136633	0.0488561	0.177967	0.477352	0.0775462	0.0165635	0.0177012	0.148096	0.0185906	0.0772927	0.0959778	0.00111695	0.0058266	0.144276	0.109314	0.0217207	0.0032346	0.0314702	0.0319488	0.0806068	0.0438957	0.0488747	0.106279	0.0151073	0.129127	0.035925	0.0100163	0.241138	0.0480338	0.125063	0.0318559	0.0189728	0.0904207	0.000765167	0.0016338	0.213599	0.575688	1.04574	2.16498	4	7.694848
