Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
2382000	-385.4722	-416.8433	31.37103	10	0.6304795	0.106962	0.00180008	0.2055	0.00767075	0.0325801	0.032603	0.0869315	0.128258	0.0206499	0.00439452	0.124075	0.0451803	0.188129	0.0528897	0.0313377	0.0386522	0.10342	0.0713401	0.0356319	0.0262911	0.0196275	0.0839909	0.0395257	0.0196088	0.0434209	0.117551	0.0240967	0.00664151	0.320772	0.00803242	0.119262	0.0385276	0.00360349	0.0340826	0.014119	0.027427	0.00257771	0.175264	0.0144396	0.00325218	0.012247	0.116261	0.462673	0.0653567	0.26062	0.243694	0.000163358	0.0594491	0.328796	0.896106	2.71565	5	3.621134
2383000	-373.2171	-409.5429	36.32587	10	1.568169	0.0230123	0.00489871	0.168865	0.0419211	0.0106757	0.112642	0.00934952	0.0170755	0.257018	0.0321334	0.148755	0.0311806	0.0161802	0.0443673	0.0520779	0.0110815	0.0655272	0.0545854	0.0626078	0.0541895	0.0316364	0.036139	0.0105958	0.0149053	0.0225742	0.0487232	0.0028467	0.276675	0.0324557	0.00277735	0.0256125	0.051108	0.0219367	0.0101248	0.0385836	0.344112	0.14423	0.0504439	0.0124746	0.104706	0.323187	0.00827939	0.144188	0.0146981	0.00703194	0.0564915	0.0325847	0.235664	0.599523	1.05419	2.11063	5	3.087265
2384000	-395.9891	-417.7942	21.80508	10	2.220471	0.135312	0.0354522	0.0307161	0.0521984	0.0428088	0.0776339	0.128407	0.0252363	0.146692	0.0304983	0.210507	0.427824	0.0595101	0.0574387	0.112268	0.0319765	0.0469874	0.0258213	0.0145806	0.00162289	0.0175993	0.0819861	0.0643736	0.0729183	0.00471964	0.0572293	0.118232	0.21958	0.0410209	0.026386	0.0150958	0.0116523	0.283794	0.0860415	0.0821932	0.0999957	0.171639	0.0401205	0.00674291	0.0425264	0.040512	0.0375065	0.416492	0.089521	0.0351508	0.102251	0.284786	0.318245	0.676582	1.07464	1.93053	5	4.243557
2385000	-381.374	-407.8839	26.5099	10	1.359765	0.0250405	0.0336063	0.00452291	0.0679829	0.0114188	0.0275487	0.0499648	0.057328	0.299635	0.0151228	0.238816	0.0351165	0.0213028	0.0762264	0.00324297	0.0317501	0.0618238	0.0585186	0.0326968	0.0142758	0.0252719	0.001035	0.0345401	0.0879262	0.0078455	0.340433	0.205036	0.319415	0.0608639	0.0318803	0.180297	0.0494012	0.0362724	0.0691036	0.245206	0.0521274	0.0185861	0.200192	0.0341461	0.0185262	0.152596	0.249331	0.0762824	0.00835379	0.0558039	0.0247664	0.0243043	0.202824	0.563418	1.041	2.19276	5	3.775482
2386000	-396.274	-408.4233	12.1493	2	2.500633	0.147478	0.00578951	0.0239867	0.00767904	0.0411588	0.229354	0.0295679	0.00682117	0.122686	0.00017376	0.132818	0.0815691	0.00507474	0.0318686	0.00746224	0.0162079	0.13616	0.119558	0.0420464	0.0458503	0.000196614	0.0117044	0.027877	0.112802	0.00183386	0.233347	0.0111168	0.705588	0.379717	0.0779016	0.128543	0.0740398	0.0266145	0.0770822	0.175143	0.148994	0.00742331	0.161639	0.00343573	0.054698	0.2757	0.00329148	0.122571	0.0968581	0.170922	0.0571021	0.0190494	0.346517	0.699502	1.07863	1.87535	4	4.398501
2387000	-367.6467	-396.0283	28.38158	10	2.246923	0.12459	0.0175964	0.00158671	0.00737885	0.0564138	0.13432	0.0472198	0.00246406	0.157836	0.0161669	0.0723908	0.113002	0.0667519	0.0391321	0.133693	0.0244401	0.019168	0.00647174	0.0225765	0.0138811	0.0291797	0.000183554	0.0291571	0.0123874	0.00194322	0.0209427	0.301605	0.214427	0.000829993	0.0380726	0.0678533	0.0508124	0.0611701	0.0796598	0.0212953	0.0969159	0.0952214	0.0653501	0.274447	0.0585964	0.0267725	0.472993	0.00824911	0.0152082	9.23937e-05	0.0137717	0.0189478	0.32107	0.678941	1.0751	1.92489	5	3.153164
2388000	-361.9493	-395.126	33.17667	10	1.807159	0.146427	0.00385314	0.184945	0.0527639	0.0421456	0.103481	0.0263089	0.0043858	0.110563	0.031562	0.0440194	0.0347592	0.122729	0.036889	0.0113583	0.0139652	0.058901	0.0821809	0.0355174	0.0411481	0.000523149	0.000932373	0.0178106	0.0471287	0.0049757	0.00509526	0.284018	0.00211515	0.0191685	0.022568	0.0414331	0.0235093	0.0251043	0.250439	0.022904	0.0359917	0.0487261	0.019376	0.103918	0.0246599	0.0436032	0.398697	0.0117283	0.15919	0.386867	0.155066	0.0609181	0.269116	0.632805	1.06432	2.03376	5	3.404369
2389000	-376.6972	-403.7668	27.06964	10	1.73305	0.185145	0.0335535	0.0880159	0.0490054	0.0396743	0.0216974	0.0674154	0.0344413	0.452486	0.0414863	0.147265	0.0396296	0.033228	0.124391	0.0170179	0.0865427	0.0435934	0.0778185	0.0244474	0.00146918	0.0120502	0.0587319	0.000751776	0.0715205	0.019783	0.118889	0.0810116	0.138572	0.00205323	0.430915	0.0235045	0.00477469	0.153203	0.0597593	0.0323129	0.195206	0.0101279	0.230469	0.022868	0.015597	0.0486457	0.0465932	0.0241636	0.0179032	0.0434169	0.595759	0.000863259	0.259185	0.623251	1.06161	2.05595	5	4.067769
2390000	-366.2393	-399.1875	32.94818	10	0.8868908	0.226482	0.00152244	0.0230006	0.0134021	0.0604957	0.0967249	0.0400888	0.00381875	0.123404	0.0179689	0.220963	0.0656123	0.0751785	0.054105	0.0257643	0.0218166	0.0573416	0.0567869	0.0251964	0.0347905	0.0191433	0.0250209	0.0138922	0.0209121	0.0541592	0.0672652	0.328704	0.0850415	0.00359155	0.447636	0.0626776	0.0851669	0.0334848	0.0377863	0.0374755	0.19183	0.0520315	0.0185743	0.00681777	0.0359511	0.0556203	0.0116486	0.341342	0.0563714	0.0543606	0.0725603	0.010432	0.11387	0.4399	0.978401	2.46783	5	3.473959
2391000	-370.4077	-399.9495	29.54183	10	1.845644	0.129764	0.00804498	0.0141781	0.0394126	0.0550089	0.057575	0.0531611	0.00114002	0.0507523	0.00375015	0.187973	0.0494053	0.0367762	0.00787838	0.0385419	0.136768	0.186165	0.0173581	0.035747	0.0764404	0.00430928	0.10063	0.0367914	0.0254244	0.0271691	0.0875904	0.0930459	0.0161397	0.073709	0.215916	0.0157156	0.134981	0.0681868	0.0284737	0.0222274	0.454513	0.0304668	0.0061641	0.300196	0.0309837	0.0363724	0.36911	0.365176	0.0405313	0.031891	0.111793	0.016263	0.274126	0.637527	1.0656	2.02275	5	3.929609
2392000	-384.9617	-404.6319	19.67019	2	1.019243	0.125067	0.0446751	0.0371909	0.0288959	0.0101079	0.0919553	0.0277632	0.00216352	0.209893	0.0131175	0.0869302	0.0151359	0.00861922	0.0191742	0.0192188	0.00989902	0.0733224	0.0236383	0.00800694	0.0320897	0.0572314	0.0354122	0.0485041	0.033415	0.00973841	0.0195966	0.0139655	0.552059	0.0415537	0.0510976	0.0651531	0.0317878	0.0101236	0.0744712	0.0405075	0.0134596	0.035941	0.0368793	0.00416251	0.0302091	0.0186386	0.0279848	0.43983	0.0618815	0.43711	0.0100123	0.503555	0.140777	0.48246	1.00312	2.37365	4	3.591145
2393000	-390.4997	-419.008	28.50825	10	2.000523	0.134962	0.0375742	0.269645	0.0257839	0.0748461	0.0491672	0.0759334	0.0169305	6.11756e-05	0.0726203	0.0412648	0.136423	0.152668	0.0494016	0.0124509	0.0178534	0.0516745	0.0144024	0.0065004	0.0303617	0.0377295	0.0603239	0.032084	0.167384	0.019855	0.0265801	0.0613363	0.0141842	0.0632072	0.18034	0.0516649	0.0170666	0.0379183	0.206586	0.0120355	0.0819211	0.0444859	0.117486	0.199238	0.0650091	0.0198184	0.0391098	0.286883	0.000840714	0.0674941	0.265753	0.0182549	0.293337	0.655069	1.07	1.98159	5	3.465114
2394000	-380.3072	-408.0574	27.75024	10	1.249216	0.195419	0.0201826	0.0617161	0.0172725	0.0332078	0.0500446	0.00669424	0.0161798	0.0172372	0.0613315	0.0617603	0.0916143	0.104468	0.0240367	0.0398385	0.0418576	0.00026719	0.0341486	0.000342766	0.00447002	0.0840438	0.0328861	0.100832	0.023066	0.090784	0.0980498	0.0899374	0.0606784	0.690285	0.0595925	0.0123454	0.0187204	0.00286668	0.0908934	0.154262	0.298159	0.0941281	0.323542	0.10619	0.205307	0.311424	0.0388948	0.00741904	0.0232774	0.0335215	0.0113399	0.100399	0.183859	0.54069	1.03154	2.24391	5	4.044933
2395000	-364.6474	-395.3876	30.74018	10	3.545605	0.160065	0.00151064	0.00949593	0.0147073	0.0137553	0.210756	0.00842747	0.00813323	0.228112	0.0219216	0.128882	0.0304814	0.0823058	0.102805	0.000444541	0.0118999	0.0236389	0.0126986	0.0254739	0.0421933	0.0624912	0.0107434	0.00655672	0.0507963	0.0263722	0.00709008	0.0661961	0.0328968	0.105657	0.0175828	0.0147319	0.047187	0.418642	0.0227289	0.45227	0.0720558	0.0348529	0.559275	0.0201218	0.167847	0.0325059	0.041562	0.0854443	0.0639155	0.00940873	0.111775	0.00354467	0.427513	0.757868	1.08414	1.73047	5	3.68196
2396000	-370.486	-403.139	32.65303	10	3.588969	0.134765	0.00674499	0.0965307	0.0139101	0.00972706	0.199441	0.0369487	0.0247192	0.262266	0.0192235	0.229704	0.0356612	0.00825266	0.00318367	0.0032205	0.0396113	0.0106586	0.0830323	0.0416357	0.0132135	0.0110081	0.039915	0.100255	0.0226698	0.00350777	0.0119834	0.0296432	0.103883	0.0379955	0.0224497	0.0381125	0.00947234	0.0475396	0.0354779	0.153039	0.177517	0.0660609	0.204439	0.0874223	0.0768935	0.0483195	0.0322046	0.520634	0.063519	0.0548586	0.037384	0.0312299	0.43025	0.759677	1.0842	1.72587	5	3.339885
2397000	-375.2141	-408.2735	33.05945	10	1.078114	0.242968	0.0249017	0.032252	0.00133722	0.0408275	0.0428042	0.0404246	0.028838	0.0402172	0.00378335	0.286647	0.0362546	0.059854	0.0118944	0.00896756	0.0273935	0.0935433	0.0669416	0.00770421	0.0079431	0.0280384	0.0898006	0.0986711	0.00341669	0.0305204	0.00645413	0.332538	0.0838058	0.0299892	0.0342174	0.0485085	0.0171477	0.0186992	0.328658	0.212345	0.0067387	0.00999918	0.0347692	0.0565345	0.0524549	0.360778	0.0578263	0.0135896	0.226124	0.0242847	0.0363254	0.161872	0.152271	0.499034	1.01183	2.33687	5	3.509603
2398000	-380.0023	-407.7588	27.75647	10	0.6201995	0.339077	0.00421242	0.00239067	0.0193825	0.0898334	0.0638918	0.0223539	0.0175688	0.197629	0.0381479	0.25784	0.00721936	0.016618	0.048152	0.0380317	0.0210801	0.172011	0.115564	0.0330976	0.0233498	0.0280974	0.0271871	0.0401257	0.0572065	0.033378	0.0252305	0.0402586	0.00828973	0.00649451	0.168554	0.0922097	0.0312682	0.0698399	0.0657866	0.0982394	0.0188741	0.0498267	0.0181719	0.435789	0.0230391	0.0270552	0.0977952	0.00934512	0.448543	0.0102985	0.00981528	0.544619	0.0572991	0.323315	0.891284	2.7281	5	4.012789
2399000	-380.0178	-403.7169	23.69909	10	0.7913101	0.000659378	0.00317989	0.0462843	0.0462936	0.0424497	0.0387207	0.0350285	0.093837	0.111625	0.0847112	0.101083	0.024162	0.0573658	0.0739977	0.00202647	0.07675	0.0381093	0.117434	0.0287791	0.0755891	0.00781902	0.0128493	0.0124711	0.177134	0.0546921	0.0206911	0.0389654	0.0089354	0.273324	0.152594	0.0262347	0.156188	0.09682	0.00665208	0.103112	0.0170113	0.0729429	0.380168	0.0329289	0.092767	0.0273696	0.0572079	0.0352743	0.320248	0.0951905	0.022257	0.65352	0.0937083	0.403612	0.954518	2.54816	5	4.053452
2400000	-382.7817	-410.4556	27.67392	10	0.4446336	0.327183	0.0429394	0.00528471	0.0164786	0.00304887	0.0820489	0.0484008	0.0557564	0.0187274	0.065786	0.156824	0.243405	0.0562063	0.00766062	0.0229309	0.0175156	0.0304017	0.00972854	0.00953168	0.0375443	0.0422976	0.107088	0.0742243	0.0668429	0.0436081	0.0406269	0.418893	0.0103537	0.02084	0.395664	0.0274438	0.0496027	0.00336335	0.0320419	0.0191178	0.00137823	0.0291366	0.212351	0.0804467	0.0709008	0.255245	0.0421969	0.192687	0.00404265	0.141311	0.123744	0.0990142	0.0236446	0.214244	0.775392	2.98672	5	3.861865
2401000	-392.5558	-413.0258	20.46995	10	1.835888	0.192607	0.0196778	0.00174285	0.0323562	0.0399026	0.112154	0.167944	0.0556245	0.162945	0.0229696	0.113531	0.0360408	0.0372579	0.0209953	0.035951	0.145923	0.154978	0.0125337	0.0298675	0.0291313	0.000494917	0.0363518	0.0309207	0.0423456	0.00229518	0.108736	0.0085602	0.171568	0.0376127	0.0379778	0.0958481	0.123246	0.0785467	0.0589556	0.129643	0.0227721	0.117458	0.218507	0.376336	0.00675015	0.286463	0.0114784	0.121906	0.0465868	0.0961925	0.0744244	0.0213701	0.272865	0.636345	1.06528	2.02551	5	3.78748
2402000	-374.526	-401.2218	26.69584	10	0.9466201	0.0756961	0.00535574	0.0198973	0.0626724	0.0758123	0.0554145	0.15353	0.0200118	0.185476	0.004474	0.150255	0.0399069	0.137181	0.0681761	0.0113397	0.0677159	0.0580897	0.0484329	0.00621825	0.0396967	0.0539286	0.00829062	0.0399453	0.0820657	0.00300495	0.00165336	0.057005	0.0398143	0.127948	0.0339436	0.00801854	0.0669096	0.237155	0.257421	0.182748	0.129765	0.0238187	0.0286532	0.0576627	0.0791451	0.453201	0.0537298	0.0214387	0.0020185	0.0295047	0.0120932	0.69621	0.126184	0.460097	0.99056	2.42316	5	4.072445
2403000	-392.668	-409.1802	16.51212	10	1.477613	0.162689	0.0205646	0.0323086	0.0291662	0.0265969	0.188386	0.356024	0.0181432	0.492498	0.000850817	0.159701	0.0293211	0.146117	0.000895533	0.00682771	0.0285534	0.0444042	0.0358678	0.0354597	0.0159666	0.0519589	0.0541617	0.0947039	0.0247562	0.0129392	0.413385	0.0405314	0.36288	0.1179	0.541085	0.0779452	0.0140132	0.0728116	0.0995788	0.0864723	0.00713446	0.0345977	0.0255967	0.198707	0.0438789	0.0625422	0.00887123	0.201155	0.245686	0.071262	0.0122613	0.0334151	0.221843	0.584787	1.04908	2.14429	5	4.840571
2404000	-385.0325	-406.4697	21.43716	10	1.453314	0.0232746	0.0861942	0.2422	0.036724	0.0557169	0.10714	0.0384898	0.000515567	0.154193	0.0402643	0.138523	0.00475893	0.00369408	0.0394375	0.0178633	0.0641938	0.00139191	0.0415756	0.0319778	0.0190266	0.0500763	0.0297051	0.0268799	0.0325993	0.00511108	0.329782	0.137656	0.0274379	0.035303	0.00349639	0.0155471	0.180678	0.0836773	0.163048	0.104558	0.0154277	0.0149354	0.0284406	0.413859	0.087219	0.0244032	0.13374	0.479461	0.0549048	0.084595	0.0159634	0.0292674	0.21802	0.580596	1.04756	2.15383	5	3.754927
2405000	-387.0349	-408.7274	21.69258	10	1.16109	0.178791	0.0869422	0.099909	0.00509747	0.0523739	0.0835489	0.0543736	0.0066459	0.12807	0.00575255	0.146364	0.0574343	0.0220376	0.011742	0.0033568	0.150385	0.0670488	0.0995018	0.0149055	0.019057	0.0591082	0.181426	0.0758761	0.0482943	0.00100918	0.476303	0.00462926	0.0299434	0.0365619	0.00901386	0.011928	0.117827	0.108087	0.0136414	0.497807	0.0603956	0.301933	0.328612	0.0200807	0.0102958	0.125916	0.01123	0.060944	0.0339081	0.101356	0.14599	0.166097	0.167931	0.52034	1.02229	2.28944	5	4.331549
2406000	-385.1127	-402.001	16.88824	2	0.9869813	0.131983	0.019669	0.012618	0.0174531	0.0307177	0.00710748	0.00236578	0.0518418	0.0516548	0.0235771	0.0301329	0.0550418	0.0551515	0.0246405	0.0103961	0.0237429	0.149967	0.0187496	0.0129114	0.0258018	0.0110431	0.0941995	0.0492571	0.0684089	0.0352823	0.61498	0.0513898	0.155031	0.0546755	0.393153	0.0359863	0.0514827	0.28017	0.0457594	0.332947	0.189269	0.0346346	0.00262941	0.097736	0.000376054	0.0211354	0.160021	0.23719	0.0231478	0.0432377	0.0432897	0.153679	0.134349	0.472803	0.997809	2.39504	4	4.035635
2407000	-384.2349	-400.6098	16.37482	2	0.7366844	0.227177	0.00206766	0.0842033	0.00638836	0.012766	0.0911733	0.101421	0.0247942	0.0349416	0.00657508	0.0313816	0.00408406	0.0777862	0.0147276	0.0209886	0.0390227	0.0514615	0.0820062	0.0235087	0.00708653	0.0102856	0.0939922	0.0443378	0.0413344	0.0281899	0.48573	0.142445	0.0432957	0.0235497	0.243897	0.071905	0.0791796	0.0661136	0.197853	0.390456	0.0614166	0.151452	0.390992	0.0024095	0.00757336	0.0699154	0.0451029	0.0427553	0.00814419	0.0142194	0.0768895	0.109574	0.082035	0.380337	0.937739	2.59989	4	3.886569
2408000	-388.1512	-412.1823	24.03108	10	3.965945	0.0868805	0.00243965	0.00470107	0.0146821	0.0564603	0.0602594	0.0227537	0.00198396	0.676214	0.0175554	0.160706	0.0371365	0.11562	0.0331829	0.0280778	0.0844043	0.00618609	0.020468	0.0474795	0.0360672	0.034793	0.044926	0.00890031	0.0169804	0.0208744	0.0772362	0.735379	0.0247379	0.0579092	0.00411079	0.220145	0.0712327	0.0855966	0.106056	0.0488905	0.0409366	0.00516617	0.0841016	0.00798667	0.026367	0.172854	0.07642	0.218125	0.0269417	0.122227	0.0734794	0.114874	0.452482	0.774023	1.08441	1.68909	5	4.040505
2409000	-373.6984	-397.558	23.85956	10	1.438491	0.161387	0.0249895	0.0348126	0.0649451	0.0229751	0.220756	0.149785	0.010475	0.118055	0.0605331	0.30193	0.00767439	0.059905	0.0368829	0.015372	0.0499964	0.0733489	0.0268777	0.0126205	0.0653558	0.00935173	0.0120074	0.072459	0.0188085	0.00354858	0.0387805	0.0331052	0.00816236	0.0161946	0.0437531	0.332832	0.0797515	0.0620976	0.0644963	0.0240022	0.0587688	0.112976	0.0471061	0.321996	0.0309429	0.0563708	0.654543	0.0118771	0.00672614	0.264848	0.31097	0.15348	0.215662	0.577987	1.0466	2.15975	5	4.368632
2410000	-386.4218	-403.2916	16.86984	10	1.080413	0.0321284	0.0182398	0.0353357	0.0318808	0.0551574	0.0800808	0.0450901	0.00433324	0.60729	0.00921028	0.230002	0.00779173	0.182165	0.0206801	0.0249267	0.0159462	0.0279183	0.0261988	0.0588727	0.0180883	0.0162705	0.000610784	0.0397616	0.0551013	0.0153228	0.0377607	0.0842535	0.0569139	0.0524764	0.25426	0.223717	0.246788	0.126791	0.0642769	0.0543489	0.136098	0.0672699	0.0766938	0.0398852	0.0678324	0.655424	0.355082	0.188672	0.230348	0.0172028	0.0221145	0.0264396	0.152713	0.499656	1.01214	2.33549	5	4.743053
2411000	-381.7727	-405.3378	23.56506	10	0.6520208	0.171977	0.00880475	0.0195243	0.0374903	0.0191365	0.0947097	0.0530892	0.0300428	0.0735713	0.0683454	0.138776	0.15933	0.0380432	0.0118134	0.0239809	0.00628644	0.160767	0.0427179	0.0258028	0.00592818	0.0301735	0.00537721	0.0307477	0.0134333	0.00724758	0.106913	0.0500373	0.0842252	0.140045	0.0301015	0.423339	0.0306762	0.27091	0.528361	0.00924723	0.148589	0.25507	0.129225	0.0153912	0.023054	0.0265574	0.159875	0.449613	0.000182732	0.193989	0.0227453	0.0437931	0.0639847	0.339985	0.905703	2.69033	5	4.419055
2412000	-377.0045	-410.639	33.63457	10	2.100755	0.0854105	0.0135358	0.0804678	0.0149264	0.101535	0.0863582	0.0426694	0.0279249	0.165547	0.0322911	0.0427845	0.315827	0.17579	0.00703919	0.0468343	0.0772937	0.0732329	0.0147553	0.00873008	0.0160544	0.00501704	0.0210305	0.0251516	0.0198929	0.0239953	0.0154215	0.0127033	0.212061	0.0334901	0.0927643	0.0230385	0.00926107	0.124545	0.0144266	0.541905	0.0164748	0.258029	0.0518623	0.0689114	0.00176097	0.0772623	0.00324813	0.0466157	0.000162484	0.0814781	0.134911	0.158847	0.305012	0.665317	1.07232	1.95735	5	3.503275
2413000	-357.4716	-393.5329	36.06134	10	1.458099	0.165355	0.0291956	0.00180047	0.0168176	0.0146497	0.0169499	0.0568924	0.00980528	0.182851	0.0186528	0.0680129	0.137959	0.0732171	0.0213819	0.00692394	0.0312804	0.0700092	0.0149014	0.0237651	0.0295466	0.000509696	0.0690872	0.0128157	0.0241339	0.0217054	0.0298053	0.0660589	0.272255	0.0654964	0.0710418	0.298413	0.00050071	0.0156803	0.00103517	0.0179372	0.00313097	0.0123132	0.0620835	0.418045	0.0827169	0.0388425	0.269609	0.00453873	0.0554412	0.105533	0.0192612	0.0261361	0.218777	0.58143	1.04786	2.15193	5	3.054094
2414000	-377.5004	-410.7899	33.28955	10	2.549006	0.165056	0.0655161	0.0160099	0.034121	0.00240806	0.0594018	0.0056741	0.0158318	0.178947	0.0177201	0.111645	0.089708	0.0386904	0.00951343	0.0131146	0.0864554	0.125367	0.0487543	0.0460069	0.00672888	0.0628505	0.175804	0.0331934	0.000187611	0.0470256	0.100204	0.0446409	0.351256	0.05994	0.0418237	0.0190742	0.00186322	0.0230402	0.308651	0.0637028	0.0337583	0.211949	0.0546985	0.0191432	0.0758413	0.0165837	0.0212815	0.0815158	0.0613479	0.0772002	0.0174998	0.0339709	0.351054	0.703045	1.07916	1.86674	5	3.174716
2415000	-381.1732	-399.5103	18.33716	10	0.58545	0.325907	0.000889055	0.0322042	0.00285097	0.0590638	0.0990892	0.0233844	0.0140872	0.118142	0.00131873	0.0402009	0.11429	0.000462319	0.0636015	0.00845091	0.046768	0.00133063	0.0884565	0.0138829	0.0207272	0.0332794	0.0416344	0.0665804	0.0508387	0.0328164	0.00988542	0.0056734	0.00728062	0.0530321	0.36204	0.0737868	0.0140572	0.0881153	1.17126	0.126477	0.0263987	0.0156298	0.230329	0.0568996	0.105336	0.0225429	0.0233009	0.124072	0.132874	0.585849	0.205494	0.0506995	0.0501216	0.304087	0.87371	2.77208	5	4.791291
2416000	-376.3494	-405.9583	29.60887	10	0.799686	0.122349	0.0226337	0.0153452	0.00545471	0.0307407	0.0774614	0.109836	0.000406021	0.214453	0.0238901	0.0782098	0.0342526	0.0471057	0.017832	0.0254824	0.0400885	0.0548576	0.0505106	0.00840103	0.00400131	0.0481547	0.138702	0.00817882	0.0419456	0.0300251	0.0573229	0.561823	0.244645	0.0205417	0.0555999	0.274692	0.0833365	0.0106122	0.0728703	0.21315	0.0482638	0.070403	0.0953293	0.00292535	2.12437e-05	0.0314307	0.0710606	0.0488766	0.0153198	0.0175769	0.514327	0.0579034	0.0954919	0.407008	0.956868	2.54063	5	3.818349
2417000	-378.9758	-405.0074	26.03159	10	0.5650184	0.132596	0.0547619	0.100111	0.0238423	0.0206893	0.0851819	0.0157783	0.00459038	0.306101	0.0518906	0.399322	0.022784	0.00374897	0.0598888	0.0116967	0.0217337	0.0294134	0.085104	0.0225813	0.0492819	0.0190497	0.0189208	0.0141299	0.0131184	0.01035	0.0757249	0.000256507	0.0650426	0.00094722	0.0450644	0.0304656	0.0645589	0.129202	0.00935523	0.0222625	0.023107	0.229222	0.580875	0.499607	0.00624597	0.0532061	0.336935	0.000656255	0.113047	0.0499667	0.0470052	0.0644492	0.045983	0.292259	0.862366	2.79939	5	4.02387
2418000	-373.9183	-401.0259	27.10752	10	1.231248	0.104321	0.0430302	0.00189577	0.0272622	0.0633264	0.0971294	0.100586	0.00718357	0.319576	0.0721629	0.0455696	0.0630012	0.0362527	0.00400501	0.00379646	0.0828874	0.0735095	0.0149189	0.0342817	0.0219917	0.0540106	0.0282034	0.0475165	0.0247231	0.0291587	0.209644	0.0251533	0.0591641	0.16037	0.0103335	0.256095	0.00416603	0.0543834	0.0796956	0.0155163	0.0812289	0.458728	0.053045	0.277329	0.0500369	0.0137542	0.0604471	0.133704	0.026546	0.0141968	0.506687	0.0144194	0.18067	0.536714	1.02979	2.25283	5	3.964944
2419000	-380.6788	-410.4981	29.81926	10	1.884034	0.126401	0.0196035	0.0636556	0.0184124	0.00377447	0.0741724	0.0591251	0.058724	0.0236122	0.0475515	0.111484	0.102322	0.0913626	0.075363	0.0670502	0.0433175	0.0120304	0.0194139	0.00570979	0.138003	0.00279528	0.147059	0.0125033	0.0423727	0.0363746	0.0424345	0.229983	0.0359644	0.00324763	0.0400675	0.418063	0.0131274	0.0412209	0.0124914	0.206059	0.081683	0.0241737	0.173275	0.521273	0.00778089	0.0191693	0.104729	0.0726855	0.0211728	0.0107787	0.287323	0.0984991	0.279027	0.642087	1.0668	2.01209	5	3.867394
2420000	-375.6308	-411.937	36.30614	10	1.340156	0.141247	0.0304156	0.0485208	0.139325	0.039502	0.0506342	0.0412812	0.126365	0.0827773	0.00789672	0.0493493	0.0834815	0.0743094	0.017246	0.0152963	0.0145871	0.0328344	0.0675601	0.0150888	0.0145822	0.00129066	0.0371877	0.0773106	0.0248563	0.0121301	0.1564	0.0155111	0.316475	0.0491574	0.165725	0.0605173	0.0632792	0.0633186	0.0596909	0.0374848	0.074176	0.111003	0.00326985	0.0395396	0.0788977	0.0420454	0.0589406	0.057804	0.0323486	0.0330522	0.367804	0.0996742	0.199541	0.559591	1.03947	2.2014	5	3.231189
2421000	-388.8469	-414.0039	25.15697	10	0.649616	0.287165	0.0386992	0.0226643	0.0424458	0.0507319	0.123001	0.0891266	0.0408302	0.0723102	0.000207443	0.201594	0.0483478	0.0225879	0.0368259	0.00315785	0.16243	0.0282538	0.0278979	0.00278521	0.0236361	0.0188798	0.226425	0.00212463	0.00848536	0.0273992	0.00433269	0.14246	0.339044	0.0173183	0.228438	0.103307	0.257553	0.0745354	0.0950095	0.0333989	0.00080089	0.0200455	0.0114121	0.0190638	0.642739	0.119194	0.0623012	0.0327216	0.0103269	0.149505	0.379473	0.00256168	0.0634766	0.338755	0.904664	2.6931	5	4.353554
