Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	brlens[104]	brlens[105]	brlens[106]	brlens[107]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
2491000	-2790.97	-2773.814	-17.15591	2	1.7203	0.057813	0.00357138	0.0571599	0.0953569	0.143955	0.216022	0.0308372	0.0164683	0.0964709	0.004641	0.184228	0.0588857	0.0706576	0.0178036	0.0316184	0.187299	0.125008	0.222012	0.0486483	0.265547	0.0011059	0.0551606	0.0636498	0.0408198	0.0986	0.0616732	0.0268457	0.00313491	0.039414	0.0284831	0.0105251	0.0501942	0.0232303	0.0625954	0.0296999	0.0443073	0.0300891	0.00376349	0.0223355	0.000565051	0.0172042	0.0356886	0.000543295	0.1237	0.0148525	0.00671732	0.0851849	0.0796159	0.0106889	0.103172	0.0287868	0.147704	0.182614	0.104583	0.0783451	0.0684255	0.0372529	0.18413	0.0217103	0.0391053	0.0403174	0.149168	0.0985568	0.0244231	0.0526374	0.0504881	0.00102993	0.0764936	0.0044311	0.0626334	0.0353497	0.0130081	0.0846962	0.114457	0.232579	0.0792154	0.0447602	0.157697	0.0807596	0.70638	0.0205277	0.0140852	0.0703033	0.0730897	0.205517	0.139556	0.0716897	0.340118	0.0410793	0.0193967	0.0571262	0.0599618	0.0474965	0.105349	0.137899	0.0327891	0.0687892	0.0178922	0.188468	0.0107893	0.0915305	0.0228018	0.0602208	0.00474097	0.0821054	0.0764341	0.000755565	0.257437	0.621543	1.06111	2.05991	4	8.169813
2492000	-2775.766	-2761.278	-14.48803	1	1.587528	0.00321178	0.000561399	0.0331935	0.0288792	0.0769656	0.133055	0.112919	0.0607806	0.144502	7.54806e-05	0.363031	0.0601299	0.00243547	0.0325455	0.168239	0.196483	0.0760403	0.199248	0.0169155	0.00194937	0.116791	0.0469624	0.0154952	0.0327213	0.0975071	0.0568123	0.00223139	0.00171581	0.0709053	0.0453447	0.0263584	0.0417905	0.00351994	0.0191942	0.076558	0.0164144	0.00502881	0.00565634	0.0518033	0.0186612	0.0121612	0.0478465	0.00633231	0.0529223	0.0153916	0.00876627	0.208377	0.096817	0.116537	0.0439591	0.0338385	0.148707	0.211812	0.104995	0.0806304	0.0484241	0.0936326	0.0636641	0.100983	0.0495404	0.0833671	0.000822122	0.0104339	0.0832104	0.0377297	0.217394	0.0118662	0.0483308	0.0799353	0.0538038	0.0306799	0.0824167	0.0871352	0.0439443	0.0468203	0.0875619	0.0231375	0.0639242	0.00527165	0.397109	0.0569811	0.055982	0.0488382	0.0714881	0.016921	0.0470104	0.0581365	0.0760252	0.0618631	0.0799135	0.205911	0.0316853	0.0061606	0.236397	0.0931445	0.00999713	0.0604152	0.0968906	0.0147124	0.0108951	0.092217	0.579774	0.00519793	0.00495051	0.11002	0.0645285	0.046388	0.238532	0.602506	1.05517	2.10379	3	7.745309
2493000	-2806.03	-2780.487	-25.54346	2	1.432757	0.020098	0.00289199	0.0791338	0.187626	0.00654678	0.102853	0.00460178	0.102176	0.0038559	0.0731124	0.296535	0.109806	0.0224001	0.0195002	0.13629	0.283888	0.0848137	0.145112	0.0981927	0.113282	0.0204535	0.0274347	0.00785259	0.0210982	0.078466	0.00711039	0.00628698	0.0153743	0.0428966	0.0326079	0.0917547	0.0414144	0.0749777	0.000187053	0.073906	0.0425886	0.00601365	0.020028	0.0643796	0.127791	0.010185	0.0113413	0.0169747	0.0493456	0.0152357	0.00277375	0.0646163	0.0868673	0.100012	0.112118	0.00773196	0.143782	0.452243	0.248745	0.0993044	0.0935736	0.0323008	0.153286	0.169034	0.0694531	0.0252149	0.266378	0.0960229	0.058383	0.078237	0.0226224	0.0126146	0.128507	0.0881178	0.0429685	0.0440177	0.194332	0.0294915	0.07799	0.237942	0.170561	0.0152357	0.0421082	0.0492468	0.0248882	0.0713238	0.244599	0.0294621	0.0429357	0.290059	0.00860173	0.0111458	0.404613	0.0124065	0.343821	0.211882	0.0427472	0.0724006	0.0114327	0.15321	0.0440385	0.059944	0.0894973	0.00735829	0.0149656	0.256168	0.0104809	0.0567345	0.0231817	0.118052	0.0524363	0.0608036	0.214745	0.576967	1.04622	2.16207	4	9.083442
2494000	-2786.347	-2770.751	-15.59613	2	1.28095	0.0268897	0.00200347	0.0651936	0.0419769	0.0776845	0.225854	0.0272998	0.303888	0.05629	0.180131	0.357595	0.0327469	0.0200664	0.0290327	0.109358	0.205808	0.111322	0.271642	0.009044	0.0691282	0.111211	0.0511124	0.0635122	0.0198694	0.11293	0.0891588	0.0246716	0.0175999	0.0431176	0.14982	0.0316463	0.0987073	0.00164625	0.0277742	0.0463197	0.056314	0.0364093	0.0051667	0.0251488	0.0865375	0.0110706	0.0231854	0.0237456	0.0973318	0.0186758	0.00365563	0.12486	0.0754496	0.105391	0.00620132	0.0617111	0.161368	0.117105	0.169654	0.0431774	0.0688355	0.0394038	0.154202	0.0211441	0.0285575	0.00335257	0.0539446	0.0210703	0.00597814	0.0320433	0.0716426	0.147017	0.216391	0.176317	0.0957668	0.0567727	0.0458305	0.0102721	0.0669931	0.109567	0.03222	0.123633	0.000941954	0.0487727	0.0300364	0.0509566	0.0548268	0.0101307	0.0111134	0.0506244	0.0419151	0.237373	0.103727	0.0527528	0.237904	0.00845869	0.0932078	0.00260083	0.110768	0.0821863	0.163215	0.0556117	0.0169482	0.22558	0.0252009	0.0341816	0.017924	0.0594125	0.0125479	0.0784075	0.113047	0.0372673	0.189417	0.547511	1.03447	2.2286	4	8.012806
2495000	-2754.099	-2738.636	-15.46291	1	1.891921	0.00492822	0.00133088	0.0452821	0.0746754	0.17486	0.0860606	0.0782075	0.132079	0.0947116	0.0804127	0.289688	0.00411528	0.000262865	0.0375182	0.230014	0.221583	0.0899526	0.349412	0.0628195	0.04104	0.0031632	0.00760792	0.0165818	0.0133739	0.0791402	0.0795336	0.0183461	0.00906497	0.0428469	0.0114667	0.0313668	0.188191	0.0558632	0.00831404	0.0621408	0.0206014	0.0180187	0.00887054	0.0174509	0.0131017	0.000648453	0.0222609	0.0257517	0.0659848	0.00972108	5.81617e-05	0.102682	0.0988952	0.0319301	0.0162944	0.275929	0.266827	0.309992	0.164224	0.00603713	0.0975401	0.0893056	0.0693234	0.0397625	0.079095	0.13107	0.0326586	0.0102791	0.0174006	0.127518	0.0452996	0.0963201	0.041254	0.419327	0.0905813	0.0381814	0.0261612	0.0022044	0.0180872	0.017733	0.0968015	0.0364006	0.0806431	0.0404435	0.0496027	0.0340188	0.0444384	0.0287626	0.0155984	0.0867181	0.0185257	0.0167473	0.117735	0.186401	0.0496688	0.0215326	0.0949841	5.95664e-05	0.00744995	0.0337708	0.0291193	0.0432572	0.0898996	0.323514	0.0279441	0.00777432	0.115802	0.141694	0.0420324	0.172109	0.0166097	0.051965	0.280023	0.643006	1.06703	2.00994	3	7.812358
2496000	-2794.207	-2777.988	-16.21877	2	1.653393	0.0338059	0.00190614	0.0590115	0.141649	0.161029	0.141048	0.017137	0.090121	0.0334163	0.00539469	0.309306	0.00352222	0.0638188	0.091589	0.183686	0.183681	0.0507805	0.0429647	0.0063358	0.0417644	0.0381291	0.0431966	0.00417311	0.0141991	0.104788	0.0067134	0.00914486	0.0502555	0.027686	0.0512428	0.0128248	0.0910875	0.0278336	0.0453569	0.042018	0.0287011	0.00991059	0.00266222	0.0248504	0.0952562	0.0475475	0.00914779	0.0333378	0.118394	0.0118144	0.00527635	0.19261	0.0755518	0.0932181	0.0547178	0.0263531	0.0804334	0.240019	0.391843	0.104709	0.174693	0.096994	0.0497147	0.00686021	0.0255484	0.0546467	0.0256404	0.22762	0.0321628	0.0198425	0.0745752	0.0270689	0.0397457	0.534232	0.00367392	0.0131872	0.010257	0.0230026	0.0535718	0.15361	0.11408	0.055287	0.0105388	0.0524985	0.0521634	0.226147	0.0176836	0.0294603	0.0846951	0.119165	0.160284	0.0980499	0.157288	0.298448	0.0115317	0.024228	0.002846	0.0143821	0.0398298	0.0339062	0.0259791	0.058805	0.0610337	0.410648	0.022977	0.101896	0.00350591	0.0698584	0.0184132	0.0919986	0.0752822	0.0813923	0.248076	0.612245	1.05829	2.08139	4	8.14792
2497000	-2776.045	-2756.686	-19.35938	2	1.064565	0.00713845	0.00378683	0.0478997	0.103622	0.21983	0.317883	0.0456647	0.170322	0.0823092	0.013853	0.235474	0.0358804	0.135044	0.0315962	0.0802672	0.183734	0.0694606	0.214267	0.0405825	0.0372002	0.00328221	0.0744025	0.0271108	0.0172977	0.0600795	0.0664043	0.0109601	0.0220776	0.0331901	0.0341561	0.00700108	0.138548	0.0409984	0.0974437	0.088607	0.0494102	0.0305884	0.00156592	0.0279813	0.11137	0.0118594	0.022211	0.066568	0.130628	0.0087562	0.00550158	0.123793	0.0504589	0.0707607	0.0248298	0.0513764	0.168439	0.0922543	0.106894	0.0852789	0.0810583	0.109987	0.0771276	0.0273468	0.0540807	0.00999899	0.0469861	0.25461	0.0277938	0.0455529	0.101247	0.036049	0.0484206	0.561406	0.0109061	0.00149503	0.0199078	0.00292965	0.0367773	0.308611	0.0546665	0.0285965	0.0628094	0.0150982	0.0214861	0.0444617	0.126198	0.0355554	0.039794	0.0874611	0.208535	0.0417715	0.0683311	0.328116	0.0103275	0.0608609	0.0190142	0.0458563	0.100715	0.0413931	0.0743632	0.0842426	0.0996915	0.311837	0.0209446	0.113818	0.107864	0.0421376	0.0636402	0.0391764	0.0526801	0.0383174	0.149654	0.495334	1.00993	2.34509	4	8.389952
2498000	-2788.019	-2770.669	-17.35056	2	1.737415	0.00466427	0.0126865	0.0571906	0.00848111	0.102369	0.362809	0.0689358	0.0847231	0.00131873	0.0207407	0.190392	0.00238931	0.0360595	0.101931	0.132947	0.244577	0.104336	0.235926	0.00413262	0.0104042	0.0517178	0.166444	0.0278	0.00538502	0.159405	0.0829653	0.00356151	0.00719713	0.0738617	0.0635231	0.0305295	0.0334278	0.0661438	0.0395482	0.154941	0.0368951	0.0197066	0.00234944	0.0235371	0.100392	0.00891125	0.0165051	0.0276382	0.100033	0.0265858	0.00600682	0.0752067	0.0651366	0.0785685	0.0685083	0.0147985	0.163117	0.221619	0.304996	0.0931876	0.0177696	0.150755	0.0858141	0.058048	0.0869292	0.0376613	0.0100972	0.0985458	0.0423043	0.0262857	0.215684	0.0786135	0.0111452	0.315624	0.0143021	0.0372756	0.0135783	0.0571076	0.0179091	0.0918539	0.0285093	0.0249481	0.155748	0.0123009	0.07282	0.197168	0.021506	0.0714555	0.0342742	0.0152857	0.120312	0.161255	0.0634101	0.32402	0.0726202	0.0679444	0.0513692	0.0699813	0.0820449	0.0176788	0.0814791	0.0893621	0.040634	0.0494592	0.0395046	0.153483	0.0824469	0.0687016	0.0457077	0.00101711	0.0204611	0.0699752	0.25978	0.623831	1.06178	2.05461	4	8.081349
2499000	-2798.74	-2772.771	-25.96819	2	1.923973	0.00752715	0.00631959	0.076781	0.0021172	0.292703	0.180596	0.10965	0.0792022	0.0182536	0.0535611	0.32206	0.00782168	0.0698	0.0277369	0.186366	0.372415	0.136162	0.150517	0.021022	0.0829959	0.040665	0.0359658	0.0234326	0.0334822	0.100781	0.0600673	0.032007	0.00926202	0.0382086	0.0584218	0.000846028	0.00888085	0.151382	0.00770173	0.138576	0.0200192	0.0209247	0.00643489	0.0316397	0.0478615	0.000980807	0.00767938	0.0234033	0.0368003	0.0148367	0.00754507	0.0817267	0.089199	0.0267721	0.028767	0.371508	0.251633	0.315813	0.123441	0.0378707	0.0519427	0.121992	0.0369532	0.0435625	0.521728	0.0584288	0.0772404	0.0147477	0.0332707	0.177573	0.0310192	0.138423	0.0287662	0.600343	0.000146376	0.0477507	0.0626497	0.0261672	0.0754505	0.204237	0.0103	0.0215082	0.0834713	0.149116	0.0580757	0.0176098	0.0222199	0.0119881	0.112529	0.0672815	0.000920999	0.0189885	0.107764	0.285309	0.091891	0.0933867	0.015416	0.0817644	0.064095	0.0285769	0.054911	0.0857891	0.0340373	0.00156798	0.0702718	0.119292	0.0912814	0.016578	0.00557056	0.00184478	0.00810345	0.113189	0.284027	0.646678	1.06797	2.00133	4	8.785184
2500000	-2794.246	-2770.413	-23.83233	2	1.696204	0.0480004	0.00385563	0.0471748	0.0305981	0.395321	0.0794919	0.0388775	0.104875	0.00477152	0.0122874	0.265119	0.0331693	0.023612	0.014117	0.170399	0.0516322	0.0588998	0.0579125	0.042001	0.00884558	0.153223	0.00126643	0.0389378	0.0351116	0.0744954	0.0258196	0.0115237	0.0122886	0.0491032	0.0125702	0.000691536	0.145607	0.055216	0.117592	0.0282299	0.0317883	0.0177187	0.0269222	0.0856488	0.332618	0.000725547	0.0329727	0.0376466	0.106018	0.0365196	0.000821258	0.149299	0.0602901	0.0334599	0.0372847	0.00669664	0.121038	0.420524	0.326221	0.0579085	0.0311607	0.238886	0.0965937	0.016534	0.590235	0.0703459	0.120849	0.0283117	0.0373526	0.0901983	0.00997752	0.038231	0.0660048	0.0117764	0.0116535	0.0129729	0.110906	0.0460172	0.0264766	0.201784	0.147767	0.0421672	0.144542	0.0274687	0.067109	0.0347134	0.0512478	0.00487992	0.0190093	0.0557881	0.0494943	0.106198	0.399673	0.348145	0.0670436	0.00272325	0.119177	0.076921	0.040823	0.156764	0.125375	0.0325183	0.0627028	0.0340509	0.0413243	0.083904	0.0392663	0.0575989	0.050873	0.00888513	0.000165415	0.0235077	0.254104	0.61826	1.06013	2.06751	4	8.552852
2501000	-2788.069	-2758.842	-29.22647	2	1.376413	0.00297573	0.0236445	0.0806709	0.117761	0.230062	0.041619	0.10068	0.0838254	0.0497138	0.00672597	0.443465	0.00598622	0.0357822	0.0143915	0.15934	0.298661	0.0574927	0.153545	0.0439848	0.233882	0.0614218	0.0481141	0.00146351	0.00881217	0.131605	0.0955958	0.0375332	0.00852285	0.0302495	0.0889635	0.101894	0.042008	0.101186	0.0508605	0.0862099	0.00884339	0.0638331	0.0084573	0.0128832	0.0334135	0.0147801	0.0095404	0.0185193	0.0330316	0.0137055	0.00126617	0.119562	0.0853418	0.0747906	0.038293	0.0470948	0.0946476	0.310768	0.203943	0.0883322	0.0216229	0.0410709	0.0709254	0.0293596	0.43011	0.138409	0.0926953	0.148867	0.0367988	0.154242	0.0435985	0.055995	0.0271418	0.0145019	0.0313456	0.015117	0.0579098	0.18538	0.0794266	0.067165	0.150488	0.0232639	0.0425149	0.133406	0.104869	0.0538463	0.230656	0.0725469	0.0722614	0.00699173	0.00398669	0.0114595	0.608011	0.0479196	0.0314714	0.0181704	0.0122146	0.0598964	0.111939	0.115557	0.197158	0.0471687	0.0991671	0.0122543	0.0609901	0.135314	0.0327648	0.120923	0.312854	0.0669379	0.0262105	0.0522457	0.205584	0.566604	1.04226	2.18556	4	9.176834
2502000	-2765.652	-2752.922	-12.72992	2	1.902524	0.0302787	0.00313433	0.0623026	0.0441734	0.189778	0.25713	0.0392399	0.0462301	0.0557972	0.0354788	0.271337	0.0550327	0.0385779	0.0450956	0.0964186	0.108381	0.0735175	0.194527	0.0143666	0.246838	0.062125	0.0327525	0.00837135	0.0128807	0.101476	0.140652	0.0166511	0.0343661	0.0261384	0.0185487	0.0221921	0.0402252	0.0720508	0.147204	0.0163487	0.0539301	0.0296515	0.000706391	0.0138351	0.0702901	0.013439	0.0670336	0.00312896	0.0362382	0.0128408	0.00733726	0.114957	0.0431038	0.027916	0.0159638	0.0865491	0.206363	0.281545	0.0402326	0.0902195	0.0631195	0.0477088	0.0464724	0.0636516	0.339316	0.0735627	0.190575	0.0148238	0.052203	0.0926887	0.070549	0.00708076	0.0530434	0.0301445	0.00207158	0.0634127	0.00398476	0.018197	0.0201012	0.042687	0.00946325	0.0368239	0.0022954	0.0123903	0.0127353	0.071967	0.128287	0.000825877	0.146475	0.045006	0.0270812	0.0173897	0.514059	0.0317811	0.130816	0.0363364	0.128938	0.0249604	0.106892	0.0359703	0.0752029	0.0936277	0.118177	0.0867649	0.0106478	0.0701675	0.0420264	0.154533	0.0824419	0.260557	0.0678378	0.00927021	0.281354	0.644231	1.06735	2.00707	4	7.762043
2503000	-2799.27	-2764.99	-34.28079	2	1.476722	0.00262777	0.00940476	0.0625429	0.190483	0.174116	0.278147	0.0550107	0.105951	0.104871	0.0272238	0.460412	0.0472872	0.0388055	0.0395959	0.102928	0.254638	0.0983841	0.473728	0.110923	0.0605894	0.0106788	0.113316	0.0436821	0.0361682	0.121189	0.0685367	0.0320714	0.0286518	0.0317313	0.118257	0.15269	0.0187317	0.011339	0.200019	0.0453633	0.0541212	0.0191015	0.00938676	0.0356507	0.0169002	0.00560798	0.00197346	0.0133656	0.056803	0.0201593	0.0163894	0.134952	0.080265	0.000654906	0.0426074	0.0532552	0.0901593	0.168056	0.170953	0.0244152	0.00356427	0.037671	0.15517	0.050411	0.596031	0.0700043	0.46111	0.000134672	0.0294365	0.108836	0.16745	0.0263264	0.075451	0.00659571	0.0663043	0.0263537	0.0157061	0.0323874	0.0244113	0.0157733	0.0108828	0.0589664	0.0822649	0.0982894	0.000801026	0.00486703	0.0839731	0.0301873	0.0197263	0.0502512	0.0208481	0.0531512	0.127843	0.0376356	0.124349	0.146777	0.160157	0.0193797	0.208006	0.267371	0.0659045	0.130473	0.104199	0.242459	0.0674917	0.0403536	0.0816022	0.0779222	0.125409	0.290364	0.103868	0.063706	0.221704	0.584635	1.04902	2.14464	4	9.713478
2504000	-2798.879	-2774.858	-24.02105	2	1.064616	0.00149872	0.00092222	0.0371433	0.0290666	0.300561	0.111546	0.0015984	0.108887	0.0756653	0.0931543	0.386644	0.0362908	0.0033627	0.0990251	0.124381	0.460771	0.0598977	0.351264	0.0121129	0.0832659	0.142382	0.0546888	0.00267051	0.0363647	0.0570017	0.118678	0.0560867	0.0503178	0.0100108	0.0413595	0.050534	0.0221042	0.0345632	0.0308151	0.083477	0.0262672	0.0063013	0.00222574	0.000517943	0.0286471	0.0178767	0.0496169	0.0142556	0.0734353	0.0344711	0.0152213	0.105959	0.046461	0.0511328	0.00611514	0.0115048	0.127803	0.207476	0.0153697	0.0941578	0.0443689	0.260298	0.0333109	0.0268085	0.0757294	0.123965	0.384183	0.0911386	0.00999589	0.0135548	0.16342	0.206078	0.0181189	0.0953219	0.0350701	0.0359632	0.0408756	0.104626	0.0195924	0.0470024	0.178177	0.0155694	0.0663742	0.0209635	0.0169051	0.0369665	0.0484314	0.200924	0.025378	0.382109	0.102542	0.130309	0.0644097	0.0241412	0.0572117	0.0270639	0.241494	0.164608	0.158413	0.169047	0.0942764	0.067238	0.0233688	0.0297912	0.0198352	0.0261962	0.00894383	0.131505	0.0390796	0.342127	0.00673526	0.0773374	0.149663	0.495348	1.00993	2.34506	4	8.929822
2505000	-2781.905	-2759.262	-22.64326	2	1.424009	0.0880099	0.00747163	0.0069571	0.200494	0.45732	0.0275273	0.0501171	0.0609421	0.0125866	0.0939075	0.254231	0.002518	1.5566e-06	0.018346	0.15119	0.346181	0.0608681	0.112212	0.013808	0.277507	0.0229673	0.00525708	0.022837	0.0180749	0.134242	0.0644759	0.00109268	0.0156517	0.0625707	0.0338088	0.0204073	0.107636	0.0228424	0.0448846	0.0883618	0.0687996	0.0319497	0.00100089	0.0577268	0.0154366	0.00513574	0.0367476	0.00795052	0.0418521	0.021858	0.00166742	0.153425	0.0640787	0.054337	0.219424	0.0293888	0.0868586	0.417383	0.238972	0.0467967	0.0455434	0.385954	0.0570805	0.00491144	0.0348908	0.0297441	0.108204	0.284525	0.0743167	0.0510649	0.0863534	0.000830471	0.0308493	0.0256699	0.0690214	0.0249074	0.0837044	0.0124068	0.092834	0.014927	0.0159059	0.0322437	0.200753	0.059974	0.0476584	0.0153481	0.115064	0.0447371	0.0368911	0.103335	0.00179548	0.0092426	0.0653357	0.0129613	0.0156555	0.0399602	0.0105878	0.172983	0.0676648	0.209543	0.121941	0.0872063	0.0153088	0.0475902	0.032215	0.24274	0.0595968	0.104168	0.511747	0.00366557	0.0229495	0.0940126	0.213341	0.575399	1.04563	2.16563	4	8.646614
2506000	-2787.768	-2766.152	-21.61603	1	1.882955	0.0146178	0.000719038	0.0363932	0.189199	0.0115307	0.338209	0.0453183	0.11992	0.105591	0.0334809	0.34344	0.020036	8.71544e-07	0.0255851	0.11585	0.207683	0.159832	0.281536	0.0231221	0.0833451	0.00396714	0.0395235	0.0143084	0.00155039	0.122729	0.0366968	0.0478681	0.00514138	0.0401067	0.0774713	0.0416684	0.0716035	0.012861	0.0095072	0.0415326	0.0284716	0.0333485	0.00717417	0.0176692	0.023605	0.00819125	0.0327098	0.0181821	0.119561	0.0211058	0.00115863	0.0512741	0.0451541	0.0772833	0.0105177	0.0676092	0.102476	0.423559	0.204857	0.0506616	0.0780768	0.0396749	0.0129906	0.0320111	0.311852	0.0248725	0.192161	0.145268	0.0412349	0.0394597	0.0467528	0.0435632	0.0111729	0.0200672	0.0147718	0.0322468	0.242136	0.131677	0.0173771	0.234098	0.0528467	0.0367651	0.170497	0.0340642	0.0377497	0.0341679	0.174092	0.0324223	0.0567873	0.0644511	0.00117951	0.045877	0.0345595	0.0644958	0.15208	0.158416	0.00263084	0.389729	0.300291	0.00872528	0.223238	0.0369151	0.0424225	0.0195749	0.0394578	0.0926927	0.00280256	0.0862158	0.0702798	0.0408787	0.0580646	0.0862189	0.278891	0.641961	1.06676	2.01238	3	8.428566
2507000	-2781.183	-2758.983	-22.20004	1	1.34595	0.002685	0.00585619	0.0456672	0.0933334	0.0594361	0.182183	0.0658774	0.0712143	0.00441842	0.0363025	0.430237	0.00382733	0.000618204	0.0348539	0.154163	0.163119	0.1347	0.109243	0.0306279	0.0166388	0.0377168	0.0368208	0.0434185	0.0118568	0.0317301	0.068395	0.0031406	0.0116478	0.036327	0.0929459	0.0132687	0.0556211	0.00490037	0.0367541	0.039835	0.0644528	0.000638198	0.00261704	0.0244762	0.240683	0.0121178	0.0104686	0.000953675	0.0762979	0.007901	0.0169952	0.105962	0.0539391	0.0527543	0.539776	0.304116	0.136597	0.351743	0.0986607	0.0428409	0.0862392	0.0353847	0.03484	0.0725667	0.00253953	0.0478247	0.164842	0.0343233	0.0128936	0.0196328	0.058551	0.019997	0.0168145	0.022074	0.0739392	0.0233587	0.0214495	0.119228	0.163277	0.222753	0.0852272	0.0740697	0.0158444	0.239421	0.0654891	0.0162912	0.0594743	0.0528041	0.170819	0.0906702	0.0458198	0.0469519	0.00588082	0.0865845	0.0548633	0.0222882	0.0144748	0.377427	0.0203672	0.105469	0.00154159	0.0703518	0.00699712	0.179506	0.0387223	0.0758714	0.0649904	0.0667582	0.13757	0.568207	0.0162503	0.0977645	0.200514	0.560731	1.03993	2.19882	3	8.540667
2508000	-2770.865	-2761.412	-9.453753	1	2.352955	0.00442918	0.000782938	0.0672735	0.0559117	0.0743581	0.204423	0.0302854	0.0667465	0.1051	0.0210321	0.241822	0.0589121	0.0357615	0.0324809	0.100104	0.214658	0.00858487	0.184817	0.0180798	0.041874	0.0357231	0.0351394	0.000809154	0.0271276	0.0437995	0.079332	0.0527708	0.0318352	0.0102641	0.00929212	0.125072	0.0929427	0.0457281	0.0701336	0.0153472	0.068017	0.0124239	0.00548024	0.158551	0.18026	0.0166011	0.026414	0.0152881	0.0851529	0.0202107	0.0133436	0.110088	0.0533122	0.068588	0.0185204	0.022712	0.0882526	0.198704	0.137899	0.00397938	0.097871	0.0642882	0.0174149	0.0433902	0.203506	0.0636862	0.00738214	0.0700601	0.0162286	0.070325	0.0318438	0.00473515	0.0930114	0.0327461	0.129775	0.0755143	0.0299918	0.00522863	0.00201552	0.0811405	0.0401123	0.0253534	0.104882	0.0136214	0.153333	0.00780316	0.0794223	0.0730275	0.0118793	0.108948	0.126923	0.163695	0.0135398	0.0185204	0.068739	0.101529	0.0427905	0.396242	0.0142632	0.0669877	0.103701	0.0384956	0.00449784	0.0508835	0.0522911	0.00459783	0.0942029	0.0378337	0.115201	0.235048	0.0896993	0.0205671	0.332057	0.687967	1.07675	1.90323	3	7.165339
2509000	-2777.952	-2762.311	-15.64082	2	1.713272	0.009466	0.000703901	0.0310093	0.154495	0.132178	0.102277	0.00876169	0.00501823	0.0197531	0.0501178	0.197783	0.0455026	0.0152823	0.044447	0.170997	0.164139	0.0746003	0.105858	0.028515	0.000548008	0.0138193	0.0242957	0.0472355	0.00977193	0.0782564	0.122663	0.0442555	0.0109523	0.0584662	0.0209944	0.0324081	0.00390051	0.00625707	0.0947898	0.119013	0.0389553	0.000221695	0.0216558	0.0505909	0.124304	0.00345114	0.0178256	0.0165281	0.0972729	0.0148107	0.00792091	0.131978	0.0662391	0.0568918	0.0524991	0.050763	0.0341477	0.0763801	0.284617	0.170279	0.0325023	0.0824221	0.176068	0.16283	0.110175	0.0657034	0.101125	0.288038	0.0524247	0.0515315	0.0158921	0.0477017	0.163606	0.213797	0.03536	0.0612604	0.0319427	0.0394545	0.0239528	0.0170079	0.02677	0.0179544	0.0168396	0.0141816	0.00621725	0.0438326	0.161384	0.046651	0.0396012	0.0125361	0.0395156	0.0961463	0.0472776	0.0351931	0.0671003	0.0724165	0.0319981	0.511228	0.0268563	0.149076	0.0120597	0.0649654	0.044388	0.363583	0.020503	0.228259	0.0472404	0.140613	0.0593813	0.243729	0.0736371	0.147854	0.256469	0.620593	1.06083	2.06211	4	8.047648
